group_type,group_value,threshold,sample_count,harmful_count,predicted_harmful_count,tp,fp,fn,precision,recall,f1,fallback_rate,mean_delta_no_gate,mean_delta_after_gate,mean_delta_loss_from_gate
all,all,0.95,2985,1427,21,19,2,1408,0.9047619047619048,0.013314646110721794,0.026243093922651936,0.007035175879396985,0.03145251246145302,0.03107617322189114,0.0003763392395618771
all,all,1.0,2985,1427,0,0,0,1427,0.0,0.0,0.0,0.0,0.03145251246145302,0.03145251246145302,0.0
map,empty-16-16,0.0,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.05,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.1,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.15,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.2,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.25,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.3,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.35,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.4,180,133,180,133,47,0,0.7388888888888889,1.0,0.8498402555910544,1.0,0.07850335501220859,0.0,0.07850335501220859
map,empty-16-16,0.45,180,133,178,131,47,2,0.7359550561797753,0.9849624060150376,0.842443729903537,0.9888888888888889,0.07850335501220859,0.0006190853629244444,0.07788426964928415
map,empty-16-16,0.5,180,133,173,129,44,4,0.7456647398843931,0.9699248120300752,0.8431372549019607,0.9611111111111111,0.07850335501220859,0.007313796941091112,0.07118955807111749
map,empty-16-16,0.55,180,133,164,124,40,9,0.7560975609756098,0.9323308270676691,0.835016835016835,0.9111111111111111,0.07850335501220859,0.013256961349418667,0.06524639366278992
map,empty-16-16,0.6,180,133,149,115,34,18,0.7718120805369127,0.8646616541353384,0.8156028368794326,0.8277777777777777,0.07850335501220859,0.016962247745282606,0.061541107266925986
map,empty-16-16,0.65,180,133,128,100,28,33,0.78125,0.7518796992481203,0.7662835249042145,0.7111111111111111,0.07850335501220859,0.029334886058694047,0.049168468953514545
map,empty-16-16,0.7,180,133,107,88,19,45,0.822429906542056,0.6616541353383458,0.7333333333333333,0.5944444444444444,0.07850335501220859,0.04777207109869962,0.030731283913508975
map,empty-16-16,0.75,180,133,105,87,18,46,0.8285714285714286,0.6541353383458647,0.7310924369747899,0.5833333333333334,0.07850335501220859,0.048054424164619684,0.030448930847588908
map,empty-16-16,0.8,180,133,74,63,11,70,0.8513513513513513,0.47368421052631576,0.6086956521739131,0.4111111111111111,0.07850335501220859,0.05523900114890883,0.02326435386329976
map,empty-16-16,0.85,180,133,38,36,2,97,0.9473684210526315,0.2706766917293233,0.4210526315789473,0.2111111111111111,0.07850335501220859,0.07245746866280028,0.006045886349408308
map,empty-16-16,0.9,180,133,11,11,0,122,1.0,0.08270676691729323,0.1527777777777778,0.06111111111111111,0.07850335501220859,0.07803747468690025,0.00046588032530833767
map,empty-16-16,0.95,180,133,3,3,0,130,1.0,0.022556390977443608,0.04411764705882353,0.016666666666666666,0.07850335501220859,0.07850335501220859,0.0
map,empty-16-16,1.0,180,133,0,0,0,133,0.0,0.0,0.0,0.0,0.07850335501220859,0.07850335501220859,0.0
map,empty-32-32,0.0,240,124,240,124,116,0,0.5166666666666667,1.0,0.6813186813186815,1.0,0.014852054147641501,0.0,0.014852054147641501
map,empty-32-32,0.05,240,124,238,124,114,0,0.5210084033613446,1.0,0.6850828729281768,0.9916666666666667,0.014852054147641501,0.00022673526357208334,0.014625318884069418
map,empty-32-32,0.1,240,124,236,124,112,0,0.5254237288135594,1.0,0.688888888888889,0.9833333333333333,0.014852054147641501,0.000242355382285,0.014609698765356501
map,empty-32-32,0.15,240,124,230,123,107,1,0.5347826086956522,0.9919354838709677,0.6949152542372882,0.9583333333333334,0.014852054147641501,0.0006100603864511666,0.014241993761190334
map,empty-32-32,0.2,240,124,225,122,103,2,0.5422222222222223,0.9838709677419355,0.6991404011461319,0.9375,0.014852054147641501,0.0014452103951349167,0.013406843752506585
map,empty-32-32,0.25,240,124,220,122,98,2,0.5545454545454546,0.9838709677419355,0.7093023255813954,0.9166666666666666,0.014852054147641501,0.0020137718437404457,0.012838282303901057
map,empty-32-32,0.3,240,124,211,120,91,4,0.5687203791469194,0.967741935483871,0.7164179104477612,0.8791666666666667,0.014852054147641501,0.0024128961627060295,0.012439157984935473
map,empty-32-32,0.35,240,124,194,111,83,13,0.5721649484536082,0.8951612903225806,0.6981132075471697,0.8083333333333333,0.014852054147641501,0.002445645628122363,0.012406408519519138
map,empty-32-32,0.4,240,124,176,103,73,21,0.5852272727272727,0.8306451612903226,0.6866666666666666,0.7333333333333333,0.014852054147641501,0.002894656942628912,0.01195739720501259
map,empty-32-32,0.45,240,124,142,90,52,34,0.6338028169014085,0.7258064516129032,0.6766917293233083,0.5916666666666667,0.014852054147641501,0.0046869484273387866,0.010165105720302714
map,empty-32-32,0.5,240,124,109,72,37,52,0.6605504587155964,0.5806451612903226,0.6180257510729614,0.45416666666666666,0.014852054147641501,0.00561004429344715,0.009242009854194351
map,empty-32-32,0.55,240,124,86,59,27,65,0.686046511627907,0.47580645161290325,0.5619047619047618,0.35833333333333334,0.014852054147641501,0.006560805876329286,0.008291248271312215
map,empty-32-32,0.6,240,124,70,52,18,72,0.7428571428571429,0.41935483870967744,0.5360824742268042,0.2916666666666667,0.014852054147641501,0.0074367453545678705,0.007415308793073631
map,empty-32-32,0.65,240,124,51,40,11,84,0.7843137254901961,0.3225806451612903,0.45714285714285713,0.2125,0.014852054147641501,0.008745181677805285,0.006106872469836216
map,empty-32-32,0.7,240,124,37,32,5,92,0.8648648648648649,0.25806451612903225,0.3975155279503106,0.15416666666666667,0.014852054147641501,0.009696821967049577,0.005155232180591924
map,empty-32-32,0.75,240,124,25,21,4,103,0.84,0.1693548387096774,0.28187919463087246,0.10416666666666667,0.014852054147641501,0.010861976495581661,0.00399007765205984
map,empty-32-32,0.8,240,124,8,6,2,118,0.75,0.04838709677419355,0.0909090909090909,0.03333333333333333,0.014852054147641501,0.012668757607513998,0.002183296540127503
map,empty-32-32,0.85,240,124,0,0,0,124,0.0,0.0,0.0,0.0,0.014852054147641501,0.014852054147641501,0.0
map,empty-32-32,0.9,240,124,0,0,0,124,0.0,0.0,0.0,0.0,0.014852054147641501,0.014852054147641501,0.0
map,empty-32-32,0.95,240,124,0,0,0,124,0.0,0.0,0.0,0.0,0.014852054147641501,0.014852054147641501,0.0
map,empty-32-32,1.0,240,124,0,0,0,124,0.0,0.0,0.0,0.0,0.014852054147641501,0.014852054147641501,0.0
map,empty-48-48,0.0,240,54,240,54,186,0,0.225,1.0,0.36734693877551017,1.0,0.007464717204073906,0.0,0.007464717204073906
map,empty-48-48,0.05,240,54,224,51,173,3,0.22767857142857142,0.9444444444444444,0.3669064748201439,0.9333333333333333,0.007464717204073906,1.3889542857208333e-05,0.007450827661216698
map,empty-48-48,0.1,240,54,201,48,153,6,0.23880597014925373,0.8888888888888888,0.3764705882352941,0.8375,0.007464717204073906,0.0005923401222724126,0.006872377081801493
map,empty-48-48,0.15,240,54,176,41,135,13,0.23295454545454544,0.7592592592592593,0.3565217391304348,0.7333333333333333,0.007464717204073906,0.0012543899483176207,0.006210327255756286
map,empty-48-48,0.2,240,54,160,40,120,14,0.25,0.7407407407407407,0.37383177570093457,0.6666666666666666,0.007464717204073906,0.0018157408227744956,0.0056489763812994104
map,empty-48-48,0.25,240,54,105,28,77,26,0.26666666666666666,0.5185185185185185,0.3522012578616352,0.4375,0.007464717204073906,0.0034974792690759997,0.0039672379349979065
map,empty-48-48,0.3,240,54,63,19,44,35,0.30158730158730157,0.35185185185185186,0.32478632478632474,0.2625,0.007464717204073906,0.004786919881457264,0.0026777973226166426
map,empty-48-48,0.35,240,54,38,13,25,41,0.34210526315789475,0.24074074074074073,0.2826086956521739,0.15833333333333333,0.007464717204073906,0.006210098240252698,0.0012546189638212085
map,empty-48-48,0.4,240,54,21,8,13,46,0.38095238095238093,0.14814814814814814,0.21333333333333335,0.0875,0.007464717204073906,0.006840406112077239,0.000624311091996667
map,empty-48-48,0.45,240,54,8,0,8,54,0.0,0.0,0.0,0.03333333333333333,0.007464717204073906,0.007275748234647282,0.00018896896942662434
map,empty-48-48,0.5,240,54,4,0,4,54,0.0,0.0,0.0,0.016666666666666666,0.007464717204073906,0.007432205273376156,3.251193069775046e-05
map,empty-48-48,0.55,240,54,1,0,1,54,0.0,0.0,0.0,0.004166666666666667,0.007464717204073906,0.007440646339448449,2.4070864625457336e-05
map,empty-48-48,0.6,240,54,1,0,1,54,0.0,0.0,0.0,0.004166666666666667,0.007464717204073906,0.007440646339448449,2.4070864625457336e-05
map,empty-48-48,0.65,240,54,0,0,0,54,0.0,0.0,0.0,0.0,0.007464717204073906,0.007464717204073906,0.0
map,empty-48-48,0.7,240,54,0,0,0,54,0.0,0.0,0.0,0.0,0.007464717204073906,0.007464717204073906,0.0
map,empty-48-48,0.75,240,54,0,0,0,54,0.0,0.0,0.0,0.0,0.007464717204073906,0.007464717204073906,0.0
map,empty-48-48,0.8,240,54,0,0,0,54,0.0,0.0,0.0,0.0,0.007464717204073906,0.007464717204073906,0.0
map,empty-48-48,0.85,240,54,0,0,0,54,0.0,0.0,0.0,0.0,0.007464717204073906,0.007464717204073906,0.0
map,empty-48-48,0.9,240,54,0,0,0,54,0.0,0.0,0.0,0.0,0.007464717204073906,0.007464717204073906,0.0
map,empty-48-48,0.95,240,54,0,0,0,54,0.0,0.0,0.0,0.0,0.007464717204073906,0.007464717204073906,0.0
map,empty-48-48,1.0,240,54,0,0,0,54,0.0,0.0,0.0,0.0,0.007464717204073906,0.007464717204073906,0.0
map,maze-32-32-2,0.0,210,123,210,123,87,0,0.5857142857142857,1.0,0.7387387387387387,1.0,0.08952817388719553,0.0,0.08952817388719553
map,maze-32-32-2,0.05,210,123,207,123,84,0,0.5942028985507246,1.0,0.7454545454545455,0.9857142857142858,0.08952817388719553,0.014285714285714285,0.07524245960148124
map,maze-32-32-2,0.1,210,123,204,123,81,0,0.6029411764705882,1.0,0.7522935779816513,0.9714285714285714,0.08952817388719553,0.0156484813122,0.07387969257499552
map,maze-32-32-2,0.15,210,123,202,123,79,0,0.6089108910891089,1.0,0.7569230769230768,0.9619047619047619,0.08952817388719553,0.025172290836009525,0.064355883051186
map,maze-32-32-2,0.2,210,123,201,123,78,0,0.6119402985074627,1.0,0.7592592592592593,0.9571428571428572,0.08952817388719553,0.029934195597914288,0.059593978289281244
map,maze-32-32-2,0.25,210,123,198,122,76,1,0.6161616161616161,0.991869918699187,0.7601246105919003,0.9428571428571428,0.08952817388719553,0.03469610035981905,0.05483207352737648
map,maze-32-32-2,0.3,210,123,187,120,67,3,0.6417112299465241,0.975609756097561,0.7741935483870969,0.8904761904761904,0.08952817388719553,0.058570856935062386,0.030957316952133142
map,maze-32-32-2,0.35,210,123,179,118,61,5,0.659217877094972,0.959349593495935,0.781456953642384,0.8523809523809524,0.08952817388719553,0.06635892146870624,0.023169252418489286
map,maze-32-32-2,0.4,210,123,175,116,59,7,0.6628571428571428,0.943089430894309,0.7785234899328859,0.8333333333333334,0.08952817388719553,0.06658352490265443,0.0229446489845411
map,maze-32-32-2,0.45,210,123,165,113,52,10,0.6848484848484848,0.9186991869918699,0.7847222222222222,0.7857142857142857,0.08952817388719553,0.071556259615713,0.017971914271482523
map,maze-32-32-2,0.5,210,123,151,107,44,16,0.7086092715231788,0.8699186991869918,0.7810218978102189,0.719047619047619,0.08952817388719553,0.06780786084658251,0.021720313040613018
map,maze-32-32-2,0.55,210,123,133,96,37,27,0.7218045112781954,0.7804878048780488,0.75,0.6333333333333333,0.08952817388719553,0.0684007236373922,0.021127450249803323
map,maze-32-32-2,0.6,210,123,116,87,29,36,0.75,0.7073170731707317,0.7280334728033473,0.5523809523809524,0.08952817388719553,0.07353165284690846,0.015996521040287065
map,maze-32-32-2,0.65,210,123,102,78,24,45,0.7647058823529411,0.6341463414634146,0.6933333333333332,0.4857142857142857,0.08952817388719553,0.07848157937425716,0.011046594512938365
map,maze-32-32-2,0.7,210,123,77,61,16,62,0.7922077922077922,0.4959349593495935,0.61,0.36666666666666664,0.08952817388719553,0.07823135326641921,0.011296820620776318
map,maze-32-32-2,0.75,210,123,56,46,10,77,0.8214285714285714,0.37398373983739835,0.5139664804469273,0.26666666666666666,0.08952817388719553,0.08196896056685743,0.0075592133203380985
map,maze-32-32-2,0.8,210,123,38,33,5,90,0.868421052631579,0.2682926829268293,0.4099378881987578,0.18095238095238095,0.08952817388719553,0.08086888592399029,0.00865928796320524
map,maze-32-32-2,0.85,210,123,23,21,2,102,0.9130434782608695,0.17073170731707318,0.2876712328767123,0.10952380952380952,0.08952817388719553,0.08171925770341078,0.00780891618378475
map,maze-32-32-2,0.9,210,123,6,6,0,117,1.0,0.04878048780487805,0.09302325581395349,0.02857142857142857,0.08952817388719553,0.0865532380425665,0.0029749358446290314
map,maze-32-32-2,0.95,210,123,3,3,0,120,1.0,0.024390243902439025,0.047619047619047616,0.014285714285714285,0.08952817388719553,0.08859654050346269,0.0009316333837328383
map,maze-32-32-2,1.0,210,123,0,0,0,123,0.0,0.0,0.0,0.0,0.08952817388719553,0.08952817388719553,0.0
map,maze-32-32-4,0.0,219,119,219,119,100,0,0.54337899543379,1.0,0.7041420118343196,1.0,0.014849903593398623,0.0,0.014849903593398623
map,maze-32-32-4,0.05,219,119,215,119,96,0,0.5534883720930233,1.0,0.7125748502994012,0.9817351598173516,0.014849903593398623,0.0045662100456621,0.010283693547736523
map,maze-32-32-4,0.1,219,119,210,117,93,2,0.5571428571428572,0.9831932773109243,0.7112462006079028,0.958904109589041,0.014849903593398623,0.01141229756714155,0.003437606026257072
map,maze-32-32-4,0.15,219,119,206,115,91,4,0.558252427184466,0.9663865546218487,0.7076923076923076,0.9406392694063926,0.014849903593398623,0.02338177296019726,-0.008531869366798638
map,maze-32-32-4,0.2,219,119,205,114,91,5,0.5560975609756098,0.957983193277311,0.7037037037037037,0.9360730593607306,0.014849903593398623,0.01881556291453516,-0.003965659321136537
map,maze-32-32-4,0.25,219,119,201,112,89,7,0.5572139303482587,0.9411764705882353,0.7000000000000001,0.9178082191780822,0.014849903593398623,0.014600796486747945,0.000249107106650678
map,maze-32-32-4,0.3,219,119,194,110,84,9,0.5670103092783505,0.9243697478991597,0.7028753993610224,0.8858447488584474,0.014849903593398623,0.012335646957128264,0.0025142566362703588
map,maze-32-32-4,0.35,219,119,184,110,74,9,0.5978260869565217,0.9243697478991597,0.7260726072607261,0.8401826484018264,0.014849903593398623,0.01238156522770032,0.0024683383656983037
map,maze-32-32-4,0.4,219,119,177,107,70,12,0.6045197740112994,0.8991596638655462,0.7229729729729729,0.8082191780821918,0.014849903593398623,0.012535397928723836,0.002314505664674787
map,maze-32-32-4,0.45,219,119,168,101,67,18,0.6011904761904762,0.8487394957983193,0.7038327526132404,0.7671232876712328,0.014849903593398623,0.012442736999984109,0.0024071665934145142
map,maze-32-32-4,0.5,219,119,159,96,63,23,0.6037735849056604,0.8067226890756303,0.6906474820143884,0.726027397260274,0.014849903593398623,0.012403545503854568,0.0024463580895440554
map,maze-32-32-4,0.55,219,119,138,90,48,29,0.6521739130434783,0.7563025210084033,0.7003891050583657,0.6301369863013698,0.014849903593398623,0.013524647327573925,0.0013252562658246977
map,maze-32-32-4,0.6,219,119,127,86,41,33,0.6771653543307087,0.7226890756302521,0.6991869918699187,0.5799086757990868,0.014849903593398623,0.013542886551493834,0.0013070170419047893
map,maze-32-32-4,0.65,219,119,114,79,35,40,0.6929824561403509,0.6638655462184874,0.6781115879828327,0.5205479452054794,0.014849903593398623,0.014090192590528948,0.0007597110028696747
map,maze-32-32-4,0.7,219,119,96,72,24,47,0.75,0.6050420168067226,0.669767441860465,0.4383561643835616,0.014849903593398623,0.01529616995509644,-0.0004462663616978165
map,maze-32-32-4,0.75,219,119,81,61,20,58,0.7530864197530864,0.5126050420168067,0.61,0.3698630136986301,0.014849903593398623,0.0167685043340721,-0.0019186007406734769
map,maze-32-32-4,0.8,219,119,58,46,12,73,0.7931034482758621,0.3865546218487395,0.519774011299435,0.2648401826484018,0.014849903593398623,0.008087382374211508,0.006762521219187115
map,maze-32-32-4,0.85,219,119,27,24,3,95,0.8888888888888888,0.20168067226890757,0.32876712328767127,0.1232876712328767,0.014849903593398623,0.010736064311989731,0.004113839281408892
map,maze-32-32-4,0.9,219,119,13,12,1,107,0.9230769230769231,0.10084033613445378,0.1818181818181818,0.0593607305936073,0.014849903593398623,0.014175202446412504,0.0006747011469861192
map,maze-32-32-4,0.95,219,119,9,8,1,111,0.8888888888888888,0.06722689075630252,0.125,0.0410958904109589,0.014849903593398623,0.012819498644092686,0.0020304049493059372
map,maze-32-32-4,1.0,219,119,0,0,0,119,0.0,0.0,0.0,0.0,0.014849903593398623,0.014849903593398623,0.0
map,random-32-32-10,0.0,240,140,240,140,100,0,0.5833333333333334,1.0,0.7368421052631579,1.0,0.022910507067755933,0.0,0.022910507067755933
map,random-32-32-10,0.05,240,140,240,140,100,0,0.5833333333333334,1.0,0.7368421052631579,1.0,0.022910507067755933,0.0,0.022910507067755933
map,random-32-32-10,0.1,240,140,240,140,100,0,0.5833333333333334,1.0,0.7368421052631579,1.0,0.022910507067755933,0.0,0.022910507067755933
map,random-32-32-10,0.15,240,140,240,140,100,0,0.5833333333333334,1.0,0.7368421052631579,1.0,0.022910507067755933,0.0,0.022910507067755933
map,random-32-32-10,0.2,240,140,235,138,97,2,0.5872340425531914,0.9857142857142858,0.736,0.9791666666666666,0.022910507067755933,0.0007041021865755417,0.02220640488118039
map,random-32-32-10,0.25,240,140,229,135,94,5,0.5895196506550219,0.9642857142857143,0.7317073170731707,0.9541666666666667,0.022910507067755933,0.0008387247772687916,0.022071782290487143
map,random-32-32-10,0.3,240,140,226,134,92,6,0.5929203539823009,0.9571428571428572,0.7322404371584701,0.9416666666666667,0.022910507067755933,0.0011954899512017084,0.021715017116554224
map,random-32-32-10,0.35,240,140,219,131,88,9,0.5981735159817352,0.9357142857142857,0.7298050139275767,0.9125,0.022910507067755933,0.0013227866616544585,0.021587720406101473
map,random-32-32-10,0.4,240,140,207,130,77,10,0.6280193236714976,0.9285714285714286,0.7492795389048993,0.8625,0.022910507067755933,0.0019146308173481666,0.020995876250407768
map,random-32-32-10,0.45,240,140,196,125,71,15,0.6377551020408163,0.8928571428571429,0.744047619047619,0.8166666666666667,0.022910507067755933,0.0020724889650600834,0.020838018102695848
map,random-32-32-10,0.5,240,140,174,113,61,27,0.6494252873563219,0.8071428571428572,0.7197452229299364,0.725,0.022910507067755933,0.003155868173990592,0.01975463889376534
map,random-32-32-10,0.55,240,140,148,99,49,41,0.668918918918919,0.7071428571428572,0.6875000000000001,0.6166666666666667,0.022910507067755933,0.003656036154360616,0.019254470913395317
map,random-32-32-10,0.6,240,140,116,81,35,59,0.6982758620689655,0.5785714285714286,0.6328125000000001,0.48333333333333334,0.022910507067755933,0.005369744129526132,0.0175407629382298
map,random-32-32-10,0.65,240,140,85,62,23,78,0.7294117647058823,0.44285714285714284,0.5511111111111111,0.3541666666666667,0.022910507067755933,0.007176932923997303,0.01573357414375863
map,random-32-32-10,0.7,240,140,68,52,16,88,0.7647058823529411,0.37142857142857144,0.5,0.2833333333333333,0.022910507067755933,0.007548146500165761,0.015362360567590171
map,random-32-32-10,0.75,240,140,57,44,13,96,0.7719298245614035,0.3142857142857143,0.4467005076142132,0.2375,0.022910507067755933,0.008658022104662929,0.014252484963093004
map,random-32-32-10,0.8,240,140,27,21,6,119,0.7777777777777778,0.15,0.25149700598802394,0.1125,0.022910507067755933,0.014517496821563136,0.008393010246192796
map,random-32-32-10,0.85,240,140,8,4,4,136,0.5,0.02857142857142857,0.05405405405405405,0.03333333333333333,0.022910507067755933,0.022681028508601472,0.00022947855915446055
map,random-32-32-10,0.9,240,140,0,0,0,140,0.0,0.0,0.0,0.0,0.022910507067755933,0.022910507067755933,0.0
map,random-32-32-10,0.95,240,140,0,0,0,140,0.0,0.0,0.0,0.0,0.022910507067755933,0.022910507067755933,0.0
map,random-32-32-10,1.0,240,140,0,0,0,140,0.0,0.0,0.0,0.0,0.022910507067755933,0.022910507067755933,0.0
map,random-32-32-20,0.0,240,171,240,171,69,0,0.7125,1.0,0.832116788321168,1.0,0.04790904863382058,0.0,0.04790904863382058
map,random-32-32-20,0.05,240,171,240,171,69,0,0.7125,1.0,0.832116788321168,1.0,0.04790904863382058,0.0,0.04790904863382058
map,random-32-32-20,0.1,240,171,240,171,69,0,0.7125,1.0,0.832116788321168,1.0,0.04790904863382058,0.0,0.04790904863382058
map,random-32-32-20,0.15,240,171,240,171,69,0,0.7125,1.0,0.832116788321168,1.0,0.04790904863382058,0.0,0.04790904863382058
map,random-32-32-20,0.2,240,171,240,171,69,0,0.7125,1.0,0.832116788321168,1.0,0.04790904863382058,0.0,0.04790904863382058
map,random-32-32-20,0.25,240,171,237,171,66,0,0.7215189873417721,1.0,0.8382352941176471,0.9875,0.04790904863382058,0.00020470440221629166,0.04770434423160429
map,random-32-32-20,0.3,240,171,235,170,65,1,0.723404255319149,0.9941520467836257,0.8374384236453202,0.9791666666666666,0.04790904863382058,0.00021501087269504166,0.04769403776112554
map,random-32-32-20,0.35,240,171,233,170,63,1,0.7296137339055794,0.9941520467836257,0.8415841584158416,0.9708333333333333,0.04790904863382058,0.000265428619742125,0.04764362001407846
map,random-32-32-20,0.4,240,171,233,170,63,1,0.7296137339055794,0.9941520467836257,0.8415841584158416,0.9708333333333333,0.04790904863382058,0.000265428619742125,0.04764362001407846
map,random-32-32-20,0.45,240,171,222,163,59,8,0.7342342342342343,0.9532163742690059,0.8295165394402036,0.925,0.04790904863382058,0.0011323145805576251,0.04677673405326296
map,random-32-32-20,0.5,240,171,212,157,55,14,0.7405660377358491,0.9181286549707602,0.8198433420365535,0.8833333333333333,0.04790904863382058,0.004866468934419958,0.043042579699400625
map,random-32-32-20,0.55,240,171,193,147,46,24,0.7616580310880829,0.8596491228070176,0.8076923076923078,0.8041666666666667,0.04790904863382058,0.006658581536526666,0.041250467097293915
map,random-32-32-20,0.6,240,171,167,133,34,38,0.7964071856287425,0.7777777777777778,0.7869822485207101,0.6958333333333333,0.04790904863382058,0.01389499516419821,0.03401405346962237
map,random-32-32-20,0.65,240,171,136,114,22,57,0.8382352941176471,0.6666666666666666,0.742671009771987,0.5666666666666667,0.04790904863382058,0.018958869407587464,0.02895017922623312
map,random-32-32-20,0.7,240,171,109,92,17,79,0.8440366972477065,0.5380116959064327,0.6571428571428571,0.45416666666666666,0.04790904863382058,0.019293608438315756,0.028615440195504827
map,random-32-32-20,0.75,240,171,78,69,9,102,0.8846153846153846,0.40350877192982454,0.5542168674698795,0.325,0.04790904863382058,0.02828455759075642,0.01962449104306416
map,random-32-32-20,0.8,240,171,46,40,6,131,0.8695652173913043,0.23391812865497075,0.3686635944700461,0.19166666666666668,0.04790904863382058,0.031139012147400304,0.016770036486420278
map,random-32-32-20,0.85,240,171,15,14,1,157,0.9333333333333333,0.08187134502923976,0.15053763440860216,0.0625,0.04790904863382058,0.0462499529310948,0.0016590957027257797
map,random-32-32-20,0.9,240,171,0,0,0,171,0.0,0.0,0.0,0.0,0.04790904863382058,0.04790904863382058,0.0
map,random-32-32-20,0.95,240,171,0,0,0,171,0.0,0.0,0.0,0.0,0.04790904863382058,0.04790904863382058,0.0
map,random-32-32-20,1.0,240,171,0,0,0,171,0.0,0.0,0.0,0.0,0.04790904863382058,0.04790904863382058,0.0
map,random-64-64-10,0.0,240,40,240,40,200,0,0.16666666666666666,1.0,0.2857142857142857,1.0,0.009605045114663906,0.0,0.009605045114663906
