replay_phase,map,agents,seed,budget_ms,horizon_id,scientific_horizon_id,split,map_family,g567_dataset_row_id,g567_evaluation_uid,g567_identity_digest,replicate_id,replicate_group_id,actor_plan_row_id,metadata_match_mode,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,process_hard_timeout_exceeded,process_timeout_reason,process_timeout_provenance,theta_id,method,variant_id,actor_training_seed,model_path,actor_success,additive_success,static_flow_success,g556_success,actor_ratio,additive_ratio,static_flow_ratio,g556_ratio,delta_vs_additive,delta_vs_static_flow,delta_vs_g556,relative_improvement_vs_additive,relative_improvement_vs_static_flow,relative_improvement_vs_g556,success_gain_vs_additive,success_regression_vs_additive,success_gain_vs_static_flow,success_regression_vs_static_flow,success_gain_vs_g556,success_regression_vs_g556,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,actor_runtime_ms,additive_runtime_ms,static_flow_runtime_ms,g556_runtime_ms,actor_expanded_nodes,g556_expanded_nodes,actor_low_level_pibt_calls,g556_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
stage2a_diagnostic_a5_label_train,g567-empty-16x16-v0,32,567000520,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,empty,g567_stage2a_label_train_00001,8c3ada1cad82b47492072760dec180d31edc29ec733d17ad5edc4cad88cb4fee,810e2d43c0802320822070168028296c47ddb6a07cb2896aba2f0a6bfb4e2e94,0,0e78309b4debfeadac499800bc7dcc1f799203523571eee204530278c916a3f2,g567_stage2a_diagnostic_a5_label_train_00000193,plan_row_id,193,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_bee6599d927c,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.13141683778,1.16016427105,1.12936344969,1.13141683778,-0.028747433269999956,0.0020533880899999968,0.0,0.02477876106629474,-0.001818181817875931,0.0,False,False,False,False,False,False,True,True,True,True,True,True,20.309064,18.855457,21.255744,20.441259,335,354,10336,10944,1.2519232034683228,1.1710216999053955,1.2555326223373413,0.7223278284072876,0.7648190855979919,1.0280190706253052,0.7066594958305359,0.9811839461326599,1.0,0.6757804155349731,0.6411271095275879,0.3458881676197052,0.9339765310287476,1.0,10.847293853759766,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-empty-16x16-v0,32,567001944,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,empty,g567_stage2a_label_train_00002,fbc23fa84c327a005eb18710a56ddc3af839eeb21bea708ba7845c999aaee6f8,97752ecc69daac3f93aad34b59f57f2c39dc4986296a1d78d9ed9cab3fffacf3,0,01c1f01099f16fa990cacb269b809045d391b790adc7e1b73136de2c628531a5,g567_stage2a_diagnostic_a5_label_train_00000194,plan_row_id,194,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_31e60d7943de,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.10263929619,1.11730205279,1.10263929619,1.08211143695,-0.014662756599999938,0.0,0.02052785924,0.013123359581579364,0.0,-0.018970189704176015,False,False,False,False,False,False,True,True,True,True,True,True,19.875995,17.217618,20.104915,20.131773,267,273,8160,8352,1.2436840534210205,1.174680233001709,1.2998414039611816,0.7145227789878845,0.7587712407112122,1.0385379791259766,0.7048884034156799,0.9818926453590393,1.0,0.6702909469604492,0.6401047706604004,0.3580344617366791,0.9466677904129028,1.0,10.849364280700684,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-empty-16x16-v1,32,567001361,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,empty,g567_stage2a_label_train_00003,1402d518e5b8d58a901a58cd2211e84cf92e9fce745d0645a736705e65527570,a137266283ebc45858878baf367b65539c83ce67532d50259226deffead19006,0,d39c9986888c2e477dc89111ac4371890885336200e1c8e8541b44b588bc3b3e,g567_stage2a_diagnostic_a5_label_train_00000195,plan_row_id,195,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_7cddf954ca2b,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.08651911469,1.13682092555,1.12877263581,1.12676056338,-0.05030181085999996,-0.04225352112000014,-0.040241448690000015,0.04424778760618229,0.03743315507438686,0.03571428571238394,False,False,False,False,False,False,True,True,True,True,True,True,20.307401,18.573379,20.96121,20.456799,346,351,10750,10879,1.2521305084228516,1.1705231666564941,1.2558135986328125,0.7212674617767334,0.7642815709114075,1.0287885665893555,0.7066567540168762,0.9811912178993225,1.0,0.6750252842903137,0.6400892734527588,0.3467680513858795,0.9367368817329407,1.0,10.849921226501465,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-empty-16x16-v2,32,567001138,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,empty,g567_stage2a_label_train_00004,7976101006b1ff9d0ce9ca06a55c451a556ea9dff0ac1a2efff7e68e2aa67713,b1c9ec716c58f3c18de4735bf29d5985fd8b66822a9616272866a5bee387ea6a,0,a3b2bd9b4bd7e22c248a3180be3577083bf8793482ae84cd5b51308f95a39716,g567_stage2a_diagnostic_a5_label_train_00000196,plan_row_id,196,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_61dbd66a5c12,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.04336734694,1.0612244898,1.06632653061,1.03826530612,-0.017857142860000064,-0.02295918367000005,0.005102040819999987,0.016826923079550724,0.021531100475260686,-0.004914004917554575,False,False,False,False,False,False,True,True,True,True,True,True,19.982326,17.329299,20.291589,19.85969,264,266,8064,8128,1.2503608465194702,1.1710381507873535,1.2661128044128418,0.7223048210144043,0.7622019052505493,1.0367610454559326,0.7038309574127197,0.9813389778137207,1.0,0.6743120551109314,0.6436492204666138,0.34903207421302795,0.9333346486091614,1.0,10.840889930725098,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-islands-48x48-a-v0,128,567001948,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,islands,g567_stage2a_label_train_00044,c8f55fdd6541ce519c2e4e5471eb93269e31e76110b57ec24386bc741c53ffb4,35cb66805e878f8c7e8b8382308e7486a0ab6b369e7b34a008fbbbcb6227e06c,0,e1a34db46790f518648c7e519aa249258fc30ba636c05ac9544acf2605322fda,g567_stage2a_diagnostic_a5_label_train_00000236,plan_row_id,236,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_008c99b504c1,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.13823944767,1.15581358858,1.12537266593,1.11799780323,-0.01757414091000009,0.012866781739999889,0.020241644439999984,0.01520499592982912,-0.011433351928240474,-0.01810526316019583,False,False,False,False,False,False,True,True,True,True,True,True,492.806576,377.040431,502.395496,506.207792,1085,1091,137514,138012,1.2516639232635498,1.1681835651397705,1.2585736513137817,0.7182128429412842,0.7590399384498596,1.037123680114746,0.7024871706962585,0.9811462759971619,1.0,0.670047402381897,0.6355053186416626,0.35591498017311096,0.9493224024772644,1.0,10.868280410766602,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-islands-48x48-a-v2,128,567000854,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,islands,g567_stage2a_label_train_00043,c04ecc0bc8f855598d9a877a985e4311015f38c02656b8e56f56c926909bdf61,c7d0fb4ce50eb5e8ce098938d850d146d66b35b07cffc52d0dfe938a98bcba85,0,02df6d21e1ee27139ed98be2e35954942a9d116a27c3a2cc5c6931077fd8b5ae,g567_stage2a_diagnostic_a5_label_train_00000235,plan_row_id,235,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_90236871a3e2,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.3341926412,1.33372392782,1.28896179986,1.31427232247,0.00046871338000009644,0.045230841339999994,0.01992031873000011,-0.00035143208442411195,-0.03509090909048873,-0.015156918691373276,False,False,False,False,False,False,True,True,True,True,True,True,490.999607,355.596137,493.13106,489.238628,854,800,112897,102338,1.2489705085754395,1.16820228099823,1.2664061784744263,0.723227322101593,0.7603358626365662,1.039629578590393,0.7035282850265503,0.9813441038131714,1.0,0.6711200475692749,0.6400201320648193,0.35384079813957214,0.93180912733078,1.0,10.84504508972168,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-lanes-48x32-a-v1,128,567000137,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,lanes,g567_stage2a_label_train_00034,814408151ee80f8a9230bf9178ba2b8d581ad4c44cd6fa6aead2353bbc4aa1ea,f38ac6107807748ff0508cf445c7c396817c691889e912ded06d87aebfeb8937,0,6bcbab46c951cddfe98d913d7eaf17870ac861d23fe5a4935e925ce46b307b3e,g567_stage2a_diagnostic_a5_label_train_00000226,plan_row_id,226,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_59c5d85ca1d3,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.28762427151,1.25197120329,1.21220431951,1.20123414467,0.03565306822000003,0.07541995199999985,0.08639012684000003,-0.028477546549240833,-0.06221719456542299,-0.07191780821692587,False,False,False,False,False,False,True,True,True,True,True,True,337.479273,263.471679,338.707984,332.646239,1006,921,127668,116811,1.2524526119232178,1.1661086082458496,1.2552964687347412,0.7194567322731018,0.7600036859512329,1.0364201068878174,0.701993465423584,0.9810951352119446,1.0,0.6699010133743286,0.6345831751823425,0.3542368710041046,0.9467291831970215,1.0,10.86397933959961,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-lanes-48x32-a-v1,128,567000601,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,lanes,g567_stage2a_label_train_00035,7cf2d2d079380bd56f6ddb34019f22ea7f99e8fe8d4bfaff95eecdd2dcd52a1f,4d091f1cb35c4cc1bfc1eb5693aad2bf818cddf0281f9d3194e8d189c9c7b3ca,0,f7aa61cb8ff2a5fdd6b63b5bfc3ee8a1b67ca8763a56e19a7243108606b55295,g567_stage2a_diagnostic_a5_label_train_00000227,plan_row_id,227,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_1d0ad21680e4,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.23702830189,1.22809973046,1.20872641509,1.22338274933,0.00892857142999981,0.02830188680000001,0.013645552559999885,-0.007270233197311672,-0.02341463415266944,-0.011153952078752976,False,False,False,False,False,False,True,True,True,True,True,True,335.954986,256.597062,337.35036,331.891405,975,909,128901,114723,1.2524114847183228,1.1662516593933105,1.2555267810821533,0.719277560710907,0.7598856091499329,1.0364593267440796,0.7020469903945923,0.9810983538627625,1.0,0.6698500514030457,0.6345426440238953,0.3544299304485321,0.947081983089447,1.0,10.864638328552246,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-lanes-48x32-a-v1,128,567000933,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,lanes,g567_stage2a_label_train_00033,83ec017e6d02e7d6536cc3298e96eaf70b7caf1bf851445b9458cc08dc3c8dfa,2afd569a047cc2cabc11e914fa0e9ee8b93c3bdc316543016fe17b0c2e0965ed,0,1df149e5489023ab4d609789f8163816c9b91b904d58c12e01908ae13700e2ba,g567_stage2a_diagnostic_a5_label_train_00000225,plan_row_id,225,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_f6c21e49c5e9,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.22492244054,1.23336780421,1.20182695622,1.19165804895,-0.008445363669999928,0.023095484320000192,0.033264391590000164,0.00684740078439892,-0.01921697978271379,-0.0279143766278508,False,False,False,False,False,False,True,True,True,True,True,True,334.027469,253.628165,338.963569,331.709098,995,931,130385,117884,1.2524709701538086,1.1660279035568237,1.2552584409713745,0.7194254398345947,0.7600095868110657,1.0364521741867065,0.7019641399383545,0.9810962080955505,1.0,0.6698300242424011,0.6344927549362183,0.3542885482311249,0.9467639327049255,1.0,10.863991737365723,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-lanes-48x32-a-v3,128,567001431,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,lanes,g567_stage2a_label_train_00032,e1dc2f4c164e3d8befff28a36c28383ed2188f4e4d6dc37b0a0d869c96b568d9,9f71f49bae06aba13187019e3474c1352d322c174733caeea436b3e09cd45e45,0,fa9f0c9c3853dcae1a08ff8c6e5689b24be463d670d28a473a3bc2a054be3a0a,g567_stage2a_diagnostic_a5_label_train_00000224,plan_row_id,224,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_1c1a34f6ea67,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.38613176552,1.26543316618,1.23811170673,1.27978557842,0.12069859934000005,0.14802005879000002,0.10634618709999999,-0.09538125170557717,-0.11955307262293688,-0.08309687880003544,False,False,False,False,False,False,True,True,True,True,True,True,333.168355,263.174951,329.804107,327.166015,1286,1038,163261,132641,1.2525590658187866,1.1659735441207886,1.255063533782959,0.7194372415542603,0.7599794864654541,1.036424994468689,0.7020274996757507,0.9810859560966492,1.0,0.6696765422821045,0.6342574954032898,0.3542562425136566,0.9466617703437805,1.0,10.864229202270508,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-lanes-64x48-a-v1,128,567000353,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,lanes,g567_stage2a_label_train_00047,b89d98f5052e722c038830e9de69050994384273ce38d5b6ad0ddb19deb8b18a,cf2ba2959589c2bedef2739b7a2a82e7a0e10dd860404bfe4178e63980f35a60,0,8193f4e1e55ba640ad87583c6d0106923bcc4b456109f92377be49258876366a,g567_stage2a_diagnostic_a5_label_train_00000239,plan_row_id,239,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_97010446df5b,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.2146003776,1.22760646109,1.18858821061,1.20830711139,-0.013006083489999876,0.026012166989999974,0.006293266210000148,0.010594668488834514,-0.02188492764592555,-0.005208333337342164,False,False,False,False,False,False,True,True,True,True,True,True,714.456715,551.22109,832.603103,781.031687,873,879,110764,110901,1.2504055500030518,1.167543649673462,1.262300968170166,0.7236145734786987,0.7611847519874573,1.038826823234558,0.7033933401107788,0.9812600016593933,1.0,0.6715865135192871,0.6395613551139832,0.3524439036846161,0.9306741952896118,1.0,10.84499454498291,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-lanes-64x48-a-v2,128,567002194,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,lanes,g567_stage2a_label_train_00046,0a755baafdea9f905410436e2c21a120ce3c72af6cbd9f0dbb5fffa52e50827a,77fde71f94ca93910c4b55cfa3b688a878d43e7ea7660e6b90c218bf0e38079a,0,c3e21ea43709b4db9820c6c8048d4c76427467b116bdf96ba8d12f211ee49485,g567_stage2a_diagnostic_a5_label_train_00000238,plan_row_id,238,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_f1964cb99a46,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.10202827289,1.11186232329,1.08215529605,1.10325752919,-0.009834050400000072,0.01987297683999989,-0.0012292563000000367,0.008844665561560825,-0.018364255955257716,0.0011142061281943334,False,False,False,False,False,False,True,True,True,True,True,True,697.571643,503.67781,701.480928,707.529473,1079,1080,138855,138220,1.2473970651626587,1.170811653137207,1.2742918729782104,0.7232957482337952,0.7594587206840515,1.0394686460494995,0.7039886713027954,0.9813913702964783,1.0,0.6724362969398499,0.6415154337882996,0.3535793721675873,0.9308023452758789,1.0,10.844711303710938,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-large-empty-96x96-a-v1,256,567001261,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,large_empty,g567_stage2a_label_train_00052,c3dacd152db2726341342f2b35d911550bbde3c793eb78534a104aa925625750,fa9353ed05cf643760fe36f30ebf514375d5ee5143ed36b64449f93fed0406c1,0,3c32467246687090b0ebd3b8476878ece14ae2c57c06f16e268bd4db0ee74d5e,g567_stage2a_diagnostic_a5_label_train_00000244,plan_row_id,244,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_b58717ec008a,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.02082549241,1.03989461799,1.02013549116,1.01982185422,-0.019069125579999957,0.0006900012499999608,0.0010036381900000446,0.01833755579662336,-0.0006763819668849652,-0.0009841308909463082,False,False,False,False,False,False,True,True,True,True,True,True,9105.698206,6369.46032,8782.779344,9103.378604,1824,1830,463872,465408,1.2442682981491089,1.1723979711532593,1.2784532308578491,0.7316014766693115,0.7593584656715393,1.0390530824661255,0.7050482630729675,0.9812927842140198,1.0,0.6788375377655029,0.6474663019180298,0.3458629846572876,0.8939399719238281,1.0,10.83676528930664,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-large-warehouse-128x96-a-v0,256,567000444,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,large_warehouse,g567_stage2a_label_train_00050,7b91057a734984139b63c01ec6ee4ccf175dab4202a4b4816d91894a7e5f29b4,3cc2dd96bfe15c3e682531b6ecc81caf88760a965e674cd79e80eee6684ec2e7,0,007078f42985ace87c5a1380a8b2dbb8e1c653b559faa333b763d765adf46db0,g567_stage2a_diagnostic_a5_label_train_00000242,plan_row_id,242,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a9f6966c040d,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.05254893751,1.05254893751,1.04087721135,1.04925154402,0.0,0.011671726159999896,0.0032973934899998003,0.0,-0.011213355458961259,-0.003142614856077779,False,False,False,False,False,False,True,True,True,True,True,True,6295.328155,4472.406261,6352.059712,6394.151022,2298,2298,585216,585216,1.242353081703186,1.172326922416687,1.282365322113037,0.7307950258255005,0.7587518692016602,1.0404741764068604,0.7056549787521362,0.9813418984413147,1.0,0.6778801679611206,0.6468528509140015,0.34785011410713196,0.895811140537262,1.0,10.838958740234375,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-large-warehouse-128x96-a-v2,256,567001714,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,large_warehouse,g567_stage2a_label_train_00051,3c975b89a8391b815ec8bee3dd050b9766377d6937e63c7f6af57c7d002a1fdf,2172871815f8bda1cc1781f3bad2b75cf7aae7725b9ad0e18251a032525fac00,0,e50b075b7dbe0bdd7c0228468b5fc6b60bdd00224bb942a301664271d0931fe1,g567_stage2a_diagnostic_a5_label_train_00000243,plan_row_id,243,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_8f42a98ca83f,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.10729732727,1.12055007209,1.09204835311,1.09842519685,-0.01325274481999994,0.015248974159999928,0.008872130419999902,0.011826999212343552,-0.013963643749448452,-0.00807713665476983,False,False,False,False,False,False,True,True,True,True,True,True,6563.063561,4929.497538,6303.978901,6213.779471,1612,1619,409600,411392,1.2424561977386475,1.1701992750167847,1.2774184942245483,0.7304357290267944,0.7600662708282471,1.0411170721054077,0.7055040001869202,0.9813708066940308,1.0,0.6764227747917175,0.6463655829429626,0.34873953461647034,0.8990247249603271,1.0,10.837955474853516,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-loop-32x32-a-v0,64,567000332,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,loop,g567_stage2a_label_train_00020,d63326e395d747312e7971a2b085e35493050ca4d7169f5bb69673b1ae744d36,90211a25a7949fc507f966db3a574bf52a4fbdfbb8138fcc967aef46c2cd8dee,0,406916cd060cbeeed46d9882c2668f4f2ebb4c264ce6b09081737e0c312ea7d9,g567_stage2a_diagnostic_a5_label_train_00000212,plan_row_id,212,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_28ac013cd96a,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.34060606061,1.34424242424,1.30181818182,1.37333333333,-0.0036363636299998614,0.03878787879000001,-0.03272727271999987,0.0027051397608253347,-0.02979515828836621,0.02383053838840726,False,False,False,False,False,False,True,True,True,True,True,True,49.091928,39.028049,48.604954,48.351043,413,405,25614,25233,1.2500337362289429,1.1748570203781128,1.2766579389572144,0.7255771160125732,0.7619155645370483,1.031959056854248,0.7063530087471008,0.9812995195388794,1.0,0.6768476366996765,0.6429951786994934,0.34379956126213074,0.9150328636169434,1.0,10.837193489074707,False,False,False,False,False
stage2a_diagnostic_a5_label_train,g567-loop-32x32-a-v1,64,567000641,30000,budget30000_ltm12,budget30000_ltm12,LABEL_TRAIN,loop,g567_stage2a_label_train_00021,43704f7b1fe7bae209f8237df9a369bafa5e24c68db7c7988ab451e332c4a032,e9606ae626f6c79740eed0e2594cbf8b90fe8766a904380a7f045ec44483db01,0,bdbc2a0e1e2261cc9337fd3a6060004e1102da313a4227c6e46ae008508f7208,g567_stage2a_diagnostic_a5_label_train_00000213,plan_row_id,213,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,False,,subprocess_popen_posix_start_new_session_process_group,g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a415fa718caa,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566,artifacts/models/gcst/phase5p5_repair5g565_expanded_e1_seed565.pt,True,True,True,True,1.54452405322,1.47287615148,1.53121801433,1.53224155578,0.07164790174000002,0.013306038889999927,0.012282497439999984,-0.04864489228643262,-0.008689839569202116,-0.008016032063395826,False,False,False,False,False,False,True,True,True,True,True,True,52.257523,43.539379,53.220296,52.50411,436,434,27136,27260,1.2520560026168823,1.1735265254974365,1.261826515197754,0.7281612157821655,0.764435887336731,1.027726173400879,0.7074857950210571,0.9811208844184875,1.0,0.6784629225730896,0.6435405611991882,0.3410894572734833,0.9075993299484253,1.0,10.83320140838623,False,False,False,False,False
