g567_stage2a_diagnostic_a5_label_train_main_row_id,execution_mode,exact_execution_mode,plan_row_id,replay_phase,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,generated_theta_uid,expected_updateparams_fingerprint,model_path,variant_id,actor_training_seed,replicate_id,replicate_group_id,horizon_id,scientific_horizon_id,solver_execution_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,counts_as_exact_labelv54_solver_row,counts_as_counterfactual_probe_row,counterfactual_probe_callback_enabled,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,direct_runtime_ms,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,candidate_recognized,repair5g_candidate_id_actual,repair5g_update_mode_actual,updateparams_hash,updateparams_fingerprint,updateparams_fingerprint_source,traffic_before_hash_full,direct_exact_output_method,direct_exact_success,direct_exact_feasible,direct_exact_sum_of_loss,direct_exact_lower_bound,direct_exact_sum_of_loss_ratio,direct_exact_makespan,direct_exact_ltm_iterations,direct_exact_loop_cnt,direct_exact_returned_solutions_count,infrastructure_timeout,scientific_result_valid,excluded_from_scientific_labels,no_probe_reason,probe_materialized,probe_skipped_by_direct_exact,counterfactual_probe_requested_budget_ms,counterfactual_probe_effective_budget_ms,probe_skipped_parent_deadline,instance_load_ms,dist_table_ms,outer_solve_ms,update_ms,callback_ms,counterfactual_probe_ms,cost_audit_ms,output_write_ms,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,returncode,returncode_classification,process_hard_timeout_exceeded,process_timeout_provenance,process_timeout_platform,process_timeout_term_grace_sec,process_started_unix,process_pid,process_group_id,process_group_termination_attempted,process_timeout_sigterm_sent,process_timeout_sigterm_unix,process_timeout_sigterm_elapsed_sec,process_timeout_sigkill_sent,process_timeout_sigkill_unix,process_timeout_sigkill_elapsed_sec,child_process_group_killed,child_process_group_kill_method,process_partial_stdout_preserved,process_partial_stderr_preserved,process_partial_stdout_chars,process_partial_stderr_chars,process_timeout_reason,process_elapsed_sec,process_returncode
g567_stage2a_diagnostic_a5_label_train_main_direct_00_122f90435bcf77f9,g567_stage2a_diagnostic_a5_label_train_direct_exact_solver_row,direct_exact_solver_row,g567_stage2a_diagnostic_a5_label_train_00000000,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00000,9d9273da4278bb6cd0df7beff80e88eff355fb733bd2f6a4d929cc8e73fcedfe,51b68bd7a772529027cbcf1612c11149ee4848176ffe985039423372e5be65e9,6c9e657300b58fc60bf295c4acbe5a9ef6cec4c136e8f32628f610b047bc45db,554b436fac41da930cdf58eb0f99c875f3ae8ea7dff79e8a5dbe3ce10f28aa86,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,7e6938e05bf25b169c84691cbca5b4021aba31de27844bd48fd760caef18f1ae,LABEL_TRAIN,,force_additive=1|enable_dual_channel=0,,,,0,dd0ed59f151c2ef67c95f61c98d109e587255e59425e649294e4d5ab857cb5c8,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,0,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-connector-24x24-a-v3|32|567000639|30000|budget30000_ltm12,g567_stage2a_label_train_00000,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g567-connector-24x24-a-v3,connector,32,567000639,30000,,True,True,1.13333333333,476,420,17.026702,17.026702,351,355,10971,12055,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g567_stage2a_diagnostic_a5_label_train_main_repair5g59_additive_fallback_g567_stage2a_diagnostic_a5_label_train_00000000_00000000,True,True,476,420,1.13333333333,26,12,355,1,False,True,False,,False,True,,,,0.778656,0.007245,17.026702,0.238342,0,0,0.212325,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782144487.0235357,17609,17609,False,False,,,False,,,False,,False,False,0,0,,0.025201739743351936,0
g567_stage2a_diagnostic_a5_label_train_main_direct_00_591334ce123c308e,g567_stage2a_diagnostic_a5_label_train_direct_exact_solver_row,direct_exact_solver_row,g567_stage2a_diagnostic_a5_label_train_00000001,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00000,9d9273da4278bb6cd0df7beff80e88eff355fb733bd2f6a4d929cc8e73fcedfe,51b68bd7a772529027cbcf1612c11149ee4848176ffe985039423372e5be65e9,b569b49bd3493fd6a896fbde57b196bd25fccc0489e2079905be5d50072addcb,554b436fac41da930cdf58eb0f99c875f3ae8ea7dff79e8a5dbe3ce10f28aa86,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,7e6938e05bf25b169c84691cbca5b4021aba31de27844bd48fd760caef18f1ae,LABEL_TRAIN,b80282dad2dac9ec7f57071664305c9668e3d211ef55f7174ab0a2c049253f2f,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,,,,0,ed8b7210dd7a3b237ef312c6149d1d9e8c6ddf6e14e1f5037402a764498ee654,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,1,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-connector-24x24-a-v3|32|567000639|30000|budget30000_ltm12,g567_stage2a_label_train_00000,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g567-connector-24x24-a-v3,connector,32,567000639,30000,,True,True,1.08571428571,456,420,20.719078,20.719078,338,338,10431,11343,True,repair5g59_static_flow_shield,g547_fulltheta_registry,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,solver_output,,g567_stage2a_diagnostic_a5_label_train_main_repair5g59_static_flow_shield_g567_stage2a_diagnostic_a5_label_train_00000001_00000001,True,True,456,420,1.08571428571,26,12,338,1,False,True,False,,False,True,,,,0.696858,0.014214,20.719078,1.224741,0,0,0.624157,0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782144487.2010882,17639,17639,False,False,,,False,,,False,,False,False,0,0,,0.02841864712536335,0
g567_stage2a_diagnostic_a5_label_train_main_direct_00_90289994621680e5,g567_stage2a_diagnostic_a5_label_train_direct_exact_solver_row,direct_exact_solver_row,g567_stage2a_diagnostic_a5_label_train_00000002,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00000,9d9273da4278bb6cd0df7beff80e88eff355fb733bd2f6a4d929cc8e73fcedfe,51b68bd7a772529027cbcf1612c11149ee4848176ffe985039423372e5be65e9,765f9f553b0129a08d3999703abc94c542d1bc88d1c37096a5a8a2ca7ed2ece3,554b436fac41da930cdf58eb0f99c875f3ae8ea7dff79e8a5dbe3ce10f28aa86,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,7e6938e05bf25b169c84691cbca5b4021aba31de27844bd48fd760caef18f1ae,LABEL_TRAIN,ca6dadf0ff72c7da49018b4f8befe0eba6dbf5782392c4157e4b88fbcb106064,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,,,,0,785ad54802760ef29a3e84cadd5ccb15674996fc9782a9e2e443edb649a15104,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,2,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-connector-24x24-a-v3|32|567000639|30000|budget30000_ltm12,g567_stage2a_label_train_00000,tierC_g556,g556_c063174,g556_c063174,g556_c063174,g567-connector-24x24-a-v3,connector,32,567000639,30000,,True,True,1.10952380952,466,420,20.565418,20.565418,332,332,10237,11183,True,g556_c063174,g547_fulltheta_registry,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,solver_output,,g567_stage2a_diagnostic_a5_label_train_main_g556_c063174_g567_stage2a_diagnostic_a5_label_train_00000002_00000002,True,True,466,420,1.10952380952,26,12,332,1,False,True,False,,False,True,,,,0.710164,0.029961,20.565418,1.212575,0,0,0.615776,0,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782144487.3798673,17669,17669,False,False,,,False,,,False,,False,False,0,0,,0.0288969948887825,0
g567_stage2a_diagnostic_a5_label_train_main_direct_00_84371aac55ed830d,g567_stage2a_diagnostic_a5_label_train_direct_exact_solver_row,direct_exact_solver_row,g567_stage2a_diagnostic_a5_label_train_00000003,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00001,96727881c4d865230677892af7297744b99157ef36c5f748b6f855bb9a0d7c7a,8c3ada1cad82b47492072760dec180d31edc29ec733d17ad5edc4cad88cb4fee,ff0f2cbdd20783d7730506df57b30026ac864b99189665a907ceec6e5cfda1de,5f683d094c85e4c2895506c0f69f76fbed727bf61d04a2f886258ccbf946a10b,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,bafcb1f2c66479e1e70560f2f569da2c24d9c99482d6b7bbc901ab697729ed71,LABEL_TRAIN,,force_additive=1|enable_dual_channel=0,,,,0,f938476b4be237f4ef6566fc434b0b86811989da325de8992da4d6172d929765,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,3,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-empty-16x16-v0|32|567000520|30000|budget30000_ltm12,g567_stage2a_label_train_00001,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g567-empty-16x16-v0,empty,32,567000520,30000,,True,True,1.16016427105,565,487,18.855457,18.855457,416,453,14062,15556,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g567_stage2a_diagnostic_a5_label_train_main_repair5g59_additive_fallback_g567_stage2a_diagnostic_a5_label_train_00000003_00000003,True,True,565,487,1.16016427105,30,12,453,1,False,True,False,,False,True,,,,0.871103,0.032092,18.855457,0.224224,0,0,0.212,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782144487.5605748,17699,17699,False,False,,,False,,,False,,False,False,0,0,,0.026236661709845066,0
g567_stage2a_diagnostic_a5_label_train_main_direct_00_f924748bc8a4a1cb,g567_stage2a_diagnostic_a5_label_train_direct_exact_solver_row,direct_exact_solver_row,g567_stage2a_diagnostic_a5_label_train_00000004,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00001,96727881c4d865230677892af7297744b99157ef36c5f748b6f855bb9a0d7c7a,8c3ada1cad82b47492072760dec180d31edc29ec733d17ad5edc4cad88cb4fee,a2d6d2b115f184a831c1d8df81388ad45ba59e0fe906a6ca564b375b02ee83cc,5f683d094c85e4c2895506c0f69f76fbed727bf61d04a2f886258ccbf946a10b,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,bafcb1f2c66479e1e70560f2f569da2c24d9c99482d6b7bbc901ab697729ed71,LABEL_TRAIN,4b56ae3fd145ff5b2c89210eb3981040a7dcf98708e896ce8c525bf421c38edc,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,,,,0,a741211c259c4632e704cde69c6e000ca81dce852c1353949c3d83c1af0890cf,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,4,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-empty-16x16-v0|32|567000520|30000|budget30000_ltm12,g567_stage2a_label_train_00001,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g567-empty-16x16-v0,empty,32,567000520,30000,,True,True,1.12936344969,550,487,21.255744,21.255744,362,367,11355,12711,True,repair5g59_static_flow_shield,g547_fulltheta_registry,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,solver_output,,g567_stage2a_diagnostic_a5_label_train_main_repair5g59_static_flow_shield_g567_stage2a_diagnostic_a5_label_train_00000004_00000004,True,True,550,487,1.12936344969,26,12,367,1,False,True,False,,False,True,,,,0.954334,0.031134,21.255744,1.174851,0,0,0.536062,0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782144487.7431777,17729,17729,False,False,,,False,,,False,,False,False,0,0,,0.02993309311568737,0
g567_stage2a_diagnostic_a5_label_train_main_direct_00_a1c71dab40b8f022,g567_stage2a_diagnostic_a5_label_train_direct_exact_solver_row,direct_exact_solver_row,g567_stage2a_diagnostic_a5_label_train_00000005,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00001,96727881c4d865230677892af7297744b99157ef36c5f748b6f855bb9a0d7c7a,8c3ada1cad82b47492072760dec180d31edc29ec733d17ad5edc4cad88cb4fee,0ae62f5fee47facd590ac38076d7101345c9ee5390cb4c088392a915f9f54019,5f683d094c85e4c2895506c0f69f76fbed727bf61d04a2f886258ccbf946a10b,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,bafcb1f2c66479e1e70560f2f569da2c24d9c99482d6b7bbc901ab697729ed71,LABEL_TRAIN,2dc03eb5a9f94f3aa167a916746471b789b36c1594155e14939b9b1d7583cc9e,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,,,,0,55cb8856647562a58c7bbc664a64d2c932aa6b09daed890a591d3150e85f2976,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,5,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-empty-16x16-v0|32|567000520|30000|budget30000_ltm12,g567_stage2a_label_train_00001,tierC_g556,g556_c063174,g556_c063174,g556_c063174,g567-empty-16x16-v0,empty,32,567000520,30000,,True,True,1.13141683778,551,487,20.441259,20.441259,354,354,10944,12233,True,g556_c063174,g547_fulltheta_registry,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,solver_output,,g567_stage2a_diagnostic_a5_label_train_main_g556_c063174_g567_stage2a_diagnostic_a5_label_train_00000005_00000005,True,True,551,487,1.13141683778,26,12,354,1,False,True,False,,False,True,,,,0.92207,0.032068,20.441259,1.162906,0,0,0.543465,0,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782144487.9252505,17759,17759,False,False,,,False,,,False,,False,False,0,0,,0.028142225928604603,0
g567_stage2a_diagnostic_a5_label_train_main_direct_00_247fbfa4ebd7e063,g567_stage2a_diagnostic_a5_label_train_direct_exact_solver_row,direct_exact_solver_row,g567_stage2a_diagnostic_a5_label_train_00000006,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00002,a7ad2708abd1e5a1461605c700f0484540f3a897300b51d2cf435c7f2f84991a,fbc23fa84c327a005eb18710a56ddc3af839eeb21bea708ba7845c999aaee6f8,841ba211292db1a2a3bd802cff75534998309344032a47b03d1313ca04c8269f,ff28b07a1e9cd78328f46d11d2ae6f7a06570695707c22bd902230cb6dee86cc,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,abee287e5c8975db081d563cd7975811b0270d59f8966989fbd00360d8b374a1,LABEL_TRAIN,,force_additive=1|enable_dual_channel=0,,,,0,e486c23a633c8717ffb5cef25b7ead0c58ce72e9a5cd57dc6c339bf51535881e,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,6,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-empty-16x16-v0|32|567001944|30000|budget30000_ltm12,g567_stage2a_label_train_00002,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g567-empty-16x16-v0,empty,32,567001944,30000,,True,True,1.11730205279,381,341,17.217618,17.217618,321,321,9888,10569,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g567_stage2a_diagnostic_a5_label_train_main_repair5g59_additive_fallback_g567_stage2a_diagnostic_a5_label_train_00000006_00000006,True,True,381,341,1.11730205279,26,12,321,1,False,True,False,,False,True,,,,1.022646,0.03149,17.217618,0.200176,0,0,0.212586,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782144488.1065865,17789,17789,False,False,,,False,,,False,,False,False,0,0,,0.02592827659100294,0
g567_stage2a_diagnostic_a5_label_train_main_direct_00_e8e265d4043d8419,g567_stage2a_diagnostic_a5_label_train_direct_exact_solver_row,direct_exact_solver_row,g567_stage2a_diagnostic_a5_label_train_00000007,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00002,a7ad2708abd1e5a1461605c700f0484540f3a897300b51d2cf435c7f2f84991a,fbc23fa84c327a005eb18710a56ddc3af839eeb21bea708ba7845c999aaee6f8,0af22c480d28ddcfaf2bf6f2233bfbf101379f5abdc6495d4d14e247cdee495e,ff28b07a1e9cd78328f46d11d2ae6f7a06570695707c22bd902230cb6dee86cc,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,abee287e5c8975db081d563cd7975811b0270d59f8966989fbd00360d8b374a1,LABEL_TRAIN,281e854ece5ef4e20348099b0c8c786e03cc18c07c0cf378f7fffd0c88f9a216,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,,,,0,de6bcbfae7a0761376d3f0f7184e0719493308a08e2ab62ed774d0f87d090940,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,7,,1,1,1,1,,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,True,False,False,True,g567-empty-16x16-v0|32|567001944|30000|budget30000_ltm12,g567_stage2a_label_train_00002,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g567-empty-16x16-v0,empty,32,567001944,30000,,True,True,1.10263929619,376,341,20.104915,20.104915,282,282,8640,9354,True,repair5g59_static_flow_shield,g547_fulltheta_registry,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,solver_output,,g567_stage2a_diagnostic_a5_label_train_main_repair5g59_static_flow_shield_g567_stage2a_diagnostic_a5_label_train_00000007_00000007,True,True,376,341,1.10263929619,27,12,282,1,False,True,False,,False,True,,,,0.92517,0.00751,20.104915,0.99376,0,0,0.544506,0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782144488.2848783,17819,17819,False,False,,,False,,,False,,False,False,0,0,,0.028674880042672157,0
