candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_559cd6600569,,,,,,,,,,,,,False,False,False,False,False,1.2538504600524902,1.1671996116638184,1.2542868852615356,0.7158169746398926,0.7605658173561096,1.0322667360305786,0.7047578692436218,0.9811004996299744,1.0,0.6689422726631165,0.6321364641189575,0.35343271493911743,0.9489431381225586,1.0,10.868448257446289,1,0,0,f705e3d8f7b233d363c19c69f5e5d2152c7a547e9c590e260ad47f9b85caaebb,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d62038931ece,,,,,,,,,,,,,False,False,False,False,False,1.2499752044677734,1.1686391830444336,1.270226001739502,0.7160601615905762,0.7591513991355896,1.0387921333312988,0.7029707431793213,0.9815366864204407,1.0,0.6668702363967896,0.6349500417709351,0.35950326919555664,0.9549366235733032,1.0,10.853113174438477,1,0,0,e43a6682965900bbb5713f27aeee325c01ecb9e463059072fb57dfaa246d9607,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_c8fbfafadb42,,,,,,,,,,,,,False,False,False,False,False,1.253927230834961,1.1670187711715698,1.2542839050292969,0.7155282497406006,0.7604796290397644,1.0324420928955078,0.7046964168548584,0.9811038374900818,1.0,0.6686159372329712,0.6316973567008972,0.35379207134246826,0.9492795467376709,1.0,10.869199752807617,1,0,0,8e3cb4e007d41a93d892d0dec78e5c82c5da64841f76e5fbd783d58556472666,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_2e712970450c,,,,,,,,,,,,,False,False,False,False,False,1.2536139488220215,1.1670061349868774,1.2549195289611816,0.7155385613441467,0.7605067491531372,1.0328246355056763,0.7045263051986694,0.9811360836029053,1.0,0.6690331697463989,0.632439911365509,0.3539274036884308,0.9503272175788879,1.0,10.868368148803711,1,0,0,a553d14e48313614652ff828e68b439324623e322826c1166429423080f9815d,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_88c48e91d132,,,,,,,,,,,,,False,False,False,False,False,1.2527492046356201,1.1674916744232178,1.2551771402359009,0.719306230545044,0.7622248530387878,1.0329630374908447,0.7042326331138611,0.9811635613441467,1.0,0.6719130277633667,0.6368838548660278,0.35050874948501587,0.9455195665359497,1.0,10.856263160705566,1,0,0,7cf80227d4469e0793fe6e2326b1ee24d84d5fe0185beaeb23a3575a799e778f,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_d0ce3a352b92,,,,,,,,,,,,,False,False,False,False,False,1.2530966997146606,1.1718978881835938,1.247316598892212,0.726289689540863,0.7695441842079163,1.0197608470916748,0.7092554569244385,0.9810248017311096,1.0,0.6771612763404846,0.6404542922973633,0.3408045172691345,0.9234216809272766,1.0,10.836957931518555,1,0,0,69ee4e4b8cc5f67873571fd456b81605e573dcf3d0c54d9a7fb4b4eecdfe22ce,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_e0ebb2d2d3ff,,,,,,,,,,,,,False,False,False,False,False,1.2522330284118652,1.1739094257354736,1.2494808435440063,0.7259951233863831,0.7687671780586243,1.02150559425354,0.7088995575904846,0.9810744524002075,1.0,0.6771212816238403,0.640911877155304,0.34088391065597534,0.9251742959022522,1.0,10.838701248168945,1,0,0,cfacf92eee720febd1a3f8a580f137df8f3e9073d4e903be7a8a9dc73c7e133c,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_dfead26dea6e,,,,,,,,,,,,,False,False,False,False,False,1.2523527145385742,1.17301344871521,1.251643419265747,0.7243771553039551,0.766842782497406,1.024404525756836,0.7078601121902466,0.981097936630249,1.0,0.6758739352226257,0.6396570205688477,0.3425265848636627,0.9295101165771484,1.0,10.843667984008789,1,0,0,efe3736eb19dc6a8fbef286d8b61a2f0755f2071e4e5d5340003c52e3080d02a,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_28ac013cd96a,,,,,,,,,,,,,False,False,False,False,False,1.2500337362289429,1.1748570203781128,1.2766579389572144,0.7255771160125732,0.7619155645370483,1.031959056854248,0.7063530087471008,0.9812995195388794,1.0,0.6768476366996765,0.6429951786994934,0.34379956126213074,0.9150328636169434,1.0,10.837193489074707,1,0,0,9d43ed21c5ea57aeaa43bdbcea838fba1da7a3daff3f471463ad9861349fc6f8,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
g567_stage2a_diagnostic_a5_label_train_selected_actor_primary_30s_exact_s566_a415fa718caa,,,,,,,,,,,,,False,False,False,False,False,1.2520560026168823,1.1735265254974365,1.261826515197754,0.7281612157821655,0.764435887336731,1.027726173400879,0.7074857950210571,0.9811208844184875,1.0,0.6784629225730896,0.6435405611991882,0.3410894572734833,0.9075993299484253,1.0,10.83320140838623,1,0,0,bce3ad01d9706828d2b936d83ad05cee412a2aa7775cba406e0c8437e52d4fa7,g567_actor_generated_theta,stage2a_diagnostic_a5_label_train,g567_response_SELECTED_ACTOR_PRIMARY_30S_EXACT,SELECTED_ACTOR_PRIMARY_30S_EXACT,566
