plan_row_id,replay_phase,context_id,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,budget_role,ltm_max_iterations,horizon_id,scientific_horizon_id,solver_execution_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,replicate_id,replicate_group_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,method_start_timestamp,method_end_timestamp,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g567_stage2a_diagnostic_a5_label_train_00000044,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00014,g567_stage2a_label_train_00014,f9adabbf444eb106ca5b7020f78c065aa05b1bab11e8543b26da53ea16a07b7a,c8dc4c3829cb9a0ab52c7db9e6c1c3701585b9e05a51dfb1a5e9c24d6461a56f,52f4e87c6fb2247658b01ec4a1680c3ef40677a9d0fe468f70dab76f6bb2aaae,49250664652b77e94a450954a4c813755dcd92237dcf3371a51bacaeae38a3c2,6cf3b52f1a14fc2194376fd90802e42cd138136210bfa64f615a8c7607f4f05d,c5ec0d04e3ba7c62399545528334024d61c211c1f5e69b97a35d2346fd576bf3,LABEL_TRAIN,g567-random-24x24-a-v3,random,32,32,567002171,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,fc8bcb3b118d9f7120986f6cb108597ca982be89bff3e923f1beb02c7d050c27,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,5e745562319af5a0e9bee8552dc2470a682118c6be72864ed24f4eb783d4c021,44,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000045,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00015,g567_stage2a_label_train_00015,54d5867f1efaa7f132244205d5ae38861896542f30f360b14fa9eafc9ceeae15,23642d7f5c250a0651744f4e4ba8368e70aa2d94e05ab5ba4553f1c2066f82e1,db0c88c7c1dc12c18cd06d5cc326b22d3901a8a68a75f26d5f868ef07800da32,4f42abcbe47d7024b42b4bd1e3a19135cd4775e614b26f119bc7d5865d9e8a5b,d0003ec4c7385c60f4f3cc3e6758bc7475d52fb410751c12ff6cb08e24d49b56,9f558d24c901ab9dadf3e4c05616c0ff56c8b980f0ec87a92271e17712be9e6a,LABEL_TRAIN,g567-maze-24x24-a-v0,maze,32,32,567001196,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,e85b1086752f0c4800b615306d81dfc0c77743fbd70c570c474307c01949b1b4,45,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000046,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00015,g567_stage2a_label_train_00015,54d5867f1efaa7f132244205d5ae38861896542f30f360b14fa9eafc9ceeae15,23642d7f5c250a0651744f4e4ba8368e70aa2d94e05ab5ba4553f1c2066f82e1,fb6983d7b2461bbb7f5bfbe741b786b42ae2beae1691610285e2af0684b5ace4,4f42abcbe47d7024b42b4bd1e3a19135cd4775e614b26f119bc7d5865d9e8a5b,d0003ec4c7385c60f4f3cc3e6758bc7475d52fb410751c12ff6cb08e24d49b56,9f558d24c901ab9dadf3e4c05616c0ff56c8b980f0ec87a92271e17712be9e6a,LABEL_TRAIN,g567-maze-24x24-a-v0,maze,32,32,567001196,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,e0940d8a67824d2859a1b282e133520112e91c84604fed8c77591e045f44c943,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,c664ae0a90c9136eaaf07813868d7f397ab0b0aaba30e1641539442cb541bb19,46,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000047,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00015,g567_stage2a_label_train_00015,54d5867f1efaa7f132244205d5ae38861896542f30f360b14fa9eafc9ceeae15,23642d7f5c250a0651744f4e4ba8368e70aa2d94e05ab5ba4553f1c2066f82e1,c9460178091eaa17b46a57cbf48ad3b9893aee995def0bf6d9a1a743042816d7,4f42abcbe47d7024b42b4bd1e3a19135cd4775e614b26f119bc7d5865d9e8a5b,d0003ec4c7385c60f4f3cc3e6758bc7475d52fb410751c12ff6cb08e24d49b56,9f558d24c901ab9dadf3e4c05616c0ff56c8b980f0ec87a92271e17712be9e6a,LABEL_TRAIN,g567-maze-24x24-a-v0,maze,32,32,567001196,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,d72c9e0782fc5de1f7282ab47b70516c35b052e21c87203f0d86edf6863cce96,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,5068400470cc9c638e9270c9ea5e8a78ba8085587816e36dee21812344d477ea,47,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000048,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00016,g567_stage2a_label_train_00016,a96f8d94f7ac8933bc8949317861d53d9812fb40a632a3d6e2fbd3527e4a3dc3,f06fe440359e7cef85e7095184cf897b848e25717d68db19ae5615ebac3db9aa,5490d22519957c9424750e816661c787011740ad4ed0e861845ab4169b9211db,287d27d0869f9032c9fc0a1484a67f9b06328978803a9b3cbd3dcaaf5c238960,8f9329efb8df034c1c68c88e87221ea4952a36b3dcad382ebc6d941c647ce2f0,a2e01d7b07db5595e050d7fb2c6f3771b70b6d99fee83dfb766882a95e61fb50,LABEL_TRAIN,g567-warehouse-20x10-a-v1,warehouse,64,64,567001869,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,0bb26b027d573682fb0056bf4fe974ff8062378c8fd34dfa5caebca83160b6bf,48,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000049,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00016,g567_stage2a_label_train_00016,a96f8d94f7ac8933bc8949317861d53d9812fb40a632a3d6e2fbd3527e4a3dc3,f06fe440359e7cef85e7095184cf897b848e25717d68db19ae5615ebac3db9aa,76ea3b2c4d6f269af966e9c413df403ef94d4c9724659fd97381ca48bacaded8,287d27d0869f9032c9fc0a1484a67f9b06328978803a9b3cbd3dcaaf5c238960,8f9329efb8df034c1c68c88e87221ea4952a36b3dcad382ebc6d941c647ce2f0,a2e01d7b07db5595e050d7fb2c6f3771b70b6d99fee83dfb766882a95e61fb50,LABEL_TRAIN,g567-warehouse-20x10-a-v1,warehouse,64,64,567001869,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,4088b6c39b419609fe942d01c8d44a6ffa76a368a25ba72a1eba0e48a995755a,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,33284a349fd07d7a045f2635a5fc112d3e22f20fa581db60d18f928a6a2bd07e,49,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000050,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00016,g567_stage2a_label_train_00016,a96f8d94f7ac8933bc8949317861d53d9812fb40a632a3d6e2fbd3527e4a3dc3,f06fe440359e7cef85e7095184cf897b848e25717d68db19ae5615ebac3db9aa,58ea498ff52ae9d86819dc7ee7ce91144a55b1401b4a026a9f9c4cac8016b8df,287d27d0869f9032c9fc0a1484a67f9b06328978803a9b3cbd3dcaaf5c238960,8f9329efb8df034c1c68c88e87221ea4952a36b3dcad382ebc6d941c647ce2f0,a2e01d7b07db5595e050d7fb2c6f3771b70b6d99fee83dfb766882a95e61fb50,LABEL_TRAIN,g567-warehouse-20x10-a-v1,warehouse,64,64,567001869,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,ac7c0dfce44a13df21820a5fedcae53a430105f25ef5c32fa56b4888a2a92b20,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,44da35f0a4ee518a74cf5e521d3a1b44c7e7ee13188d7c166c5e3a614e457606,50,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000051,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00017,g567_stage2a_label_train_00017,9c1c6e5b90a4eeb00e8b73e9017ae9e976945295559e63e9795406809f1b6d2f,be96c8b4acd91e13008eeb5f11a6c85f53aac0c22902b3a94903e8b8777225a4,66733f1ed2bc980a1ba518897ea90dada3c556d204e8e8d860a44949dc8eaa75,da5fee3b2c4b8a0aafde450fc8fd0043451c256463366c728cf4e3f24ce0fdd2,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,6dddff0b3feb0e457627fda17813d912325b0fa923b87d036f3c004596eff961,LABEL_TRAIN,g567-tunnel-24x24-a-v0,tunnel,64,64,567000416,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,28e48bc9d3f6713fdcddb503b1c68f134bf2691714382b899a96ad20317d611c,51,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000052,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00017,g567_stage2a_label_train_00017,9c1c6e5b90a4eeb00e8b73e9017ae9e976945295559e63e9795406809f1b6d2f,be96c8b4acd91e13008eeb5f11a6c85f53aac0c22902b3a94903e8b8777225a4,be357b1cb8fbaa9faeba4fcf9a814ad22493505d9d535c9d5c9301dce6f399e3,da5fee3b2c4b8a0aafde450fc8fd0043451c256463366c728cf4e3f24ce0fdd2,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,6dddff0b3feb0e457627fda17813d912325b0fa923b87d036f3c004596eff961,LABEL_TRAIN,g567-tunnel-24x24-a-v0,tunnel,64,64,567000416,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,47d38f713f8d8b8974851ffa60960bd92620753f0ced234848ffdbb164785d48,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,cf89a787f31e80d1ede8fb98f11d9f5271c4807f3dfc65e370ad291742e89f91,52,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000053,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00017,g567_stage2a_label_train_00017,9c1c6e5b90a4eeb00e8b73e9017ae9e976945295559e63e9795406809f1b6d2f,be96c8b4acd91e13008eeb5f11a6c85f53aac0c22902b3a94903e8b8777225a4,6839e7cbbdea0265cac79dcdab3c47efa74e7c868f826a83921074c58f59e836,da5fee3b2c4b8a0aafde450fc8fd0043451c256463366c728cf4e3f24ce0fdd2,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,6dddff0b3feb0e457627fda17813d912325b0fa923b87d036f3c004596eff961,LABEL_TRAIN,g567-tunnel-24x24-a-v0,tunnel,64,64,567000416,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,d66c47ac8573191cf643285871b5db4d77fbc13891bc6b0a8d6d08c0c3d3fcb8,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,e1f31d53ab25783b4f40ae8dd8ac5beb2cbbdc5e1a3cc2365bdb7b8c55b0f5d7,53,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000054,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00018,g567_stage2a_label_train_00018,1708aeb148334f724e910744381f7787f1cc6f2aee289443337e22004fc70f80,48f4509565f17d0127ff8b7159e9aaa80047e0ce20bddeafd6213acef21dbd9c,abe70a80f2fbe1c1166ee7cf4421ab52204af86a3d760cfcacb8a9e14e22e013,26bb36692fcffd94244134baffc527758a2b0f59fb7225efeb6fc7146f7b54a5,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,fcf18617a12e532fb296f6f90064e35b648df52b9aa81cbf73666915f951bd8e,LABEL_TRAIN,g567-tunnel-24x24-a-v1,tunnel,64,64,567001429,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,96b25a2ae3a31bb672d80316039ed9baf6ac9795565c751f1cabe7779fc0e0d4,54,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g567_stage2a_diagnostic_a5_label_train_00000055,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00018,g567_stage2a_label_train_00018,1708aeb148334f724e910744381f7787f1cc6f2aee289443337e22004fc70f80,48f4509565f17d0127ff8b7159e9aaa80047e0ce20bddeafd6213acef21dbd9c,c713605b7ae9da8affb5f8e8347c03ac467a5fe56c2bab69f6c8cde4d7708f60,26bb36692fcffd94244134baffc527758a2b0f59fb7225efeb6fc7146f7b54a5,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,fcf18617a12e532fb296f6f90064e35b648df52b9aa81cbf73666915f951bd8e,LABEL_TRAIN,g567-tunnel-24x24-a-v1,tunnel,64,64,567001429,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,966f1b12aabcc4d2446d963ac065c441e2297ba103bd808dbceeaf3016c92f73,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,87915cff439dfa33c52381bd66e10c3f5e662ffc28fc750b80518a71e0c96725,55,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000056,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00018,g567_stage2a_label_train_00018,1708aeb148334f724e910744381f7787f1cc6f2aee289443337e22004fc70f80,48f4509565f17d0127ff8b7159e9aaa80047e0ce20bddeafd6213acef21dbd9c,5edd8434c74ffaacfb27def879a38ef2042abf1fc37d130419edab275d2110d4,26bb36692fcffd94244134baffc527758a2b0f59fb7225efeb6fc7146f7b54a5,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,fcf18617a12e532fb296f6f90064e35b648df52b9aa81cbf73666915f951bd8e,LABEL_TRAIN,g567-tunnel-24x24-a-v1,tunnel,64,64,567001429,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierC_g556,g556_c063174,g556_c063174,g556_c063174,35c9c332b2b20eb4aa2b20ca19ece7a867a2ff3f477d937507b61c71c2b9a311,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,0,274382fe8c5996a7ac45dfd4d50a5f7234586898edfbb95c3776a545222520b4,56,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g567_stage2a_diagnostic_a5_label_train_00000057,stage2a_diagnostic_a5_label_train,g567_stage2a_label_train_00019,g567_stage2a_label_train_00019,57978a7acdb26677b2fc23ef9874eeeb53ae6169edbe38f2f594932874104e1f,9dce004eb034547a459819ec5488670fb456a36fef5c2a7c74cc74f9400f9e0f,a903c509ddc4e36d0b6b879d4042cf3c45e7b8ffa01190d15e8223ce8ec09505,21b13ff3b585d73bac8f3581f94190d69670d4c4cb37bacab840561ab2b4c007,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,513af5347dcf6bcdeb0143101f00ba62611911cd3294392d04e8eabe77ea9ccd,LABEL_TRAIN,g567-tunnel-24x24-a-v1,tunnel,64,64,567001257,30000,30000,30000,30.0,uniform_30s_all_agent_tiers_primary_exact,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,5c0c704ca50f164fd86f556e3afd9299dd2c4310293e4c5b5f621d49dff30262,57,,1,1,1,1,,30.0,60.0,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
