g567_instance_uid,g567_evaluation_uid,map,map_family,width,height,free_cells,solver_seed,scenario_sha256,physical_map_sha256,assignment_sha256,pair_count,agent_count,start_goal_regime,nominal_budget_ms,base_time_limit_sec,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,budget_contract,ltm_max_iterations,agent_density,scenario_bank_source,map_source_type,benchmark_source_path,benchmark_source_sha256,context_generation_stage,feature_materialization_stage,raw_map_path,raw_scenario_path,path_found_rate,path_found_rate_source,component_size,reachability_mode,distance_mode,start_goal_overlap_count,own_start_goal_match_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,split,blind_locked,diagnostic_only,scenario_source_type,official_scenario_consumed,g567_dataset_row_id,replay_scenario_path,replay_scenario_sha256
867fde280127db828c96c9c4129cf82f46e5c0e9ea0cc502209577c0b2e2c6c8,d16026f5ae341b5a794cb224e39aa3e401d8dfaa8491ab0af5a90a8a97379c8a,g567-tree-32x32-a-v3,tree,32,32,347,567000559,220121405bc1a802f079808011e7d71d046404d7619e06516e8dd19453f68322,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,f2245ce88ce047fef42c122ad1145854919620d56344cd3b2172eabf4da0b04f,32,32,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.09221902017291066,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-tree-32x32-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-tree-32x32-a-v3-random-567000559.scen,1.0,same_connected_component_no_path_materialization,347,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00010,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-tree-32x32-a-v3-random-567000559.scen,220121405bc1a802f079808011e7d71d046404d7619e06516e8dd19453f68322
95c39c55e6c7aa8966d37bebdfda80841d5754ddde3ed3d778035ed2445b4091,4fcb64613bfe2d38159f1e891ee2a6476fd0c774c40ba00cb173ccd6e64c01fc,g567-random-24x24-a-v0,random,24,24,433,567001056,60c3f256a2a93c14609c51b68e5b22242513a4043dcdf0a20449bda8fee531f0,ebc2308ce5aecc11f2c9b702b813edbfb7ba39092471eb4fd82987679ed1f3ec,66a9fbd6aa72cc5e40b675ef6d5fc337e091be69a8db8c5455646e299f730f24,32,32,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.07390300230946882,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-random-24x24-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-random-24x24-a-v0-random-567001056.scen,1.0,same_connected_component_no_path_materialization,431,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00011,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-random-24x24-a-v0-random-567001056.scen,60c3f256a2a93c14609c51b68e5b22242513a4043dcdf0a20449bda8fee531f0
642aa447d6ac766a426c6379acc19141f0c39b0840156cec3e2df66560333269,8bd64d50f1f796cfa8dfa0acbd8432cbc790614866e5bc1e66ccc4ba0256bfa7,g567-random-24x24-a-v3,random,24,24,444,567000215,0822298c4c2ac0472342f015116c50a0c0de9aafb51ab6723f4501388b1140b1,6cf3b52f1a14fc2194376fd90802e42cd138136210bfa64f615a8c7607f4f05d,2ff9374420887f430a12d459d4d3a851482da72e0cfad93e6c1c38af9a93f127,32,32,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.07207207207207207,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-random-24x24-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-random-24x24-a-v3-random-567000215.scen,1.0,same_connected_component_no_path_materialization,441,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00012,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-random-24x24-a-v3-random-567000215.scen,0822298c4c2ac0472342f015116c50a0c0de9aafb51ab6723f4501388b1140b1
f308f1a3c5263c82634221aa4531877ad11ae8276a781c881dc9d3ef5e5703b6,2ccd4cf7620e7ed141915d64d838d9937bfcc99193a1eb49ddc417f093d06b54,g567-random-24x24-a-v3,random,24,24,444,567001279,745922f8d253d2ac48fb64c9722be2755a09632bdced0f98c88fccd6f911c112,6cf3b52f1a14fc2194376fd90802e42cd138136210bfa64f615a8c7607f4f05d,878ccc53418bdc4fb0009af42e5e961466e60e8861f4a16d78fd76a9d25a1aae,32,32,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.07207207207207207,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-random-24x24-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-random-24x24-a-v3-random-567001279.scen,1.0,same_connected_component_no_path_materialization,441,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,1,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00013,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-random-24x24-a-v3-random-567001279.scen,745922f8d253d2ac48fb64c9722be2755a09632bdced0f98c88fccd6f911c112
f9adabbf444eb106ca5b7020f78c065aa05b1bab11e8543b26da53ea16a07b7a,c8dc4c3829cb9a0ab52c7db9e6c1c3701585b9e05a51dfb1a5e9c24d6461a56f,g567-random-24x24-a-v3,random,24,24,444,567002171,49250664652b77e94a450954a4c813755dcd92237dcf3371a51bacaeae38a3c2,6cf3b52f1a14fc2194376fd90802e42cd138136210bfa64f615a8c7607f4f05d,c5ec0d04e3ba7c62399545528334024d61c211c1f5e69b97a35d2346fd576bf3,32,32,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.07207207207207207,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-random-24x24-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-random-24x24-a-v3-random-567002171.scen,1.0,same_connected_component_no_path_materialization,441,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00014,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-random-24x24-a-v3-random-567002171.scen,49250664652b77e94a450954a4c813755dcd92237dcf3371a51bacaeae38a3c2
54d5867f1efaa7f132244205d5ae38861896542f30f360b14fa9eafc9ceeae15,23642d7f5c250a0651744f4e4ba8368e70aa2d94e05ab5ba4553f1c2066f82e1,g567-maze-24x24-a-v0,maze,24,24,447,567001196,4f42abcbe47d7024b42b4bd1e3a19135cd4775e614b26f119bc7d5865d9e8a5b,d0003ec4c7385c60f4f3cc3e6758bc7475d52fb410751c12ff6cb08e24d49b56,9f558d24c901ab9dadf3e4c05616c0ff56c8b980f0ec87a92271e17712be9e6a,32,32,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.07158836689038031,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-maze-24x24-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-maze-24x24-a-v0-random-567001196.scen,1.0,same_connected_component_no_path_materialization,447,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00015,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-maze-24x24-a-v0-random-567001196.scen,4f42abcbe47d7024b42b4bd1e3a19135cd4775e614b26f119bc7d5865d9e8a5b
a96f8d94f7ac8933bc8949317861d53d9812fb40a632a3d6e2fbd3527e4a3dc3,f06fe440359e7cef85e7095184cf897b848e25717d68db19ae5615ebac3db9aa,g567-warehouse-20x10-a-v1,warehouse,20,10,120,567001869,287d27d0869f9032c9fc0a1484a67f9b06328978803a9b3cbd3dcaaf5c238960,8f9329efb8df034c1c68c88e87221ea4952a36b3dcad382ebc6d941c647ce2f0,a2e01d7b07db5595e050d7fb2c6f3771b70b6d99fee83dfb766882a95e61fb50,64,64,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.5333333333333333,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-warehouse-20x10-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-warehouse-20x10-a-v1-random-567001869.scen,1.0,same_connected_component_no_path_materialization,120,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,25,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00016,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-warehouse-20x10-a-v1-random-567001869.scen,287d27d0869f9032c9fc0a1484a67f9b06328978803a9b3cbd3dcaaf5c238960
9c1c6e5b90a4eeb00e8b73e9017ae9e976945295559e63e9795406809f1b6d2f,be96c8b4acd91e13008eeb5f11a6c85f53aac0c22902b3a94903e8b8777225a4,g567-tunnel-24x24-a-v0,tunnel,24,24,251,567000416,da5fee3b2c4b8a0aafde450fc8fd0043451c256463366c728cf4e3f24ce0fdd2,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,6dddff0b3feb0e457627fda17813d912325b0fa923b87d036f3c004596eff961,64,64,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.2549800796812749,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-tunnel-24x24-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-tunnel-24x24-a-v0-random-567000416.scen,1.0,same_connected_component_no_path_materialization,251,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,3,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00017,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-tunnel-24x24-a-v0-random-567000416.scen,da5fee3b2c4b8a0aafde450fc8fd0043451c256463366c728cf4e3f24ce0fdd2
1708aeb148334f724e910744381f7787f1cc6f2aee289443337e22004fc70f80,48f4509565f17d0127ff8b7159e9aaa80047e0ce20bddeafd6213acef21dbd9c,g567-tunnel-24x24-a-v1,tunnel,24,24,251,567001429,26bb36692fcffd94244134baffc527758a2b0f59fb7225efeb6fc7146f7b54a5,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,fcf18617a12e532fb296f6f90064e35b648df52b9aa81cbf73666915f951bd8e,64,64,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.2549800796812749,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-tunnel-24x24-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-tunnel-24x24-a-v1-random-567001429.scen,1.0,same_connected_component_no_path_materialization,251,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,4,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00018,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-tunnel-24x24-a-v1-random-567001429.scen,26bb36692fcffd94244134baffc527758a2b0f59fb7225efeb6fc7146f7b54a5
57978a7acdb26677b2fc23ef9874eeeb53ae6169edbe38f2f594932874104e1f,9dce004eb034547a459819ec5488670fb456a36fef5c2a7c74cc74f9400f9e0f,g567-tunnel-24x24-a-v1,tunnel,24,24,251,567001257,21b13ff3b585d73bac8f3581f94190d69670d4c4cb37bacab840561ab2b4c007,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,513af5347dcf6bcdeb0143101f00ba62611911cd3294392d04e8eabe77ea9ccd,64,64,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.2549800796812749,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-tunnel-24x24-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-tunnel-24x24-a-v1-random-567001257.scen,1.0,same_connected_component_no_path_materialization,251,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,5,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00019,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-tunnel-24x24-a-v1-random-567001257.scen,21b13ff3b585d73bac8f3581f94190d69670d4c4cb37bacab840561ab2b4c007
67925520781e9df55a90be219add891de5b3ad4e2b73e15092a2ef79f3ac3f73,d63326e395d747312e7971a2b085e35493050ca4d7169f5bb69673b1ae744d36,g567-loop-32x32-a-v0,loop,32,32,347,567000332,ef3974b607d7c5c06a76e51196f93a98f61a5c1dd386ff95062606d1c846385f,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,5a0bc49f109377f3ed8affe440e91820f9871fb367555e292adaa3a6363eb10b,64,64,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.1844380403458213,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-loop-32x32-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-loop-32x32-a-v0-random-567000332.scen,1.0,same_connected_component_no_path_materialization,347,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,10,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00020,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-loop-32x32-a-v0-random-567000332.scen,ef3974b607d7c5c06a76e51196f93a98f61a5c1dd386ff95062606d1c846385f
7086288a09b2122ae923a9e50dcd677737e405107282e32f644d83bd40c5cfbc,43704f7b1fe7bae209f8237df9a369bafa5e24c68db7c7988ab451e332c4a032,g567-loop-32x32-a-v1,loop,32,32,347,567000641,3ef90aca33f34d6277641542eb7f77ad02527513342f36659ce1023f9dea635c,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,62993b7b8abe7f8188a18658b59a0b71799a98172afe3cb2b008a63b4a6a67b4,64,64,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.1844380403458213,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-loop-32x32-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-loop-32x32-a-v1-random-567000641.scen,1.0,same_connected_component_no_path_materialization,347,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00021,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-loop-32x32-a-v1-random-567000641.scen,3ef90aca33f34d6277641542eb7f77ad02527513342f36659ce1023f9dea635c
56a83978d4c66a578e163dbdc85bdf07e2685d97b30c84b4ecd1e64408180371,fc0bde233826d9369788d1ee6343304e308ad3f6a5cfc3d6459ee7c4efa843d6,g567-warehouse-32x24-a-v2,warehouse,32,24,480,567000806,64a83da24b3dece7aadf8163dfa031492e034779070aa5673b4d4da7911c826d,11e5746a2041ec859bfebfd9500e1f63d3dd24e8061855f97c02cd411f63c3d1,6435df834643cf6f8a56d2a085415872fcfb785669ee5d8f41d34240e86fa00b,64,64,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.13333333333333333,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-warehouse-32x24-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-warehouse-32x24-a-v2-random-567000806.scen,1.0,same_connected_component_no_path_materialization,480,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,1,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00022,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-warehouse-32x24-a-v2-random-567000806.scen,64a83da24b3dece7aadf8163dfa031492e034779070aa5673b4d4da7911c826d
7da022d88ab445150ffcf49e4b145c3c6a14dadb2e4dbd5bb8a405428d453158,7827f209f15a77745fb1db2adf19ac75088678aa12c91bd002aedaf24073c680,g567-room-24x24-a-v2,room,24,24,533,567000974,8ea7be6b5ee56f3c184d6d4f8676ee9c8ef9990828862001bcfee05a8a431a09,f1aac07093f2a6352e14adf324e31b777cf947a9e9601131c4a65a0623f8a9ba,aeff32552f5b71877847147d01a1699c1dad640d26ec1a998a22d051c8f5ea13,64,64,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.1200750469043152,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-room-24x24-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-room-24x24-a-v2-random-567000974.scen,1.0,same_connected_component_no_path_materialization,533,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00023,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-room-24x24-a-v2-random-567000974.scen,8ea7be6b5ee56f3c184d6d4f8676ee9c8ef9990828862001bcfee05a8a431a09
04cd5d8c558830462ca0ab78ff0d93f27a7b1b379265abd32d60ebd00f9b7e20,bf7aa818b739ceb7d8fde3cd2f0f61b396b65a0a77decd7ce34b6aa7f5c0b894,g567-tunnel-64x32-a-v0,tunnel,64,32,547,567001344,b4efb200712cc8699ffbbfa4e3790dc49b69030ac36da7b61850849ed46c0d3a,4d2d004bf45d72574681eb32e9ab07f5f95ed248cb2059d8ed63a3eaf9469825,456a1ffe28c5363ff1e513ce533b72317f5700acf5320fe3b177787bc53e66aa,64,64,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.1170018281535649,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-tunnel-64x32-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-tunnel-64x32-a-v0-random-567001344.scen,1.0,same_connected_component_no_path_materialization,547,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,9,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00024,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-tunnel-64x32-a-v0-random-567001344.scen,b4efb200712cc8699ffbbfa4e3790dc49b69030ac36da7b61850849ed46c0d3a
2571fd35a43a97b07cdfdbbaf70a17951a273afa54d7768db1758556f4363f8f,39bbbc2f5d36ae84e045718bffdfcf9df85243d06a07f2ee8d631b4fab0bac95,g567-tunnel-64x32-a-v3,tunnel,64,32,547,567000503,4cd64cd495409fd4880f92923f4f565fcfdd1821993193bf54d4d15830586426,4d2d004bf45d72574681eb32e9ab07f5f95ed248cb2059d8ed63a3eaf9469825,de97d0479ab80d64ce817678c715ef42b1b24635506c1248284b5713b2b497af,64,64,clustered_starts_to_dispersed_goals,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.1170018281535649,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-tunnel-64x32-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-tunnel-64x32-a-v3-random-567000503.scen,1.0,same_connected_component_no_path_materialization,547,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,11,1,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00025,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-tunnel-64x32-a-v3-random-567000503.scen,4cd64cd495409fd4880f92923f4f565fcfdd1821993193bf54d4d15830586426
3b0936c6fbb97731192deafda1d8c7ee9b93ee8518443f19d9e1e7f5c18ca2fb,1848f14ac12c7d0c0cf68ccff87610ccf3d75137cb6694f08d4b52a444f2889d,g567-loop-56x56-a-v0,loop,56,56,643,567001792,2294e2361875f487d76c4374683d1b0717bcfd3c2e11291d15e6f4df3d2b47e5,ae47afa977f5ae30ec6226c8c6c32feb6bc0a47e84afaa8881e99b65d1852b76,69d9d886025cc648ff38226883a7a743fdafd14a356e69f1804d64058d1766ab,64,64,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.09953343701399689,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-loop-56x56-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-loop-56x56-a-v0-random-567001792.scen,1.0,same_connected_component_no_path_materialization,643,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00026,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-loop-56x56-a-v0-random-567001792.scen,2294e2361875f487d76c4374683d1b0717bcfd3c2e11291d15e6f4df3d2b47e5
