candidate_id,map_family,agents,nominal_budget_ms,horizon_id,rows,success_regression_count_vs_g554_c00051,both_success_quality_pairs_vs_g554_c00051,quality_delta_mean_vs_g554_c00051,better_count_vs_g554_c00051,worse_count_vs_g554_c00051,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g556_c063174,maze,100,2000,blind_short2000_t100_i2,157,0,157,0.00500509519452,62,75,False,False,False,False,False
g556_c063174,maze,100,2000,blind_short2000_t100_i4,129,0,129,0.00377751491558,50,63,False,False,False,False,False
g556_c063174,maze,100,2000,blind_short5000_t050_i2,415,0,415,0.00464867438318,160,196,False,False,False,False,False
g556_c063174,maze,100,2000,blind_short5000_t050_i4,347,0,347,0.00676506691124,124,178,False,False,False,False,False
g556_c063174,maze,100,2000,blind_short5000_t100_i2,313,0,313,0.00119661287086,126,153,False,False,False,False,False
g556_c063174,maze,100,2000,blind_short5000_t100_i4,259,0,259,0.00646382030402,103,124,False,False,False,False,False
g556_c063174,maze,100,500,blind_short1000_t050_i2,414,0,414,0.00340985631693,157,203,False,False,False,False,False
g556_c063174,maze,100,500,blind_short1000_t050_i4,348,0,348,0.00414515373853,135,168,False,False,False,False,False
g556_c063174,maze,100,500,blind_short1000_t100_i2,312,0,312,0.00243025893962,133,143,False,False,False,False,False
g556_c063174,maze,100,500,blind_short1000_t100_i4,260,0,260,0.00395051981792,103,125,False,False,False,False,False
g556_c063174,maze,100,500,blind_short2000_t050_i2,206,0,206,0.00101923073636,82,93,False,False,False,False,False
g556_c063174,maze,100,500,blind_short2000_t050_i4,175,0,175,0.00451088956829,63,95,False,False,False,False,False
g556_c063174,maze,100,500,blind_short2000_t100_i2,156,0,156,0.00128638012763,62,68,False,False,False,False,False
g556_c063174,maze,100,500,blind_short2000_t100_i4,130,0,130,0.0116812434521,47,65,False,False,False,False,False
g556_c063174,maze,100,500,blind_short5000_t050_i2,419,0,419,0.00475855894926,173,189,False,False,False,False,False
g556_c063174,maze,100,500,blind_short5000_t050_i4,343,0,343,0.00584506205682,135,170,False,False,False,False,False
g556_c063174,maze,100,500,blind_short5000_t100_i2,311,0,311,0.00172692017,130,136,False,False,False,False,False
g556_c063174,maze,100,500,blind_short5000_t100_i4,259,0,259,0.00392983688529,95,133,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short1000_t050_i2,258,0,258,-0.00433504053326,127,71,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short1000_t050_i4,313,0,313,-0.00387255526403,150,108,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short1000_t100_i2,346,0,346,-0.00504095325821,175,94,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short1000_t100_i4,415,0,415,-0.0052714382967,213,122,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short2000_t050_i2,129,0,129,-0.00300636849488,63,36,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short2000_t050_i4,156,0,156,-0.00625374269712,73,45,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short2000_t100_i2,173,0,173,-0.00597784532133,94,44,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short2000_t100_i4,209,0,209,-0.00592011991459,103,63,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short5000_t050_i2,261,0,261,-0.00533345649747,132,71,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short5000_t050_i4,311,0,311,-0.00507245881013,154,82,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short5000_t100_i2,348,0,348,-0.00620483938583,181,86,False,False,False,False,False
g556_c063174,maze,50,1000,blind_short5000_t100_i4,414,0,414,-0.004801339295,211,116,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short1000_t050_i2,261,0,261,-0.0023232487549,127,82,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short1000_t050_i4,311,0,311,-0.00510436154855,162,92,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short1000_t100_i2,349,0,349,-0.00360328682748,178,97,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short1000_t100_i4,413,0,413,-0.00491246501632,221,117,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short2000_t050_i2,131,0,131,-0.00416535599168,65,40,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short2000_t050_i4,155,0,155,-0.00167211302974,66,48,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short2000_t100_i2,172,0,172,-0.00237713550297,78,60,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short2000_t100_i4,209,0,209,-0.00586141775416,101,54,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short5000_t050_i2,259,0,259,-0.00447123086154,133,71,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short5000_t050_i4,313,0,313,-0.00602283607684,163,88,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short5000_t100_i2,344,0,344,-0.00359056956692,156,114,False,False,False,False,False
g556_c063174,maze,50,2000,blind_short5000_t100_i4,417,0,417,-0.00566088336986,220,115,False,False,False,False,False
g556_c063174,maze,50,500,blind_short1000_t050_i2,260,0,260,-0.00664683311962,143,74,False,False,False,False,False
g556_c063174,maze,50,500,blind_short1000_t050_i4,311,0,311,-0.00520469431293,157,95,False,False,False,False,False
g556_c063174,maze,50,500,blind_short1000_t100_i2,344,0,344,-0.00748468194549,196,81,False,False,False,False,False
g556_c063174,maze,50,500,blind_short1000_t100_i4,419,0,419,-0.00334605503131,194,141,False,False,False,False,False
g556_c063174,maze,50,500,blind_short2000_t050_i2,130,0,130,-0.00221546037008,63,38,False,False,False,False,False
g556_c063174,maze,50,500,blind_short2000_t050_i4,155,0,155,-0.00684238767955,88,37,False,False,False,False,False
g556_c063174,maze,50,500,blind_short2000_t100_i2,175,0,175,-0.00247952256217,73,58,False,False,False,False,False
g556_c063174,maze,50,500,blind_short2000_t100_i4,206,0,206,-0.00639538229675,108,62,False,False,False,False,False
g556_c063174,maze,50,500,blind_short5000_t050_i2,260,0,260,-0.0060862323295,127,82,False,False,False,False,False
g556_c063174,maze,50,500,blind_short5000_t050_i4,312,0,312,-0.00164189686317,144,110,False,False,False,False,False
g556_c063174,maze,50,500,blind_short5000_t100_i2,346,0,346,-0.00393359778156,166,108,False,False,False,False,False
g556_c063174,maze,50,500,blind_short5000_t100_i4,415,0,415,-0.00705295154882,229,105,False,False,False,False,False
g556_c063174,random,100,1000,blind_short1000_t050_i2,262,0,262,-0.00435972540752,123,91,False,False,False,False,False
g556_c063174,random,100,1000,blind_short1000_t050_i4,309,0,309,-0.00353380672854,142,113,False,False,False,False,False
g556_c063174,random,100,1000,blind_short1000_t100_i2,347,0,347,-0.00392583875579,161,119,False,False,False,False,False
g556_c063174,random,100,1000,blind_short1000_t100_i4,415,0,415,-0.00569566189961,213,142,False,False,False,False,False
g556_c063174,random,100,1000,blind_short2000_t050_i2,258,0,258,-0.00419837535543,125,97,False,False,False,False,False
g556_c063174,random,100,1000,blind_short2000_t050_i4,313,0,313,-0.00443187922396,166,94,False,False,False,False,False
g556_c063174,random,100,1000,blind_short2000_t100_i2,345,0,345,-0.00471510729319,164,123,False,False,False,False,False
g556_c063174,random,100,1000,blind_short2000_t100_i4,417,0,417,-0.00544199222031,205,142,False,False,False,False,False
g556_c063174,random,100,1000,blind_short5000_t050_i2,129,0,129,-0.00598548070403,68,42,False,False,False,False,False
g556_c063174,random,100,1000,blind_short5000_t050_i4,157,0,157,-0.00525087807439,79,54,False,False,False,False,False
g556_c063174,random,100,1000,blind_short5000_t100_i2,174,0,174,-0.00753511932937,99,56,False,False,False,False,False
g556_c063174,random,100,1000,blind_short5000_t100_i4,207,0,207,-0.00416299083961,98,68,False,False,False,False,False
g556_c063174,random,100,2000,blind_short1000_t050_i2,260,0,260,-0.00332281864535,124,95,False,False,False,False,False
g556_c063174,random,100,2000,blind_short1000_t050_i4,312,0,312,-0.00216267019817,137,124,False,False,False,False,False
g556_c063174,random,100,2000,blind_short1000_t100_i2,345,0,345,-0.00377329884907,164,125,False,False,False,False,False
g556_c063174,random,100,2000,blind_short1000_t100_i4,416,0,416,-0.00436183159065,210,139,False,False,False,False,False
g556_c063174,random,100,2000,blind_short2000_t050_i2,261,0,261,-0.00221796793778,118,107,False,False,False,False,False
g556_c063174,random,100,2000,blind_short2000_t050_i4,310,0,310,-0.00522256544603,167,107,False,False,False,False,False
g556_c063174,random,100,2000,blind_short2000_t100_i2,348,0,348,-0.00314988806603,151,134,False,False,False,False,False
g556_c063174,random,100,2000,blind_short2000_t100_i4,415,0,415,-0.00358405595757,202,146,False,False,False,False,False
g556_c063174,random,100,2000,blind_short5000_t050_i2,130,0,130,-0.00716771595092,76,43,False,False,False,False,False
g556_c063174,random,100,2000,blind_short5000_t050_i4,156,0,156,-0.00404829435365,75,53,False,False,False,False,False
g556_c063174,random,100,2000,blind_short5000_t100_i2,172,0,172,-0.00535582235052,75,64,False,False,False,False,False
g556_c063174,random,100,2000,blind_short5000_t100_i4,209,0,209,-0.00518112286077,105,66,False,False,False,False,False
g556_c063174,random,100,500,blind_short1000_t050_i2,258,0,258,-0.00453460246589,120,100,False,False,False,False,False
g556_c063174,random,100,500,blind_short1000_t050_i4,314,0,314,-0.00658213911513,172,99,False,False,False,False,False
g556_c063174,random,100,500,blind_short1000_t100_i2,346,0,346,-0.00603130200491,172,116,False,False,False,False,False
g556_c063174,random,100,500,blind_short1000_t100_i4,416,0,416,-0.00621074391733,209,138,False,False,False,False,False
g556_c063174,random,100,500,blind_short2000_t050_i2,260,0,260,-0.00166648948773,120,103,False,False,False,False,False
g556_c063174,random,100,500,blind_short2000_t050_i4,311,0,311,-0.00572719641643,155,101,False,False,False,False,False
g556_c063174,random,100,500,blind_short2000_t100_i2,346,0,346,-0.00754522533367,187,117,False,False,False,False,False
g556_c063174,random,100,500,blind_short2000_t100_i4,416,0,416,-0.0045418445374,208,139,False,False,False,False,False
g556_c063174,random,100,500,blind_short5000_t050_i2,131,0,131,-0.00252385833008,63,44,False,False,False,False,False
g556_c063174,random,100,500,blind_short5000_t050_i4,155,0,155,-0.00603276005123,82,44,False,False,False,False,False
g556_c063174,random,100,500,blind_short5000_t100_i2,174,0,174,-0.0053773807431,80,57,False,False,False,False,False
g556_c063174,random,100,500,blind_short5000_t100_i4,206,0,206,-0.00597429918617,103,73,False,False,False,False,False
g556_c063174,random,50,1000,blind_short1000_t050_i2,413,0,413,-0.00760683411484,220,108,False,False,False,False,False
g556_c063174,random,50,1000,blind_short1000_t050_i4,348,0,348,-0.00706973888991,182,106,False,False,False,False,False
g556_c063174,random,50,1000,blind_short1000_t100_i2,311,0,311,-0.00872962956457,169,77,False,False,False,False,False
g556_c063174,random,50,1000,blind_short1000_t100_i4,260,0,260,-0.00708302433908,142,69,False,False,False,False,False
g556_c063174,random,50,1000,blind_short2000_t050_i2,417,0,417,-0.00716880239446,229,118,False,False,False,False,False
g556_c063174,random,50,1000,blind_short2000_t050_i4,345,0,345,-0.00568072200603,162,111,False,False,False,False,False
g556_c063174,random,50,1000,blind_short2000_t100_i2,311,0,311,-0.00773959016354,163,90,False,False,False,False,False
g556_c063174,random,50,1000,blind_short2000_t100_i4,261,0,261,-0.0082187079967,144,75,False,False,False,False,False
g556_c063174,random,50,1000,blind_short5000_t050_i2,209,0,209,-0.0068867596889,103,65,False,False,False,False,False
g556_c063174,random,50,1000,blind_short5000_t050_i4,173,0,173,-0.0081037017852,95,44,False,False,False,False,False
g556_c063174,random,50,1000,blind_short5000_t100_i2,157,0,157,-0.00752674672911,91,47,False,False,False,False,False
g556_c063174,random,50,1000,blind_short5000_t100_i4,128,0,128,-0.00783643299133,69,28,False,False,False,False,False
g556_c063174,random,50,2000,blind_short1000_t050_i2,418,0,418,-0.00754285614545,225,124,False,False,False,False,False
g556_c063174,random,50,2000,blind_short1000_t050_i4,345,0,345,-0.00695721040423,185,103,False,False,False,False,False
g556_c063174,random,50,2000,blind_short1000_t100_i2,313,0,313,-0.00615485786585,168,95,False,False,False,False,False
g556_c063174,random,50,2000,blind_short1000_t100_i4,258,0,258,-0.00674312978733,140,72,False,False,False,False,False
g556_c063174,random,50,2000,blind_short2000_t050_i2,414,0,414,-0.00901326036623,238,108,False,False,False,False,False
g556_c063174,random,50,2000,blind_short2000_t050_i4,348,0,348,-0.00501147712963,165,113,False,False,False,False,False
g556_c063174,random,50,2000,blind_short2000_t100_i2,311,0,311,-0.00572376743939,167,95,False,False,False,False,False
g556_c063174,random,50,2000,blind_short2000_t100_i4,261,0,261,-0.00796529406326,136,82,False,False,False,False,False
g556_c063174,random,50,2000,blind_short5000_t050_i2,208,0,208,-0.00532902991486,102,66,False,False,False,False,False
g556_c063174,random,50,2000,blind_short5000_t050_i4,173,0,173,-0.00918518273786,101,44,False,False,False,False,False
g556_c063174,random,50,2000,blind_short5000_t100_i2,155,0,155,-0.00883177085065,94,40,False,False,False,False,False
g556_c063174,random,50,2000,blind_short5000_t100_i4,130,0,130,-0.00801745138831,70,35,False,False,False,False,False
g556_c063174,random,50,500,blind_short1000_t050_i2,415,0,415,-0.00732917719065,230,119,False,False,False,False,False
g556_c063174,random,50,500,blind_short1000_t050_i4,347,0,347,-0.00453412425277,171,109,False,False,False,False,False
g556_c063174,random,50,500,blind_short1000_t100_i2,311,0,311,-0.00789661700312,169,86,False,False,False,False,False
g556_c063174,random,50,500,blind_short1000_t100_i4,261,0,261,-0.00988554131096,157,59,False,False,False,False,False
g556_c063174,random,50,500,blind_short2000_t050_i2,416,0,416,-0.00689498968856,221,122,False,False,False,False,False
g556_c063174,random,50,500,blind_short2000_t050_i4,345,0,345,-0.00549846201586,174,112,False,False,False,False,False
g556_c063174,random,50,500,blind_short2000_t100_i2,314,0,314,-0.00442157537787,146,96,False,False,False,False,False
g556_c063174,random,50,500,blind_short2000_t100_i4,257,0,257,-0.00725011116658,142,72,False,False,False,False,False
g556_c063174,random,50,500,blind_short5000_t050_i2,207,0,207,-0.00787425655367,116,61,False,False,False,False,False
g556_c063174,random,50,500,blind_short5000_t050_i4,174,0,174,-0.00544747044943,91,55,False,False,False,False,False
g556_c063174,random,50,500,blind_short5000_t100_i2,155,0,155,-0.00742248590303,89,48,False,False,False,False,False
g556_c063174,random,50,500,blind_short5000_t100_i4,131,0,131,-0.00656877075817,76,37,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short1000_t050_i2,131,0,131,-0.0051037637816,62,38,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short1000_t050_i4,155,0,155,-0.00447306236755,76,49,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short1000_t100_i2,173,0,173,-0.0044693881904,82,57,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short1000_t100_i4,208,0,208,-0.0044612998649,96,71,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short2000_t050_i2,260,0,260,-0.00479588726973,132,82,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short2000_t050_i4,310,0,310,-0.00474304536197,148,105,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short2000_t100_i2,348,0,348,-0.00711178446147,184,101,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short2000_t100_i4,414,0,414,-0.00644426441841,200,129,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short5000_t050_i2,259,0,259,-0.00302952650857,127,99,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short5000_t050_i4,313,0,313,-0.00573854479077,158,99,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short5000_t100_i2,344,0,344,-0.00396725817102,163,118,False,False,False,False,False
g556_c063174,warehouse,100,1000,blind_short5000_t100_i4,418,0,418,-0.00564446564043,207,148,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short1000_t050_i2,128,0,128,-0.00339768846227,54,51,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short1000_t050_i4,157,0,157,-0.00601368612236,80,43,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short1000_t100_i2,172,0,172,-0.000565702576919,64,63,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short1000_t100_i4,209,0,209,-0.00736230708033,107,60,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short2000_t050_i2,262,0,262,-0.00563993128969,128,77,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short2000_t050_i4,310,0,310,-0.00670985329306,160,109,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short2000_t100_i2,346,0,346,-0.00386316441702,171,122,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short2000_t100_i4,416,0,416,-0.0044446250668,208,133,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short5000_t050_i2,260,0,260,-0.0067324631495,134,78,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short5000_t050_i4,312,0,312,-0.00556320294125,160,97,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short5000_t100_i2,348,0,348,-0.00621331911241,168,103,False,False,False,False,False
g556_c063174,warehouse,100,2000,blind_short5000_t100_i4,414,0,414,-0.00375001266191,200,139,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short1000_t050_i2,130,0,130,-0.00387952552915,58,54,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short1000_t050_i4,156,0,156,-0.00440759954282,75,55,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short1000_t100_i2,174,0,174,-0.00514154234839,91,54,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short1000_t100_i4,207,0,207,-0.00492306975203,98,65,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short2000_t050_i2,257,0,257,-0.0037668867107,132,86,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short2000_t050_i4,314,0,314,-0.00449059624153,155,117,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short2000_t100_i2,346,0,346,-0.00433837889243,151,120,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short2000_t100_i4,417,0,417,-0.00498605951861,211,138,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short5000_t050_i2,261,0,261,-0.00277282165506,120,94,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short5000_t050_i4,311,0,311,-0.00670957455463,163,100,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short5000_t100_i2,347,0,347,-0.00514742151844,176,111,False,False,False,False,False
g556_c063174,warehouse,100,500,blind_short5000_t100_i4,413,0,413,-0.00598374603903,206,131,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short1000_t050_i2,209,0,209,-0.0024487798622,95,73,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short1000_t050_i4,172,0,172,-0.00500388878041,84,60,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short1000_t100_i2,155,0,155,-0.002168460512,69,51,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short1000_t100_i4,130,0,130,-0.00348600874585,60,45,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short2000_t050_i2,413,0,413,-0.00171985411528,180,156,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short2000_t050_i4,348,0,348,-0.00228387962325,160,128,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short2000_t100_i2,311,0,311,-0.00254087045952,127,115,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short2000_t100_i4,261,0,261,-0.002192321529,117,100,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short5000_t050_i2,417,0,417,-0.000494191158849,174,160,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short5000_t050_i4,345,0,345,0.000751481655797,145,141,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short5000_t100_i2,313,0,313,-0.00337910911121,144,115,False,False,False,False,False
g556_c063174,warehouse,50,1000,blind_short5000_t100_i4,259,0,259,-0.00322715702668,126,90,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short1000_t050_i2,208,0,208,-0.0064782931574,102,58,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short1000_t050_i4,173,0,173,-0.00256782218,78,64,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short1000_t100_i2,157,0,157,-0.00248307584809,70,53,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short1000_t100_i4,129,0,129,-0.00476788926651,63,39,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short2000_t050_i2,417,0,417,-0.00269639368477,188,143,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short2000_t050_i4,345,0,345,-0.00215170912168,148,121,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short2000_t100_i2,313,0,313,-0.0043224830923,154,99,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short2000_t100_i4,259,0,259,-0.00233492868958,121,91,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short5000_t050_i2,415,0,415,-0.00112306496788,194,148,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short5000_t050_i4,348,0,348,-0.00117082506316,144,135,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short5000_t100_i2,309,0,309,-0.00255504165094,136,110,False,False,False,False,False
g556_c063174,warehouse,50,2000,blind_short5000_t100_i4,261,0,261,-0.00232398815858,117,85,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short1000_t050_i2,207,0,207,0.00149817173715,83,93,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short1000_t050_i4,174,0,174,-0.00466007153121,86,58,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short1000_t100_i2,155,0,155,-0.00435952727548,67,47,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short1000_t100_i4,131,0,131,-0.00123686806603,58,46,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short2000_t050_i2,416,0,416,-0.00188924915957,187,151,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short2000_t050_i4,345,0,345,-0.0014637543249,142,127,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short2000_t100_i2,312,0,312,-0.00233048848971,138,119,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short2000_t100_i4,260,0,260,-0.00251629335858,116,96,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short5000_t050_i2,416,0,416,-0.00245598772897,187,137,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short5000_t050_i4,347,0,347,-0.00197839378695,144,115,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short5000_t100_i2,312,0,312,-0.0027918585034,136,112,False,False,False,False,False
g556_c063174,warehouse,50,500,blind_short5000_t100_i4,258,0,258,-0.00495792645159,121,81,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short1000_t050_i2,417,0,417,0.00379156564278,164,193,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short1000_t050_i4,344,0,344,0.00471382748968,134,159,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short1000_t100_i2,313,0,313,0.00477412173447,122,152,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short1000_t100_i4,259,0,259,0.00706793914598,102,123,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short2000_t050_i2,208,0,208,0.00619103105226,84,100,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short2000_t050_i4,172,0,172,0.00139338422797,71,72,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short2000_t100_i2,155,0,155,-0.00196445777181,76,56,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short2000_t100_i4,131,0,131,0.00371471211656,42,70,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short5000_t050_i2,414,0,414,0.00376821649295,174,193,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short5000_t050_i4,349,0,349,0.00398365009335,126,170,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short5000_t100_i2,311,0,311,0.00295655458109,126,145,False,False,False,False,False
g556_c071992,maze,100,1000,blind_short5000_t100_i4,260,0,260,0.00530738204992,94,132,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short1000_t050_i2,415,0,415,0.00229032659578,168,175,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short1000_t050_i4,347,0,347,0.00115796367934,151,153,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short1000_t100_i2,310,0,310,0.00227367580177,126,134,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short1000_t100_i4,261,0,261,0.00243416065284,108,104,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short2000_t050_i2,209,0,209,0.00756370323435,79,91,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short2000_t050_i4,172,0,172,0.0092385647418,63,90,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short2000_t100_i2,157,1,156,0.00429128711692,57,70,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short2000_t100_i4,129,0,129,0.00200545540938,55,56,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short5000_t050_i2,415,0,415,0.00614022071048,147,203,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short5000_t050_i4,347,0,347,0.00391193726568,134,162,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short5000_t100_i2,313,0,313,0.00602641883387,117,165,False,False,False,False,False
g556_c071992,maze,100,2000,blind_short5000_t100_i4,259,0,259,0.00522266934135,113,119,False,False,False,False,False
g556_c071992,maze,100,500,blind_short1000_t050_i2,414,0,414,0.00292448230065,170,188,False,False,False,False,False
g556_c071992,maze,100,500,blind_short1000_t050_i4,348,0,348,0.00288410738603,124,168,False,False,False,False,False
g556_c071992,maze,100,500,blind_short1000_t100_i2,312,0,312,0.00226010268484,124,146,False,False,False,False,False
g556_c071992,maze,100,500,blind_short1000_t100_i4,260,0,260,0.000594689772962,108,110,False,False,False,False,False
g556_c071992,maze,100,500,blind_short2000_t050_i2,206,0,206,-0.00146637709189,86,92,False,False,False,False,False
g556_c071992,maze,100,500,blind_short2000_t050_i4,175,0,175,-0.00177341855543,78,72,False,False,False,False,False
g556_c071992,maze,100,500,blind_short2000_t100_i2,156,0,156,0.00208547492353,56,72,False,False,False,False,False
g556_c071992,maze,100,500,blind_short2000_t100_i4,130,0,130,0.00958219636131,52,61,False,False,False,False,False
g556_c071992,maze,100,500,blind_short5000_t050_i2,419,0,419,0.0029949313069,161,208,False,False,False,False,False
g556_c071992,maze,100,500,blind_short5000_t050_i4,343,0,343,0.00295329333373,135,169,False,False,False,False,False
g556_c071992,maze,100,500,blind_short5000_t100_i2,311,0,311,0.00341152090318,125,149,False,False,False,False,False
g556_c071992,maze,100,500,blind_short5000_t100_i4,259,0,259,0.0029972051173,102,119,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short1000_t050_i2,258,0,258,-0.00426993833845,127,72,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short1000_t050_i4,313,0,313,-0.00459760818307,150,107,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short1000_t100_i2,346,0,346,-0.00478284223393,172,97,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short1000_t100_i4,415,0,415,-0.00459533455067,194,121,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short2000_t050_i2,129,0,129,-0.00263511530209,55,46,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short2000_t050_i4,156,0,156,-0.00465472117013,72,46,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short2000_t100_i2,173,0,173,-0.00346373147509,80,48,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short2000_t100_i4,209,0,209,-0.0067448184034,104,56,False,False,False,False,False
g556_c071992,maze,50,1000,blind_short5000_t050_i2,261,0,261,-0.00481757496797,141,69,False,False,False,False,False
