map,agents,method,runs,successes,success_rate,sum_of_loss_ratio_mean,expanded_nodes_mean,time_to_first_solution_ms_mean,returned_solutions_count_mean,low_level_pibt_calls_mean,laur_overhead_ms_mean,laur_inference_count_mean,laur_additive_fallback_count_mean,laur_safety_disabled_count_mean,fallback_defer_rate,non_additive_update_rate,selected_harmful_update_rate,selected_rules,ratio_delta_vs_ltm,expanded_delta_vs_ltm,ttfs_delta_vs_ltm
maze-32-32-4,50,always_additive_defer,5,5,1.0,1.185242544024,435.6,184.4,1.0,21575.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-0.799999999999983
maze-32-32-4,50,lacam_star,5,5,1.0,1.189429693908,8411.0,3143.56724,1.0,,0.0,0.0,0.0,0.0,,,,{},0.004187149884000041,7975.4,2958.36724
maze-32-32-4,50,lacam_star_ltm,5,5,1.0,1.185242544024,435.6,185.2,1.0,21575.4,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,50,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.163585877162,426.8,183.8,1.0,21137.8,0.0,0.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 3, ""decay_090"": 3, ""wait_heavy"": 3, ""wait_light"": 6}",-0.021656666861999962,-8.800000000000011,-1.3999999999999773
maze-32-32-4,50,repair5d_composite_diagnostic_distilled,5,5,1.0,1.176846472892,437.0,185.8,1.0,21644.4,0.34328,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",-0.008396071131999916,1.3999999999999773,0.6000000000000227
maze-32-32-4,50,repair5e3_split_guarded_selector,5,5,1.0,1.185242544024,435.6,187.2,1.0,21575.4,0.37184,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,2.0
maze-32-32-4,50,repair5e4_closed_loop_utility_selector,5,5,1.0,1.185242544024,435.6,185.0,1.0,21575.4,0.44296,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-0.19999999999998863
maze-32-32-4,50,repair5e5_crossfold_utility_reranker,5,5,1.0,1.17202051813,423.4,187.0,1.0,21101.8,0.41814,3.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 15}",-0.0132220258939999,-12.200000000000045,1.8000000000000114
maze-32-32-4,50,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.185242544024,435.6,183.6,1.0,21575.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.5999999999999943
maze-32-32-4,50,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.185242544024,435.6,185.8,1.0,21575.4,0.3581,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.6000000000000227
maze-32-32-4,100,always_additive_defer,5,5,1.0,1.259743057366,537.6,387.0,1.0,62993.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-2.6000000000000227
maze-32-32-4,100,lacam_star,5,5,1.0,1.350963713534,5157.0,3106.4783,1.0,,0.0,0.0,0.0,0.0,,,,{},0.09122065616800001,4619.4,2716.8783000000003
maze-32-32-4,100,lacam_star_ltm,5,5,1.0,1.259743057366,537.6,389.6,1.0,62993.4,0.0,0.0,0.0,0.0,,,,{},,,
maze-32-32-4,100,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.246184685418,528.2,391.6,1.0,62653.0,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_heavy"": 3, ""commit_heavy"": 3, ""decay_090"": 3, ""decay_095"": 3, ""wait_light"": 3}",-0.013558371947999914,-9.399999999999977,2.0
maze-32-32-4,100,repair5d_composite_diagnostic_distilled,5,5,1.0,1.258088470876,523.4,388.0,1.0,62177.6,0.34018,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",-0.001654586489999943,-14.200000000000045,-1.6000000000000227
maze-32-32-4,100,repair5e3_split_guarded_selector,5,5,1.0,1.259743057366,537.6,388.6,1.0,62993.4,0.37922,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.0
maze-32-32-4,100,repair5e4_closed_loop_utility_selector,5,5,1.0,1.259743057366,537.6,387.8,1.0,62993.4,0.43646,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.8000000000000114
maze-32-32-4,100,repair5e5_crossfold_utility_reranker,5,5,1.0,1.259743057366,537.6,386.0,1.0,62993.4,0.51504,3.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-3.6000000000000227
maze-32-32-4,100,repair5e5_crossfold_utility_reranker_force_additive_parity,5,5,1.0,1.259743057366,537.6,387.8,1.0,62993.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,-1.8000000000000114
maze-32-32-4,100,repair5e_caseb_ood_guard_distilled,5,5,1.0,1.259743057366,537.6,394.4,1.0,62993.4,0.35196,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,4.7999999999999545
random-32-32-20,50,always_additive_defer,5,5,1.0,1.152551037608,229.4,160.8,1.0,14588.4,0.0,0.0,1.0,0.0,0.25,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.20000000000001705
random-32-32-20,50,lacam_star,5,5,1.0,1.146064960866,10102.6,3127.0058400000003,1.0,,0.0,0.0,0.0,0.0,,,,{},-0.006486076741999858,9873.2,2966.4058400000004
random-32-32-20,50,lacam_star_ltm,5,5,1.0,1.152551037608,229.4,160.6,1.0,14588.4,0.0,0.0,0.0,0.0,,,,{},,,
random-32-32-20,50,oracle_teacher_forced_best_safe_update_static_proxy,5,5,1.0,1.148166444848,204.4,158.4,1.0,10223.2,0.0,0.0,1.0,0.0,0.25,0.75,,"{""block_light"": 3, ""commit_heavy"": 6, ""decay_090"": 3, ""wait_heavy"": 3}",-0.004384592759999917,-25.0,-2.1999999999999886
random-32-32-20,50,repair5d_composite_diagnostic_distilled,5,5,1.0,1.150195965144,218.4,162.4,1.0,12810.2,0.34548,3.0,1.0,0.0,0.25,0.75,,"{""commit_heavy"": 15}",-0.0023550724640000187,-11.0,1.8000000000000114
random-32-32-20,50,repair5e3_split_guarded_selector,5,5,1.0,1.152551037608,229.4,161.2,1.0,14588.4,0.37857999999999997,3.0,4.0,0.0,0.5714285714285714,0.0,,"{""additive_ltm"": 15}",0.0,0.0,0.5999999999999943
