source_result_row_id,role,candidate_id,generated_theta_uid,actor_row,g561_plan_row_uid,g561_instance_uid,g561_evaluation_uid,g561_identity_digest,g561_scenario_sha256,g561_physical_map_sha256,plan_row_id,g560_instance_uid,g560_evaluation_uid,result_identity_present_before_repair,candidate_recognized,fingerprint_parsed,force_additive,enable_dual_channel,goal_projection_mode,plan_registry_match,plan_registry_mismatched_fields,fulltheta_fingerprint_match_strict,fulltheta_fingerprint_match_relaxed,fulltheta_fingerprint_mismatched_fields,materialization_class,solver_success,sum_of_loss_ratio,updateparams_fingerprint,expected_fingerprint_fields,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g560_direct_actor_00000000,g556_c063174,g556_c063174,g556_c063174,False,,,,,,,,,,False,True,True,0,1,flow_shield,True,,True,True,,baseline_control,True,1.77591278768,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,{},False,False,False,False,False
g560_direct_actor_00000001,direct_actor_generated_theta,ab9af9bb36ae4241eab605a5a8ce67e22c8bb06c9c05cc16168d8998b4ac5fcd,ab9af9bb36ae4241eab605a5a8ce67e22c8bb06c9c05cc16168d8998b4ac5fcd,True,06c744684305684d6989c3e2a270b5f48f742c9ba29fd117a037df6aa7a10c5d,72a044d4efd1d77ec48d96e2dc42de5a06d7ee5220332c41bd5fa83243dd8dec,2cdcd48e010278503931449a5df5ee83f9d2b721788052337af853cddec7276f,624cd10c863acf7b30166698ae9db19de8e4a7864ce2c47309dbfefd9bd3992b,,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,g560_direct_replay_000081_actor,72a044d4efd1d77ec48d96e2dc42de5a06d7ee5220332c41bd5fa83243dd8dec,2cdcd48e010278503931449a5df5ee83f9d2b721788052337af853cddec7276f,False,False,True,1,0,none,True,,False,False,alpha_commit;alpha_block;alpha_wait_spillover;rho_decay;force_additive;enable_dual_channel;alpha_cong_commit_progress;alpha_cong_commit_nonprogress;alpha_cong_block;alpha_cong_wait_progress;alpha_cong_wait_nonprogress;alpha_flow_commit_progress;alpha_flow_wait_progress;rho_cong_decay;rho_flow_decay;lambda_cong;lambda_flow;min_edge_cost;max_edge_cost;goal_projection_mode;flow_shield_beta;max_flow_shield,fallback_additive_executed,True,2.10624675549,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,"{""alpha_block"": 1.2777760028839111, ""alpha_commit"": 1.1300337314605713, ""alpha_cong_block"": 1.2777760028839111, ""alpha_cong_commit_nonprogress"": 1.1300337314605713, ""alpha_cong_commit_progress"": 1.2385095357894897, ""alpha_cong_wait_nonprogress"": 0.7464248538017273, ""alpha_cong_wait_progress"": 0.770304262638092, ""alpha_flow_commit_progress"": 1.0621150732040405, ""alpha_flow_wait_progress"": 0.720081090927124, ""alpha_wait_spillover"": 0.7464248538017273, ""enable_dual_channel"": 1, ""flow_shield_beta"": 0.3621038496494293, ""force_additive"": 0, ""goal_projection_mode"": ""flow_shield"", ""lambda_cong"": 0.7080590128898621, ""lambda_flow"": 0.6534467339515686, ""max_edge_cost"": 10.839969635009766, ""max_flow_shield"": 0.8732631802558899, ""min_edge_cost"": 1.0, ""rho_cong_decay"": 0.9821456670761108, ""rho_decay"": 0.9821456670761108, ""rho_flow_decay"": 0.9865948557853699}",False,False,False,False,False
g560_direct_actor_00000000,g556_c063174,g556_c063174,g556_c063174,False,,,,,,,,,,False,True,True,0,1,flow_shield,True,,True,True,,baseline_control,True,1.60908628581,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,{},False,False,False,False,False
g560_direct_actor_00000001,direct_actor_generated_theta,73a0f52e5b685430d01f5dc4e8c363993db752bcda143fd0b6d9c83172599ed5,73a0f52e5b685430d01f5dc4e8c363993db752bcda143fd0b6d9c83172599ed5,True,ba9dc4b03c39e5fc5eb06850634a0b90a720d160bc9087e2a99bb0f659a3a99a,13509e5c1f6c0da37b7a1454e262a1e02791a35a2e639b0c2fc40627eaa0c532,aa057e1a763d4c95fcf1ce5557826ee87b581adb53cb3aae0e71acd68250a504,9069e5c748ed79c34c394887103e27517e296f80454ea484b09465f305739265,,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,g560_direct_replay_000298_actor,13509e5c1f6c0da37b7a1454e262a1e02791a35a2e639b0c2fc40627eaa0c532,aa057e1a763d4c95fcf1ce5557826ee87b581adb53cb3aae0e71acd68250a504,False,False,True,1,0,none,True,,False,False,alpha_commit;alpha_block;alpha_wait_spillover;rho_decay;force_additive;enable_dual_channel;alpha_cong_commit_progress;alpha_cong_commit_nonprogress;alpha_cong_block;alpha_cong_wait_progress;alpha_cong_wait_nonprogress;alpha_flow_commit_progress;alpha_flow_wait_progress;rho_cong_decay;rho_flow_decay;lambda_cong;lambda_flow;min_edge_cost;max_edge_cost;goal_projection_mode;flow_shield_beta;max_flow_shield,fallback_additive_executed,True,2.22664858451,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,"{""alpha_block"": 1.2796170711517334, ""alpha_commit"": 1.1303592920303345, ""alpha_cong_block"": 1.2796170711517334, ""alpha_cong_commit_nonprogress"": 1.1303592920303345, ""alpha_cong_commit_progress"": 1.2367829084396362, ""alpha_cong_wait_nonprogress"": 0.7471050024032593, ""alpha_cong_wait_progress"": 0.7714547514915466, ""alpha_flow_commit_progress"": 1.0620990991592407, ""alpha_flow_wait_progress"": 0.7200411558151245, ""alpha_wait_spillover"": 0.7471050024032593, ""enable_dual_channel"": 1, ""flow_shield_beta"": 0.36355745792388916, ""force_additive"": 0, ""goal_projection_mode"": ""flow_shield"", ""lambda_cong"": 0.7031006813049316, ""lambda_flow"": 0.653448224067688, ""max_edge_cost"": 10.841852188110352, ""max_flow_shield"": 0.8802722096443176, ""min_edge_cost"": 1.0, ""rho_cong_decay"": 0.982071578502655, ""rho_decay"": 0.982071578502655, ""rho_flow_decay"": 0.9859751462936401}",False,False,False,False,False
g560_direct_actor_00000000,g556_c063174,g556_c063174,g556_c063174,False,,,,,,,,,,False,True,True,0,1,flow_shield,True,,True,True,,baseline_control,True,3.09129880663,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,{},False,False,False,False,False
g560_direct_actor_00000001,direct_actor_generated_theta,c60981b6d4803e060a7bcf807323281d717a6770a1dfe45329810d79303e273a,c60981b6d4803e060a7bcf807323281d717a6770a1dfe45329810d79303e273a,True,29473eec38f6dfc584547febd1f44e29d54a8df685a7b0c1025399a3dfe815bc,492067fe8be365d5564c613d662b872168616db24600cf3b68385b6fd09920a3,789203ec1ce84433c8df2ecb2d92fb2915fb6ce4caf7a185910ef07bcce242cb,fe366aaaea6d5abfdae3170ee08423df2611c2121e8c4867fadd077629f8e6fb,,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,g560_direct_replay_000210_actor,492067fe8be365d5564c613d662b872168616db24600cf3b68385b6fd09920a3,789203ec1ce84433c8df2ecb2d92fb2915fb6ce4caf7a185910ef07bcce242cb,False,False,True,1,0,none,True,,False,False,alpha_commit;alpha_block;alpha_wait_spillover;rho_decay;force_additive;enable_dual_channel;alpha_cong_commit_progress;alpha_cong_commit_nonprogress;alpha_cong_block;alpha_cong_wait_progress;alpha_cong_wait_nonprogress;alpha_flow_commit_progress;alpha_flow_wait_progress;rho_cong_decay;rho_flow_decay;lambda_cong;lambda_flow;min_edge_cost;max_edge_cost;goal_projection_mode;flow_shield_beta;max_flow_shield,fallback_additive_executed,False,,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,"{""alpha_block"": 1.287957787513733, ""alpha_commit"": 1.1373926401138306, ""alpha_cong_block"": 1.287957787513733, ""alpha_cong_commit_nonprogress"": 1.1373926401138306, ""alpha_cong_commit_progress"": 1.210243582725525, ""alpha_cong_wait_nonprogress"": 0.7597148418426514, ""alpha_cong_wait_progress"": 0.7912575602531433, ""alpha_flow_commit_progress"": 1.0638153553009033, ""alpha_flow_wait_progress"": 0.7022669911384583, ""alpha_wait_spillover"": 0.7597148418426514, ""enable_dual_channel"": 1, ""flow_shield_beta"": 0.38930511474609375, ""force_additive"": 0, ""goal_projection_mode"": ""flow_shield"", ""lambda_cong"": 0.612191915512085, ""lambda_flow"": 0.633955717086792, ""max_edge_cost"": 10.732458114624023, ""max_flow_shield"": 0.9963870048522949, ""min_edge_cost"": 1.0, ""rho_cong_decay"": 0.9803402423858643, ""rho_decay"": 0.9803402423858643, ""rho_flow_decay"": 0.9741841554641724}",False,False,False,False,False
g560_direct_actor_00000000,g556_c063174,g556_c063174,g556_c063174,False,,,,,,,,,,False,True,True,0,1,flow_shield,True,,True,True,,baseline_control,True,4.61486804901,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,{},False,False,False,False,False
g560_direct_actor_00000001,direct_actor_generated_theta,2c5f1557b2ccf83c97e255a2919cd2ab966a68bad4c38678181e5626058e4e54,2c5f1557b2ccf83c97e255a2919cd2ab966a68bad4c38678181e5626058e4e54,True,df485f02f574b12b7059afe390d0526f0c87e948c4bc203c2b6f0e455e951a6e,683d7005eb8198ab42c7d42c829ccfb1ca5362971255cf1696e5fc559b91ac29,959fdb41ce77548310257861dc9a699266d35f85b8cf84769e456f74e0141a7a,5df3a516b98936090df68a2bbadab8fa7c0924b7d1c97168cf0bea8ec7cbde5f,,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,g560_direct_replay_000258_actor,683d7005eb8198ab42c7d42c829ccfb1ca5362971255cf1696e5fc559b91ac29,959fdb41ce77548310257861dc9a699266d35f85b8cf84769e456f74e0141a7a,False,False,True,1,0,none,True,,False,False,alpha_commit;alpha_block;alpha_wait_spillover;rho_decay;force_additive;enable_dual_channel;alpha_cong_commit_progress;alpha_cong_commit_nonprogress;alpha_cong_block;alpha_cong_wait_progress;alpha_cong_wait_nonprogress;alpha_flow_commit_progress;alpha_flow_wait_progress;rho_cong_decay;rho_flow_decay;lambda_cong;lambda_flow;min_edge_cost;max_edge_cost;goal_projection_mode;flow_shield_beta;max_flow_shield,fallback_additive_executed,False,,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,"{""alpha_block"": 1.2886568307876587, ""alpha_commit"": 1.1367299556732178, ""alpha_cong_block"": 1.2886568307876587, ""alpha_cong_commit_nonprogress"": 1.1367299556732178, ""alpha_cong_commit_progress"": 1.2107971906661987, ""alpha_cong_wait_nonprogress"": 0.7590274810791016, ""alpha_cong_wait_progress"": 0.7909006476402283, ""alpha_flow_commit_progress"": 1.0638785362243652, ""alpha_flow_wait_progress"": 0.7037361860275269, ""alpha_wait_spillover"": 0.7590274810791016, ""enable_dual_channel"": 1, ""flow_shield_beta"": 0.388571172952652, ""force_additive"": 0, ""goal_projection_mode"": ""flow_shield"", ""lambda_cong"": 0.61549311876297, ""lambda_flow"": 0.6354264616966248, ""max_edge_cost"": 10.741087913513184, ""max_flow_shield"": 0.9929702281951904, ""min_edge_cost"": 1.0, ""rho_cong_decay"": 0.9804220795631409, ""rho_decay"": 0.9804220795631409, ""rho_flow_decay"": 0.974496603012085}",False,False,False,False,False
g560_direct_actor_00000000,g556_c063174,g556_c063174,g556_c063174,False,,,,,,,,,,False,True,True,0,1,flow_shield,True,,True,True,,baseline_control,True,1.70996529499,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,{},False,False,False,False,False
g560_direct_actor_00000001,direct_actor_generated_theta,8c09c6ce5f8c1699057934d118bc293e7e6b0a648a97cbd26712100ff9818a2d,8c09c6ce5f8c1699057934d118bc293e7e6b0a648a97cbd26712100ff9818a2d,True,fb8005b6e227dc1c52c9d844ef6ce15792c011cade2576706e2382b74c2fae4a,ca11305b2917794d23a2438fc9f84afad638860c1dc89724f5e3e18aa9584d2c,56716ec83fd18e7ea57891c3c443593352f18afaf04ec40ffc8126709ff11b28,ea48c56415b4b901bf16f64b6902639addd1d14c7999f41b489280a3042a2db5,,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,g560_direct_replay_000155_actor,ca11305b2917794d23a2438fc9f84afad638860c1dc89724f5e3e18aa9584d2c,56716ec83fd18e7ea57891c3c443593352f18afaf04ec40ffc8126709ff11b28,False,False,True,1,0,none,True,,False,False,alpha_commit;alpha_block;alpha_wait_spillover;rho_decay;force_additive;enable_dual_channel;alpha_cong_commit_progress;alpha_cong_commit_nonprogress;alpha_cong_block;alpha_cong_wait_progress;alpha_cong_wait_nonprogress;alpha_flow_commit_progress;alpha_flow_wait_progress;rho_cong_decay;rho_flow_decay;lambda_cong;lambda_flow;min_edge_cost;max_edge_cost;goal_projection_mode;flow_shield_beta;max_flow_shield,fallback_additive_executed,False,,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,"{""alpha_block"": 1.2817832231521606, ""alpha_commit"": 1.1307257413864136, ""alpha_cong_block"": 1.2817832231521606, ""alpha_cong_commit_nonprogress"": 1.1307257413864136, ""alpha_cong_commit_progress"": 1.234619379043579, ""alpha_cong_wait_nonprogress"": 0.747925877571106, ""alpha_cong_wait_progress"": 0.7729589939117432, ""alpha_flow_commit_progress"": 1.0621304512023926, ""alpha_flow_wait_progress"": 0.7198881506919861, ""alpha_wait_spillover"": 0.747925877571106, ""enable_dual_channel"": 1, ""flow_shield_beta"": 0.36541303992271423, ""force_additive"": 0, ""goal_projection_mode"": ""flow_shield"", ""lambda_cong"": 0.6968438625335693, ""lambda_flow"": 0.6533239483833313, ""max_edge_cost"": 10.84303092956543, ""max_flow_shield"": 0.8891075849533081, ""min_edge_cost"": 1.0, ""rho_cong_decay"": 0.9819764494895935, ""rho_decay"": 0.9819764494895935, ""rho_flow_decay"": 0.9851707220077515}",False,False,False,False,False
