split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter0,empty-16-16,50,1,0,use_nonadditive,use_nonadditive,wait_light,decay_090,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.077519379845,True,True,0.077519379845,0.01,"[0.595415598016698, 0.435572994351387, 1.8942047367990016, 0.3959638378024101, 1.7742345286905765, 0.8178237229585648, 0.7646751664672047, 0.8198845415282995]","[0.0011023947736248374, 0.19825634360313416, 0.09610051661729813, 0.18731851875782013, 0.06854557245969772, 0.19089803099632263, 0.005670077633112669, 0.004041051026433706]",0.6641373038291931,0.212706059217453,"[""block_heavy"", ""wait_light"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter1,empty-16-16,50,1,1,use_nonadditive,use_nonadditive,commit_heavy,block_heavy,selected,False,True,True,0.21511627907,0.0,0.21511627907,0.1,0.0,0.1,False,0.135658914729,True,True,0.1,0.01,"[0.4981579229584895, 1.5846013277769089, 1.5865058335661888, 0.0203805635869503, 1.0814145901799201, 0.6987582057714462, 0.9645318153500557, 0.8242717480659485]","[0.0015971792163327336, 0.08969083428382874, 0.06468577682971954, 0.23552349209785461, 0.13013432919979095, 0.18101826310157776, 0.138885959982872, 0.16384971141815186]",0.8330926299095154,0.08936662971973419,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter2,empty-16-16,50,1,2,use_nonadditive,use_nonadditive,block_light,block_heavy,selected,False,False,True,0.0755813953488,0.0,0.0755813953488,0.0755813953488,0.0,0.0755813953488,False,0.0968992248062,True,True,0.0968992248062,0.01,"[0.916852927710861, 0.10926171839237213, 1.8627630734443665, 0.9540079864859581, 1.6689245945215225, 1.5685001553595066, 1.4216699436306954, 1.5478030861914158]","[0.0036430107429623604, 0.3050120174884796, 0.06795394420623779, 0.14609678089618683, 0.09952661395072937, 0.0750604197382927, 0.11053763329982758, 0.09715347737073898]",0.793497622013092,0.10434039682149887,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair1,empty-16-16__a50__i1__phase4_phase4-full-repair1__iter3,empty-16-16,50,1,3,defer_ltm,use_nonadditive,block_heavy,block_heavy,selected,False,False,False,0.0077519379845,0.0,0.0077519379845,0.0077519379845,0.0,0.0077519379845,False,0.0077519379845,False,False,0.0077519379845,0.01,"[1.1061804360803216, 0.9114523312449455, 1.8203351348638535, 0.9974455320835114, 1.615793353766203, 1.61611751511693, 1.5492420028150082, 1.5796302495896817]","[0.007152226287871599, 0.1645575910806656, 0.06952360272407532, 0.14930623769760132, 0.0820573940873146, 0.08193065971136093, 0.1003035381436348, 0.09545714408159256]",0.7217934727668762,0.17041172087192535,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter0,empty-16-16,100,1,0,use_nonadditive,use_nonadditive,wait_light,decay_090,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0951923076923,True,True,0.0951923076923,0.01,"[-0.29295815183548257, 0.5672619259357452, 0.7746910560131073, -0.7056565940380096, 1.5259506350755692, -1.1459187269210815, -0.05962446006014943, 0.06533127056434751]","[0.0012030968209728599, 0.20941239595413208, 0.19329434633255005, 0.37649303674697876, 0.12836036086082458, 0.45871734619140625, 0.003967084921896458, 0.0028905635699629784]",0.7773329615592957,0.14030471444129944,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter1,empty-16-16,100,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0346153846154,True,True,0.0346153846154,0.01,"[0.5624892245186492, 1.1541608262062073, 0.7891192099452019, 1.143458450883627, 1.331607822626829, 0.1562757521867752, 0.5479583597183227, 0.41378418773412706]","[0.00223154597915709, 0.11255896091461182, 0.13528336584568024, 0.11675531417131424, 0.10935048013925552, 0.1897430419921875, 0.2089686393737793, 0.22795291244983673]",0.6920111179351807,0.19361507892608643,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter2,empty-16-16,100,1,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.118269230769,True,True,0.1,0.01,"[0.8734475915692747, 1.0364724904298783, 0.9839785733819008, 0.870367241203785, 1.5047019459307194, 0.9215904799103737, 0.9862391698360443, 0.9266532635688782]","[0.006100808270275593, 0.16792163252830505, 0.1645473688840866, 0.16700564324855804, 0.12161266058683395, 0.16868846118450165, 0.1862240433692932, 0.20109426975250244]",0.7693182229995728,0.11712396889925003,"[""wait_light"", ""commit_heavy"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair1,empty-16-16__a100__i1__phase4_phase4-full-repair1__iter3,empty-16-16,100,1,3,use_nonadditive,use_nonadditive,decay_090,decay_090,selected,True,True,True,0.0471153846154,0.0,0.0471153846154,0.0471153846154,0.0,0.0471153846154,False,0.0471153846154,True,True,0.0471153846154,0.01,"[0.7857406453881413, 1.1892364765703678, 1.1666554984450341, 0.8475179731845855, 1.8625109292566777, 0.23221269607543946, 1.228976776599884, 1.419604113250971]","[0.0028564701788127422, 0.12210237234830856, 0.11410923302173615, 0.14164716005325317, 0.06426524370908737, 0.1943012773990631, 0.1112436056137085, 0.09072767943143845]",0.587588369846344,0.24801383912563324,"[""wait_light"", ""decay_090"", ""decay_095""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter0,empty-16-16,200,1,0,use_nonadditive,use_nonadditive,commit_heavy,decay_095,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,1.14440611138,True,True,0.1,0.01,"[-0.6503716764471028, 1.0654181811213492, 0.3281554666161537, -0.2761618983745575, 1.2614197586476803, -0.5957277411222458, -0.5749125730711967, -0.603521268852055]","[0.0008287907694466412, 0.1257927566766739, 0.19491718709468842, 0.2812693119049072, 0.10222268849611282, 0.3378659188747406, 0.003958998713642359, 0.0032624248415231705]",0.803139328956604,0.11076953262090683,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter1,empty-16-16,200,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.116806308526,True,True,0.1,0.01,"[0.22217576700262726, 0.6200412368774414, 0.3616658002138138, 1.062968185544014, 0.9423948407173157, -0.8208078986406326, 0.18646919786930083, 0.09446876406669617]","[0.003169229719787836, 0.24890971183776855, 0.27242228388786316, 0.16069158911705017, 0.2046114206314087, 0.4605037271976471, 0.31893399357795715, 0.34365248680114746]",0.7551417350769043,0.15026019513607025,"[""block_light"", ""wait_light"", ""commit_heavy""]","[0, 1, 0, 0, 0, 1, 0, 1]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter2,empty-16-16,200,1,2,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.459832429768,True,True,0.1,0.01,"[-0.2875824340619147, 0.12158523440361023, -0.0859512722492218, 0.1952210021018982, 0.5487195259332657, -0.9453138011693955, -0.09889119029045106, -0.14470700323581695]","[0.008313697762787342, 0.2903655469417572, 0.2955818474292755, 0.2631465494632721, 0.2174377143383026, 0.4548127353191376, 0.322126179933548, 0.32973259687423706]",0.7032575607299805,0.1656651347875595,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair1,empty-16-16__a200__i1__phase4_phase4-full-repair1__iter3,empty-16-16,200,1,3,defer_ltm,defer_ltm,,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[-0.20748213047161698, -0.1381283724308014, -0.0828620994091034, -0.07947755873203277, 0.8303658366203308, -0.916366308927536, -0.38407195031642916, -0.394344117641449]","[0.012221244163811207, 0.3356010913848877, 0.3070118725299835, 0.3192504346370697, 0.17589330673217773, 0.4797592759132385, 0.3914894759654999, 0.39042067527770996]",0.6517094373703003,0.1897321194410324,"[""wait_light"", ""block_light"", ""block_heavy""]","[0, 1, 1, 1, 1, 1, 1, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair1,empty-16-16__a50__i2__phase4_phase4-full-repair1__iter0,empty-16-16,50,2,0,defer_ltm,use_nonadditive,block_light,decay_095,selected,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[0.16799059513490647, 0.450024750828743, 0.7149808868765831, 0.49942213207483294, 0.7140427216887474, -0.23374461948871614, 0.3822462490946055, 0.36300488717854024]","[0.0022284670267254114, 0.18816456198692322, 0.1965976506471634, 0.19561950862407684, 0.18334098160266876, 0.3133780360221863, 0.009441714733839035, 0.007334645837545395]",0.6087466478347778,0.2318129539489746,"[""block_heavy"", ""wait_light"", ""block_light""]","[0, 0, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair1,empty-16-16__a50__i2__phase4_phase4-full-repair1__iter1,empty-16-16,50,2,1,use_nonadditive,use_nonadditive,commit_heavy,block_heavy,selected,False,True,True,0.149159663866,0.0,0.149159663866,0.1,0.0,0.1,False,0.134453781513,True,True,0.1,0.01,"[0.6456599979754537, 1.7813198634982108, 1.9183261796832085, 0.03975437387824059, 0.9511727601289749, 0.4778702837228775, 0.31948354363441467, 0.08254283666610718]","[0.004311655182391405, 0.09773935377597809, 0.077919140458107, 0.2651750147342682, 0.14831170439720154, 0.2525181472301483, 0.2502264976501465, 0.29392093420028687]",0.8171749114990234,0.10993324220180511,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair1,empty-16-16__a50__i2__phase4_phase4-full-repair1__iter2,empty-16-16,50,2,2,use_nonadditive,use_nonadditive,block_heavy,wait_heavy,selected,False,False,True,0.0210084033613,0.0,0.0210084033613,0.0210084033613,0.0,0.0210084033613,False,0.0357142857143,True,True,0.0357142857143,0.01,"[0.8736999893840403, 1.5261816558241845, 1.2776587916910649, 0.8628474226593972, 0.7008094006776809, 1.4544716092944145, 1.3529048156738281, 1.3860202503204346]","[0.005246874410659075, 0.12385459244251251, 0.1168980523943901, 0.17892543971538544, 0.24119111895561218, 0.08261097967624664, 0.12319588661193848, 0.11882448196411133]",0.760951817035675,0.1255609691143036,"[""commit_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 1, 0, 0, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair1,empty-16-16__a50__i2__phase4_phase4-full-repair1__iter3,empty-16-16,50,2,3,use_nonadditive,use_nonadditive,block_light,block_heavy,selected,False,False,True,0.00420168067227,0.0,0.00420168067227,0.00420168067227,0.0,0.00420168067227,False,0.0126050420168,True,False,0.0126050420168,0.01,"[1.0857429336104543, 1.2053989516198635, 1.724940349459648, 1.2768991081416607, 1.7490648618340492, 1.6005813165009022, 1.4531397730112077, 1.484069579988718]","[0.00531161529943347, 0.12119836360216141, 0.06664744019508362, 0.09049729257822037, 0.07026498019695282, 0.06550409644842148, 0.09906932711601257, 0.09635119885206223]",0.7038102746009827,0.17672643065452576,"[""wait_light"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair1,empty-16-16__a100__i2__phase4_phase4-full-repair1__iter0,empty-16-16,100,2,0,use_nonadditive,use_nonadditive,wait_light,decay_090,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.157345971564,True,True,0.1,0.01,"[-0.2170409126766026, 0.5846384826302529, 0.26121498763561246, -0.8996047401428222, 1.285860888361931, -1.056799464225769, -0.11325617264956236, 0.006195712774060666]","[0.0012830579653382301, 0.1988079994916916, 0.2580932676792145, 0.4027099609375, 0.16029515862464905, 0.4230763912200928, 0.0032880064100027084, 0.0023905218113213778]",0.7531260848045349,0.1524452269077301,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair1,empty-16-16__a100__i2__phase4_phase4-full-repair1__iter1,empty-16-16,100,2,1,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0142180094787,True,False,0.0142180094787,0.01,"[0.3419961717166007, 0.28284732699394227, 0.5613615879416466, -0.3048215401172638, 1.1578295624256134, -1.0061190533638, 0.14294924914836885, 0.32694693267345426]","[0.004840957932174206, 0.2590635418891907, 0.21170194447040558, 0.34653788805007935, 0.16825002431869507, 0.44227147102355957, 0.2872297763824463, 0.2654111087322235]",0.6960851550102234,0.1961684376001358,"[""wait_light"", ""block_heavy"", ""additive_ltm""]","[0, 0, 1, 1, 0, 1, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair1,empty-16-16__a100__i2__phase4_phase4-full-repair1__iter2,empty-16-16,100,2,2,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.042654028436,True,True,0.042654028436,0.01,"[0.6508442784938961, 0.4067787033319473, 0.25352214097976683, 0.6220292499661446, 1.2213193008303642, -0.284085054397583, 1.0560766792297362, 1.2349251514673234]","[0.004920236300677061, 0.26610442996025085, 0.2870985269546509, 0.22755537927150726, 0.15968765318393707, 0.3459656834602356, 0.1782996654510498, 0.1566469371318817]",0.5921571850776672,0.2146136313676834,"[""decay_090"", ""wait_light"", ""decay_095""]","[0, 1, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair1,empty-16-16__a100__i2__phase4_phase4-full-repair1__iter3,empty-16-16,100,2,3,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0341232227488,True,True,0.0341232227488,0.01,"[1.0407398147322238, 1.0932320621609688, 1.1123383766412736, 1.1191765800118447, 1.8347425749897956, 0.2840706852078438, 1.2389145024120807, 1.3324415259063245]","[0.006143237464129925, 0.15064941346645355, 0.12861129641532898, 0.13405315577983856, 0.07286523282527924, 0.20046161115169525, 0.12153919786214828, 0.10601494461297989]",0.6175814867019653,0.20141783356666565,"[""wait_light"", ""decay_090"", ""decay_095""]","[0, 0, 1, 0, 1, 1, 1, 0]"
