g568_ltm30_labeltrain1000_existingrow_row_id,execution_mode,exact_execution_mode,plan_row_id,replay_phase,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,generated_theta_uid,expected_updateparams_fingerprint,model_path,variant_id,actor_training_seed,replicate_id,replicate_group_id,horizon_id,scientific_horizon_id,solver_execution_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,counts_as_exact_labelv54_solver_row,counts_as_counterfactual_probe_row,counterfactual_probe_callback_enabled,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,direct_runtime_ms,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,candidate_recognized,repair5g_candidate_id_actual,repair5g_update_mode_actual,updateparams_hash,updateparams_fingerprint,updateparams_fingerprint_source,traffic_before_hash_full,direct_exact_output_method,direct_exact_success,direct_exact_feasible,direct_exact_sum_of_loss,direct_exact_lower_bound,direct_exact_sum_of_loss_ratio,direct_exact_makespan,direct_exact_ltm_iterations,direct_exact_loop_cnt,direct_exact_returned_solutions_count,infrastructure_timeout,scientific_result_valid,excluded_from_scientific_labels,no_probe_reason,probe_materialized,probe_skipped_by_direct_exact,counterfactual_probe_requested_budget_ms,counterfactual_probe_effective_budget_ms,probe_skipped_parent_deadline,instance_load_ms,dist_table_ms,outer_solve_ms,update_ms,callback_ms,counterfactual_probe_ms,cost_audit_ms,output_write_ms,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,returncode,returncode_classification,process_hard_timeout_exceeded,process_timeout_provenance,process_timeout_platform,process_timeout_term_grace_sec,process_started_unix,process_pid,process_group_id,child_session_id,parent_process_id,parent_process_group_id,parent_session_id,process_group_isolation_verified,process_group_isolation_failure,process_group_termination_attempted,process_group_killpg_target,process_timeout_kill_scope,process_timeout_sigterm_sent,process_timeout_sigterm_unix,process_timeout_sigterm_elapsed_sec,process_timeout_sigkill_sent,process_timeout_sigkill_unix,process_timeout_sigkill_elapsed_sec,child_process_group_killed,child_process_group_kill_method,process_partial_stdout_preserved,process_partial_stderr_preserved,process_partial_stdout_chars,process_partial_stderr_chars,process_timeout_reason,process_elapsed_sec,process_returncode,process_cgroup_path,cgroup_memory_current_bytes_before,cgroup_memory_peak_bytes_before,cgroup_memory_max_bytes_before,cgroup_memory_events_before,cgroup_memory_current_bytes_after,cgroup_memory_peak_bytes_after,cgroup_memory_max_bytes_after,cgroup_memory_events_after,direct_exact_scheduler_weight,direct_exact_scheduler_weight_reason,direct_exact_worker_capacity
g568_ltm30_labeltrain1000_existingrow_direct_00_e74fbd850e944eed,g568_ltm30_labeltrain1000_existingrow_direct_exact_solver_row,direct_exact_solver_row,g568_ltm30_labeltrain1000_existingrow_00000000,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00175,b46479e62f99f7fb06e104880b56b1b0ada30a68d077fb64b5d651567fb0ec7e,598862a2ea6b63331ff9c8a37a01fa345f70de8e819242122f4106bbf8d76ea7,78f209c0a14b50eb9baefa14a9a795733023b4396ec76869799aed46c49a59cf,d17c03fdc07a2a8114970c2513351dfb849598b6edfd8b4f1b2c3e5e63f01f96,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,89919896c8aa740d74cb0c904a7a036951a455d81c082cc2c96ca0938bd54cdd,CALIBRATION,,force_additive=1|enable_dual_channel=0,,,,0,34a164f533c219f6177a2f0e70b41b7d10925dbdb549eaaa95d9eb92c7691bf3,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,0,,3,1,1,1,,30.0,60.0,g568_ltm_paper_style_30s_existing_gate3b_row,True,False,False,True,empty_32_32|16|4567012054|30000|budget30000_ltm12,g567_gate3b_calibration_00175,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_style_additive_ltm,empty_32_32,empty,16,4567012054,30000,,True,True,1,328,328,39.969195,39.969195,541,541,8464,8554,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g568_ltm30_labeltrain1000_existingrow_repair5g59_additive_fallback_g568_ltm30_labeltrain1000_existingrow_00000000_00000000,True,True,328,328,1,41,12,541,1,False,True,False,,False,True,,,,1.164387,0.005357,39.969195,0.528524,0,0,0.369084,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782974863.746432,153879,153879,153879,153592,153575,153575,True,,False,,,False,,,False,,,False,,False,False,0,0,,0.05278572626411915,0,/,20614729728,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",20614709248,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",1,small_agent_default_weight,3
g568_ltm30_labeltrain1000_existingrow_direct_00_e7bd3e1b7135b229,g568_ltm30_labeltrain1000_existingrow_direct_exact_solver_row,direct_exact_solver_row,g568_ltm30_labeltrain1000_existingrow_00000002,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00174,198e7466fc3a8d4b8caefcb73989157c8cb65f6b592a5b334161094dcfd3a847,19ee9fa7c5751d2209f28f334f769efb1af27ccd047ffc0caad3775a261b7755,cb9cba2c75a3a9b273b7f12d6b470d4a0a4696b27aa68085dfea1406404cbeff,7c336809d987c94f7b71877b987ec288b1a9a2ee32ab2d627d046193f43dd01f,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,f26bfee5bcc7631eacaf5a15705b5d3e0b39d38245dfba3aa8e23dda568ad2fc,CALIBRATION,,force_additive=1|enable_dual_channel=0,,,,0,4ce94937f7915d11d8cc7b2c636cdb128e122b4b5e73a6f818ed87ba01093a42,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,2,,3,1,1,1,,30.0,60.0,g568_ltm_paper_style_30s_existing_gate3b_row,True,False,False,True,empty_32_32|16|4567017126|30000|budget30000_ltm12,g567_gate3b_calibration_00174,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_style_additive_ltm,empty_32_32,empty,16,4567017126,30000,,True,True,1,389,389,43.728411,43.728411,633,633,9936,10019,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g568_ltm30_labeltrain1000_existingrow_repair5g59_additive_fallback_g568_ltm30_labeltrain1000_existingrow_00000002_00000002,True,True,389,389,1,46,12,633,1,False,True,False,,False,True,,,,1.367787,0.004862,43.728411,0.51019,0,0,0.364112,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782974863.7461572,153878,153878,153878,153592,153575,153575,True,,False,,,False,,,False,,,False,,False,False,0,0,,0.05721664987504482,0,/,20614598656,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",20612878336,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",1,small_agent_default_weight,3
g568_ltm30_labeltrain1000_existingrow_direct_00_a23aff3f1efe167d,g568_ltm30_labeltrain1000_existingrow_direct_exact_solver_row,direct_exact_solver_row,g568_ltm30_labeltrain1000_existingrow_00000001,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00175,b46479e62f99f7fb06e104880b56b1b0ada30a68d077fb64b5d651567fb0ec7e,598862a2ea6b63331ff9c8a37a01fa345f70de8e819242122f4106bbf8d76ea7,9b351443d67747d20172c05b8d21300772089ec3ea1fb5f8f177bcdc440601a6,d17c03fdc07a2a8114970c2513351dfb849598b6edfd8b4f1b2c3e5e63f01f96,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,89919896c8aa740d74cb0c904a7a036951a455d81c082cc2c96ca0938bd54cdd,CALIBRATION,88d39f44f745ef0c7fec09da18bd227bb3f7e4f42e0f87b13c96431c8814a451,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,,,,0,ac7bea053b8187f4664dbcc6373f7e1f8644dac1a6e0e5c2619563de2118c76f,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,1,,3,1,1,1,,30.0,60.0,g568_ltm_paper_style_30s_existing_gate3b_row,True,False,False,True,empty_32_32|16|4567012054|30000|budget30000_ltm12,g567_gate3b_calibration_00175,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,historical_static_flow_shield,empty_32_32,empty,16,4567012054,30000,,True,True,1,328,328,49.921734,49.921734,510,510,7968,8030,True,repair5g59_static_flow_shield,g547_fulltheta_registry,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,solver_output,,g568_ltm30_labeltrain1000_existingrow_repair5g59_static_flow_shield_g568_ltm30_labeltrain1000_existingrow_00000001_00000001,True,True,328,328,1,41,12,510,1,False,True,False,,False,True,,,,1.550637,0.005523,49.921734,2.179544,0,0,1.065625,0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782974863.749036,153880,153880,153880,153592,153575,153575,True,,False,,,False,,,False,,,False,,False,False,0,0,,0.06093911454081535,0,/,20612128768,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",20611006464,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",1,small_agent_default_weight,3
g568_ltm30_labeltrain1000_existingrow_direct_00_69430cbde4c24b95,g568_ltm30_labeltrain1000_existingrow_direct_exact_solver_row,direct_exact_solver_row,g568_ltm30_labeltrain1000_existingrow_00000003,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00174,198e7466fc3a8d4b8caefcb73989157c8cb65f6b592a5b334161094dcfd3a847,19ee9fa7c5751d2209f28f334f769efb1af27ccd047ffc0caad3775a261b7755,613460c060233e379d1e43d63d35cc4f7b8e016345267e056147b9c69abfc4fb,7c336809d987c94f7b71877b987ec288b1a9a2ee32ab2d627d046193f43dd01f,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,f26bfee5bcc7631eacaf5a15705b5d3e0b39d38245dfba3aa8e23dda568ad2fc,CALIBRATION,ada511d6159f6c6753bd19aea69652818b4d9ff05e97562b1e58ce56374a114c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,,,,0,56b5fecc1545f1f47facf50caf8449112c5503c5d423461a1c8a1c1456c05a5a,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,3,,3,1,1,1,,30.0,60.0,g568_ltm_paper_style_30s_existing_gate3b_row,True,False,False,True,empty_32_32|16|4567017126|30000|budget30000_ltm12,g567_gate3b_calibration_00174,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,historical_static_flow_shield,empty_32_32,empty,16,4567017126,30000,,True,True,1,389,389,50.295388,50.295388,578,578,9056,9113,True,repair5g59_static_flow_shield,g547_fulltheta_registry,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,solver_output,,g568_ltm30_labeltrain1000_existingrow_repair5g59_static_flow_shield_g568_ltm30_labeltrain1000_existingrow_00000003_00000003,True,True,389,389,1,46,12,578,1,False,True,False,,False,True,,,,0.824003,0.005009,50.295388,2.248237,0,0,1.020642,0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782974864.0051663,153968,153968,153968,153592,153575,153575,True,,False,,,False,,,False,,,False,,False,False,0,0,,0.0607498986646533,0,/,20617363456,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",20615737344,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",1,small_agent_default_weight,3
g568_ltm30_labeltrain1000_existingrow_direct_00_e5c604faf0498cb5,g568_ltm30_labeltrain1000_existingrow_direct_exact_solver_row,direct_exact_solver_row,g568_ltm30_labeltrain1000_existingrow_00000004,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00176,3eee39ee1bd63d81ae8f4ee92348ddb23d98822df32e0cdba1ab638cae2be16c,b9bd06b446452d3ea90dc83f08a6a781f1fa66472dd4d54aa0841f1f35b2022d,c01d582b6f7c59232aee5e6c8ce93f8b94eac1523312fdf54c18677204ee40e4,569a6bb35917cb13c395b19f24a39229030887b6daa94d697879d0d0e2c681ef,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,69143bf878c82b022e4b3b4d9e424ccf0ea8883d202cdbc8ca8d5ccdfabb7db8,CALIBRATION,,force_additive=1|enable_dual_channel=0,,,,0,0b7cfca7211be99c73da4fdeb861373d71d44dfc6408e6b29df46c17e6115c0c,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,4,,3,1,1,1,,30.0,60.0,g568_ltm_paper_style_30s_existing_gate3b_row,True,False,False,True,empty_32_32|16|4567003256|30000|budget30000_ltm12,g567_gate3b_calibration_00176,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_style_additive_ltm,empty_32_32,empty,16,4567003256,30000,,True,True,1.02538071066,404,394,39.231601,39.231601,619,619,9712,9835,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g568_ltm30_labeltrain1000_existingrow_repair5g59_additive_fallback_g568_ltm30_labeltrain1000_existingrow_00000004_00000004,True,True,404,394,1.02538071066,47,12,619,1,False,True,False,,False,True,,,,0.819296,0.011776,39.231601,0.483418,0,0,1.166304,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782974864.0418587,153970,153970,153970,153592,153575,153575,True,,False,,,False,,,False,,,False,,False,False,0,0,,0.05015959683805704,0,/,20613992448,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",20613390336,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",1,small_agent_default_weight,3
g568_ltm30_labeltrain1000_existingrow_direct_00_299e1d75d2e5f99a,g568_ltm30_labeltrain1000_existingrow_direct_exact_solver_row,direct_exact_solver_row,g568_ltm30_labeltrain1000_existingrow_00000005,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00176,3eee39ee1bd63d81ae8f4ee92348ddb23d98822df32e0cdba1ab638cae2be16c,b9bd06b446452d3ea90dc83f08a6a781f1fa66472dd4d54aa0841f1f35b2022d,5d4b950a51f88f175d08d699418ada539402dea3684ff1a00882e3366382ef1d,569a6bb35917cb13c395b19f24a39229030887b6daa94d697879d0d0e2c681ef,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,69143bf878c82b022e4b3b4d9e424ccf0ea8883d202cdbc8ca8d5ccdfabb7db8,CALIBRATION,81917f382affbc85c607b9287bc8163698141fcd0330755fbc0471aaea797808,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,,,,0,d0dbec3d40f471969fa65dc8d7150f0af2985c948e277c6d11fb61f3310acb27,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,5,,3,1,1,1,,30.0,60.0,g568_ltm_paper_style_30s_existing_gate3b_row,True,False,False,True,empty_32_32|16|4567003256|30000|budget30000_ltm12,g567_gate3b_calibration_00176,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,historical_static_flow_shield,empty_32_32,empty,16,4567003256,30000,,True,True,1.0076142132,397,394,51.362484,51.362484,584,584,9152,9234,True,repair5g59_static_flow_shield,g547_fulltheta_registry,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,solver_output,,g568_ltm30_labeltrain1000_existingrow_repair5g59_static_flow_shield_g568_ltm30_labeltrain1000_existingrow_00000005_00000005,True,True,397,394,1.0076142132,47,12,584,1,False,True,False,,False,True,,,,2.713223,0.005584,51.362484,2.196395,0,0,1.02733,0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782974864.038008,153969,153969,153969,153592,153575,153575,True,,False,,,False,,,False,,,False,,False,False,0,0,,0.06442380789667368,0,/,20616441856,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",20611588096,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",1,small_agent_default_weight,3
g568_ltm30_labeltrain1000_existingrow_direct_00_c0229e0eae0219be,g568_ltm30_labeltrain1000_existingrow_direct_exact_solver_row,direct_exact_solver_row,g568_ltm30_labeltrain1000_existingrow_00000006,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_calibration_00172,96703a13ac6e67175136b58eee7705daa58687e23614b51d0d0fd1ebd5de41df,b74e4c3ef4e4e8883ec2275125b5314405a164296ac7da35a4b61b36bec3d9c4,bc1ea2b6bcd7727748a872fba22e01a3dc50cbec3ba99f519837260279a8def9,b720d5db2d645fb8fd38d634bc9d3400077b4cbbe47ef20c9e1315cbef3ccb00,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,8d0eab24b7c23a8bb1344189a84c46ab398df8ce96e640b056772269ce4ff795,CALIBRATION,,force_additive=1|enable_dual_channel=0,,,,0,9d8d405bf232967719d486325b0b5b2d787b538cd44f71ecff4495a0329d0c50,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,6,,3,1,1,1,,30.0,60.0,g568_ltm_paper_style_30s_existing_gate3b_row,True,False,False,True,empty_32_32|16|4567018796|30000|budget30000_ltm12,g567_gate3b_calibration_00172,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_style_additive_ltm,empty_32_32,empty,16,4567018796,30000,,True,True,1.0524691358,341,324,38.224662,38.224662,606,606,9504,9578,True,repair5g59_additive_fallback,g510_lattice_additive_fallback,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,solver_output,,g568_ltm30_labeltrain1000_existingrow_repair5g59_additive_fallback_g568_ltm30_labeltrain1000_existingrow_00000006_00000006,True,True,341,324,1.0524691358,44,12,606,1,False,True,False,,False,True,,,,1.499909,0.004697,38.224662,0.507953,0,0,0.365847,0,,,,,,,,,,,,,,,,,,,False,False,False,False,False,0,ok,False,subprocess_popen_posix_start_new_session_process_group,posix,5.0,1782974864.2570446,154058,154058,154058,153592,153575,153575,True,,False,,,False,,,False,,,False,,False,False,0,0,,0.04802984371781349,0,/,20617916416,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",20616032256,,107374182400,"{""high"": ""0"", ""low"": ""0"", ""max"": ""0"", ""oom"": ""0"", ""oom_kill"": ""0""}",1,small_agent_default_weight,3
