split,checkpoint_id,run_id,map_name,agents,seed,iteration,top_k,safety_scope,target_rule,target_in_candidates,top1_among_candidates,selected_decision,selected_rule,selection_reason,candidate_rules,safe_candidate_rules,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,oracle_best_safe_rule,utility_regret_to_oracle,selected_harmful,has_high_margin_nonadditive_opportunity,opportunity_margin
validation,empty-48-48__a200__i4__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a200__i4__phase4_phase4-full-repair5-expand5000,empty-48-48,200,4,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[""block_heavy"", ""wait_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0128365685661,False,False,0.01
validation,empty-48-48__a200__i4__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a200__i4__phase4_phase4-full-repair5-expand5000,empty-48-48,200,4,1,3,per_rule,wait_heavy,True,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.00250469630557,0.0,0.00250469630557,0.00250469630557,0.0,0.00250469630557,wait_heavy,0.0009392611145900001,False,False,0.01
validation,empty-48-48__a200__i4__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a200__i4__phase4_phase4-full-repair5-expand5000,empty-48-48,200,4,2,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00391358797746,False,False,0.01
validation,empty-48-48__a200__i4__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a200__i4__phase4_phase4-full-repair5-expand5000,empty-48-48,200,4,3,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[""block_heavy"", ""wait_light"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0136192861616,False,False,0.01
validation,empty-48-48__a200__i5__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a200__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,200,5,0,3,per_rule,wait_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[""block_heavy"", ""wait_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0149001536098,False,False,0.01
validation,empty-48-48__a200__i5__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a200__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,200,5,1,3,per_rule,commit_heavy,True,True,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0162826420891,0.0,0.0162826420891,0.0162826420891,0.0,0.0162826420891,commit_heavy,0.0,False,False,0.01
validation,empty-48-48__a200__i5__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a200__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,200,5,2,3,per_rule,decay_090,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.00568356374808,False,False,0.01
validation,empty-48-48__a200__i5__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a200__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,200,5,3,3,per_rule,decay_090,False,False,defer_ltm,additive_ltm,low_opportunity,"[""wait_light"", ""block_heavy"", ""block_light""]","[""wait_light"", ""block_heavy"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.00645161290323,False,False,0.01
validation,empty-48-48__a200__i6__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a200__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,200,6,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[""block_heavy"", ""wait_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0167764189401,False,False,0.01
validation,empty-48-48__a200__i6__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a200__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,200,6,1,3,per_rule,wait_heavy,True,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.00517403574788,0.0,0.00517403574788,0.00517403574788,0.0,0.00517403574788,wait_heavy,0.00878018187522,False,False,0.01
validation,empty-48-48__a200__i6__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a200__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,200,6,2,3,per_rule,block_light,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[""block_heavy"", ""wait_light"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0203825650674,False,True,0.01
validation,empty-48-48__a200__i6__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a200__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,200,6,3,3,per_rule,block_light,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[""block_heavy"", ""wait_light"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.00972091564754,False,False,0.01
validation,empty-48-48__a200__i7__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a200__i7__phase4_phase4-full-repair5-expand5000,empty-48-48,200,7,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[""block_heavy"", ""wait_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.024453024453,False,True,0.01
validation,empty-48-48__a200__i7__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a200__i7__phase4_phase4-full-repair5-expand5000,empty-48-48,200,7,1,3,per_rule,wait_heavy,True,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0120656370656,0.0,0.0120656370656,0.0120656370656,0.0,0.0120656370656,wait_heavy,0.007078507078500001,False,False,0.01
validation,empty-48-48__a200__i7__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a200__i7__phase4_phase4-full-repair5-expand5000,empty-48-48,200,7,2,3,per_rule,wait_light,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""commit_heavy""]","[""block_heavy"", ""wait_heavy"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0130308880309,False,False,0.01
validation,empty-48-48__a200__i7__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a200__i7__phase4_phase4-full-repair5-expand5000,empty-48-48,200,7,3,3,per_rule,wait_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.001287001287,False,False,0.01
validation,empty-48-48__a200__i8__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a200__i8__phase4_phase4-full-repair5-expand5000,empty-48-48,200,8,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[""block_heavy"", ""wait_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0112093463846,False,False,0.01
validation,empty-48-48__a200__i8__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a200__i8__phase4_phase4-full-repair5-expand5000,empty-48-48,200,8,1,3,per_rule,wait_heavy,True,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.00852541837701,0.0,0.00852541837701,0.00852541837701,0.0,0.00852541837701,wait_heavy,0.015787811809290002,False,True,0.01
validation,empty-48-48__a200__i8__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a200__i8__phase4_phase4-full-repair5-expand5000,empty-48-48,200,8,2,3,per_rule,wait_light,False,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.00473634354278,0.0,0.00473634354278,0.00473634354278,0.0,0.00473634354278,wait_light,0.0025260498894899997,False,False,0.01
validation,empty-48-48__a200__i8__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a200__i8__phase4_phase4-full-repair5-expand5000,empty-48-48,200,8,3,3,per_rule,block_light,False,False,defer_ltm,additive_ltm,low_opportunity,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.00489422166088,False,False,0.01
validation,empty-48-48__a200__i9__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a200__i9__phase4_phase4-full-repair5-expand5000,empty-48-48,200,9,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[""block_heavy"", ""wait_heavy"", ""decay_090""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0135526115426,False,False,0.01
validation,empty-48-48__a200__i9__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a200__i9__phase4_phase4-full-repair5-expand5000,empty-48-48,200,9,1,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,-0.00182731841023,False,False,0.01
validation,empty-48-48__a200__i9__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a200__i9__phase4_phase4-full-repair5-expand5000,empty-48-48,200,9,2,3,per_rule,block_light,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""commit_heavy""]","[""block_heavy"", ""wait_heavy"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0108116339272,False,False,0.01
validation,empty-48-48__a200__i9__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a200__i9__phase4_phase4-full-repair5-expand5000,empty-48-48,200,9,3,3,per_rule,wait_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[""block_heavy"", ""wait_light"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0120298462007,False,False,0.01
validation,empty-48-48__a400__i10__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i10__phase4_phase4-full-repair5-expand5000,empty-48-48,400,10,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0373876382149,False,True,0.01
validation,empty-48-48__a400__i10__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i10__phase4_phase4-full-repair5-expand5000,empty-48-48,400,10,1,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00707978681091,False,False,0.01
validation,empty-48-48__a400__i10__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i10__phase4_phase4-full-repair5-expand5000,empty-48-48,400,10,2,3,per_rule,block_light,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[""block_heavy"", ""wait_light"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0112958396309,False,False,0.01
validation,empty-48-48__a400__i10__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i10__phase4_phase4-full-repair5-expand5000,empty-48-48,400,10,3,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00389786015432,False,False,0.01
validation,empty-48-48__a400__i11__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i11__phase4_phase4-full-repair5-expand5000,empty-48-48,400,11,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.022702016193,False,True,0.01
validation,empty-48-48__a400__i11__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i11__phase4_phase4-full-repair5-expand5000,empty-48-48,400,11,1,3,per_rule,block_heavy,True,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.00587394824575,0.0,0.00587394824575,0.00587394824575,0.0,0.00587394824575,block_heavy,0.0016669312589300007,False,False,0.01
validation,empty-48-48__a400__i11__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i11__phase4_phase4-full-repair5-expand5000,empty-48-48,400,11,2,3,per_rule,block_light,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[""block_heavy"", ""wait_light"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0146848706144,False,False,0.01
validation,empty-48-48__a400__i11__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i11__phase4_phase4-full-repair5-expand5000,empty-48-48,400,11,3,3,per_rule,wait_heavy,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.00920781076361,False,False,0.01
validation,empty-48-48__a400__i12__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i12__phase4_phase4-full-repair5-expand5000,empty-48-48,400,12,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0333650340783,False,True,0.01
validation,empty-48-48__a400__i12__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i12__phase4_phase4-full-repair5-expand5000,empty-48-48,400,12,1,3,per_rule,wait_light,False,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.00459660802029,0.0,0.00459660802029,0.00459660802029,0.0,0.00459660802029,wait_light,0.0064194008559100004,False,False,0.01
validation,empty-48-48__a400__i12__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i12__phase4_phase4-full-repair5-expand5000,empty-48-48,400,12,2,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0147408464099,False,False,0.01
validation,empty-48-48__a400__i12__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i12__phase4_phase4-full-repair5-expand5000,empty-48-48,400,12,3,3,per_rule,block_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.00610239340624,False,False,0.01
validation,empty-48-48__a400__i13__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i13__phase4_phase4-full-repair5-expand5000,empty-48-48,400,13,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0301055942485,False,True,0.01
validation,empty-48-48__a400__i13__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i13__phase4_phase4-full-repair5-expand5000,empty-48-48,400,13,1,3,per_rule,wait_heavy,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.011982326069,False,False,0.01
validation,empty-48-48__a400__i13__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i13__phase4_phase4-full-repair5-expand5000,empty-48-48,400,13,2,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[""block_heavy"", ""wait_light"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00816295963454,False,False,0.01
validation,empty-48-48__a400__i13__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i13__phase4_phase4-full-repair5-expand5000,empty-48-48,400,13,3,3,per_rule,block_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_light,0.0137047854415,False,False,0.01
validation,empty-48-48__a400__i14__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i14__phase4_phase4-full-repair5-expand5000,empty-48-48,400,14,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0285513141427,False,True,0.01
validation,empty-48-48__a400__i14__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i14__phase4_phase4-full-repair5-expand5000,empty-48-48,400,14,1,3,per_rule,block_heavy,True,False,defer_ltm,additive_ltm,utility_margin_defer,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[""commit_heavy"", ""block_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,-0.000312891113892,False,False,0.01
validation,empty-48-48__a400__i14__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i14__phase4_phase4-full-repair5-expand5000,empty-48-48,400,14,2,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[""block_heavy"", ""wait_light"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00969962453066,False,False,0.01
validation,empty-48-48__a400__i14__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i14__phase4_phase4-full-repair5-expand5000,empty-48-48,400,14,3,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00844806007509,False,False,0.01
validation,empty-48-48__a400__i15__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i15__phase4_phase4-full-repair5-expand5000,empty-48-48,400,15,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0237786754058,False,True,0.01
validation,empty-48-48__a400__i15__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i15__phase4_phase4-full-repair5-expand5000,empty-48-48,400,15,1,3,per_rule,commit_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[""block_heavy"", ""wait_light"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.00815486624495,False,False,0.01
validation,empty-48-48__a400__i15__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i15__phase4_phase4-full-repair5-expand5000,empty-48-48,400,15,2,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0152427406448,False,False,0.01
validation,empty-48-48__a400__i15__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i15__phase4_phase4-full-repair5-expand5000,empty-48-48,400,15,3,3,per_rule,commit_heavy,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0128801158448,False,False,0.01
validation,empty-48-48__a400__i16__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i16__phase4_phase4-full-repair5-expand5000,empty-48-48,400,16,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0161930465153,False,False,0.01
validation,empty-48-48__a400__i16__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i16__phase4_phase4-full-repair5-expand5000,empty-48-48,400,16,1,3,per_rule,commit_heavy,True,True,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[""commit_heavy"", ""block_heavy"", ""wait_light""]",0.0547705985077,0.0,0.0547705985077,0.0547705985077,0.0,0.0547705985077,commit_heavy,0.0,False,True,0.01
validation,empty-48-48__a400__i16__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i16__phase4_phase4-full-repair5-expand5000,empty-48-48,400,16,2,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[""block_heavy"", ""wait_light"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.00373075091284,False,False,0.01
validation,empty-48-48__a400__i16__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i16__phase4_phase4-full-repair5-expand5000,empty-48-48,400,16,3,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00730274646769,False,False,0.01
validation,empty-48-48__a400__i17__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i17__phase4_phase4-full-repair5-expand5000,empty-48-48,400,17,0,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0115321252059,False,False,0.01
validation,empty-48-48__a400__i17__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i17__phase4_phase4-full-repair5-expand5000,empty-48-48,400,17,1,3,per_rule,decay_095,False,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.00792343296462,0.0,0.00792343296462,0.00792343296462,0.0,0.00792343296462,decay_095,0.01772966188118,False,True,0.01
validation,empty-48-48__a400__i17__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i17__phase4_phase4-full-repair5-expand5000,empty-48-48,400,17,2,3,per_rule,block_heavy,True,True,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[""block_heavy"", ""wait_light"", ""commit_heavy""]",0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0164744645799,False,False,0.01
validation,empty-48-48__a400__i17__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i17__phase4_phase4-full-repair5-expand5000,empty-48-48,400,17,3,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0186710598572,False,False,0.01
validation,empty-48-48__a400__i18__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a400__i18__phase4_phase4-full-repair5-expand5000,empty-48-48,400,18,0,3,per_rule,wait_heavy,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[""block_heavy"", ""wait_heavy"", ""wait_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.00253867512892,False,False,0.01
validation,empty-48-48__a400__i18__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a400__i18__phase4_phase4-full-repair5-expand5000,empty-48-48,400,18,1,3,per_rule,decay_090,False,False,use_nonadditive,commit_heavy,safe_reranker_score,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[""commit_heavy"", ""block_heavy"", ""wait_heavy""]",0.000872669575565,0.0,0.000872669575565,0.000872669575565,0.0,0.000872669575565,decay_090,0.006822689408965001,False,False,0.01
validation,empty-48-48__a400__i18__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a400__i18__phase4_phase4-full-repair5-expand5000,empty-48-48,400,18,2,3,per_rule,decay_090,False,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.0150733835779,False,False,0.01
validation,empty-48-48__a400__i18__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a400__i18__phase4_phase4-full-repair5-expand5000,empty-48-48,400,18,3,3,per_rule,wait_light,True,False,defer_ltm,additive_ltm,low_opportunity,"[""block_heavy"", ""wait_light"", ""block_light""]","[""block_heavy"", ""wait_light"", ""block_light""]",0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0166600555335,False,False,0.01
