split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,60,27,0.4074074074074074,0.9629629629629629,0.6333333333333333,12,0.75,0.4166666666666667
validation,empty-48-48,100,60,35,0.42857142857142855,0.8857142857142857,0.5666666666666667,18,0.5555555555555556,0.45
validation,empty-48-48,200,60,29,0.2413793103448276,0.7241379310344828,0.65,8,0.5,0.6
validation,empty-48-48,400,60,39,0.1282051282051282,0.6153846153846154,0.4666666666666667,10,0.3,0.6833333333333333
validation,maze-32-32-4,50,60,46,0.13043478260869565,0.5,0.55,31,0.45161290322580644,0.25
validation,maze-32-32-4,100,60,43,0.27906976744186046,0.5348837209302325,0.6666666666666666,34,0.5294117647058824,0.21666666666666667
validation,maze-32-32-4,200,60,48,0.14583333333333334,0.3541666666666667,0.7166666666666667,46,0.43478260869565216,0.11666666666666667
validation,maze-32-32-4,400,39,26,0.15384615384615385,0.5384615384615384,0.6923076923076923,26,0.4230769230769231,0.02564102564102564
