row_type,model,policy,eval_scope,fold_id,normalized_context_key,short_budget_ms,map,map_family,map_agent_group,agents,selected_candidate_id,selected_candidate_region,target_teacher_candidate_id,target_teacher_region,target_teacher_action_class,selected_candidate_matches_teacher,selected_region_matches_teacher,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,failure_mode
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,seed_oof,warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,seed_oof,warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,,repair5g59_wait_aggressive,old14,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,seed_oof,warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,,repair5g59_additive_fallback,old14,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,seed_oof,warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,g518_retained,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,seed_oof,warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,,repair5g59_additive_fallback,old14,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,fixed_train_dev,warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,fixed_train_dev,warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,,repair5g59_wait_aggressive,old14,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,fixed_train_dev,warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,,repair5g59_additive_fallback,old14,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,fixed_train_dev,warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,g518_retained,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
context_budget_decision,budget_sensitive_failure_classifier,budget_sensitive_failure_classifier,fold_dev,leave_map_family_warehouse,warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_c_only_f_disabled,,repair5g522_grid_c0p85_b1p24_f0p87_w0p48_dc0p95_df0p98_beta0p65_max0p99_c0,D_fractional_coverage,abstain_due_risk,False,False,False,False,False,False,False,warehouse_candidate_induced_no_solution
