replay_phase,map,agents,seed,budget_ms,horizon_id,split,map_family,g562_dataset_row_id,g562_evaluation_uid,g562_identity_digest,theta_id,method,variant_id,actor_training_seed,model_path,candidate_success,baseline_success,additive_success,success_regression,success_gain,both_success,both_fail,quality_delta_vs_g556,quality_delta_vs_additive,candidate_recognized,fingerprint_match,scenario_hash_match,identity_retained,force_additive_false,dual_channel_enabled,candidate_runtime_ms,baseline_runtime_ms,candidate_expanded_nodes,baseline_expanded_nodes,candidate_low_level_pibt_calls,baseline_low_level_pibt_calls,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,3faed3d09446ceb5c34767309932322887130ea13a8c85a364a58b4c0df40e2b,g562_g565_alpha_response_b1_alpha_0p5_s565_455cf5c4e687,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold1_all_seed565_alpha_0.5,B1_ALPHA_0p5,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold1_all_seed565.pt,True,True,True,False,False,True,False,-0.028571428570000057,-0.20952380953000005,True,True,True,True,True,True,3.336336,1.457897,29,29,896,896,1.2496308088302612,1.160110354423523,1.2534472942352295,0.747026264667511,0.7501039505004883,1.0337333679199219,0.6994829177856445,0.9804391264915466,0.9999229907989502,0.6838319301605225,0.6499072313308716,0.33810949325561523,0.8736773729324341,1.0,10.806922912597656,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,1b75d5406a4189edd90f0d1d9bedc31a8d287a70545c8684c753afccb019c490,g562_g565_alpha_response_b1_alpha_0p5_s565_c578c0a3585c,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_0.5,B1_ALPHA_0p5,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold3_all_seed565.pt,True,True,True,False,False,True,False,0.015238095239999971,-0.16571428572000002,True,True,True,True,True,True,1.363658,1.457897,29,29,896,896,1.2463936805725098,1.1617860794067383,1.2624412775039673,0.7498550415039062,0.7516492605209351,1.0331244468688965,0.6998625993728638,0.9804037809371948,1.0,0.6815568208694458,0.6517320871353149,0.3401034474372864,0.8786381483078003,0.9996351003646851,10.807596206665039,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,65701a7a2ba0034bd2a7bbd04e0ac23610083e8a082dcbcf84667f8635ce1b3a,g562_g565_alpha_response_b1_alpha_0p5_s565_fa56c9853531,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565_alpha_0.5,B1_ALPHA_0p5,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed565.pt,True,True,True,False,False,True,False,0.013333333339999864,-0.16761904762000013,True,True,True,True,True,True,1.369925,1.457897,29,29,896,896,1.2459592819213867,1.1628656387329102,1.256265640258789,0.7456645965576172,0.7503135204315186,1.0288662910461426,0.6981854438781738,0.9804424047470093,1.0,0.6828813552856445,0.6507605910301208,0.3383564352989197,0.8784603476524353,1.0,10.810830116271973,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,f4bc393eda70784307f3066d6aeeb8ab71f3a6817bd42b5d174014291e637ede,g562_g565_alpha_response_b1_alpha_0p75_s565_0d26a7c1fd82,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold1_all_seed565_alpha_0.75,B1_ALPHA_0p75,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold1_all_seed565.pt,True,True,True,False,False,True,False,0.034285714289999936,-0.14666666667000006,True,True,True,True,True,True,1.51911,1.457897,31,29,960,896,1.249446153640747,1.1611634492874146,1.2551710605621338,0.7455394268035889,0.7501559257507324,1.0304300785064697,0.7025915384292603,0.9806907773017883,0.9998845458030701,0.6836702823638916,0.6498608589172363,0.33940863609313965,0.881013035774231,1.0,10.813752174377441,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,a3ea4ad79b0e18a0a8854e0ef05f325d2cb8d15ab63131f3d2573e638891486c,g562_g565_alpha_response_b1_alpha_0p75_s565_418614096a25,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565_alpha_0.75,B1_ALPHA_0p75,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold2_all_seed565.pt,True,True,True,False,False,True,False,-0.030476190470000164,-0.21142857143000016,True,True,True,True,True,True,1.354646,1.457897,29,29,896,896,1.248533010482788,1.1572394371032715,1.2626268863677979,0.7500584125518799,0.7512817978858948,1.021759033203125,0.7035962343215942,0.980713427066803,1.0,0.6840916872024536,0.6507335901260376,0.3403192162513733,0.8851269483566284,1.0,10.818243026733398,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,16776ef5a738fdd5fc5a50a045c9df2c8d08ff5ee5f1e4bbf89d0a44d67562b6,g562_g565_alpha_response_b1_alpha_0p75_s565_d088cd62b686,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565_alpha_0.75,B1_ALPHA_0p75,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed565.pt,True,True,True,False,False,True,False,0.036190476200000044,-0.14476190475999995,True,True,True,True,True,True,1.402682,1.457897,30,29,928,896,1.2439388036727905,1.1652964353561401,1.2593985795974731,0.7434969544410706,0.7504702210426331,1.0231297016143799,0.7006452083587646,0.9806957244873047,1.0,0.6822444200515747,0.6511409282684326,0.3397790193557739,0.8881875276565552,1.0,10.819613456726074,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,a37b470b59d4f0b80cc2f6fcaca275cdc45f6e0b1b05742a9887e5ca0dbd1246,g562_g565_alpha_response_b1_alpha_0p75_s565_dd3e8415066f,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_0.75,B1_ALPHA_0p75,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold3_all_seed565.pt,True,True,True,False,False,True,False,0.036190476200000044,-0.14476190475999995,True,True,True,True,True,True,1.385003,1.457897,30,29,928,896,1.2445906400680542,1.1636770963668823,1.2686619758605957,0.7497825622558594,0.7524738907814026,1.0295168161392212,0.7031609416007996,0.9806378483772278,1.0,0.6802575588226318,0.6525981426239014,0.342399537563324,0.8884541988372803,0.9994526505470276,10.814762115478516,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,7231efc987bb3286351de847d1bd86bf53c4c00d945d2e1bf29e9f607aa4883b,g562_g565_alpha_response_b1_alpha_1p0_s565_5558be88fdb6,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565_alpha_1.0,B1_ALPHA_1p0,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold2_all_seed565.pt,True,True,True,False,False,True,False,0.017142857149999857,-0.16380952381000013,True,True,True,True,True,True,1.392588,1.457897,29,29,896,896,1.2480440139770508,1.156984567642212,1.2668358087539673,0.7500779032707214,0.7517090439796448,1.0155653953552246,0.7070396542549133,0.9809726476669312,1.0,0.6840704679489136,0.6509780883789062,0.341921865940094,0.8938339352607727,1.0,10.826569557189941,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,84d9035c3b8da911ac7ae5348dcc9aaf9f5f5df87d9eea04eca0d9d07a4902d8,g562_g565_alpha_response_b1_alpha_1p0_s565_d832b2342fbb,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold1_all_seed565_alpha_1.0,B1_ALPHA_1p0,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold1_all_seed565.pt,True,True,True,False,False,True,False,0.036190476200000044,-0.14476190475999995,True,True,True,True,True,True,1.382625,1.457897,30,29,928,896,1.2492616176605225,1.1622165441513062,1.2568947076797485,0.744052529335022,0.7502079010009766,1.0271269083023071,0.7057000398635864,0.98094242811203,0.9998460412025452,0.683508574962616,0.6498144865036011,0.3407077491283417,0.8883487582206726,1.0,10.820582389831543,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,6e909726e093317aed101ab4faca807e1662c498f3c43a2d64a99ddefa90677a,g562_g565_alpha_response_b1_alpha_1p0_s565_ed2f58b0e6d4,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565_alpha_1.0,B1_ALPHA_1p0,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed565.pt,True,True,True,False,False,True,False,0.04952380952999991,-0.13142857143000009,True,True,True,True,True,True,1.452574,1.457897,29,29,896,896,1.2419184446334839,1.1677271127700806,1.2625313997268677,0.7413292527198792,0.7506269812583923,1.0173929929733276,0.7031049728393555,0.9809489846229553,1.0,0.6816073656082153,0.6515212059020996,0.3412015736103058,0.8979146480560303,1.0,10.828396797180176,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,82e1de5c00b36baa1803cf974fc09b3ee99a02d8619318781e05776c90d35962,g562_g565_alpha_response_b1_alpha_1p0_s565_ee8dc04424e8,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_1.0,B1_ALPHA_1p0,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold3_all_seed565.pt,True,True,True,False,False,True,False,0.0019047619099998858,-0.1790476190500001,True,True,True,True,True,True,1.371687,1.457897,29,29,896,896,1.242787480354309,1.1655681133270264,1.2748825550079346,0.7497100830078125,0.7532985210418701,1.025909185409546,0.7064592838287354,0.9808717966079712,1.0,0.6789582967758179,0.6534641981124878,0.3446955978870392,0.898270308971405,0.9992702007293701,10.821928977966309,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,50820fde45d3c7908730fa485f16425a565ff64d8809872d4294083334833fd0,g562_g565_alpha_response_b2_alpha_0p0_s565_28570ec90a48,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565_alpha_0.0,B2_ALPHA_0p0,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold1_all_seed565.pt,True,True,True,False,False,True,False,0.0,-0.18095238096,True,True,True,True,True,True,1.362031,1.457897,29,29,896,896,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,ce040bad784801377210e853fa6fdec4c76d45f71d1c1b6f3f3810f48046cbfb,g562_g565_alpha_response_b2_alpha_0p0_s565_bc593e9fa57e,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565_alpha_0.0,B2_ALPHA_0p0,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold2_all_seed565.pt,True,True,True,False,False,True,False,0.0,-0.18095238096,True,True,True,True,True,True,2.437307,1.457897,29,29,896,896,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
g565_alpha_response,empty-16-16,32,7001,1000,g559_b1000_i3,validation,other,g565_real_graph_001614,d0e8479f1d04534fc4c288aa1bed24e91f1dbbf32887c89b6b44cbb1d7e881d1,121ec5fd3f26b3d28543f5935cca7b894d79e212b56b7cb493be7d782fd6195f,g562_g565_alpha_response_b2_alpha_0p0_s565_ccd2ef052277,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565_alpha_0.0,B2_ALPHA_0p0,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold3_all_seed565.pt,True,True,True,False,False,True,False,0.0,-0.18095238096,True,True,True,True,True,True,1.350143,1.457897,29,29,896,896,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,False,False,False,False,False
