map,agents,seed,scen,baseline_method,contender_method,baseline_success,contender_success,baseline_ratio,contender_ratio,delta_ratio,contender_better
random-32-32-20,50,25,random-32-32-20-random-25.scen,lacam_star_ltm,always_additive_defer,True,True,1.14887892377,1.14887892377,0.0,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.14887892377,1.14887892377,0.0,False
random-32-32-20,100,21,random-32-32-20-random-21.scen,lacam_star_ltm,always_additive_defer,True,True,1.2492466638,1.2492466638,0.0,False
random-32-32-20,100,21,random-32-32-20-random-21.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.2492466638,1.22298751614,-0.026259147660000037,True
random-32-32-20,100,22,random-32-32-20-random-22.scen,lacam_star_ltm,always_additive_defer,True,True,1.21984524351,1.21984524351,0.0,False
random-32-32-20,100,22,random-32-32-20-random-22.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.21984524351,1.22121074192,0.001365498409999999,False
random-32-32-20,100,23,random-32-32-20-random-23.scen,lacam_star_ltm,always_additive_defer,True,True,1.27127659574,1.27127659574,0.0,False
random-32-32-20,100,23,random-32-32-20-random-23.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.27127659574,1.22163120567,-0.04964539007000002,True
random-32-32-20,100,24,random-32-32-20-random-24.scen,lacam_star_ltm,always_additive_defer,True,True,0.933840555739,0.933840555739,0.0,False
random-32-32-20,100,24,random-32-32-20-random-24.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,0.933840555739,0.895468078068,-0.03837247767100005,True
random-32-32-20,100,25,random-32-32-20-random-25.scen,lacam_star_ltm,always_additive_defer,True,True,1.25744775456,1.25744775456,0.0,False
random-32-32-20,100,25,random-32-32-20-random-25.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.25744775456,1.25744775456,0.0,False
warehouse-10-20-10-2-1,50,21,warehouse-10-20-10-2-1-random-21.scen,lacam_star_ltm,always_additive_defer,True,True,1.09505606524,1.09505606524,0.0,False
warehouse-10-20-10-2-1,50,21,warehouse-10-20-10-2-1-random-21.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.09505606524,1.09505606524,0.0,False
warehouse-10-20-10-2-1,50,22,warehouse-10-20-10-2-1-random-22.scen,lacam_star_ltm,always_additive_defer,True,True,1.05986754967,1.05986754967,0.0,False
warehouse-10-20-10-2-1,50,22,warehouse-10-20-10-2-1-random-22.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.05986754967,1.05986754967,0.0,False
warehouse-10-20-10-2-1,50,23,warehouse-10-20-10-2-1-random-23.scen,lacam_star_ltm,always_additive_defer,True,True,1.10376930064,1.10376930064,0.0,False
warehouse-10-20-10-2-1,50,23,warehouse-10-20-10-2-1-random-23.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.10376930064,1.10376930064,0.0,False
warehouse-10-20-10-2-1,50,24,warehouse-10-20-10-2-1-random-24.scen,lacam_star_ltm,always_additive_defer,True,True,1.06048014774,1.06048014774,0.0,False
warehouse-10-20-10-2-1,50,24,warehouse-10-20-10-2-1-random-24.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.06048014774,1.06048014774,0.0,False
warehouse-10-20-10-2-1,50,25,warehouse-10-20-10-2-1-random-25.scen,lacam_star_ltm,always_additive_defer,True,True,1.07006939781,1.07006939781,0.0,False
warehouse-10-20-10-2-1,50,25,warehouse-10-20-10-2-1-random-25.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.07006939781,1.07006939781,0.0,False
warehouse-10-20-10-2-1,100,21,warehouse-10-20-10-2-1-random-21.scen,lacam_star_ltm,always_additive_defer,True,True,1.19121706399,1.19121706399,0.0,False
warehouse-10-20-10-2-1,100,21,warehouse-10-20-10-2-1-random-21.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.19121706399,1.19121706399,0.0,False
warehouse-10-20-10-2-1,100,22,warehouse-10-20-10-2-1-random-22.scen,lacam_star_ltm,always_additive_defer,True,True,1.13097634625,1.13097634625,0.0,False
warehouse-10-20-10-2-1,100,22,warehouse-10-20-10-2-1-random-22.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.13097634625,1.13097634625,0.0,False
warehouse-10-20-10-2-1,100,23,warehouse-10-20-10-2-1-random-23.scen,lacam_star_ltm,always_additive_defer,True,True,1.18038886222,1.18038886222,0.0,False
warehouse-10-20-10-2-1,100,23,warehouse-10-20-10-2-1-random-23.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.18038886222,1.18038886222,0.0,False
warehouse-10-20-10-2-1,100,24,warehouse-10-20-10-2-1-random-24.scen,lacam_star_ltm,always_additive_defer,True,True,1.18148284766,1.18148284766,0.0,False
warehouse-10-20-10-2-1,100,24,warehouse-10-20-10-2-1-random-24.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.18148284766,1.18148284766,0.0,False
warehouse-10-20-10-2-1,100,25,warehouse-10-20-10-2-1-random-25.scen,lacam_star_ltm,always_additive_defer,True,True,1.16990920882,1.16990920882,0.0,False
warehouse-10-20-10-2-1,100,25,warehouse-10-20-10-2-1-random-25.scen,lacam_star_ltm,oracle_teacher_forced_best_safe_update_static_proxy,True,True,1.16990920882,1.16990920882,0.0,False
