context_key,map,map_family,agents,seed,budget_ms,sampling_policy,selected_candidate,selected_method,baseline_role,baseline_candidate,selected_success,baseline_success,selected_ratio,baseline_ratio,quality_delta_ratio,corrected_delta_ratio_for_mean,success_regression,success_gain,both_success,both_fail,better,worse,safe_high_margin_gain,seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,failure_type,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,context_horizon_key,panel,route,theta_cluster,registry_label,candidate_group,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
random-32-32-20|50|1402|1000|0|14650fb0739d0383,random-32-32-20,random,50,1402,2000,alpha_flow_wait_progress_sweep,repair5g549_theta_549001733,repair5g549_theta_549001733,additive_ltm,repair5g59_additive_fallback,False,True,,1.22969432314,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_additive_ltm,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1402|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep_1732,alpha_flow_wait_progress_sweep,1.25,1.25,1.25,0.75,0.75,1,0.829923340153,0.95,1,1,0.590031319937,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,edge_cost_clamp_sweep,repair5g549_theta_549001744,repair5g549_theta_549001744,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,edge_cost_clamp_sweep,edge_cost_clamp_sweep_1743,edge_cost_clamp_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.632338735323,9.89876420247,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,edge_cost_clamp_sweep,repair5g549_theta_549001744,repair5g549_theta_549001744,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,edge_cost_clamp_sweep,edge_cost_clamp_sweep_1743,edge_cost_clamp_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.632338735323,9.89876420247,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,g543_true_near_signal_neighborhood,repair5g549_theta_549001747,repair5g549_theta_549001747,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood_1746,g543_true_near_signal_neighborhood,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.111751176498,0.602603194794,0.71728506543,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,g543_true_near_signal_neighborhood,repair5g549_theta_549001747,repair5g549_theta_549001747,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood_1746,g543_true_near_signal_neighborhood,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.111751176498,0.602603194794,0.71728506543,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,surrogate_guided_theta_if_model_exists,repair5g549_theta_549001749,repair5g549_theta_549001749,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists_1748,surrogate_guided_theta_if_model_exists,1.25,1.41701636597,1.25,0.75,0.75,1,1,0.95,1,1.19517010966,1.21737026526,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,surrogate_guided_theta_if_model_exists,repair5g549_theta_549001749,repair5g549_theta_549001749,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists_1748,surrogate_guided_theta_if_model_exists,1.25,1.41701636597,1.25,0.75,0.75,1,1,0.95,1,1.19517010966,1.21737026526,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,negative_control,repair5g549_theta_549001750,repair5g549_theta_549001750,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,negative_control,negative_control_1749,negative_control,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.03141293717,0.174991150018,0.35,0.75,1,10.9831820336,0,0,1
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,negative_control,repair5g549_theta_549001750,repair5g549_theta_549001750,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,negative_control,negative_control_1749,negative_control,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.03141293717,0.174991150018,0.35,0.75,1,10.9831820336,0,0,1
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,lambda_flow_lambda_cong_sweep,repair5g549_theta_549001752,repair5g549_theta_549001752,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep_1751,lambda_flow_lambda_cong_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.31813536373,0.319961360077,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,lambda_flow_lambda_cong_sweep,repair5g549_theta_549001752,repair5g549_theta_549001752,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep_1751,lambda_flow_lambda_cong_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.31813536373,0.319961360077,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,alpha_flow_wait_progress_sweep,repair5g549_theta_549001753,repair5g549_theta_549001753,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep_1752,alpha_flow_wait_progress_sweep,1.25,1.25,1.25,0.75,0.75,1,0.846897056206,0.95,1,1,0.797342905314,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,alpha_flow_wait_progress_sweep,repair5g549_theta_549001753,repair5g549_theta_549001753,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep_1752,alpha_flow_wait_progress_sweep,1.25,1.25,1.25,0.75,0.75,1,0.846897056206,0.95,1,1,0.797342905314,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,edge_cost_clamp_sweep,repair5g549_theta_549001754,repair5g549_theta_549001754,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,edge_cost_clamp_sweep,edge_cost_clamp_sweep_1753,edge_cost_clamp_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.31984511031,10.6800626399,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,edge_cost_clamp_sweep,repair5g549_theta_549001754,repair5g549_theta_549001754,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,edge_cost_clamp_sweep,edge_cost_clamp_sweep_1753,edge_cost_clamp_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.31984511031,10.6800626399,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,goal_projection_mode_ablation,repair5g549_theta_549001755,repair5g549_theta_549001755,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,goal_projection_mode_ablation,goal_projection_mode_ablation_1754,goal_projection_mode_ablation,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.3195998608,0.35,0.75,1,11,0,0,1
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,goal_projection_mode_ablation,repair5g549_theta_549001755,repair5g549_theta_549001755,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,goal_projection_mode_ablation,goal_projection_mode_ablation_1754,goal_projection_mode_ablation,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.3195998608,0.35,0.75,1,11,0,0,1
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,g546_g548_safe_no_gain_neighborhood,repair5g549_theta_549001758,repair5g549_theta_549001758,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood_1757,g546_g548_safe_no_gain_neighborhood,1.25,1.25,1.25,0.75,0.75,1,1.04957400085,0.95,1,1.31332462335,1,0.35,0.75,0.557232135536,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,g546_g548_safe_no_gain_neighborhood,repair5g549_theta_549001758,repair5g549_theta_549001758,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood_1757,g546_g548_safe_no_gain_neighborhood,1.25,1.25,1.25,0.75,0.75,1,1.04957400085,0.95,1,1.31332462335,1,0.35,0.75,0.557232135536,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,negative_control,repair5g549_theta_549001760,repair5g549_theta_549001760,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,negative_control,negative_control_1759,negative_control,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.46509606981,0.536082427835,0.35,0.75,1,9.13157773684,0,0,1
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,negative_control,repair5g549_theta_549001760,repair5g549_theta_549001760,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,negative_control,negative_control_1759,negative_control,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.46509606981,0.536082427835,0.35,0.75,1,9.13157773684,0,0,1
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,lambda_flow_lambda_cong_sweep,repair5g549_theta_549001762,repair5g549_theta_549001762,static_flow_shield,repair5g59_static_flow_shield,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_static_flow_shield,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep_1761,lambda_flow_lambda_cong_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.21825556349,0.874016751966,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1403|1000|0|14650fb0739d0383,random-32-32-20,random,50,1403,2000,lambda_flow_lambda_cong_sweep,repair5g549_theta_549001762,repair5g549_theta_549001762,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,False,True,,1.22636363636,,0.25,True,False,False,False,False,False,False,1400_1419,False,False,False,False,False,success_regression_vs_frozen_family_static_goal_aware,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1403|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep_1761,lambda_flow_lambda_cong_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.21825556349,0.874016751966,0.35,0.75,1,11,1,0,0
