group_type,group_value,threshold,sample_count,harmful_count,predicted_harmful_count,tp,fp,fn,precision,recall,f1,fallback_rate,mean_delta_no_gate,mean_delta_after_gate,mean_delta_loss_from_gate
map,warehouse-10-20-10-2-1,0.7,239,129,81,71,10,58,0.8765432098765432,0.5503875968992248,0.6761904761904761,0.3389121338912134,0.05007991984535572,0.037492347015853786,0.012587572829501938
map,warehouse-10-20-10-2-1,0.75,239,129,64,57,7,72,0.890625,0.4418604651162791,0.5906735751295338,0.26778242677824265,0.05007991984535572,0.039642266907868554,0.01043765293748717
map,warehouse-10-20-10-2-1,0.8,239,129,54,50,4,79,0.9259259259259259,0.3875968992248062,0.546448087431694,0.22594142259414227,0.05007991984535572,0.04078129840742491,0.009298621437930817
map,warehouse-10-20-10-2-1,0.85,239,129,42,41,1,88,0.9761904761904762,0.3178294573643411,0.4795321637426901,0.17573221757322174,0.05007991984535572,0.04179083457914048,0.008289085266215246
map,warehouse-10-20-10-2-1,0.9,239,129,33,33,0,96,1.0,0.2558139534883721,0.40740740740740744,0.13807531380753138,0.05007991984535572,0.04679258559468648,0.003287334250669245
map,warehouse-10-20-10-2-1,0.95,239,129,18,18,0,111,1.0,0.13953488372093023,0.24489795918367346,0.07531380753138076,0.05007991984535572,0.0483381545361325,0.0017417653092232227
map,warehouse-10-20-10-2-1,1.0,239,129,0,0,0,129,0.0,0.0,0.0,0.0,0.05007991984535572,0.05007991984535572,0.0
map,warehouse-10-20-10-2-2,0.0,240,14,240,14,226,0,0.058333333333333334,1.0,0.11023622047244094,1.0,0.009415445606746871,0.0,0.009415445606746871
map,warehouse-10-20-10-2-2,0.05,240,14,47,11,36,3,0.23404255319148937,0.7857142857142857,0.36065573770491804,0.19583333333333333,0.009415445606746871,0.00740472268727679,0.002010722919470081
map,warehouse-10-20-10-2-2,0.1,240,14,29,11,18,3,0.3793103448275862,0.7857142857142857,0.5116279069767441,0.12083333333333333,0.009415445606746871,0.007833163004187123,0.0015822826025597477
map,warehouse-10-20-10-2-2,0.15,240,14,23,11,12,3,0.4782608695652174,0.7857142857142857,0.5945945945945946,0.09583333333333334,0.009415445606746871,0.008007614007479914,0.0014078315992669573
map,warehouse-10-20-10-2-2,0.2,240,14,20,11,9,3,0.55,0.7857142857142857,0.6470588235294117,0.08333333333333333,0.009415445606746871,0.008107358381463998,0.0013080872252828734
map,warehouse-10-20-10-2-2,0.25,240,14,17,9,8,5,0.5294117647058824,0.6428571428571429,0.5806451612903226,0.07083333333333333,0.009415445606746871,0.008479858134685662,0.0009355874720612094
map,warehouse-10-20-10-2-2,0.3,240,14,14,8,6,6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.058333333333333334,0.009415445606746871,0.008717753037546495,0.0006976925692003758
map,warehouse-10-20-10-2-2,0.35,240,14,13,7,6,7,0.5384615384615384,0.5,0.5185185185185186,0.05416666666666667,0.009415445606746871,0.008746173662800246,0.0006692719439466248
map,warehouse-10-20-10-2-2,0.4,240,14,12,7,5,7,0.5833333333333334,0.5,0.5384615384615384,0.05,0.009415445606746871,0.008756520955572203,0.000658924651174668
map,warehouse-10-20-10-2-2,0.45,240,14,10,7,3,7,0.7,0.5,0.5833333333333334,0.041666666666666664,0.009415445606746871,0.008945122735111371,0.00047032287163550034
map,warehouse-10-20-10-2-2,0.5,240,14,10,7,3,7,0.7,0.5,0.5833333333333334,0.041666666666666664,0.009415445606746871,0.008945122735111371,0.00047032287163550034
map,warehouse-10-20-10-2-2,0.55,240,14,8,6,2,8,0.75,0.42857142857142855,0.5454545454545454,0.03333333333333333,0.009415445606746871,0.009002598381296663,0.000412847225450208
map,warehouse-10-20-10-2-2,0.6,240,14,7,5,2,9,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.029166666666666667,0.009415445606746871,0.009000493531723247,0.00041495207502362415
map,warehouse-10-20-10-2-2,0.65,240,14,4,3,1,11,0.75,0.21428571428571427,0.3333333333333333,0.016666666666666666,0.009415445606746871,0.009197026270730747,0.00021841933601612386
map,warehouse-10-20-10-2-2,0.7,240,14,2,2,0,12,1.0,0.14285714285714285,0.25,0.008333333333333333,0.009415445606746871,0.009278178078085666,0.00013726752866120503
map,warehouse-10-20-10-2-2,0.75,240,14,0,0,0,14,0.0,0.0,0.0,0.0,0.009415445606746871,0.009415445606746871,0.0
map,warehouse-10-20-10-2-2,0.8,240,14,0,0,0,14,0.0,0.0,0.0,0.0,0.009415445606746871,0.009415445606746871,0.0
map,warehouse-10-20-10-2-2,0.85,240,14,0,0,0,14,0.0,0.0,0.0,0.0,0.009415445606746871,0.009415445606746871,0.0
map,warehouse-10-20-10-2-2,0.9,240,14,0,0,0,14,0.0,0.0,0.0,0.0,0.009415445606746871,0.009415445606746871,0.0
map,warehouse-10-20-10-2-2,0.95,240,14,0,0,0,14,0.0,0.0,0.0,0.0,0.009415445606746871,0.009415445606746871,0.0
map,warehouse-10-20-10-2-2,1.0,240,14,0,0,0,14,0.0,0.0,0.0,0.0,0.009415445606746871,0.009415445606746871,0.0
split,train,0.0,1439,601,1439,601,838,0,0.4176511466296039,1.0,0.5892156862745098,1.0,0.028247496358855723,0.0,0.028247496358855723
split,train,0.05,1439,601,1190,598,592,3,0.5025210084033613,0.9950083194675541,0.6677833612506979,0.826963168867269,0.028247496358855723,0.0025943374822863068,0.025653158876569417
split,train,0.1,1439,601,1116,594,522,7,0.532258064516129,0.9883527454242929,0.6919044845661037,0.7755385684503128,0.028247496358855723,0.0031347757536381625,0.02511272060521756
split,train,0.15,1439,601,1046,590,456,11,0.5640535372848948,0.9816971713810316,0.71645415907711,0.7268936761640028,0.028247496358855723,0.005137868754973257,0.023109627603882466
split,train,0.2,1439,601,984,580,404,21,0.5894308943089431,0.9650582362728786,0.7318611987381705,0.6838082001389854,0.028247496358855723,0.006982451139340045,0.02126504521951568
split,train,0.25,1439,601,927,564,363,37,0.6084142394822006,0.9384359400998337,0.7382198952879582,0.6441973592772758,0.028247496358855723,0.007682214439487025,0.020565281919368697
split,train,0.3,1439,601,863,548,315,53,0.6349942062572422,0.9118136439267887,0.7486338797814208,0.5997220291869354,0.028247496358855723,0.009078631545091262,0.01916886481376446
split,train,0.35,1439,601,801,532,269,69,0.6641697877652933,0.8851913477537438,0.7589158345221113,0.556636553161918,0.028247496358855723,0.010499975324770029,0.017747521034085695
split,train,0.4,1439,601,729,506,223,95,0.6941015089163237,0.8419301164725458,0.7609022556390977,0.5066018068102849,0.028247496358855723,0.01218875427240646,0.016058742086449265
split,train,0.45,1439,601,656,478,178,123,0.7286585365853658,0.7953410981697171,0.7605409705648369,0.45587213342599026,0.028247496358855723,0.013037825860097581,0.015209670498758142
split,train,0.5,1439,601,593,448,145,153,0.7554806070826307,0.7454242928452579,0.7504187604690117,0.4120917303683113,0.028247496358855723,0.013253329851090394,0.01499416650776533
split,train,0.55,1439,601,523,407,116,194,0.7782026768642447,0.6772046589018302,0.7241992882562276,0.3634468380820014,0.028247496358855723,0.015500843141191014,0.01274665321766471
split,train,0.6,1439,601,467,377,90,224,0.8072805139186295,0.627287853577371,0.7059925093632958,0.32453092425295343,0.028247496358855723,0.019391252326009013,0.00885624403284671
split,train,0.65,1439,601,394,328,66,273,0.8324873096446701,0.5457570715474209,0.6592964824120603,0.2738012508686588,0.028247496358855723,0.021072756850443575,0.007174739508412149
split,train,0.7,1439,601,338,287,51,314,0.849112426035503,0.47753743760399336,0.6112886048988285,0.23488533703961084,0.028247496358855723,0.02171772559157564,0.006529770767280084
split,train,0.75,1439,601,280,246,34,355,0.8785714285714286,0.40931780366056575,0.5584562996594779,0.19457956914523974,0.028247496358855723,0.022712630301284148,0.005534866057571575
split,train,0.8,1439,601,221,202,19,399,0.9140271493212669,0.33610648918469216,0.4914841849148418,0.1535788742182071,0.028247496358855723,0.02362170038287841,0.004625795975977315
split,train,0.85,1439,601,167,161,6,440,0.9640718562874252,0.26788685524126454,0.41927083333333326,0.11605281445448228,0.028247496358855723,0.02447235478325456,0.003775141575601163
split,train,0.9,1439,601,111,111,0,490,1.0,0.18469217970049917,0.31179775280898875,0.07713690062543432,0.028247496358855723,0.025513381423068138,0.0027341149357875856
split,train,0.95,1439,601,63,63,0,538,1.0,0.1048252911813644,0.18975903614457834,0.04378040305767894,0.028247496358855723,0.026591585381405637,0.0016559109774500862
split,train,1.0,1439,601,0,0,0,601,0.0,0.0,0.0,0.0,0.028247496358855723,0.028247496358855723,0.0
split,validation,0.0,458,181,458,181,277,0,0.3951965065502183,1.0,0.5665101721439749,1.0,0.0028657477581722694,0.0,0.0028657477581722694
split,validation,0.05,458,181,357,164,193,17,0.45938375350140054,0.9060773480662984,0.6096654275092936,0.7794759825327511,0.0028657477581722694,0.0036089330624107666,-0.0007431853042384972
split,validation,0.1,458,181,319,153,166,28,0.47962382445141066,0.8453038674033149,0.612,0.6965065502183406,0.0028657477581722694,0.0055153036465620565,-0.002649555888389787
split,validation,0.15,458,181,280,138,142,43,0.4928571428571429,0.7624309392265194,0.5986984815618221,0.611353711790393,0.0028657477581722694,0.005752185042201119,-0.00288643728402885
split,validation,0.2,458,181,256,132,124,49,0.515625,0.7292817679558011,0.6041189931350115,0.5589519650655022,0.0028657477581722694,0.005972181819062778,-0.0031064340608905083
split,validation,0.25,458,181,237,127,110,54,0.5358649789029536,0.7016574585635359,0.6076555023923444,0.517467248908297,0.0028657477581722694,0.006155613411400935,-0.0032898656532286655
split,validation,0.3,458,181,222,123,99,58,0.5540540540540541,0.6795580110497238,0.6104218362282878,0.4847161572052402,0.0028657477581722694,0.0066041184816116325,-0.003738370723439363
split,validation,0.35,458,181,211,120,91,61,0.5687203791469194,0.6629834254143646,0.6122448979591837,0.4606986899563319,0.0028657477581722694,0.0067968953279669815,-0.003931147569794713
split,validation,0.4,458,181,201,116,85,65,0.5771144278606966,0.6408839779005525,0.6073298429319371,0.4388646288209607,0.0028657477581722694,0.006762908738992658,-0.0038971609808203882
split,validation,0.45,458,181,189,111,78,70,0.5873015873015873,0.6132596685082873,0.6,0.4126637554585153,0.0028657477581722694,0.006654497907582898,-0.003788750149410629
split,validation,0.5,458,181,168,100,68,81,0.5952380952380952,0.5524861878453039,0.5730659025787965,0.36681222707423583,0.0028657477581722694,0.0091393438666907,-0.00627359610851843
split,validation,0.55,458,181,151,92,59,89,0.609271523178808,0.5082872928176796,0.5542168674698795,0.3296943231441048,0.0028657477581722694,0.009061383325002205,-0.006195635566829935
split,validation,0.6,458,181,136,87,49,94,0.6397058823529411,0.48066298342541436,0.5488958990536277,0.29694323144104806,0.0028657477581722694,0.00903209851588419,-0.00616635075771192
split,validation,0.65,458,181,119,75,44,106,0.6302521008403361,0.4143646408839779,0.5,0.259825327510917,0.0028657477581722694,0.009264980425270786,-0.0063992326670985165
split,validation,0.7,458,181,110,69,41,112,0.6272727272727273,0.3812154696132597,0.47422680412371143,0.24017467248908297,0.0028657477581722694,0.009306347795728167,-0.006440600037555897
split,validation,0.75,458,181,97,62,35,119,0.6391752577319587,0.3425414364640884,0.4460431654676259,0.21179039301310043,0.0028657477581722694,0.009366285537402954,-0.006500537779230684
split,validation,0.8,458,181,82,54,28,127,0.6585365853658537,0.2983425414364641,0.41064638783269963,0.17903930131004367,0.0028657477581722694,0.009467809943461863,-0.006602062185289593
split,validation,0.85,458,181,69,47,22,134,0.6811594202898551,0.2596685082872928,0.376,0.15065502183406113,0.0028657477581722694,0.009602337002261964,-0.006736589244089694
split,validation,0.9,458,181,62,43,19,138,0.6935483870967742,0.23756906077348067,0.3539094650205762,0.13537117903930132,0.0028657477581722694,0.009542452670982554,-0.006676704912810284
split,validation,0.95,458,181,55,38,17,143,0.6909090909090909,0.20994475138121546,0.3220338983050848,0.12008733624454149,0.0028657477581722694,0.00882589134074039,-0.00596014358256812
split,validation,1.0,458,181,13,9,4,172,0.6923076923076923,0.049723756906077346,0.09278350515463916,0.028384279475982533,0.0028657477581722694,0.011317812894091048,-0.008452065135918778
validation_agents,100,0.0,120,49,120,49,71,0,0.4083333333333333,1.0,0.5798816568047338,1.0,0.011067900564776488,0.0,0.011067900564776488
validation_agents,100,0.05,120,49,82,41,41,8,0.5,0.8367346938775511,0.6259541984732825,0.6833333333333333,0.011067900564776488,0.009665855635718491,0.001402044929057997
validation_agents,100,0.1,120,49,70,34,36,15,0.4857142857142857,0.6938775510204082,0.5714285714285714,0.5833333333333334,0.011067900564776488,0.008304117734973743,0.002763782829802745
validation_agents,100,0.15,120,49,48,25,23,24,0.5208333333333334,0.5102040816326531,0.5154639175257733,0.4,0.011067900564776488,0.008529108812101076,0.002538791752675412
validation_agents,100,0.2,120,49,38,23,15,26,0.6052631578947368,0.46938775510204084,0.5287356321839081,0.31666666666666665,0.011067900564776488,0.00934385956015766,0.0017240410046188287
validation_agents,100,0.25,120,49,34,21,13,28,0.6176470588235294,0.42857142857142855,0.5060240963855421,0.2833333333333333,0.011067900564776488,0.009363333065763741,0.0017045674990127466
validation_agents,100,0.3,120,49,29,20,9,29,0.6896551724137931,0.40816326530612246,0.5128205128205129,0.24166666666666667,0.011067900564776488,0.010403786958255157,0.0006641136065213306
validation_agents,100,0.35,120,49,28,20,8,29,0.7142857142857143,0.40816326530612246,0.5194805194805194,0.23333333333333334,0.011067900564776488,0.010609422596336824,0.00045847796843966407
validation_agents,100,0.4,120,49,25,18,7,31,0.72,0.3673469387755102,0.4864864864864865,0.20833333333333334,0.011067900564776488,0.01002976673966366,0.0010381338251128289
validation_agents,100,0.45,120,49,23,16,7,33,0.6956521739130435,0.32653061224489793,0.4444444444444445,0.19166666666666668,0.011067900564776488,0.010012032718077823,0.0010558678466986646
validation_agents,100,0.5,120,49,21,15,6,34,0.7142857142857143,0.30612244897959184,0.42857142857142855,0.175,0.011067900564776488,0.010012032718077823,0.0010558678466986646
validation_agents,100,0.55,120,49,19,14,5,35,0.7368421052631579,0.2857142857142857,0.4117647058823529,0.15833333333333333,0.011067900564776488,0.009924473821118655,0.0011434267436578327
validation_agents,100,0.6,120,49,18,13,5,36,0.7222222222222222,0.2653061224489796,0.3880597014925374,0.15,0.011067900564776488,0.009924473821118655,0.0011434267436578327
validation_agents,100,0.65,120,49,14,10,4,39,0.7142857142857143,0.20408163265306123,0.31746031746031744,0.11666666666666667,0.011067900564776488,0.010619387497795823,0.00044851306698066515
validation_agents,100,0.7,120,49,12,9,3,40,0.75,0.1836734693877551,0.2950819672131148,0.1,0.011067900564776488,0.010570102135548407,0.0004977984292280808
validation_agents,100,0.75,120,49,9,6,3,43,0.6666666666666666,0.12244897959183673,0.20689655172413793,0.075,0.011067900564776488,0.010358128857028408,0.0007097717077480803
validation_agents,100,0.8,120,49,5,4,1,45,0.8,0.08163265306122448,0.1481481481481481,0.041666666666666664,0.011067900564776488,0.01085059568595149,0.00021730487882499865
validation_agents,100,0.85,120,49,1,1,0,48,1.0,0.02040816326530612,0.039999999999999994,0.008333333333333333,0.011067900564776488,0.010831741537340654,0.00023615902743583453
validation_agents,100,0.9,120,49,1,1,0,48,1.0,0.02040816326530612,0.039999999999999994,0.008333333333333333,0.011067900564776488,0.010831741537340654,0.00023615902743583453
validation_agents,100,0.95,120,49,1,1,0,48,1.0,0.02040816326530612,0.039999999999999994,0.008333333333333333,0.011067900564776488,0.010831741537340654,0.00023615902743583453
validation_agents,100,1.0,120,49,0,0,0,49,0.0,0.0,0.0,0.0,0.011067900564776488,0.011067900564776488,0.0
validation_agents,200,0.0,120,61,120,61,59,0,0.5083333333333333,1.0,0.6740331491712707,1.0,0.03384641164777016,0.0,0.03384641164777016
validation_agents,200,0.05,120,61,114,60,54,1,0.5263157894736842,0.9836065573770492,0.6857142857142856,0.95,0.03384641164777016,0.00030958261137312496,0.03353682903639703
validation_agents,200,0.1,120,61,111,59,52,2,0.5315315315315315,0.9672131147540983,0.6860465116279071,0.925,0.03384641164777016,0.00037141156790363323,0.03347500007986652
validation_agents,200,0.15,120,61,103,55,48,6,0.5339805825242718,0.9016393442622951,0.6707317073170731,0.8583333333333333,0.03384641164777016,0.0008032122366334667,0.03304319941113669
validation_agents,200,0.2,120,61,94,53,41,8,0.5638297872340425,0.8688524590163934,0.6838709677419356,0.7833333333333333,0.03384641164777016,0.0010477548535622165,0.03279865679420794
validation_agents,200,0.25,120,61,85,52,33,9,0.611764705882353,0.8524590163934426,0.7123287671232876,0.7083333333333334,0.03384641164777016,0.0015374682056677666,0.03230894344210239
validation_agents,200,0.3,120,61,78,49,29,12,0.6282051282051282,0.8032786885245902,0.7050359712230215,0.65,0.03384641164777016,0.0022418635832602662,0.031604548064509894
validation_agents,200,0.35,120,61,75,48,27,13,0.64,0.7868852459016393,0.7058823529411764,0.625,0.03384641164777016,0.0025998926752402664,0.03124651897252989
validation_agents,200,0.4,120,61,73,47,26,14,0.6438356164383562,0.7704918032786885,0.7014925373134328,0.6083333333333333,0.03384641164777016,0.0026407655513335996,0.031205646096436557
validation_agents,200,0.45,120,61,69,46,23,15,0.6666666666666666,0.7540983606557377,0.7076923076923076,0.575,0.03384641164777016,0.002371956579499433,0.03147445506827072
validation_agents,200,0.5,120,61,62,43,19,18,0.6935483870967742,0.7049180327868853,0.6991869918699187,0.5166666666666667,0.03384641164777016,0.011382838307263853,0.022463573340506304
validation_agents,200,0.55,120,61,56,41,15,20,0.7321428571428571,0.6721311475409836,0.7008547008547008,0.4666666666666667,0.03384641164777016,0.011707759284159519,0.022138652363610636
validation_agents,200,0.6,120,61,50,38,12,23,0.76,0.6229508196721312,0.6846846846846847,0.4166666666666667,0.03384641164777016,0.011718206811474518,0.02212820483629564
validation_agents,200,0.65,120,61,46,34,12,27,0.7391304347826086,0.5573770491803278,0.6355140186915887,0.38333333333333336,0.03384641164777016,0.011768155512808269,0.022078256134961886
validation_agents,200,0.7,120,61,45,33,12,28,0.7333333333333333,0.5409836065573771,0.6226415094339622,0.375,0.03384641164777016,0.011962578638927437,0.02188383300884272
validation_agents,200,0.75,120,61,39,29,10,32,0.7435897435897436,0.47540983606557374,0.5800000000000001,0.325,0.03384641164777016,0.01202256615623121,0.021823845491538946
validation_agents,200,0.8,120,61,32,25,7,36,0.78125,0.4098360655737705,0.5376344086021505,0.26666666666666666,0.03384641164777016,0.011889759992402878,0.02195665165536728
validation_agents,200,0.85,120,61,28,21,7,40,0.75,0.3442622950819672,0.4719101123595506,0.23333333333333334,0.03384641164777016,0.011884120470634328,0.02196229117713583
validation_agents,200,0.9,120,61,27,20,7,41,0.7407407407407407,0.32786885245901637,0.45454545454545453,0.225,0.03384641164777016,0.011884120470634328,0.02196229117713583
validation_agents,200,0.95,120,61,25,18,7,43,0.72,0.29508196721311475,0.41860465116279066,0.20833333333333334,0.03384641164777016,0.012769834756350995,0.02107657689141916
validation_agents,200,1.0,120,61,2,2,0,59,1.0,0.03278688524590164,0.06349206349206349,0.016666666666666666,0.03384641164777016,0.03384641164777016,0.0
validation_agents,400,0.0,98,35,98,35,63,0,0.35714285714285715,1.0,0.5263157894736842,1.0,-0.04641760477461761,0.0,-0.04641760477461761
validation_agents,400,0.05,98,35,83,34,49,1,0.40963855421686746,0.9714285714285714,0.576271186440678,0.8469387755102041,-0.04641760477461761,0.00040978586407938776,-0.046827390638696995
validation_agents,400,0.1,98,35,76,33,43,2,0.4342105263157895,0.9428571428571428,0.5945945945945946,0.7755102040816326,-0.04641760477461761,0.010620839311969386,-0.057038444086586995
validation_agents,400,0.15,98,35,75,33,42,2,0.44,0.9428571428571428,0.6000000000000001,0.7653061224489796,-0.04641760477461761,0.010636668182880204,-0.05705427295749781
validation_agents,400,0.2,98,35,74,33,41,2,0.44594594594594594,0.9428571428571428,0.6055045871559633,0.7551020408163265,-0.04641760477461761,0.010636668182880204,-0.05705427295749781
validation_agents,400,0.25,98,35,73,33,40,2,0.4520547945205479,0.9428571428571428,0.611111111111111,0.7448979591836735,-0.04641760477461761,0.010759212134034286,-0.057176816908651895
validation_agents,400,0.3,98,35,73,33,40,2,0.4520547945205479,0.9428571428571428,0.611111111111111,0.7448979591836735,-0.04641760477461761,0.010759212134034286,-0.057176816908651895
validation_agents,400,0.35,98,35,70,33,37,2,0.4714285714285714,0.9428571428571428,0.6285714285714287,0.7142857142857143,-0.04641760477461761,0.010740777742844388,-0.057158382517462
validation_agents,400,0.4,98,35,69,33,36,2,0.4782608695652174,0.9428571428571428,0.6346153846153846,0.7040816326530612,-0.04641760477461761,0.010984823996980102,-0.05740242877159771
validation_agents,400,0.45,98,35,66,32,34,3,0.48484848484848486,0.9142857142857143,0.6336633663366337,0.673469387755102,-0.04641760477461761,0.010984823996980102,-0.05740242877159771
validation_agents,400,0.5,98,35,61,29,32,6,0.47540983606557374,0.8285714285714286,0.6041666666666667,0.6224489795918368,-0.04641760477461761,0.011141990311781837,-0.05755959508639945
validation_agents,400,0.55,98,35,59,28,31,7,0.4745762711864407,0.8,0.5957446808510638,0.6020408163265306,-0.04641760477461761,0.011141990311781837,-0.05755959508639945
validation_agents,400,0.6,98,35,52,28,24,7,0.5384615384615384,0.8,0.6436781609195402,0.5306122448979592,-0.04641760477461761,0.011087362686547959,-0.05750496746116557
validation_agents,400,0.65,98,35,48,26,22,9,0.5416666666666666,0.7428571428571429,0.6265060240963857,0.4897959183673469,-0.04641760477461761,0.011254846597314285,-0.057672451371931895
validation_agents,400,0.7,98,35,45,24,21,11,0.5333333333333333,0.6857142857142857,0.6,0.45918367346938777,-0.04641760477461761,0.01104198866852041,-0.057459593443138016
validation_agents,400,0.75,98,35,42,24,18,11,0.5714285714285714,0.6857142857142857,0.6233766233766234,0.42857142857142855,-0.04641760477461761,0.011508210883142857,-0.05792581565776046
validation_agents,400,0.8,98,35,41,24,17,11,0.5853658536585366,0.6857142857142857,0.6315789473684211,0.41836734693877553,-0.04641760477461761,0.011508210883142857,-0.05792581565776046
validation_agents,400,0.85,98,35,37,24,13,11,0.6486486486486487,0.6857142857142857,0.6666666666666667,0.37755102040816324,-0.04641760477461761,0.01188227854218953,-0.05829988331680714
validation_agents,400,0.9,98,35,33,22,11,13,0.6666666666666666,0.6285714285714286,0.6470588235294118,0.336734693877551,-0.04641760477461761,0.011967547007175347,-0.05838515178179295
validation_agents,400,0.95,98,35,29,19,10,16,0.6551724137931034,0.5428571428571428,0.5937499999999999,0.29591836734693877,-0.04641760477461761,0.007534171460880346,-0.053951776235497954
validation_agents,400,1.0,98,35,11,7,4,28,0.6363636363636364,0.2,0.30434782608695654,0.11224489795918367,-0.04641760477461761,-0.006917137098589044,-0.039500467676028564
validation_agents,50,0.0,120,36,120,36,84,0,0.3,1.0,0.4615384615384615,1.0,0.003931002297081899,0.0,0.003931002297081899
validation_agents,50,0.05,120,36,78,29,49,7,0.3717948717948718,0.8055555555555556,0.5087719298245614,0.65,0.003931002297081899,0.003463997818777974,0.00046700447830392514
validation_agents,50,0.1,120,36,62,27,35,9,0.43548387096774194,0.75,0.5510204081632653,0.5166666666666667,0.003931002297081899,0.0037008608433928163,0.00023014145368908294
validation_agents,50,0.15,120,36,54,25,29,11,0.46296296296296297,0.6944444444444444,0.5555555555555555,0.45,0.003931002297081899,0.003935239512980899,-4.237215898999884e-06
validation_agents,50,0.2,120,36,50,23,27,13,0.46,0.6388888888888888,0.5348837209302325,0.4166666666666667,0.003931002297081899,0.0037156005130175667,0.0002154017840643326
validation_agents,50,0.25,120,36,45,21,24,15,0.4666666666666667,0.5833333333333334,0.5185185185185186,0.375,0.003931002297081899,0.0038064333392874,0.00012456895779449934
validation_agents,50,0.3,120,36,42,21,21,15,0.5,0.5833333333333334,0.5384615384615384,0.35,0.003931002297081899,0.0037733784205076495,0.00015762387657424978
validation_agents,50,0.35,120,36,38,19,19,17,0.5,0.5277777777777778,0.5135135135135136,0.31666666666666665,0.003931002297081899,0.003960533406840648,-2.953110975874914e-05
validation_agents,50,0.4,120,36,34,18,16,18,0.5294117647058824,0.5,0.5142857142857143,0.2833333333333333,0.003931002297081899,0.0041702964652909815,-0.00023929416820908222
validation_agents,50,0.45,120,36,31,17,14,19,0.5483870967741935,0.4722222222222222,0.5074626865671641,0.25833333333333336,0.003931002297081899,0.004043071452163732,-0.00011206915508183302
validation_agents,50,0.5,120,36,24,13,11,23,0.5416666666666666,0.3611111111111111,0.43333333333333335,0.2,0.003931002297081899,0.0043876659779059825,-0.00045666368082408326
validation_agents,50,0.55,120,36,17,9,8,27,0.5294117647058824,0.25,0.33962264150943394,0.14166666666666666,0.003931002297081899,0.0038527544971917304,7.82477998901689e-05
validation_agents,50,0.6,120,36,16,8,8,28,0.5,0.2222222222222222,0.30769230769230765,0.13333333333333333,0.003931002297081899,0.003775149175683982,0.0001558531213979174
validation_agents,50,0.65,120,36,11,5,6,31,0.45454545454545453,0.1388888888888889,0.21276595744680854,0.09166666666666666,0.003931002297081899,0.003782340891372732,0.00014866140570916724
validation_agents,50,0.7,120,36,8,3,5,33,0.375,0.08333333333333333,0.13636363636363638,0.06666666666666667,0.003931002297081899,0.0039689225665949825,-3.792026951308317e-05
validation_agents,50,0.75,120,36,7,3,4,33,0.42857142857142855,0.08333333333333333,0.13953488372093023,0.058333333333333334,0.003931002297081899,0.0039689225665949825,-3.792026951308317e-05
validation_agents,50,0.8,120,36,4,1,3,35,0.25,0.027777777777777776,0.049999999999999996,0.03333333333333333,0.003931002297081899,0.003996746717958399,-6.574442087649984e-05
validation_agents,50,0.85,120,36,3,1,2,35,0.3333333333333333,0.027777777777777776,0.05128205128205128,0.025,0.003931002297081899,0.004229196741203398,-0.000298194444121499
validation_agents,50,0.9,120,36,1,0,1,36,0.0,0.0,0.0,0.008333333333333333,0.003931002297081899,0.003931002297081899,0.0
validation_agents,50,0.95,120,36,0,0,0,36,0.0,0.0,0.0,0.0,0.003931002297081899,0.003931002297081899,0.0
validation_agents,50,1.0,120,36,0,0,0,36,0.0,0.0,0.0,0.0,0.003931002297081899,0.003931002297081899,0.0
validation_iteration,0,0.0,120,51,120,51,69,0,0.425,1.0,0.5964912280701754,1.0,0.030360726729813065,0.0,0.030360726729813065
validation_iteration,0,0.05,120,51,92,49,43,2,0.532608695652174,0.9607843137254902,0.6853146853146853,0.7666666666666667,0.030360726729813065,0.0006429650442936833,0.029717761685519383
validation_iteration,0,0.1,120,51,86,48,38,3,0.5581395348837209,0.9411764705882353,0.7007299270072993,0.7166666666666667,0.030360726729813065,0.009661286989490515,0.02069943974032255
validation_iteration,0,0.15,120,51,79,44,35,7,0.5569620253164557,0.8627450980392157,0.676923076923077,0.6583333333333333,0.030360726729813065,0.009963977140189767,0.0203967495896233
validation_iteration,0,0.2,120,51,71,41,30,10,0.5774647887323944,0.803921568627451,0.6721311475409837,0.5916666666666667,0.030360726729813065,0.0099559804402856,0.020404746289527466
validation_iteration,0,0.25,120,51,69,40,29,11,0.5797101449275363,0.7843137254901961,0.6666666666666666,0.575,0.030360726729813065,0.009894238227790817,0.020466488502022248
validation_iteration,0,0.3,120,51,68,40,28,11,0.5882352941176471,0.7843137254901961,0.6722689075630252,0.5666666666666667,0.030360726729813065,0.00983195621483615,0.020528770514976917
validation_iteration,0,0.35,120,51,67,40,27,11,0.5970149253731343,0.7843137254901961,0.6779661016949152,0.5583333333333333,0.030360726729813065,0.010223678313875318,0.020137048415937747
validation_iteration,0,0.4,120,51,66,40,26,11,0.6060606060606061,0.7843137254901961,0.6837606837606838,0.55,0.030360726729813065,0.010322225751641984,0.02003850097817108
validation_iteration,0,0.45,120,51,63,39,24,12,0.6190476190476191,0.7647058823529411,0.6842105263157895,0.525,0.030360726729813065,0.010524491123810317,0.01983623560600275
validation_iteration,0,0.5,120,51,54,33,21,18,0.6111111111111112,0.6470588235294118,0.6285714285714287,0.45,0.030360726729813065,0.027649730368424066,0.002710996361388999
