candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,bootstrap_ci_upper,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,shortlist_ready,not_ready_reason,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c01004,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00542405075545,-0.0043720329672,1013,666,140,200,1,True,True,True,False,materialization_gate_not_met,1.76793493471,1.25,1.46957347096,1.25,0.75,0.75,1.07068111618,0.681112378616,0.978706479857,1,0.900857527707,0.65,0.377898537499,0.731326098826,0.984044304044,11.4385534106,1,0,0,False,False,False,False,False
g554_c01040,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00526858428333,-0.00426363968998,1044,645,140,200,1,True,True,True,False,materialization_gate_not_met,0.511441510115,1.25,1.30686380877,1.25,0.75,0.75,1,0.35,0.95,1,0.940052154896,0.189003926992,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02610,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.0051457476992,-0.00409127478213,1039,664,140,200,1,True,True,True,False,materialization_gate_not_met,1.80805146042,1.25,0.976829879377,1.25,0.75,0.75,1.02401661402,0.667992326742,0.92868000078,1,0.836197757408,0.83244417011,0.360758113958,0.71158998284,1,11.2518790219,1,0,0,False,False,False,False,False
g554_c00981,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00501555048334,-0.00393311171077,1043,693,140,200,1,True,True,True,False,materialization_gate_not_met,2.21715562216,1.25,1.30385263198,1.25,0.75,0.75,0.980675630676,1.02762229325,0.995329437829,1,0.850844505318,0.821818356363,0.361937881938,0.721684190434,0.969431506932,11.4417240042,1,0,0,False,False,False,False,False
g554_c02466,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00410946609146,-0.00311262387712,977,688,140,200,1,True,True,True,False,materialization_gate_not_met,0.0672409297405,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.771449037074,0.962438724939,11,1,0,0,False,False,False,False,False
g554_c00906,stage2,,2081,2081,0,0,-0.998558385392,2078,-0.00377476713387,-0.00273142055215,980,728,140,200,1,True,True,True,False,materialization_gate_not_met,1.87605511379,1.25,0.899358492856,1.25,0.75,0.75,0.972548496549,0.7008490796,0.9825,1,0.832581006736,0.479522955954,0.366819188019,0.694119135369,0.977842166842,10.5632471043,1,0,0,False,False,False,False,False
g554_c00058,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00366907600405,-0.00266738186264,985,716,140,200,1,True,True,True,False,materialization_gate_not_met,0.0962139844884,1.25,1.25,1.25,0.75,0.75,1,0.07,0.95,1,1,0.0238852542294,0.361500046,0.762394280211,1,11,1,0,0,False,False,False,False,False
g554_c01098,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00363015588311,-0.00265164710859,970,697,140,200,1,True,True,True,False,materialization_gate_not_met,0.271246124379,1.25,1.22967561249,1.25,0.75,0.75,1.01107057357,0,0.962461103086,1,0.984886941137,0,0.334243084243,0.770296309359,0.978973841474,10.8243437118,1,0,0,False,False,False,False,False
g554_c00035,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00362838903174,-0.00258543419102,968,736,140,200,1,True,True,True,False,materialization_gate_not_met,1.80292499297,1.25,1.18809947935,1.25,0.75,0.75,1.05100865801,0.591346476347,0.9825,1,1.04885254085,0.65,0.361503357903,0.774323056823,0.840316957265,10.2304504692,1,0,0,False,False,False,False,False
g554_c01026,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.0033142291481,-0.0023208056923,956,673,140,200,1,True,True,True,False,materialization_gate_not_met,0.09,1.25,1.3,1.25,0.75,0.75,1,0,0.95,1,0.95,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00989,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00290531595711,-0.00193613165235,949,686,140,200,1,True,True,True,False,materialization_gate_not_met,0.0723411723408,1.25,1.25,1.25,0.75,0.75,1,0.0467084529585,0.95,1,0.965025590026,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02592,stage2,,2081,2081,0,3,-0.998558385392,2078,-0.00285922176007,-0.000783762153972,1019,867,140,200,1,True,True,True,False,materialization_gate_not_met,2.07052291016,1.25,1.28561444186,1.25,0.75,0.75,1.0559036684,1.01863048738,0.912595992596,1,0.970345795346,0.482243235514,0.41566202967,1.11328803146,0.96313022563,11.1712016962,1,0,0,False,False,False,False,False
g554_c00063,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00272271617947,-0.0017756262786,926,719,140,200,1,True,True,True,False,materialization_gate_not_met,0.642309339186,1.25,1.20423753236,1.25,0.75,0.75,1.06120259245,0,0.90989967615,1,1.03176451926,0,0.361904281904,0.770354082854,0.980742718243,11.3011595387,1,0,0,False,False,False,False,False
g554_c00021,stage2,,2081,2081,0,0,-0.998558385392,2078,-0.00252924013377,-0.00150725547689,918,753,140,200,1,True,True,True,False,materialization_gate_not_met,0.712048284553,1.25,1.23392827381,1.25,0.75,0.75,0.959385632385,0.159926075426,0.930815898366,1,0.975108492063,0.1911,0.398092242941,0.739475094575,0.912260890982,11.0580822688,1,0,0,False,False,False,False,False
g554_c01000,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.0020084698459,-0.00103955679713,887,749,140,200,1,True,True,True,False,materialization_gate_not_met,0.0755294255298,1.25,1.25,1.25,0.75,0.75,1,0.039930977431,0.95,1,1,0,0.384867714868,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00976,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.0019066793077,-0.000919356191153,877,732,140,200,1,True,True,True,False,materialization_gate_not_met,0.130622698755,1.25,1.25,1.25,0.75,0.75,1,0.1,0.95,1,0.984463331073,0.0526290447419,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00003,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.0017816758778,-0.000863510109178,875,741,140,200,1,True,True,True,False,materialization_gate_not_met,0.022068378318,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.977931621682,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02502,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00170545003055,-0.000719681402071,872,741,140,200,1,True,True,True,False,materialization_gate_not_met,0.045445545445,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.386356436356,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00015,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00169930810899,-0.000679729061094,905,740,140,200,1,True,True,True,False,materialization_gate_not_met,0.266152660403,1.25,1.2725,1.25,0.75,0.75,1,0.08,0.95,1,1.012,0.111,0.35595,0.762,0.974705343173,10.8104441948,1,0,0,False,False,False,False,False
g554_c02529,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.0012807425606,-0.000287000391347,907,776,140,200,1,True,True,True,False,materialization_gate_not_met,0.230068125378,1.25,1.27237728019,1.25,0.75,0.75,1.03082955895,0.014100951601,0.940107782608,1,1.02398751774,0,0.334155994156,0.772381991132,1,10.9211511649,1,0,0,False,False,False,False,False
g554_c00982,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.00127488196075,-0.000286885983491,898,756,140,200,1,True,True,True,False,materialization_gate_not_met,0.841886006569,1.25,1.30576576576,1.25,0.75,0.75,1.03802527203,0.276641121641,0.96799976015,1,0.918940891583,0.186963676073,0.322044616045,0.728138333139,0.982164892165,10.6452102102,1,0,0,False,False,False,False,False
g554_c00987,stage2,,2081,2081,0,0,-0.998558385392,2078,-0.00123159099223,-0.000286943270025,851,779,140,200,1,True,True,True,False,materialization_gate_not_met,0.193727801044,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,0.992264630471,0.131988647272,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00978,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.0012122446321,-0.000340123138049,793,706,140,200,1,True,True,True,False,materialization_gate_not_met,0.014022707773,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.985977292227,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02508,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.000908379094259,6.83314168928e-05,849,779,140,200,1,True,True,True,False,quality_gate_not_met,0.0469314545545,1.25,1.25,1.25,0.75,0.75,1,0.035,0.95,1,1,0.0128866732267,0.34543986612,0.75580021465,1,11,1,0,0,False,False,False,False,False
g554_c00028,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.000794822287334,0.000180546577185,877,774,140,200,1,True,True,True,False,quality_gate_not_met,0.378154064921,1.25,1.25765625,1.25,0.75,0.75,1,0.143325,0.95,1,1.01225,0.14945,0.3405675,0.76194375,0.966764840472,10.6806937578,1,0,0,False,False,False,False,False
g554_c02525,stage2,,2081,2081,0,0,-0.998558385392,2078,-0.000784685467218,0.000211016614529,841,800,140,200,1,True,True,True,False,quality_gate_not_met,0.3511502342,1.25,1.25,1.25,0.75,0.75,1,0.2275,0.95,1,1,0.2537253513,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00002,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.000636283152045,0.000385805830652,855,824,140,200,1,True,True,True,False,quality_gate_not_met,0.733333333333,1.25,1.25,1.25,0.75,0.75,1,0.5,0.95,1,1,0.5,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01110,stage2,,2081,2081,0,1,-0.998558385392,2078,-0.000394129254163,0.000607137517114,838,820,140,200,1,True,True,True,False,quality_gate_not_met,1.15585442559,1.25,1.34777931219,1.25,0.75,0.75,1.04952412452,0.121540175151,0.990713395088,1,1.04433269148,0.282603248388,0.349900875401,0.766277747778,0.950818438318,11.9151697008,1,0,0,False,False,False,False,False
g554_c02598,stage2,,2081,2081,0,0,-0.998558385392,2078,-0.000159566574062,0.000557777163589,457,417,140,200,1,True,True,True,False,quality_gate_not_met,0.162558762559,1.25,1.28835658523,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11.5274939775,1,0,0,False,False,False,False,False
g554_c00046,stage2,,2081,2081,0,0,-0.998558385392,2078,-8.13245301011e-05,0.000533714509898,349,332,140,200,1,True,True,True,False,quality_gate_not_met,0.018674999928,1.25,1.27334374991,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00017,stage2,,2081,2081,0,0,-0.998558385392,2078,-3.26098278489e-05,0.00102240846031,852,889,140,200,1,True,True,True,False,quality_gate_not_met,1.32,1.25,1.25,1.25,0.75,0.75,1,0.9,0.95,1,1,0.9,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02580,stage2,,2081,2081,0,0,-0.998558385392,2078,-1.60580612368e-05,1.08316795945e-05,2,1,140,200,1,True,True,True,False,quality_gate_not_met,0.0178454428467,1.25,1.25,1.25,0.75,0.75,1.02676816427,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01011,stage2,,2081,2081,0,0,-0.998558385392,2078,-7.67728870549e-06,7.37019715727e-06,1,0,140,200,1,True,True,True,False,quality_gate_not_met,0.0418690168693,1.25,1.25,1.25,0.75,0.75,0.937196474696,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00047,stage2,,2081,2081,0,0,-0.998558385392,2078,-2.98400399423e-06,3.67676200996e-05,2,1,140,200,1,True,True,True,False,quality_gate_not_met,0.05593983094,1.25,1.25,1.25,0.75,0.75,0.948967586468,0,0.95,1,1,0,0.35,0.75,0.983561333561,11,1,0,0,False,False,False,False,False
g554_c00000,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00037,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.25,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,12,1,0,0,False,False,False,False,False
g554_c00056,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.254166666667,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.95,10.25,1,0,0,False,False,False,False,False
g554_c02586,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.35,1.25,1.25,1.25,0.75,0.75,1,0,0.93,0.985,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02568,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.45,1.25,1.25,1.25,0.75,0.75,1,0,0.97,0.975,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00061,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.5,1.25,1.25,1.25,0.75,0.75,1,0,0.9,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00026,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.508333333333,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.9,9.5,1,0,0,False,False,False,False,False
g554_c00041,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.716666666667,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.65,10,1,0,0,False,False,False,False,False
g554_c02550,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.75,1.25,1.25,1.25,0.75,0.75,1,0,0.905,0.97,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00052,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.75,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.4375,11,1,0,0,False,False,False,False,False
g554_c01038,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.85,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.55,10,1,0,0,False,False,False,False,False
g554_c00027,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.95,1.25,1.25,1.25,0.75,0.75,1,0,0.95,0.905,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00013,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,0.970833333333,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.6,9.25,1,0,0,False,False,False,False,False
g554_c00042,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,1.1,1.25,1.25,1.25,0.75,0.75,1,0,0.93,0.91,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00014,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,1.2,1.25,1.25,1.25,0.75,0.75,1,0,0.97,0.9,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00996,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,1.25,1.25,1.25,1.25,0.75,0.75,1,0,0.905,0.92,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00057,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,1.25,1.25,1.25,1.25,0.75,0.75,1,0,0.91,0.915,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00942,stage2,,2081,2081,0,0,-0.998558385392,2078,0,0,0,0,140,200,1,True,True,True,False,quality_gate_not_met,1.5,1.25,1.25,1.25,0.75,0.75,1,0,0.9,0.9,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00031,stage2,,2081,2081,0,0,-0.998558385392,2078,8.9903122281e-06,4.10678504716e-05,1,1,140,200,1,True,True,True,False,quality_gate_not_met,0.0195604320607,1.25,1.25,1.25,0.75,0.75,0.970659351909,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00062,stage2,,2081,2081,0,0,-0.998558385392,2078,0.000117525564654,0.000844488327009,504,533,140,200,1,True,True,True,False,quality_gate_not_met,0.40051547552,1.25,1.19562958625,1.25,0.75,0.75,1,0,0.914298085548,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01032,stage2,,2081,2081,0,0,-0.998558385392,2078,0.00014039622219,0.000833829953771,472,503,140,200,1,True,True,True,False,quality_gate_not_met,0.459145340394,1.25,1.20309574997,1.25,0.75,0.75,1,0,0.907837805963,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00068,stage2,,2081,2081,0,1,-0.998558385392,2078,0.000161982714793,0.000931900023699,577,583,140,200,1,True,True,True,False,quality_gate_not_met,0.0866666666667,1.25,1.25,1.25,0.75,0.75,1.1,0.025,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01029,stage2,,2081,2081,0,1,-0.998558385392,2078,0.000557144898859,0.00139490509367,663,708,140,200,1,True,True,True,False,quality_gate_not_met,0.04322500455,1.25,1.25,1.25,0.75,0.75,1,0.035,0.95,1,1,0.022837506825,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00001,stage2,,2081,2081,0,1,-0.998558385392,2078,0.000713895919692,0.00184016323211,818,886,140,200,1,True,True,True,False,quality_gate_not_met,1.46666666667,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00049,stage2,,2081,2081,0,2,-0.998558385392,2078,0.00435587031352,0.00553331635444,734,1005,140,200,1,True,True,True,False,quality_gate_not_met,2.79615672335,1.25,0.943027417172,1.25,0.75,0.75,1.04617308367,1.22768852769,0.992012105762,1,1.05732236983,1.12,0.317653847654,0.778878743254,1,12,1,0,0,False,False,False,False,False
g554_c00016,stage2,,2081,2081,0,3,-0.998558385392,2078,0.187884191526,0.192839649784,5,2071,140,200,1,True,True,True,False,quality_gate_not_met,5.52612473863,0.502635502636,0.785396535397,1.25003325003,0.980120980121,1.4317989318,0.383635883636,0.237318987319,0.958048658049,0.947403647404,1.25975675976,1.07656907657,0.291217891218,1.45047745048,0.668173418173,9.71398171398,0,1,0,False,False,False,False,False
g554_c00039,stage2,,2081,2081,1,3,-0.998558385392,2077,-0.0122861874795,-0.0112453255139,1299,453,140,200,1,True,True,True,False,success_regression,0.24,1.25,1.2,1.25,0.75,0.75,1,0,0.95,1,0.8,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00960,stage2,,2081,2081,1,1,-0.998558385392,2077,-0.00843552712271,-0.00743537524326,1172,554,140,200,1,True,True,True,False,success_regression,0.969694328801,1.25,1.29811142311,1.25,0.75,0.75,1.03194992395,0.192558695059,0.9825,1,0.855158587282,0.0761497852005,0.390935564136,0.727816095316,0.952477516477,11.411881834,1,0,0,False,False,False,False,False
g554_c00006,stage2,,2081,2081,1,1,-0.998558385392,2077,-0.00347114537589,-0.00245850208196,957,725,140,200,1,True,True,True,False,success_regression,0.944017523898,1.25,1.2671632173,1.25,0.75,0.75,0.965531090531,0.367317142317,0.970796007671,1,0.934971372698,0.35,0.370722490722,0.729779417279,1,11.2602093852,1,0,0,False,False,False,False,False
g554_c02460,stage2,,2081,2081,1,1,-0.998558385392,2077,-0.00210623409218,-0.0010219698291,932,788,140,200,1,True,True,True,False,success_regression,1.36241131195,1.25,1.19877856753,1.25,0.75,0.75,1.01968369018,0.679938687747,0.935020781171,1,1.01234734269,0.669396221208,0.317668499668,0.774481250731,0.960041457041,10.8292814243,1,0,0,False,False,False,False,False
g554_c00043,stage2,,2081,2081,1,0,-0.998558385392,2077,-0.00107411280384,-5.32865432285e-05,895,803,140,200,1,True,True,True,False,success_regression,1.58498106674,1.25,1.13056473387,1.25,0.75,0.75,1,0.624,0.95,1,0.962992146163,0.715,0.3773,0.7305,0.948,9.57,1,0,0,False,False,False,False,False
g554_c00053,stage2,,2081,2081,1,0,-0.998558385392,2077,-0.000710108141815,0.000259691347479,814,788,140,200,1,True,True,True,False,success_regression,0.153333333333,1.25,1.25,1.25,0.75,0.75,0.95,0.15,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00030,stage2,,2081,2081,1,1,-0.998558385392,2077,-0.000691154959052,0.000290102527193,847,789,140,200,1,True,True,True,False,success_regression,0.366666666667,1.25,1.25,1.25,0.75,0.75,1,0.25,0.95,1,1,0.25,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02472,stage2,,2081,2081,1,0,-0.998558385392,2077,-0.000552347562768,0.000379045016553,787,781,140,200,1,True,True,True,False,success_regression,0.303033536188,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,1,0.1225,0.35,0.75,0.95156773124,10.7648379553,1,0,0,False,False,False,False,False
g554_c00045,stage2,,2081,2081,1,0,-0.998558385392,2077,-0.000494883643197,0.000556273702061,866,851,140,200,1,True,True,True,False,success_regression,1.1,1.25,1.25,1.25,0.75,0.75,1,0.75,0.95,1,1,0.75,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00060,stage2,,2081,2081,1,1,-0.998558385392,2077,-0.000407948221969,0.000556913694945,790,762,140,200,1,True,True,True,False,success_regression,0.146666666667,1.25,1.25,1.25,0.75,0.75,1,0.1,0.95,1,1,0.1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01050,stage2,,2081,2081,1,0,-0.998558385392,2077,-0.000398157866736,0.000590242126754,840,823,140,200,1,True,True,True,False,success_regression,0.353773467757,1.25,1.25,1.25,0.75,0.75,1,0.268402689196,0.95,1,1.00687644675,0.198262304475,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01045,stage2,,2081,2081,1,0,-0.998558385392,2077,-0.000131378980429,0.000862397845712,833,826,140,200,1,True,True,True,False,success_regression,0.697988566055,1.25,1.29156526657,1.25,0.75,0.75,1.07413999064,0.124256620536,0.966511904762,1,0.951494949495,0.243106696287,0.373422081822,0.722303342303,1,11.3550969541,1,0,0,False,False,False,False,False
g554_c01008,stage2,,2081,2081,1,1,-0.998558385392,2077,0.000234736024776,0.0011652112472,774,790,140,200,1,True,True,True,False,success_regression,0.13528949942,1.25,1.25,1.25,0.75,0.75,1,0.0718168113662,0.95,1,1.00368484863,0.07,0.35,0.75,0.979386598727,11,1,0,0,False,False,False,False,False
g554_c00010,stage2,,2081,2081,1,1,-0.998558385392,2077,0.000299508657959,0.00120303576816,758,787,140,200,1,True,True,True,False,success_regression,0.0933333333333,1.25,1.25,1.25,0.75,0.75,0.95,0.075,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00924,stage2,,2081,2081,1,0,-0.998558385392,2077,0.000302134862195,0.00112366255521,667,678,140,200,1,True,True,True,False,success_regression,0.099143124144,1.25,1.12607109482,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01047,stage2,,2081,2081,1,0,-0.998558385392,2077,0.000328083657641,0.00123026700011,758,784,140,200,1,True,True,True,False,success_regression,0.2,1.25,1,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00004,stage2,,2081,2081,1,0,-0.998558385392,2077,0.000429831312966,0.00135940465042,765,799,140,200,1,True,True,True,False,success_regression,0.0368723618705,1.25,1.22241248804,1.25,0.75,0.75,1,0,0.95,1,1,0,0.338158118158,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02490,stage2,,2081,2081,1,1,-0.998558385392,2077,0.000617208530597,0.00153595452718,741,772,140,200,1,True,True,True,False,success_regression,0.0883031209963,1.25,1.25,1.25,0.75,0.75,1,0.0505641608716,0.95,1,1.00385634829,0.0659931660136,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00009,stage2,,2081,2081,1,1,-0.998558385392,2077,0.000631555414083,0.00159500651573,786,829,140,200,1,True,True,True,False,success_regression,0.35,1.25,0.8125,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00038,stage2,,2081,2081,1,1,-0.998558385392,2077,0.000636973956023,0.00149590472286,686,723,140,200,1,True,True,True,False,success_regression,0.173333333333,1.25,1.25,1.25,0.75,0.75,1.2,0.05,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02562,stage2,,2081,2081,1,1,-0.998558385392,2077,0.00151289152943,0.002436473995,747,895,140,200,1,True,True,True,False,success_regression,0.02291323541,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.02291323541,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01074,stage2,,2081,2081,1,0,-0.998558385392,2077,0.00153104540453,0.00242949171838,696,834,140,200,1,True,True,True,False,success_regression,0.01539434664,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.01539434664,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00032,stage2,,2081,2081,1,0,-0.998558385392,2077,0.0017548519048,0.00274034856606,745,895,140,200,1,True,True,True,False,success_regression,0.0826323826328,1.25,1.25,1.25,0.75,0.75,1,0.0616206709957,0.95,1,1,0,0.323331323331,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00972,stage2,,2081,2081,1,1,-0.998558385392,2077,0.00202237045476,0.00303531234331,789,920,140,200,1,True,True,True,False,success_regression,0.938810297578,1.25,1.31116283492,1.25,0.75,0.75,0.942633146133,0.182554697554,0.9175,1,0.947352424588,0.144128355493,0.381449101049,0.704442933193,0.953400608401,10.6241239811,1,0,0,False,False,False,False,False
g554_c00979,stage2,,2081,2081,1,1,-0.998558385392,2077,0.00206055866897,0.00303239210881,742,890,140,200,1,True,True,True,False,success_regression,0.0616189741163,1.25,1.2878276472,1.25,0.75,0.75,1,0,0.95,1,1,0,0.324914514915,0.75,1,11,1,0,0,False,False,False,False,False
