g566_repeatability_single_worker_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g566_repeatability_single_worker_00000000,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v2|8|566000042|1000|0|14650fb0739d0383,g566-empty-48x32-v2|a8|s566000042|it0|g566_repeatability_single_worker_g566_empty_48x32_v2_a8_s566000042_hbudget1000_ltm3_b1000,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g566-empty-48x32-v2,other,8,566000042,1000,0,True,True,1.24155844156,478,385,1.359379,77,608,504,0,0.0987012987013,False,-0.135064935065,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,0,0,8,1000,0,504,63,0,77,0,608,9.625,125,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget1000_ltm3,1000,1000,1.0,3,,,,,,,,g566-empty-48x32-v2|8|566000042|1000|budget1000_ltm3,True,
g566_repeatability_single_worker_00000001,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v2|8|566000042|1000|0|14650fb0739d0383,g566-empty-48x32-v2|a8|s566000042|it0|g566_repeatability_single_worker_g566_empty_48x32_v2_a8_s566000042_hbudget1000_ltm3_b1000,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g566-empty-48x32-v2,other,8,566000042,1000,0,True,True,1.14285714286,440,385,1.697592,67,528,504,-0.0987012987013,0,False,-0.135064935065,True,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,0,0,0,8,1000,0,504,63,0,67,0,528,8.375,125,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget1000_ltm3,1000,1000,1.0,3,,,,,,,,g566-empty-48x32-v2|8|566000042|1000|budget1000_ltm3,True,
g566_repeatability_single_worker_00000002,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v2|8|566000042|1000|0|14650fb0739d0383,g566-empty-48x32-v2|a8|s566000042|it0|g566_repeatability_single_worker_g566_empty_48x32_v2_a8_s566000042_hbudget1000_ltm3_b1000,tierC_g556,g556_c063174,g556_c063174,g556_c063174,g566-empty-48x32-v2,other,8,566000042,1000,0,True,True,1.06753246753,411,385,1.646354,65,512,504,-0.174025974026,-0.0753246753247,False,-0.135064935065,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,0,0,8,1000,0,504,63,0,65,0,512,8.125,125,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget1000_ltm3,1000,1000,1.0,3,,,,,,,,g566-empty-48x32-v2|8|566000042|1000|budget1000_ltm3,True,
g566_repeatability_single_worker_00000003,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v2|8|566000042|1000|0|14650fb0739d0383,g566-empty-48x32-v2|a8|s566000042|it0|g566_repeatability_single_worker_g566_empty_48x32_v2_a8_s566000042_hbudget1000_ltm3_b1000,generated_theta::g566_repeatability_single_worker_e1_s565_0f039988bba9,g566_repeatability_single_worker_e1_s565_0f039988bba9,g566_repeatability_single_worker_e1_s565_0f039988bba9,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,g566-empty-48x32-v2,other,8,566000042,1000,0,True,True,1.00779220779,388,385,1.630767,63,496,504,-0.233766233766,-0.135064935065,True,-0.135064935065,True,e4dc46faa7fdc7b5,alpha_commit=1.1667832136154175|alpha_block=1.255696177482605|alpha_wait_spillover=0.7603527307510376|rho_decay=0.9811471700668335|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2536165714263916|alpha_cong_commit_nonprogress=1.1667832136154175|alpha_cong_block=1.255696177482605|alpha_cong_wait_progress=0.71502888202667236|alpha_cong_wait_nonprogress=0.7603527307510376|alpha_flow_commit_progress=1.0328167676925659|alpha_flow_wait_progress=0.70456749200820923|rho_cong_decay=0.9811471700668335|rho_flow_decay=1|lambda_cong=0.66734635829925537|lambda_flow=0.63006162643432617|min_edge_cost=1|max_edge_cost=10.867250442504883|goal_projection_mode=flow_shield|flow_shield_beta=0.35530909895896912|max_flow_shield=0.95538085699081421,14650fb0739d0383,1.2536165714263916,1.1667832136154175,1.255696177482605,0.7150288820266724,0.7603527307510376,1.032816767692566,0.7045674920082092,0.9811471700668335,1.0,0.6673463582992554,0.6300616264343262,0.3553090989589691,0.9553808569908142,1.0,10.867250442504883,1,0,0,0,0,0,8,1000,0,504,63,0,63,0,496,7.875,125,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget1000_ltm3,1000,1000,1.0,3,,,,,,,,g566-empty-48x32-v2|8|566000042|1000|budget1000_ltm3,True,
g566_repeatability_single_worker_00000000,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v3|8|566000107|1500|0|14650fb0739d0383,g566-empty-48x32-v3|a8|s566000107|it0|g566_repeatability_single_worker_g566_empty_48x32_v3_a8_s566000107_hbudget1500_ltm3_b1500,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g566-empty-48x32-v3,other,8,566000107,1500,0,True,True,1.19312169312,451,378,1.319787,69,544,449,0,0.0661375661376,False,-0.111111111111,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,0,0,8,1500,0,449,56.125,0,69,0,544,8.625,187.5,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget1500_ltm3,1500,1500,1.5,3,,,,,,,,g566-empty-48x32-v3|8|566000107|1500|budget1500_ltm3,True,
g566_repeatability_single_worker_00000001,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v3|8|566000107|1500|0|14650fb0739d0383,g566-empty-48x32-v3|a8|s566000107|it0|g566_repeatability_single_worker_g566_empty_48x32_v3_a8_s566000107_hbudget1500_ltm3_b1500,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g566-empty-48x32-v3,other,8,566000107,1500,0,True,True,1.12698412698,426,378,1.656807,63,496,449,-0.0661375661376,0,False,-0.111111111111,True,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,0,0,0,8,1500,0,449,56.125,0,63,0,496,7.875,187.5,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget1500_ltm3,1500,1500,1.5,3,,,,,,,,g566-empty-48x32-v3|8|566000107|1500|budget1500_ltm3,True,
g566_repeatability_single_worker_00000002,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v3|8|566000107|1500|0|14650fb0739d0383,g566-empty-48x32-v3|a8|s566000107|it0|g566_repeatability_single_worker_g566_empty_48x32_v3_a8_s566000107_hbudget1500_ltm3_b1500,tierC_g556,g556_c063174,g556_c063174,g556_c063174,g566-empty-48x32-v3,other,8,566000107,1500,0,True,True,1.04761904762,396,378,1.611141,63,496,449,-0.145502645503,-0.0793650793651,False,-0.111111111111,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,0,0,8,1500,0,449,56.125,0,63,0,496,7.875,187.5,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget1500_ltm3,1500,1500,1.5,3,,,,,,,,g566-empty-48x32-v3|8|566000107|1500|budget1500_ltm3,True,
g566_repeatability_single_worker_00000003,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v3|8|566000107|1500|0|14650fb0739d0383,g566-empty-48x32-v3|a8|s566000107|it0|g566_repeatability_single_worker_g566_empty_48x32_v3_a8_s566000107_hbudget1500_ltm3_b1500,generated_theta::g566_repeatability_single_worker_e1_s565_bfd1dc0ed153,g566_repeatability_single_worker_e1_s565_bfd1dc0ed153,g566_repeatability_single_worker_e1_s565_bfd1dc0ed153,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,g566-empty-48x32-v3,other,8,566000107,1500,0,True,True,1.01587301587,384,378,1.530275,57,448,449,-0.177248677249,-0.111111111111,True,-0.111111111111,True,37c598c8022b37eb,alpha_commit=1.1669870615005493|alpha_block=1.2553943395614624|alpha_wait_spillover=0.76047307252883911|rho_decay=0.98113244771957397|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2537552118301392|alpha_cong_commit_nonprogress=1.1669870615005493|alpha_cong_block=1.2553943395614624|alpha_cong_wait_progress=0.71512413024902344|alpha_cong_wait_nonprogress=0.76047307252883911|alpha_flow_commit_progress=1.0322678089141846|alpha_flow_wait_progress=0.70475190877914429|rho_cong_decay=0.98113244771957397|rho_flow_decay=1|lambda_cong=0.66750425100326538|lambda_flow=0.6301690936088562|min_edge_cost=1|max_edge_cost=10.867021560668945|goal_projection_mode=flow_shield|flow_shield_beta=0.35471731424331665|max_flow_shield=0.95424485206604004,14650fb0739d0383,1.2537552118301392,1.1669870615005493,1.2553943395614624,0.7151241302490234,0.7604730725288391,1.0322678089141846,0.7047519087791443,0.981132447719574,1.0,0.6675042510032654,0.6301690936088562,0.35471731424331665,0.95424485206604,1.0,10.867021560668945,1,0,0,0,0,0,8,1500,0,449,56.125,0,57,0,448,7.125,187.5,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget1500_ltm3,1500,1500,1.5,3,,,,,,,,g566-empty-48x32-v3|8|566000107|1500|budget1500_ltm3,True,
g566_repeatability_single_worker_00000000,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v0|8|566000172|2000|0|14650fb0739d0383,g566-empty-48x32-v0|a8|s566000172|it0|g566_repeatability_single_worker_g566_empty_48x32_v0_a8_s566000172_hbudget2000_ltm4_b2000,tierA_additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,g566-empty-48x32-v0,other,8,566000172,2000,0,True,True,1.28282828283,508,396,1.355013,80,632,451,0,0.179292929293,False,-0.0909090909091,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,0,0,8,2000,0,451,56.375,0,80,0,632,10,250,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget2000_ltm4,2000,2000,2.0,4,,,,,,,,g566-empty-48x32-v0|8|566000172|2000|budget2000_ltm4,True,
g566_repeatability_single_worker_00000001,g566_repeatability_single_worker_real_solver_row,True,True,g566-empty-48x32-v0|8|566000172|2000|0|14650fb0739d0383,g566-empty-48x32-v0|a8|s566000172|it0|g566_repeatability_single_worker_g566_empty_48x32_v0_a8_s566000172_hbudget2000_ltm4_b2000,tierB_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,g566-empty-48x32-v0,other,8,566000172,2000,0,True,True,1.10353535354,437,396,1.692535,63,496,451,-0.179292929293,0,False,-0.0909090909091,True,e30a75611aecfe79,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,0,0,0,8,2000,0,451,56.375,0,63,0,496,7.875,250,0,0.2,0.3,False,False,False,False,False,True,True,,,,budget2000_ltm4,2000,2000,2.0,4,,,,,,,,g566-empty-48x32-v0|8|566000172|2000|budget2000_ltm4,True,
