map,agents,seed,scen,split_bucket,candidate_id,alpha_commit,alpha_block,alpha_wait_spillover,rho_decay,force_additive,construction,old_equivalent_rule,success,sum_of_loss_ratio,delta_ratio_vs_ltm,delta_ratio_vs_repair5e5,expanded_delta_vs_ltm,low_level_pibt_delta_vs_ltm,ttfs_delta_vs_ltm,better_vs_ltm,equal_vs_ltm,worse_vs_ltm
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.17343173432,0.014760147600000106,0.006457564580000019,0.0,1.0,8.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.17343173432,0.014760147600000106,0.006457564580000019,0.0,2.0,10.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.17343173432,0.014760147600000106,0.006457564580000019,-2.0,-96.0,12.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.17343173432,0.014760147600000106,0.006457564580000019,0.0,4.0,5.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.16881918819,0.010147601470000156,0.0018450184500000688,-6.0,-297.0,7.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.15867158672,0.0,-0.008302583020000087,-6.0,-296.0,12.0,False,True,False
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.17343173432,0.014760147600000106,0.006457564580000019,0.0,3.0,-1.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.17343173432,0.014760147600000106,0.006457564580000019,-6.0,-296.0,10.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.16236162362,0.0036900369000001376,-0.00461254611999995,-2.0,-96.0,11.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.17343173432,0.014760147600000106,0.006457564580000019,-6.0,-297.0,16.0,False,False,True
random-32-32-20,50,24,random-32-32-20-random-24.scen,final_holdout,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.15867158672,0.0,-0.008302583020000087,-6.0,-297.0,18.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.14887892377,0.0,0.0,0.0,0.0,6.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.14887892377,0.0,0.0,-17.0,-1673.0,2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.14887892377,0.0,0.0,-5.0,-251.0,4.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.14887892377,0.0,0.0,-9.0,-1274.0,-5.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-9.0,-1033.0,8.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.14887892377,0.0,0.0,-7.0,-1180.0,-5.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.14887892377,0.0,0.0,3.0,493.0,2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.14887892377,0.0,0.0,18.0,2492.0,1.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.14887892377,0.0,0.0,-5.0,-1074.0,-7.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-8.0,-1224.0,0.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.14887892377,0.0,0.0,-3.0,-975.0,-2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.14887892377,0.0,0.0,-7.0,-1083.0,-2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.14887892377,0.0,0.0,2.0,-145.0,-5.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.14887892377,0.0,0.0,-12.0,-1427.0,-2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-4.0,-1031.0,-1.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.14887892377,0.0,0.0,-11.0,-1377.0,-4.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.14887892377,0.0,0.0,0.0,-293.0,-5.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.14887892377,0.0,0.0,-7.0,-934.0,-1.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.14887892377,0.0,0.0,-10.0,-1330.0,-4.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,0.0,-434.0,0.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.14887892377,0.0,0.0,0.0,-149.0,2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,0.0,-440.0,-7.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-5.0,-934.0,-2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,0.0,437.0,-4.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.14887892377,0.0,0.0,-15.0,-1575.0,-1.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.14887892377,0.0,0.0,-4.0,-638.0,6.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-4.0,-638.0,0.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-3.0,-980.0,-5.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-15.0,-1575.0,2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.14887892377,0.0,0.0,-5.0,-1075.0,6.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,2.0,-632.0,0.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.14887892377,0.0,0.0,-3.0,-976.0,-5.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.14887892377,0.0,0.0,-5.0,-1077.0,-8.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.14887892377,0.0,0.0,-5.0,-1075.0,-3.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-9.0,-1276.0,0.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.14887892377,0.0,0.0,-1.0,-878.0,11.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.14887892377,0.0,0.0,5.0,-332.0,2.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.14887892377,0.0,0.0,-5.0,-1080.0,1.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.14887892377,0.0,0.0,0.0,-581.0,8.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-11.0,-1375.0,-3.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.14887892377,0.0,0.0,-3.0,-975.0,3.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.14887892377,0.0,0.0,-9.0,-1276.0,1.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.14887892377,0.0,0.0,-1.0,-876.0,-6.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.14887892377,0.0,0.0,-9.0,-1277.0,4.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.14887892377,0.0,0.0,11.0,14.0,10.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.14887892377,0.0,0.0,4.0,-389.0,11.0,False,True,False
random-32-32-20,50,25,random-32-32-20-random-25.scen,final_holdout,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.14887892377,0.0,0.0,-9.0,-1281.0,7.0,False,True,False
