target_id,context_budget_iteration_key,map_family,budget_ms,agents,candidate_id,primary_static_candidate,target_safe_vs_additive,target_safe_vs_static_flow,target_safe_vs_best_static,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,base_alpha_cong_committed,target_alpha_cong_committed,delta_alpha_cong_committed,base_alpha_cong_blocked,target_alpha_cong_blocked,delta_alpha_cong_blocked,base_alpha_flow_progress,target_alpha_flow_progress,delta_alpha_flow_progress,base_alpha_wait_or_nonprogress,target_alpha_wait_or_nonprogress,delta_alpha_wait_or_nonprogress,base_rho_cong,target_rho_cong,delta_rho_cong,base_rho_flow,target_rho_flow,delta_rho_flow,base_flow_shield_beta,target_flow_shield_beta,delta_flow_shield_beta,base_max_flow_shield,target_max_flow_shield,delta_max_flow_shield,base_min_edge_cost,target_min_edge_cost,delta_min_edge_cost,base_max_edge_cost,target_max_edge_cost,delta_max_edge_cost,base_c_only,target_c_only,delta_c_only
g537_resid_target_00000000,maze-32-32-4|50|152|2000|1,maze,2000,50,repair5g59_block_heavy_flow_guard,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,1,-0.25,1.25,1.5,0.25,1,1,0,0.75,0.5,-0.25,0.95,0.95,0,1,1,0,0.35,0.35,0,0.75,0.75,0,1,1,0,11,11,0,0,0,0
g537_resid_target_00000001,maze-32-32-4|50|152|2000|1,maze,2000,50,repair5g59_commit_heavy_flow_guard,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,1.5,0.25,1.25,1,-0.25,1,1,0,0.75,0.75,0,0.95,0.95,0,1,1,0,0.35,0.35,0,0.75,0.75,0,1,1,0,11,11,0,0,0,0
g537_resid_target_00000002,maze-32-32-4|50|152|2000|1,maze,2000,50,repair5g59_wait_aggressive,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,1.25,0,1.25,1.25,0,1,1,0,0.75,1,0.25,0.95,0.95,0,1,1,0,0.35,0.35,0,0.75,0.75,0,1,1,0,11,11,0,0,0,0
g537_resid_target_00000003,maze-32-32-4|50|155|2000|1,maze,2000,50,repair5g59_wait_conservative,repair5g59_low_beta_high_cap,True,True,True,False,False,False,False,False,1.25,1.25,0,1.25,1.25,0,1,1,0,0.75,0.5,-0.25,0.95,0.95,0,1,1,0,0.35,0.35,0,0.75,0.75,0,1,1,0,11,11,0,0,0,0
g537_resid_target_00000004,maze-32-32-4|50|160|2000|0,maze,2000,50,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p5_max1p00_c0,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,0,-1.25,1.25,0,-1.25,1,0,-1,0.75,0,-0.75,0.95,0,-0.95,1,0,-1,0.35,0,-0.35,0.75,0,-0.75,1,0,-1,11,0,-11,0,0,0
g537_resid_target_00000005,maze-32-32-4|50|160|2000|0,maze,2000,50,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,0,-1.25,1.25,0,-1.25,1,0,-1,0.75,0,-0.75,0.95,0,-0.95,1,0,-1,0.35,0,-0.35,0.75,0,-0.75,1,0,-1,11,0,-11,0,0,0
g537_resid_target_00000006,maze-32-32-4|50|162|2000|1,maze,2000,50,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p5_max0p75_c0,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,0,-1.25,1.25,0,-1.25,1,0,-1,0.75,0,-0.75,0.95,0,-0.95,1,0,-1,0.35,0,-0.35,0.75,0,-0.75,1,0,-1,11,0,-11,0,0,0
g537_resid_target_00000007,maze-32-32-4|50|162|2000|1,maze,2000,50,repair5g518_grid_c1p25_b1p25_f1p00_w0p75_dc0p95_df1p00_beta0p7_max1p00_c0,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,0,-1.25,1.25,0,-1.25,1,0,-1,0.75,0,-0.75,0.95,0,-0.95,1,0,-1,0.35,0,-0.35,0.75,0,-0.75,1,0,-1,11,0,-11,0,0,0
g537_resid_target_00000008,maze-32-32-4|50|162|2000|1,maze,2000,50,repair5g59_wait_aggressive,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,1.25,0,1.25,1.25,0,1,1,0,0.75,1,0.25,0.95,0.95,0,1,1,0,0.35,0.35,0,0.75,0.75,0,1,1,0,11,11,0,0,0,0
g537_resid_target_00000009,maze-32-32-4|50|163|2000|1,maze,2000,50,repair5g59_wait_conservative,repair5g59_static_flow_shield,True,True,True,False,False,False,False,False,1.25,1.25,0,1.25,1.25,0,1,1,0,0.75,0.5,-0.25,0.95,0.95,0,1,1,0,0.35,0.35,0,0.75,0.75,0,1,1,0,11,11,0,0,0,0
