split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,60,27,0.48148148148148145,0.9629629629629629,0.5833333333333334,12,0.75,0.3333333333333333
validation,empty-48-48,100,60,35,0.37142857142857144,0.8857142857142857,0.6333333333333333,18,0.5555555555555556,0.45
validation,empty-48-48,200,60,29,0.10344827586206896,0.6896551724137931,0.5666666666666667,8,0.375,0.7833333333333333
validation,empty-48-48,400,60,39,0.07692307692307693,0.7948717948717948,0.45,10,0.3,0.8666666666666667
validation,maze-32-32-4,50,60,46,0.17391304347826086,0.5869565217391305,0.6833333333333333,31,0.45161290322580644,0.11666666666666667
validation,maze-32-32-4,100,60,43,0.046511627906976744,0.6046511627906976,0.5,34,0.23529411764705882,0.5166666666666667
validation,maze-32-32-4,200,60,48,0.0,0.6041666666666666,0.23333333333333334,46,0.0,0.9
validation,maze-32-32-4,400,39,26,0.0,0.6538461538461539,0.3076923076923077,26,0.0,0.6153846153846154
