aaai_ready,agents,candidate_id,candidate_recognized,context_id,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,forbidden_feature_audit_passed,is_best_candidate_in_context,iteration,map,method,normalized_context_key,oracle_gap_vs_static,phase5p5_allowed,phase6_allowed,probe_expanded_nodes,probe_feasible,probe_low_level_pibt_calls,probe_lower_bound,probe_runtime_ms,probe_solution_found,probe_sum_of_loss,probe_sum_of_loss_ratio,resolved_candidate_id,scen,schema_version,seed,short_budget_ms,trace_event_count,traffic_before_hash_full,updateparams_fingerprint,updateparams_hash
False,50,repair5g59_additive_fallback,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,0,0.0498324958124,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,122,True,6050,2388,212.0852,True,3141,1.31532663317,repair5g59_additive_fallback,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,35049bacad216c02
False,50,repair5g59_block_heavy_flow_guard,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,-0.0615577889447,-0.0117252931323,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,119,True,5900,2388,283.2514,True,2994,1.25376884422,repair5g59_block_heavy_flow_guard,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1|alpha_block=1.5|alpha_wait_spillover=0.5|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.5|alpha_cong_wait_progress=0.5|alpha_cong_wait_nonprogress=0.5|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,bb2a55cecde4524d
False,50,repair5g59_c_only_f_disabled,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,-0.0284757118928,0.0213567839196,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,120,True,5950,2388,257.6043,True,3073,1.28685092127,repair5g59_c_only_f_disabled,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,6cf6b157bee71acd
False,50,repair5g59_commit_heavy_flow_guard,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,-0.0686767169179,-0.0188442211055,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,120,True,5949,2388,288.2119,True,2977,1.24664991625,repair5g59_commit_heavy_flow_guard,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1.5|alpha_block=1|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.5|alpha_cong_commit_nonprogress=1.5|alpha_cong_block=1|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,3cd172c18b79c21
False,50,repair5g59_fast_decay_low_shield,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,-0.0452261306533,0.00460636515913,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,120,True,5949,2388,292.4254,True,3033,1.27010050251,repair5g59_fast_decay_low_shield,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.90000000000000002|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.90000000000000002|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.5,3f2416d2709cdc46
False,50,repair5g59_flow_decay,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,-0.0498324958124,0,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,120,True,5950,2388,288.9792,True,3022,1.26549413735,repair5g59_flow_decay,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.94999999999999996|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,f091bb5344ed5c8f
False,50,repair5g59_high_beta_cap_safe,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,-0.0418760469012,0.00795644891122,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,122,True,6050,2388,298.6761,True,3041,1.27345058626,repair5g59_high_beta_cap_safe,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,fbcf27bf34de68c
False,50,repair5g59_light_cong_light_flow,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,-0.0519262981575,-0.00209380234506,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,120,True,5949,2388,409.6821,True,3017,1.26340033501,repair5g59_light_cong_light_flow,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1|alpha_block=1|alpha_wait_spillover=0.75|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=0.75|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.5,15be9d4820cb1154
False,50,repair5g59_low_beta_high_cap,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,0.0556951423786,0.105527638191,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,150,True,7438,2388,448.8168,True,3274,1.37102177554,repair5g59_low_beta_high_cap,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,5b1c2a7ba7dd48cb
False,50,repair5g59_slow_decay_high_shield,True,maze-32-32-4|a50|s153|it0|repair5g521_targeted_budget_1000ms_static_context,0.071608040201,0.121440536013,True,False,0,maze-32-32-4,repair5g521_targeted_budget_1000ms_static_context,maze-32-32-4|a50|s153|it0|14650fb0739d0383,-0.0418760469012,False,False,149,True,7399,2388,455.0895,True,3312,1.38693467337,repair5g59_slow_decay_high_shield,maze-32-32-4-random-153.scen,phase5p5_repair5g54_counterfactual_update_probe_v1,153,1000,6444,14650fb0739d0383,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.5|max_flow_shield=1,15da3e1ec294f75e
