fold,size_label,size,seed,model_kind,stage_label,hidden_dim,train_contexts,validation_contexts,validation_manifest_sha256,epochs,min_epochs,early_stop_patience,amp_bf16,validation_risk,checkpoint_path,checkpoint_sha256,loss_config_sha256,all_context_repaired_risk,opportunity_context_normalized_regret,mixed_boundary_harmful_violation,trivial_context_false_deviation,censored_context_trust,positive_mode_mean_loss,positive_mode_capture_rate,theta_distance_variance,opportunity_contexts_evaluated,mixed_boundary_contexts_evaluated,trivial_contexts_evaluated,censored_contexts_evaluated,epochs_run,best_epoch,stopped_early,initial_validation_risk,best_validation_risk,final_validation_risk,final_train_risk,output_parameterization,anchor,residual_scale,theta_bounds_low,theta_bounds_high,theta_columns,step_zero_outputs_g556,weight_decay,topology_grad_norm,c0_grad_norm,f0_grad_norm,od_grad_norm,scalar_grad_norm,fusion_grad_norm,theta_head_grad_norm,trust_head_grad_norm
0,512,512,567,B2,confirmatory,64,512,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012669704217936773,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold0_512_seed567.pt,7e13c70662db34de7e3350b7e2da18c5654af31189134bbe601f638d5d49fc55,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012669704217936773,0.9411600918432551,5.132937803864479e-05,0.005578094054586613,6.634135003928301e-05,0.01961288037525479,0.0423728813559322,2.014405839854203e-06,61,64,13,91,30,6,True,0.012838442149542838,0.012669704217936773,0.012669704217936773,0.010729149027611129,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01152748428285122,0.0
0,512,512,567,E1,confirmatory,64,512,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012576750067819702,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_512_seed567.pt,ff94e096aee9be985348bf1d5d5cc099fe36be24fdb627140034ad8f41b21fdf,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012576750067819702,0.9446755986062885,7.336813723668456e-06,0.006739574448707012,6.614738548235906e-05,0.019538162461350927,0.05084745762711865,7.128237743803671e-06,61,64,13,91,30,11,True,0.012838442149542838,0.01257674996721115,0.012576749952750339,0.010607072803395567,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03348423959687352,0.0
0,512,512,567,E2,confirmatory,64,512,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012633215213398054,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_512_seed567.pt,6cb83944ff3ee4f8b9fd83924bee47c6ab325cf8e0c1df7b382ad9b7fcf72b85,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012633215213398054,0.9407417370293731,5.6374032283201814e-05,0.006578554614232137,6.531476529294646e-05,0.019888212787950284,0.05172413793103448,6.419149776386893e-09,61,64,13,91,30,7,True,0.012838442149542838,0.012633216255053384,0.012633214878474054,0.010578655928838998,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014343020040541887,0.0
0,all,767,565,B0_always_g556,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,0,30,10,True,0.012838442149542838,artifacts/models/gcst/phase5p5_repair5g565_scaling_b0_fold0_all_seed565.pt,29ed2f8a02bf05b55372e9130be64f47e9735f799e8d254b03d858b8c9c5bd3c,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012838442149542838,1.0,5.534084630198777e-05,0.0,0.0,0.02026597407035599,0.008695652173913044,0.0,61,64,13,91,0,0,False,0.012838442149542838,0.012838442149542838,0.012838442149542838,0.012838442149542838,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,,,,,,,,,
0,all,767,565,B1,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012594085052684943,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed565.pt,d973ca081a8af50eb39970e6d132056a4395b5868b9a0b9fed183ed0a8b621d6,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012594085052684943,0.9314238416873523,4.555101622827351e-05,0.007433844730257988,7.433844730257988e-05,0.019544247783837992,0.059322033898305086,0.0,61,64,13,91,40,30,True,0.012838442149542838,0.012594085052684943,0.012594085052684943,0.011711723485253364,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,all,767,565,B2,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012608852699016323,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold0_all_seed565.pt,518bc8e5e34e4929fe7e7bd2fa43db7b45d4ef9a0dc4ae858ff8f61b9eb6e77b,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012608852699016323,0.9249503799079483,5.5684795370325446e-05,0.007017577855059734,6.435070463179888e-05,0.01936366754640569,0.06722689075630252,1.0330361080171247e-06,61,64,13,91,30,4,True,0.012838442149542838,0.012608852699016323,0.012608852699016323,0.011520443915893944,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017176170833408833,0.0
0,all,767,565,E1,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012566848172631463,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed565.pt,f0892112b538d1c9478d683bfbe05ac0d9e275672ae849a12e89dfc5f9a21cd3,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012566848172631463,0.9452783175559144,1.3081822544336319e-05,0.00838734839971249,8.414929046981282e-05,0.018909112167203302,0.03278688524590164,2.9147035874765023e-07,61,64,13,91,30,5,True,0.012838442149542838,0.012566848475793539,0.012566847276012807,0.011258473775039116,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035149072762578726,0.0
0,all,767,565,E2,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012558637834395538,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0c5087f76dbcc4137495f31d11b9d61c1aefc83790a29b142ca58f5ecb94f932,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012558637834395538,0.9570931105753564,3.073553671129048e-05,0.009966845265947856,8.67646167075241e-05,0.018262318487431196,0.032,5.413968717603443e-06,61,64,13,91,37,27,True,0.012838442149542838,0.012558637406838755,0.012558637542398979,0.011300579678694097,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015290025621652603,0.0
0,all,767,566,B0_always_g556,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,0,30,10,True,0.012838442149542838,artifacts/models/gcst/phase5p5_repair5g565_scaling_b0_fold0_all_seed566.pt,1ef2b49e70c2e0fb07ca1768835fbf26ee7b08f23cf3e8bece0ff769c2c1cf84,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012838442149542838,1.0,5.534084630198777e-05,0.0,0.0,0.02026597407035599,0.008695652173913044,0.0,61,64,13,91,0,0,False,0.012838442149542838,0.012838442149542838,0.012838442149542838,0.012838442149542838,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,,,,,,,,,
0,all,767,566,B1,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012592721227702173,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed566.pt,2d2911baffbf1d62763c7185267c803a86cff1ed3d95205c2a89e220a3b46d6c,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012592721227702173,0.9320970210242984,4.710437497124076e-05,0.0073580616153776646,7.358061615377664e-05,0.01954233800283186,0.059322033898305086,0.0,61,64,13,91,34,24,True,0.012838442149542838,0.012592721227702173,0.012592721227702173,0.011723532671264062,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,all,767,566,B2,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012612465622233912,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold0_all_seed566.pt,b6b460be535a13fff688479545a0f6e23bf86ac5f7658c70b6cf339d9dde98b6,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012612465622233912,0.9232703682039279,4.136760253459215e-05,0.006515834767084856,6.979462992563679e-05,0.01937682061592049,0.05042016806722689,1.915491827317075e-06,61,64,13,91,30,4,True,0.012838442149542838,0.012612465622233912,0.012612465622233912,0.011477810544117043,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016713306307792664,0.0
0,all,767,566,E1,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012563585312521044,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed566.pt,6e8bf7447d2a61d5b70e59efee21f7554227d253c16dc780739ed327e45f63a2,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012563585312521044,0.9388274302805916,2.1157931769266725e-05,0.009765410580887245,9.798719783078185e-05,0.018903693218768218,0.03278688524590164,2.134085479907669e-07,61,64,13,91,30,4,True,0.012838442149542838,0.012563585214227587,0.012563585135388338,0.011320619446147854,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05373433791100979,0.0
0,all,767,566,E2,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012582985210153068,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed566.pt,b04a140a09c11fd112ef0e05f301fb31aa8dd9be49057cc5fff33edfaf6a2b99,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012582985210153068,0.9286266496544863,3.664568066596985e-05,0.006648623778556402,6.627705342207964e-05,0.019504852726788337,0.05084745762711865,1.0191786585198794e-06,61,64,13,91,30,9,True,0.012838442149542838,0.012582984139365367,0.012582984060496995,0.011378494193195365,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02275564055889845,0.0
0,all,767,567,B0_always_g556,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,0,30,10,True,0.012838442149542838,artifacts/models/gcst/phase5p5_repair5g565_scaling_b0_fold0_all_seed567.pt,372bee90d91c900d23f130db7c820ec178403ec17306a3c80fb0998819fcd9eb,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012838442149542838,1.0,5.534084630198777e-05,0.0,0.0,0.02026597407035599,0.008695652173913044,0.0,61,64,13,91,0,0,False,0.012838442149542838,0.012838442149542838,0.012838442149542838,0.012838442149542838,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,,,,,,,,,
0,all,767,567,B1,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012594903122696876,artifacts/models/gcst/phase5p5_repair5g565_scaling_b1_fold0_all_seed567.pt,0f1805094809f3231ad0a033e85fed3cfe2b6f41c67b0b744e75f1f315133a8a,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012594903122696876,0.9311482328287297,4.35195688623935e-05,0.007547164335846901,7.547164335846901e-05,0.019547388085999217,0.05084745762711865,0.0,61,64,13,91,42,32,True,0.012838442149542838,0.012594903122696876,0.012594903122696876,0.011726881040279599,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,all,767,567,B2,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012617796683149404,artifacts/models/gcst/phase5p5_repair5g565_scaling_b2_fold0_all_seed567.pt,0ee0227c6eb1b0f2295608a4b4d4ce396583347143d593f85afec7c495af9a4c,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012617796683149404,0.9270674557884946,5.5163109209388494e-05,0.006686830463317724,7.360032022736229e-05,0.019555346530390618,0.05084745762711865,2.0799801018252677e-06,61,64,13,91,30,5,True,0.012838442149542838,0.012617796683149404,0.012617796683149404,0.011512285920616705,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010271239560097456,0.0
0,all,767,567,E1,confirmatory,64,767,233,9751e130b53ee83daeda9787f0bbea51307d410f7ea161dd3c9960b893f743fc,100,30,10,True,0.012557172386933324,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold0_all_seed567.pt,7a8d8eae4a84607b13f440287eed660dd9626264103eaf6eea6bf6c4709fe322,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,0.012557172386933324,0.9302305883810619,1.3580720406025648e-05,0.006602373189077928,6.653962892244805e-05,0.019689835455456283,0.03418803418803419,9.98935701353702e-07,61,64,13,91,30,5,True,0.012838442149542838,0.012557172201968895,0.012557172145473642,0.01136975152864276,g556_anchor_trust_tanh_residual,g556_c063174,0.3,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.8999999761581421, 0.8999999761581421, 0.5, 0.0, 0.0, 0.25, 0.25, 8.0]","[1.5, 1.75, 2.25, 1.25, 1.75, 1.5, 1.25, 1.0, 1.0, 1.5, 1.5, 0.800000011920929, 1.5, 1.0, 12.0]","['theta_alpha_cong_commit_progress', 'theta_alpha_cong_commit_nonprogress', 'theta_alpha_cong_block', 'theta_alpha_cong_wait_progress', 'theta_alpha_cong_wait_nonprogress', 'theta_alpha_flow_commit_progress', 'theta_alpha_flow_wait_progress', 'theta_rho_cong_decay', 'theta_rho_flow_decay', 'theta_lambda_cong', 'theta_lambda_flow', 'theta_flow_shield_beta', 'theta_max_flow_shield', 'theta_min_edge_cost', 'theta_max_edge_cost']",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024880189448595047,0.0
