row_type,policy,normalized_context_key,map,agents,seed,selected_candidate_id,oracle_candidate_for_context,selection_reason,mean_delta_vs_static,mean_delta_vs_additive,harmful_vs_static,coverage,regret_to_oracle,predicted_best_delta,predicted_best_harmful_risk,predicted_margin,feature_count
context_decision,v4_ranker,maze-32-32-4|a100|s151|it0|14650fb0739d0383,maze-32-32-4,100,151,repair5g59_static_flow_shield,repair5g59_commit_heavy_flow_guard,fallback_static,0.0,-0.08356687898,0.0,0.0,0.01426751593,0.0041732818850561265,0.36604667282500947,0.013549379828091651,
context_decision,v4_ranker,maze-32-32-4|a100|s152|it0|14650fb0739d0383,maze-32-32-4,100,152,repair5g59_static_flow_shield,repair5g59_block_heavy_flow_guard,fallback_static,0.0,-0.0826446281,0.0,0.0,0.03047520661,0.02228832153495842,0.8264607322170143,0.004153810155069052,
context_decision,v4_ranker,maze-32-32-4|a100|s153|it0|14650fb0739d0383,maze-32-32-4,100,153,repair5g59_static_flow_shield,repair5g59_wait_conservative,fallback_static,0.0,-0.41122807017,0.0,0.0,0.06339181287,0.05718498763759089,1.0,0.00399090328852935,
context_decision,v4_ranker,maze-32-32-4|a100|s154|it0|14650fb0739d0383,maze-32-32-4,100,154,repair5g59_static_flow_shield,repair5g59_low_beta_high_cap,fallback_static,0.0,-0.11247390397,0.0,0.0,0.04018789144,0.0013073647771767866,0.34682463947505254,0.013403312326037468,
context_decision,v4_ranker,maze-32-32-4|a100|s155|it0|14650fb0739d0383,maze-32-32-4,100,155,repair5g59_static_flow_shield,repair5g59_wait_conservative,fallback_static,0.0,-0.08235594084,0.0,0.0,0.04309026007,0.003914542692869762,0.48010930694307474,0.013335041645729531,
context_decision,v4_ranker,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,repair5g59_slow_decay_high_shield,repair5g59_wait_aggressive,selected_predicted_best,0.03587903639,-0.01076371092,1.0,1.0,0.04254228601,-0.021581355858824723,0.05718298442787295,0.012734875881538998,
context_decision,v4_ranker,maze-32-32-4|a50|s152|it0|14650fb0739d0383,maze-32-32-4,50,152,repair5g59_static_flow_shield,repair5g59_block_heavy_flow_guard,fallback_static,0.0,-0.08854166667,0.0,0.0,0.009375,-0.022594852132513218,0.1263960266609644,0.012532189160359674,
context_decision,v4_ranker,maze-32-32-4|a50|s153|it0|14650fb0739d0383,maze-32-32-4,50,153,repair5g59_static_flow_shield,repair5g59_flow_decay,fallback_static,0.0,-0.06574539363,0.0,0.0,0.0,-0.0047887966929204655,0.47573574027129484,0.009150750947196511,
context_decision,v4_ranker,maze-32-32-4|a50|s154|it0|14650fb0739d0383,maze-32-32-4,50,154,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,selected_predicted_best,-0.04481955763,-0.09837019791,0.0,1.0,0.0,-0.01851274816204866,0.05163346118547274,0.012297630325776205,
context_decision,v4_ranker,maze-32-32-4|a50|s155|it0|14650fb0739d0383,maze-32-32-4,50,155,repair5g59_static_flow_shield,repair5g59_high_beta_cap_safe,fallback_static,0.0,-0.06857424766,0.0,0.0,0.00542673902,-0.024114259403946143,0.08647665410752048,0.012726409851416027,
context_decision,v4_ranker,random-32-32-20|a100|s151|it0|14650fb0739d0383,random-32-32-20,100,151,repair5g59_static_flow_shield,repair5g59_flow_decay,fallback_static,0.0,-0.14003849855,0.0,0.0,0.0,-0.028829130151675285,0.3231213562009916,0.014913205744010734,
context_decision,v4_ranker,random-32-32-20|a100|s152|it0|14650fb0739d0383,random-32-32-20,100,152,repair5g59_static_flow_shield,repair5g59_block_heavy_flow_guard,fallback_static,0.0,-0.09213973799,0.0,0.0,0.02707423581,-0.027030679422429475,0.417045922077519,0.014991267180796936,
