g550_expansion_probe_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields,counts_as_new_g550_solver_row,g550_stage
g550_expansion_probe_00000000,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,random-32-32-20,random,50,1681,2000,0,True,True,1.35199321459,1594,1179,318.7711,66,3575,2693,0,0.230703986429,False,-0.0101781170483,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,0,1,0,50,5000,0,2693,53.86,0,66,0,3575,1.32,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,additive_ltm,,,,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000001,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,random-32-32-20,random,50,1681,2000,0,True,True,1.12128922816,1322,1179,410.875,52,2548,2693,-0.230703986429,0,False,-0.0101781170483,True,29737bed70c56f0d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,0,1,0,50,5000,0,2693,53.86,0,52,0,2548,1.04,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,static_flow_shield,,,,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000002,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,random-32-32-20,random,50,1681,2000,0,True,True,1.13401187447,1337,1179,361.6507,53,2600,2693,-0.217981340119,0.0127226463104,False,-0.0101781170483,True,fbcf27bf34de68c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,0,1,0,50,5000,0,2693,53.86,0,53,0,2600,1.06,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,frozen_family_static_goal_aware,,,,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000003,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550008159,repair5g550_theta_550008159,repair5g550_theta_550008159,negative_random_or_sobol_control,random-32-32-20,random,50,1681,2000,0,True,True,2.24766751484,2650,1179,454.2024,115,6386,2693,0.895674300254,1.12637828668,False,-0.0101781170483,True,59e9a0233db34961,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.068000000000000005|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.21|lambda_flow=1.3069999999999999|min_edge_cost=0.316|max_edge_cost=10.202|goal_projection_mode=agent_progress|flow_shield_beta=0.56799999999999995|max_flow_shield=0.88600000000000001,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.068,0.95,1,1.21,1.307,0.568,0.886,0.316,10.202,0,1,0,0,1,0,50,5000,0,2693,53.86,0,115,0,6386,2.3,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,negative_random_or_sobol_control,negative_or_sobol_control_08158,negative_random_or_sobol_control,g550_registry_008159,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000004,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550008160,repair5g550_theta_550008160,repair5g550_theta_550008160,negative_random_or_sobol_control,random-32-32-20,random,50,1681,2000,0,True,True,1.14927905004,1355,1179,486.9677,52,2549,2693,-0.202714164546,0.027989821883,False,-0.0101781170483,True,465f23d8c09f5c2c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.67500000000000004|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.0900000000000001|lambda_flow=0.57599999999999996|min_edge_cost=0.86799999999999999|max_edge_cost=8.1460000000000008|goal_projection_mode=none|flow_shield_beta=0.097000000000000003|max_flow_shield=0.71499999999999997,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.675,0.95,1,1.09,0.576,0.097,0.715,0.868,8.146,0,0,1,0,1,0,50,5000,0,2693,53.86,0,52,0,2549,1.04,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,negative_random_or_sobol_control,negative_or_sobol_control_08159,negative_random_or_sobol_control,g550_registry_008160,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000005,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550008161,repair5g550_theta_550008161,repair5g550_theta_550008161,negative_random_or_sobol_control,random-32-32-20,random,50,1681,2000,0,True,True,1.25530110263,1480,1179,445.9086,56,2747,2693,-0.0966921119593,0.13401187447,False,-0.0101781170483,True,47fe80896e1c16e0,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.0880000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.298|lambda_flow=1.0209999999999999|min_edge_cost=0.55100000000000005|max_edge_cost=10.901999999999999|goal_projection_mode=flow_shield|flow_shield_beta=0.56599999999999995|max_flow_shield=1.4019999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.088,0.95,1,1.298,1.021,0.566,1.402,0.551,10.902,1,0,0,0,1,0,50,5000,0,2693,53.86,0,56,0,2747,1.12,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,negative_random_or_sobol_control,negative_or_sobol_control_08160,negative_random_or_sobol_control,g550_registry_008161,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000006,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550008162,repair5g550_theta_550008162,repair5g550_theta_550008162,negative_random_or_sobol_control,random-32-32-20,random,50,1681,2000,0,True,True,1.66666666667,1965,1179,482.5815,86,4690,2693,0.314673452078,0.545377438507,False,-0.0101781170483,True,a7c9025a57ed9bee,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.501|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.173|lambda_flow=0.96799999999999997|min_edge_cost=0.34100000000000003|max_edge_cost=10.709|goal_projection_mode=agent_progress|flow_shield_beta=0.78400000000000003|max_flow_shield=1.28,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.501,0.95,1,1.173,0.968,0.784,1.28,0.341,10.709,0,1,0,0,1,0,50,5000,0,2693,53.86,0,86,0,4690,1.72,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,negative_random_or_sobol_control,negative_or_sobol_control_08161,negative_random_or_sobol_control,g550_registry_008162,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000007,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550008163,repair5g550_theta_550008163,repair5g550_theta_550008163,negative_random_or_sobol_control,random-32-32-20,random,50,1681,2000,0,True,True,1.21628498728,1434,1179,383.2075,52,2543,2693,-0.135708227311,0.0949957591179,False,-0.0101781170483,True,d6024c2fc6e9caf2,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.1080000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.0469999999999999|lambda_flow=0.47899999999999998|min_edge_cost=0.99299999999999999|max_edge_cost=11.116|goal_projection_mode=none|flow_shield_beta=0.29399999999999998|max_flow_shield=0.55100000000000005,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.108,0.95,1,1.047,0.479,0.294,0.551,0.993,11.116,0,0,1,0,1,0,50,5000,0,2693,53.86,0,52,0,2543,1.04,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,negative_random_or_sobol_control,negative_or_sobol_control_08162,negative_random_or_sobol_control,g550_registry_008163,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000008,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550008164,repair5g550_theta_550008164,repair5g550_theta_550008164,negative_random_or_sobol_control,random-32-32-20,random,50,1681,2000,0,True,True,1.15097540288,1357,1179,428.9447,52,2548,2693,-0.201017811705,0.0296861747243,False,-0.0101781170483,True,32b0f9bbf321137,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.26800000000000002|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.93999999999999995|lambda_flow=1.234|min_edge_cost=0.81599999999999995|max_edge_cost=10.859999999999999|goal_projection_mode=flow_shield|flow_shield_beta=0.48599999999999999|max_flow_shield=0.59799999999999998,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.268,0.95,1,0.94,1.234,0.486,0.598,0.816,10.86,1,0,0,0,1,0,50,5000,0,2693,53.86,0,52,0,2548,1.04,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,negative_random_or_sobol_control,negative_or_sobol_control_08163,negative_random_or_sobol_control,g550_registry_008164,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
g550_expansion_probe_00000009,new_g550_fulltheta_expansion_solver_row,True,True,random-32-32-20|50|1681|5000|0|14650fb0739d0383,random-32-32-20|a50|s1681|it0|g550_fulltheta_expansion_random_32_32_20_a50_s1681_hc0_short5000_t050_i2_b2000,generated_theta::repair5g550_theta_550008165,repair5g550_theta_550008165,repair5g550_theta_550008165,negative_random_or_sobol_control,random-32-32-20,random,50,1681,2000,0,True,True,1.11195928753,1311,1179,396.8991,52,2550,2693,-0.240033927057,-0.00932994062765,False,-0.0101781170483,True,e0c01d0036fd698b,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.58799999999999997|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.70099999999999996|lambda_flow=0.64300000000000002|min_edge_cost=0.92600000000000005|max_edge_cost=11.281000000000001|goal_projection_mode=agent_progress|flow_shield_beta=0.39200000000000002|max_flow_shield=1.1779999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.588,0.95,1,0.701,0.643,0.392,1.178,0.926,11.281,0,1,0,0,1,0,50,5000,0,2693,53.86,0,52,0,2550,1.04,100,0.2,0.2,0.45,False,False,False,False,False,True,True,,fulltheta_expansion,C2_neighbor_transfer,c0_short5000_t050_i2,2000,5000,0.5,2,1680_1699,negative_random_or_sobol_control,negative_or_sobol_control_08164,negative_random_or_sobol_control,g550_registry_008165,,,random-32-32-20|50|1681|2000|c0_short5000_t050_i2,True,,True,g550_fulltheta_expansion
