agents,baseline_method,baseline_ratio,baseline_success,better_vs_ltm,candidate_id,component,contender_method,delta_ratio_vs_ltm,equal_vs_ltm,map,repair5g2_selected_source_method,repair5g3_synthetic_source_method,scen,seed,success,sum_of_loss_ratio,worse_vs_ltm
50,lacam_star_ltm,1.1480162767,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.009664292979999933,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-146.scen,146,True,1.13835198372,False
50,lacam_star_ltm,1.1480162767,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.009664292979999933,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-146.scen,146,True,1.13835198372,False
50,lacam_star_ltm,1.1480162767,True,True,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,-0.009664292979999933,False,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.13835198372,False
50,lacam_star_ltm,1.1480162767,True,False,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,0.008646998989999988,False,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.15666327569,True
50,lacam_star_ltm,1.1480162767,True,True,repair5g52_runtime_always_map_agent_exact,diagnostic,repair5g52_runtime_always_map_agent_exact,-0.009664292979999933,False,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.13835198372,False
50,lacam_star_ltm,1.1480162767,True,True,repair5g52_runtime_always_static_exact,diagnostic,repair5g52_runtime_always_static_exact,-0.009664292979999933,False,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.13835198372,False
50,lacam_star_ltm,1.1480162767,True,False,repair5g52_runtime_disable_exact,diagnostic,repair5g52_runtime_disable_exact,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,False,repair5g52_runtime_force_additive_exact,diagnostic,repair5g52_runtime_force_additive_exact,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,True,repair5g52_runtime_selector_shadow_static,diagnostic,repair5g52_runtime_selector_shadow_static,-0.009664292979999933,False,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.13835198372,False
50,lacam_star_ltm,1.1480162767,True,False,repair5g5_contextual_flow_shield_selector_disable,diagnostic,repair5g5_contextual_flow_shield_selector_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,False,repair5g5_contextual_flow_shield_selector_force_additive_parity,diagnostic,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.1480162767,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-146.scen,146,True,1.1480162767,False
50,lacam_star_ltm,1.15077910174,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.018331805679999924,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-147.scen,147,True,1.13244729606,False
50,lacam_star_ltm,1.15077910174,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.018331805679999924,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-147.scen,147,True,1.13244729606,False
50,lacam_star_ltm,1.15077910174,True,True,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,-0.018331805679999924,False,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.13244729606,False
50,lacam_star_ltm,1.15077910174,True,False,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,True,repair5g52_runtime_always_map_agent_exact,diagnostic,repair5g52_runtime_always_map_agent_exact,-0.018331805679999924,False,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.13244729606,False
50,lacam_star_ltm,1.15077910174,True,True,repair5g52_runtime_always_static_exact,diagnostic,repair5g52_runtime_always_static_exact,-0.018331805679999924,False,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.13244729606,False
50,lacam_star_ltm,1.15077910174,True,False,repair5g52_runtime_disable_exact,diagnostic,repair5g52_runtime_disable_exact,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,False,repair5g52_runtime_force_additive_exact,diagnostic,repair5g52_runtime_force_additive_exact,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,True,repair5g52_runtime_selector_shadow_static,diagnostic,repair5g52_runtime_selector_shadow_static,-0.018331805679999924,False,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.13244729606,False
50,lacam_star_ltm,1.15077910174,True,False,repair5g5_contextual_flow_shield_selector_disable,diagnostic,repair5g5_contextual_flow_shield_selector_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,False,repair5g5_contextual_flow_shield_selector_force_additive_parity,diagnostic,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.15077910174,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-147.scen,147,True,1.15077910174,False
50,lacam_star_ltm,1.1930820857,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.1930820857,False
50,lacam_star_ltm,1.1930820857,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.1930820857,False
50,lacam_star_ltm,1.1930820857,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.1930820857,False
50,lacam_star_ltm,1.1930820857,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.1930820857,False
50,lacam_star_ltm,1.1930820857,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.03200826020000003,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-148.scen,148,True,1.1610738255,False
50,lacam_star_ltm,1.1930820857,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.03200826020000003,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-148.scen,148,True,1.1610738255,False
50,lacam_star_ltm,1.1930820857,True,True,repair5g51_runtime_always_static_flow_shield,diagnostic,repair5g51_runtime_always_static_flow_shield,-0.03200826020000003,False,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.1610738255,False
50,lacam_star_ltm,1.1930820857,True,True,repair5g51_runtime_bad_g5_stump,diagnostic,repair5g51_runtime_bad_g5_stump,-0.0036138358299999673,False,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.18946824987,False
50,lacam_star_ltm,1.1930820857,True,True,repair5g52_runtime_always_map_agent_exact,diagnostic,repair5g52_runtime_always_map_agent_exact,-0.03200826020000003,False,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.1610738255,False
50,lacam_star_ltm,1.1930820857,True,True,repair5g52_runtime_always_static_exact,diagnostic,repair5g52_runtime_always_static_exact,-0.03200826020000003,False,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.1610738255,False
50,lacam_star_ltm,1.1930820857,True,False,repair5g52_runtime_disable_exact,diagnostic,repair5g52_runtime_disable_exact,0.0,True,maze-32-32-4,,,maze-32-32-4-random-148.scen,148,True,1.1930820857,False
