split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,1,0,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.077519379845,True,True,0.077519379845,0.01,"[-0.02161074960291444, 0.3986719870567322, 0.40437431931495665, 0.3929309296607971, 0.3985923981666565, 0.35956438779830935, -0.037325234847376126, -0.05162148561445065]","[4.9811631470220163e-05, 0.5903451442718506, 0.569545328617096, 0.6019247174263, 0.5720637440681458, 0.622783899307251, 0.00030555512057617307, 0.0002780985669232905]",0.675689697265625,0.1748458445072174,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,1,1,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.135658914729,True,True,0.1,0.01,"[0.28536169551705826, 0.4082897114753723, 0.4057232987880707, 0.4012764525413513, 0.39993976354599, 0.40152100086212156, 0.3996069312095642, 0.4000778865814209]","[6.614978337893263e-05, 0.5659276843070984, 0.5422147512435913, 0.5568229556083679, 0.5578523874282837, 0.5588425397872925, 0.5428305268287659, 0.5450409054756165]",0.7680637836456299,0.12579549849033356,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,1,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0968992248062,True,True,0.0968992248062,0.01,"[0.2792833695135778, 0.40684669494628906, 0.41123044431209566, 0.40087098121643067, 0.4058020102977753, 0.4015019977092743, 0.4032991713285446, 0.40408881664276125]","[5.836624768562615e-05, 0.5609039068222046, 0.4679829180240631, 0.5341051816940308, 0.5441412925720215, 0.5296685099601746, 0.457367867231369, 0.47155213356018066]",0.6453039050102234,0.2491896003484726,"[""block_heavy"", ""commit_heavy"", ""wait_light""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,1,3,defer_ltm,defer_ltm,block_heavy,additive_ltm,low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0077519379845,False,False,0.0077519379845,0.01,"[0.3350638316088589, 0.40273496866226194, 0.40366908550262454, 0.40403063178062437, 0.4045808696746826, 0.3996876871585846, 0.40150399804115294, 0.40180066108703616]","[7.517132326029241e-05, 0.5506841540336609, 0.508465051651001, 0.5073691010475159, 0.515818178653717, 0.5221272706985474, 0.5048936605453491, 0.506995677947998]",0.432083398103714,0.31000444293022156,"[""wait_light"", ""block_light"", ""block_heavy""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,1,0,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0951923076923,True,True,0.0951923076923,0.01,"[-0.5775124210695504, 0.4089029061794281, 0.40553473711013793, 0.13357433557510376, 0.4197128063440323, -0.5738960003852844, -0.6499654569299309, -0.6398623145520105]","[5.5524607887491584e-05, 0.5528587698936462, 0.5671162009239197, 0.710448682308197, 0.4634576737880707, 0.7328842878341675, 0.00019926861568819731, 0.0002034351200563833]",0.8430314660072327,0.08167367428541183,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0346153846154,True,True,0.0346153846154,0.01,"[0.39203826793644114, 0.39902584195137025, 0.3984468495845795, 0.39804602980613707, 0.40024267077445985, 0.3908586013317108, 0.39900564670562744, 0.3990923857688904]","[0.00020205546752549708, 0.6291114091873169, 0.622557520866394, 0.6303423047065735, 0.6148658990859985, 0.6527180075645447, 0.646062433719635, 0.6447086930274963]",0.6770549416542053,0.20389144122600555,"[""wait_light"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,1,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.118269230769,True,True,0.1,0.01,"[0.3572896231400955, 0.404075984954834, 0.4015565133094788, 0.4029579210281372, 0.40515573263168336, 0.39095887780189514, 0.4019766855239868, 0.4019711256027222]","[0.00011717683082679287, 0.570101797580719, 0.5613465309143066, 0.5501893758773804, 0.5286209583282471, 0.5931555032730103, 0.5742619037628174, 0.5778554081916809]",0.7048865556716919,0.1842964142560959,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,1,3,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0471153846154,True,True,0.0471153846154,0.01,"[0.3551061510626459, 0.40110621094703675, 0.3999296772480011, 0.4008511257171631, 0.4025276291370392, 0.38058281302452085, 0.3978790330886841, 0.39813101530075073]","[0.00012636391329579055, 0.6098150014877319, 0.6027442812919617, 0.5960556268692017, 0.5806282758712769, 0.635266125202179, 0.6116957068443298, 0.6115092635154724]",0.651387631893158,0.22213983535766602,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,1,0,use_nonadditive,use_nonadditive,commit_heavy,decay_090,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,1.14440611138,True,True,0.1,0.01,"[-0.6144928265866474, 0.4085498189926147, 0.40341694235801695, 0.4097456181049347, 0.4144463932514191, -0.24387062191963196, -0.6210444204462692, -0.6094652544890414]","[6.223349191714078e-05, 0.549240231513977, 0.5606064796447754, 0.611556351184845, 0.5172620415687561, 0.6704705953598022, 0.00022765225730836391, 0.00023311095719691366]",0.8544339537620544,0.07928230613470078,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,200,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.116806308526,True,True,0.1,0.01,"[0.3342545465665171, 0.39964128375053404, 0.39866652846336365, 0.3984108817577362, 0.40212471842765807, 0.37609485745429994, 0.39581491351127623, 0.3954688084125519]","[6.190917338244617e-05, 0.6123926043510437, 0.6116331815719604, 0.6292047500610352, 0.5909107327461243, 0.6560156941413879, 0.6363233923912048, 0.6348457336425781]",0.8410567045211792,0.09114064276218414,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 1]"
