row_type,policy,model,sample_index,selected_policy_utility,candidate_induced_no_solution_count,safe_positive_selected_count,region_match_rate,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,15,0.010915858418,30,117,0.643203883495,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,16,0.01329645735,31,102,0.592233009709,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,17,0.014245183223,32,106,0.626213592233,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,18,0.012671976517,23,110,0.621359223301,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,19,0.013162431606,35,99,0.623786407767,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,20,0.011199637511,27,100,0.638349514563,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,21,0.013572173932,30,106,0.611650485437,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,22,0.013563940412,28,96,0.589805825243,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,23,0.014454112806,28,94,0.611650485437,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,24,0.014041630118,20,98,0.631067961165,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,25,0.012541900919,28,102,0.657766990291,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,26,0.012370385759,23,106,0.652912621359,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,27,0.015824951665,30,104,0.604368932039,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,28,0.012863752095,31,103,0.638349514563,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,29,0.011217724838,33,114,0.609223300971,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,30,0.014287758343,28,96,0.655339805825,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,31,0.012232094036,18,107,0.640776699029,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,32,0.013194888839,30,87,0.645631067961,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,33,0.00942347943,40,106,0.672330097087,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,34,0.009204408368,33,100,0.645631067961,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,35,0.012497457303,22,115,0.648058252427,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,36,0.014064851829,16,112,0.648058252427,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,37,0.012827886564,27,102,0.614077669903,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,38,0.013073253786,23,110,0.623786407767,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,39,0.015938608556,31,76,0.594660194175,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,40,0.012318899447,34,91,0.616504854369,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,41,0.013016661213,33,109,0.606796116505,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,42,0.015237722481,30,98,0.623786407767,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,43,0.013294484496,26,105,0.587378640777,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,44,0.013419146422,31,104,0.631067961165,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,45,0.013171339949,22,101,0.655339805825,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,46,0.012978112285,17,110,0.679611650485,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,47,0.016283853698,34,89,0.563106796117,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,48,0.011359091015,36,103,0.611650485437,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,49,0.013962610904,25,91,0.616504854369,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,50,0.013035135521,27,100,0.635922330097,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,51,0.012187005484,32,117,0.604368932039,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,52,0.011773395238,30,95,0.645631067961,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,53,0.010139891255,18,108,0.648058252427,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,54,0.013654267691,24,99,0.621359223301,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,55,0.009887339109,26,114,0.665048543689,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,56,0.012230242424,29,108,0.623786407767,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,57,0.010554759947,32,115,0.655339805825,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,58,0.012004907336,33,99,0.618932038835,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,59,0.012579070121,28,102,0.623786407767,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,60,0.013442716615,27,103,0.640776699029,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,61,0.01283020388,22,118,0.650485436893,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,62,0.013891217216,22,94,0.657766990291,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,63,0.013080373632,35,105,0.635922330097,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,64,0.012462809711,33,102,0.643203883495,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,65,0.010461499871,29,110,0.657766990291,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,66,0.013117811138,40,98,0.609223300971,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,67,0.013612622392,29,100,0.604368932039,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,68,0.010758737128,23,113,0.672330097087,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,69,0.012757964773,34,99,0.606796116505,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,70,0.010649768288,22,106,0.633495145631,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,71,0.011235770905,27,105,0.655339805825,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,72,0.012635994285,17,89,0.631067961165,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,73,0.012151586397,36,86,0.606796116505,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,74,0.012209027595,36,98,0.611650485437,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,75,0.010312599098,24,111,0.655339805825,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,76,0.014803922002,28,97,0.589805825243,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,77,0.01416129297,30,89,0.621359223301,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,78,0.014278574106,20,110,0.638349514563,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,79,0.01449217818,24,87,0.580097087379,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,80,0.012419506053,27,99,0.660194174757,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,81,0.014777905844,30,89,0.589805825243,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,82,0.011731912406,28,106,0.657766990291,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,83,0.014427709603,19,98,0.645631067961,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,84,0.012327693139,38,105,0.643203883495,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,85,0.013659084154,25,96,0.633495145631,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,86,0.012197514601,22,114,0.643203883495,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,87,0.009397756015,42,114,0.662621359223,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,88,0.013843404306,30,91,0.611650485437,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,89,0.014160315852,28,85,0.604368932039,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,90,0.013345566004,27,106,0.616504854369,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,91,0.013223116016,29,108,0.628640776699,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,92,0.012214565042,36,103,0.657766990291,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,93,0.009769385158,33,115,0.674757281553,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,94,0.012128833311,36,98,0.628640776699,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,95,0.013390529976,42,92,0.587378640777,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,96,0.01368807071,28,109,0.621359223301,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,97,0.013007886112,32,104,0.633495145631,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,98,0.013541629605,30,94,0.628640776699,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,99,0.011815047909,22,118,0.660194174757,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,100,0.01299845577,23,99,0.621359223301,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,101,0.009852272436,31,118,0.643203883495,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,102,0.011027236557,27,122,0.672330097087,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,103,0.016811114963,24,83,0.652912621359,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,104,0.012552977705,27,96,0.597087378641,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,105,0.013052179741,27,107,0.623786407767,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,106,0.011430690886,26,98,0.601941747573,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,107,0.015559626556,20,87,0.587378640777,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,108,0.01227902042,34,115,0.621359223301,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,109,0.01106462323,29,110,0.638349514563,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,110,0.013453763577,24,92,0.623786407767,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,111,0.01406248645,24,108,0.611650485437,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,112,0.011103775125,29,102,0.660194174757,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,113,0.013378086904,32,93,0.604368932039,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,114,0.010218776815,24,108,0.652912621359,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,115,0.011691641923,23,102,0.626213592233,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,116,0.013807729146,31,114,0.626213592233,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,117,0.011770302234,34,101,0.631067961165,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,118,0.012538034526,29,105,0.643203883495,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,119,0.011458896855,22,111,0.635922330097,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,120,0.013753317774,24,107,0.640776699029,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,121,0.011779290278,33,114,0.633495145631,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,122,0.011693447591,26,98,0.633495145631,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,123,0.012961005737,32,105,0.601941747573,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,124,0.015365246291,22,92,0.657766990291,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,125,0.012421327231,37,116,0.621359223301,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,126,0.013353068599,24,102,0.640776699029,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,127,0.014802021179,34,96,0.618932038835,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,128,0.009734175099,30,113,0.633495145631,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,129,0.014099516039,27,96,0.635922330097,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,130,0.009816173246,29,131,0.662621359223,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,131,0.012761060157,31,97,0.638349514563,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,132,0.012957141942,26,102,0.604368932039,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,133,0.010920677073,20,100,0.648058252427,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,134,0.012090217807,31,103,0.621359223301,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,135,0.011593128619,32,105,0.655339805825,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,136,0.010678502016,37,104,0.631067961165,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,137,0.013561214246,35,96,0.604368932039,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,138,0.013151738719,31,96,0.614077669903,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,139,0.013456974436,20,108,0.650485436893,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,140,0.013042310765,25,105,0.669902912621,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,141,0.013764137664,34,97,0.633495145631,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,142,0.012831628753,26,104,0.648058252427,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,143,0.007846961726,32,134,0.708737864078,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,144,0.013631374395,19,93,0.618932038835,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,145,0.013316704496,28,118,0.657766990291,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,146,0.011060078865,25,116,0.655339805825,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,147,0.014256929914,37,93,0.614077669903,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,148,0.012917880296,31,92,0.640776699029,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,149,0.013308528907,40,107,0.584951456311,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,150,0.013970585629,22,98,0.635922330097,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,151,0.014926441159,34,91,0.626213592233,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,152,0.012946295564,29,109,0.623786407767,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,153,0.01247831832,24,102,0.643203883495,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,154,0.010289572183,29,103,0.652912621359,False,False,False,False,False
bootstrap,teacher_cpi_oracle_diagnostic_not_for_promotion,teacher_cpi_oracle_diagnostic_not_for_promotion,155,0.015386196589,28,99,0.609223300971,False,False,False,False,False
