context_key,map,map_family,agents,seed,budget_ms,sampling_policy,selected_candidate,selected_method,baseline_role,baseline_candidate,selected_success,baseline_success,selected_ratio,baseline_ratio,quality_delta_ratio,corrected_delta_ratio_for_mean,success_regression,success_gain,both_success,both_fail,better,worse,safe_high_margin_gain,seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,context_horizon_key,panel,route,theta_cluster,registry_label,candidate_group,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,edge_cost_clamp_sweep,repair5g549_theta_549000014,repair5g549_theta_549000014,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.13612099644,1.14501779359,-0.00889679715,-0.00889679715,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,edge_cost_clamp_sweep,edge_cost_clamp_sweep_0013,edge_cost_clamp_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.736289277421,11.6438527123,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,goal_projection_mode_ablation,repair5g549_theta_549000015,repair5g549_theta_549000015,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.09964412811,1.14501779359,-0.04537366548,-0.04537366548,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,goal_projection_mode_ablation,goal_projection_mode_ablation_0014,goal_projection_mode_ablation,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.42332315335,0.35,0.75,1,11,0,0,1
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,alpha_cong_commit_nonprogress_sweep,repair5g549_theta_549000016,repair5g549_theta_549000016,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.14679715302,1.14501779359,0.00177935943,0.00177935943,False,False,True,False,False,False,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep_0015,alpha_cong_commit_nonprogress_sweep,1.25,0.843795562409,1.25,0.75,0.75,1,1,0.95,1,0.982141035718,1,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,g543_true_near_signal_neighborhood,repair5g549_theta_549000017,repair5g549_theta_549000017,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.16814946619,1.14501779359,0.0231316726,0.0231316726,False,False,True,False,False,True,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood_0016,g543_true_near_signal_neighborhood,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.20767978464,0.229727940544,0.781452687095,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,g546_g548_safe_no_gain_neighborhood,repair5g549_theta_549000018,repair5g549_theta_549000018,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.14857651246,1.14501779359,0.00355871887,0.00355871887,False,False,True,False,False,False,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood_0017,g546_g548_safe_no_gain_neighborhood,1.25,1.25,1.25,0.75,0.75,1,0.336436127128,0.95,1,1.09575445849,1,0.35,0.75,0.405103539793,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,surrogate_guided_theta_if_model_exists,repair5g549_theta_549000019,repair5g549_theta_549000019,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.14145907473,1.14501779359,-0.00355871886,-0.00355871886,False,False,True,False,False,False,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists_0018,surrogate_guided_theta_if_model_exists,1.25,1.39544170912,1.25,0.75,0.75,1,1,0.95,1,0.978847342305,0.921348857302,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,negative_control,repair5g549_theta_549000020,repair5g549_theta_549000020,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.128113879,1.14501779359,-0.01690391459,-0.01690391459,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,negative_control,negative_control_0019,negative_control,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.716541566917,1.29423791152,0.35,0.75,1,8.12745974508,0,0,1
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,static_flow_local_perturbation_fulltheta,repair5g549_theta_549000021,repair5g549_theta_549000021,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.14679715302,1.14501779359,0.00177935943,0.00177935943,False,False,True,False,False,False,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta_0020,static_flow_local_perturbation_fulltheta,1.25,1.25,1.25,0.75,0.75,1,1.11075977848,0.95,1,0.758372683255,0.832565534869,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,lambda_flow_lambda_cong_sweep,repair5g549_theta_549000022,repair5g549_theta_549000022,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.15747330961,1.14501779359,0.01245551602,0.01245551602,False,False,True,False,False,True,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep_0021,lambda_flow_lambda_cong_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.47086805826,0.0749863500273,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,alpha_flow_wait_progress_sweep,repair5g549_theta_549000023,repair5g549_theta_549000023,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.13612099644,1.14501779359,-0.00889679715,-0.00889679715,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep_0022,alpha_flow_wait_progress_sweep,1.25,1.25,1.25,0.75,0.75,1,0.996578006844,0.95,1,1,1.05673288653,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,edge_cost_clamp_sweep,repair5g549_theta_549000024,repair5g549_theta_549000024,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.13612099644,1.14501779359,-0.00889679715,-0.00889679715,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,edge_cost_clamp_sweep,edge_cost_clamp_sweep_0023,edge_cost_clamp_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.714819070362,8.18377563245,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,goal_projection_mode_ablation,repair5g549_theta_549000025,repair5g549_theta_549000025,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.13612099644,1.14501779359,-0.00889679715,-0.00889679715,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,goal_projection_mode_ablation,goal_projection_mode_ablation_0024,goal_projection_mode_ablation,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.169181661637,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,alpha_cong_commit_nonprogress_sweep,repair5g549_theta_549000026,repair5g549_theta_549000026,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.16814946619,1.14501779359,0.0231316726,0.0231316726,False,False,True,False,False,True,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,alpha_cong_commit_nonprogress_sweep,alpha_cong_commit_nonprogress_sweep_0025,alpha_cong_commit_nonprogress_sweep,1.25,0.867889264221,1.25,0.75,0.75,1,1,0.95,1,1.44776010448,1,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,g543_true_near_signal_neighborhood,repair5g549_theta_549000027,repair5g549_theta_549000027,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.12455516014,1.14501779359,-0.02046263345,-0.02046263345,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,g543_true_near_signal_neighborhood,g543_true_near_signal_neighborhood_0026,g543_true_near_signal_neighborhood,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.239514120972,0.303733292533,0.867087515825,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,g546_g548_safe_no_gain_neighborhood,repair5g549_theta_549000028,repair5g549_theta_549000028,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.16637010676,1.14501779359,0.02135231317,0.02135231317,False,False,True,False,False,True,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,g546_g548_safe_no_gain_neighborhood,g546_g548_safe_no_gain_neighborhood_0027,g546_g548_safe_no_gain_neighborhood,1.25,1.25,1.25,0.75,0.75,1,0.738498623003,0.95,1,1.03333248334,1,0.35,0.75,0.308165683669,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,surrogate_guided_theta_if_model_exists,repair5g549_theta_549000029,repair5g549_theta_549000029,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.14946619217,1.14501779359,0.00444839858,0.00444839858,False,False,True,False,False,False,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,surrogate_guided_theta_if_model_exists,surrogate_guided_theta_if_model_exists_0028,surrogate_guided_theta_if_model_exists,1.25,0.986681776636,1.25,0.75,0.75,1,1,0.95,1,0.877114745771,0.168532762934,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,negative_control,repair5g549_theta_549000030,repair5g549_theta_549000030,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.12277580071,1.14501779359,-0.02224199288,-0.02224199288,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,negative_control,negative_control_0029,negative_control,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.3118993762,1.34933430133,0.35,0.75,1,11.6541006918,0,0,1
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,static_flow_local_perturbation_fulltheta,repair5g549_theta_549000031,repair5g549_theta_549000031,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.13790035587,1.14501779359,-0.00711743772,-0.00711743772,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,static_flow_local_perturbation_fulltheta,static_flow_local_perturbation_fulltheta_0030,static_flow_local_perturbation_fulltheta,1.25,1.25,1.25,0.75,0.75,1,1.22716074568,0.95,1,0.801066797866,1.0007001986,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,lambda_flow_lambda_cong_sweep,repair5g549_theta_549000032,repair5g549_theta_549000032,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.15480427046,1.14501779359,0.00978647687,0.00978647687,False,False,True,False,False,True,False,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,lambda_flow_lambda_cong_sweep,lambda_flow_lambda_cong_sweep_0031,lambda_flow_lambda_cong_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.909718180564,0.778006443987,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,alpha_flow_wait_progress_sweep,repair5g549_theta_549000033,repair5g549_theta_549000033,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.13879003559,1.14501779359,-0.006227758,-0.006227758,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,alpha_flow_wait_progress_sweep,alpha_flow_wait_progress_sweep_0032,alpha_flow_wait_progress_sweep,1.25,1.25,1.25,0.75,0.75,1,0.61843501313,0.95,1,1,0.0152849694301,0.35,0.75,1,11,1,0,0
random-32-32-20|50|1406|1000|0|14650fb0739d0383,random-32-32-20,random,50,1406,2000,edge_cost_clamp_sweep,repair5g549_theta_549000034,repair5g549_theta_549000034,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,True,True,1.13612099644,1.14501779359,-0.00889679715,-0.00889679715,False,False,True,False,True,False,True,1400_1419,False,False,False,False,False,c0_short1000_t050_i2,2000,1000,0.5,2,random-32-32-20|50|1406|2000|c0_short1000_t050_i2,fulltheta_replay,staticflow_primary_fulltheta_replay,edge_cost_clamp_sweep,edge_cost_clamp_sweep_0033,edge_cost_clamp_sweep,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.987496025008,9.76162447675,1,0,0
