policy_role,paired_against_role,direct_group_key,context_budget_iteration_key,context_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,baseline_candidate,baseline_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,safe_high_margin_gain,safe_low_margin_gain,equal_vs_baseline,safe_worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
candidate::repair5g543_evt_wait_traffic_penalize_009,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_wait_traffic_penalize_009,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_wait_traffic_penalize_010,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_wait_traffic_penalize_010,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_wait_traffic_penalize_011,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_wait_traffic_penalize_011,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_wait_traffic_penalize_012,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_wait_traffic_penalize_012,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_001,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_001,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_002,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_002,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_003,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_003,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_004,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_004,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_005,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_005,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_006,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_006,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_007,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_007,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_008,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_008,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_evt_commit_progress_flow_009,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|500|final,maze-32-32-4|50|1106|500,maze-32-32-4,maze,50,1106,500,final,repair5g543_evt_commit_progress_flow_009,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_003,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|1000|final,maze-32-32-4|50|1106|1000,maze-32-32-4,maze,50,1106,1000,final,repair5g543_pareto_overlay_conservative_003,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_004,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|1000|final,maze-32-32-4|50|1106|1000,maze-32-32-4,maze,50,1106,1000,final,repair5g543_pareto_overlay_conservative_004,repair5g59_low_beta_high_cap,1.17576318224,1.16975023127,-0.00601295097,-0.00601295097,False,False,False,True,True,False,False,False,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_005,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|1000|final,maze-32-32-4|50|1106|1000,maze-32-32-4,maze,50,1106,1000,final,repair5g543_pareto_overlay_conservative_005,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_006,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|1000|final,maze-32-32-4|50|1106|1000,maze-32-32-4,maze,50,1106,1000,final,repair5g543_pareto_overlay_conservative_006,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_007,frozen_family_static_goal_aware,,maze-32-32-4|50|1106|1000|final,maze-32-32-4|50|1106|1000,maze-32-32-4,maze,50,1106,1000,final,repair5g543_pareto_overlay_conservative_007,repair5g59_low_beta_high_cap,1.17576318224,1.17576318224,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
