normalized_context_key,short_budget_ms,map,map_family,map_agent_group,agents,seed,context_bucket,teacher_action_class,observed_ids_only,ids_166_205_untouched,source,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
maze-32-32-4|a100|s146|it0|14650fb0739d0383,1000,maze-32-32-4,maze,maze-32-32-4|a100,100,146,safe_g522_teacher_select,safe_g522_select,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s146|it0|14650fb0739d0383,2000,maze-32-32-4,maze,maze-32-32-4|a100,100,146,safe_g522_teacher_select,safe_g522_select,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s147|it0|14650fb0739d0383,1000,maze-32-32-4,maze,maze-32-32-4|a100,100,147,safe_g522_teacher_select,safe_g522_select,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s147|it0|14650fb0739d0383,2000,maze-32-32-4,maze,maze-32-32-4|a100,100,147,safe_g522_teacher_select,safe_g522_select,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s148|it0|14650fb0739d0383,1000,maze-32-32-4,maze,maze-32-32-4|a100,100,148,old14_or_g518_fallback,old14_g518_fallback,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s148|it0|14650fb0739d0383,2000,maze-32-32-4,maze,maze-32-32-4|a100,100,148,old14_or_g518_fallback,old14_g518_fallback,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s149|it0|14650fb0739d0383,1000,maze-32-32-4,maze,maze-32-32-4|a100,100,149,safe_g522_teacher_select,safe_g522_select,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s149|it0|14650fb0739d0383,2000,maze-32-32-4,maze,maze-32-32-4|a100,100,149,safe_g522_teacher_select,safe_g522_select,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s150|it0|14650fb0739d0383,1000,maze-32-32-4,maze,maze-32-32-4|a100,100,150,safe_g522_teacher_select,safe_g522_select,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
maze-32-32-4|a100|s150|it0|14650fb0739d0383,2000,maze-32-32-4,maze,maze-32-32-4|a100,100,150,safe_g522_teacher_select,safe_g522_select,True,True,g527_g528_observed_teacher_rows,False,False,False,False,False
