row_type,policy,model,eval_scope,selection_rule,selected_candidate_id,selected_candidate_region,actual_safe_oracle_candidate,actual_safe_oracle_region,top1_contains_safe_oracle,top3_contains_safe_oracle,top5_contains_safe_oracle,selected_by_fallback,predicted_avoidable_risk,reward,normalized_context_key,short_budget_ms,candidate_rows,map,map_family,map_agent_group,agents,safe_oracle_candidate,utility_oracle_with_risk_candidate,target_bandit_selected_candidate_id,target_bandit_selected_region,target_bandit_should_fallback_static,target_bandit_should_fallback_old14_g518,target_bandit_safe_positive_selected,target_bandit_static_recovery_selected,target_bandit_candidate_induced_no_solution,target_bandit_budget_sensitive_failure,target_bandit_selected_policy_utility,target_bandit_selected_utility_bucket,target_bandit_action_class,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,False,False,False,False,0.040778951200535395,0.04134956875,maze-32-32-4|a100|s146|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.04134956875,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,False,False,False,False,0.040778951200535395,0.04134956875,maze-32-32-4|a100|s146|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.04134956875,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,True,False,True,False,0.03944751634293683,0.03111000498,maze-32-32-4|a100|s147|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.03111000498,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,True,False,True,False,0.03944751634293683,0.03111000498,maze-32-32-4|a100|s147|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.03111000498,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g59_block_heavy_flow_guard,old14,repair5g59_block_heavy_flow_guard,old14,True,False,False,True,0.047023683041492834,-0.0,maze-32-32-4|a100|s148|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g59_block_heavy_flow_guard,old14,repair5g59_block_heavy_flow_guard,old14,True,False,False,True,0.047023683041492834,-0.0,maze-32-32-4|a100|s148|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,repair5g59_block_heavy_flow_guard,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,False,False,0.03971138002876928,0.00665844636,maze-32-32-4|a100|s149|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00665844636,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,False,False,0.03971138002876928,0.00665844636,maze-32-32-4|a100|s149|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00665844636,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,True,False,True,False,0.044805169821938516,0.01888693025,maze-32-32-4|a100|s150|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.01888693025,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,True,False,True,False,0.044805169821938516,0.01888693025,maze-32-32-4|a100|s150|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.01888693025,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,True,True,True,False,0.039415532606278246,0.00280326197,maze-32-32-4|a100|s151|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00280326197,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,True,True,True,False,0.039415532606278246,0.00280326197,maze-32-32-4|a100|s151|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00280326197,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g59_low_beta_high_cap,old14,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,False,False,False,True,0.04800987734521108,-0.0,maze-32-32-4|a100|s152|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g59_low_beta_high_cap,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g59_low_beta_high_cap,old14,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,False,False,False,True,0.04800987734521108,-0.0,maze-32-32-4|a100|s152|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,repair5g59_low_beta_high_cap,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g59_wait_aggressive,old14,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,B_static_recovery_feasibility,False,False,False,True,0.044915028710676375,-0.0,maze-32-32-4|a100|s153|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,repair5g59_wait_aggressive,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g59_wait_aggressive,old14,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,B_static_recovery_feasibility,False,False,False,True,0.044915028710676375,-0.0,maze-32-32-4|a100|s153|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p30_max0p80_c0,repair5g59_wait_aggressive,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,True,True,True,False,0.03946403844113447,0.00783289818,maze-32-32-4|a100|s154|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00783289818,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,True,True,True,False,0.03946403844113447,0.00783289818,maze-32-32-4|a100|s154|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.00783289818,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,C_risk_boundary,False,False,False,False,0.04052447477250705,0.0119836818,maze-32-32-4|a100|s155|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.0119836818,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,C_risk_boundary,False,False,False,False,0.04052447477250705,0.0119836818,maze-32-32-4|a100|s155|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.0119836818,improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,True,True,True,False,0.03616706806662612,0.02136317395,maze-32-32-4|a50|s146|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.02136317395,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,True,True,True,False,0.03616706806662612,0.02136317395,maze-32-32-4|a50|s146|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,True,False,False,False,-0.02136317395,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g59_slow_decay_high_shield,old14,repair5g59_slow_decay_high_shield,old14,True,False,False,True,0.03437331377447926,-0.0,maze-32-32-4|a50|s147|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g59_slow_decay_high_shield,old14,repair5g59_slow_decay_high_shield,old14,True,False,False,True,0.03437331377447926,-0.0,maze-32-32-4|a50|s147|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,repair5g59_slow_decay_high_shield,old14,False,True,False,False,False,False,0.0,weak_or_neutral,old14_g518_fallback,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,True,False,True,False,0.036300712300731355,0.02219927723,maze-32-32-4|a50|s148|it0|14650fb0739d0383,1000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.02219927723,strong_improvement,safe_g522_select,False,False,False,False,False
context_budget_teacher,conservative_policy_improvement_over_g525_best,conservative_policy_improvement_over_g525_best,seed_oof,conservative_cpi,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,True,False,True,False,0.036300712300731355,0.02219927723,maze-32-32-4|a50|s148|it0|14650fb0739d0383,2000,44,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,True,False,False,False,-0.02219927723,strong_improvement,safe_g522_select,False,False,False,False,False
