candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed,acquisition_family,candidate_source_family,multi_fidelity_stage,multi_fidelity_screening_backend,screened_from_full_response_surface,response_screening_score,response_surface_selected_rank,response_context_selected_rank,response_context_candidate_pool_rows,response_surface_candidate_pool_rows,response_surface_selected_rows,coverage_first_candidate,response_candidate_pass,primary_30s_exploratory_full_lattice_skipped,large_agent_30s_exploratory_full_lattice_skipped,selected_for_30s_exact_acquisition,primary_exact_solver_internal_time_limit_sec,primary_exact_process_hard_timeout_sec,selected_for_primary_exact_acquisition,raw_actor_variant_id
repair5g59_additive_fallback,repair5g59_additive_fallback,A,paper_additive_ltm,repair5g59_additive_fallback,paper_faithful_additive_ltm,additive_ltm_force_additive,tierA_additive_ltm,1,0,force_additive=1|enable_dual_channel=0,G5.59 additive fallback alias and G5.66 plan section 5.1,523454688b8cdc73907329f98d3ba781717999f79cfe2edb70b72f926f33ce76,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
repair5g59_static_flow_shield,repair5g59_static_flow_shield,B,static_flow_shield_hand,repair5g59_static_flow_shield,repair5g2_best_frozen_static_candidate,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,tierB_static_flow_shield,0,1,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,scripts/repair5g545_common.py::static_flow_theta and historical repair5g59_static_flow_shield alias,6a1a4578b1aeaabcfec1c9cd3a79ce9112b77ab8fdbb404c669da710619eaab4,False,False,False,False,False,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_labeltrain1000_existingrow_a5_s568_a33981b06ad3,,,,,,,,,,,,,False,False,False,False,False,1.249999761581421,1.1580039262771606,1.249999761581421,0.7500004172325134,0.750000536441803,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841548085212708,0.6499991416931152,0.34342825412750244,0.8713763356208801,1.0,10.83284854888916,1,0,0,4d4bb2087811bdd3848d7b85fdc4c3f2ddd43467db23d52f87389c9a9f7cc7a4,g567_actor_generated_theta,g568_ltm30_labeltrain1000_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_labeltrain1000_existingrow_a5_s568_e7afff871d0f,,,,,,,,,,,,,False,False,False,False,False,1.250001311302185,1.1580052375793457,1.2500015497207642,0.7500004172325134,0.750000536441803,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841549873352051,0.6499994397163391,0.34336191415786743,0.8712726831436157,1.0,10.83251667022705,1,0,0,4ecd6214620864aa878a768863485771ddad07b464ef5dc4464152fae9e925ed,g567_actor_generated_theta,g568_ltm30_labeltrain1000_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_labeltrain1000_existingrow_a5_s568_865d9af1c990,,,,,,,,,,,,,False,False,False,False,False,1.249998688697815,1.1580030918121338,1.2499984502792358,0.7500003576278687,0.750000536441803,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841551661491394,0.6499996781349182,0.3432294726371765,0.8710657358169556,1.0,10.831854820251465,1,0,0,f8b9a2a4f64c00eb6d4a925cc3c81501ffa6d34b864cb745a9576f88a1ae0974,g567_actor_generated_theta,g568_ltm30_labeltrain1000_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_labeltrain1000_existingrow_a5_s568_8dc4685dc1ff,,,,,,,,,,,,,False,False,False,False,False,1.2499990463256836,1.1580034494400024,1.249998927116394,0.7500006556510925,0.7500008940696716,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841546893119812,0.6499989628791809,0.34338781237602234,0.8713131546974182,1.0,10.832646369934082,1,0,0,979eb6f8274f451b0f4846c807530257f06819832419138b9c9027b8921868ca,g567_actor_generated_theta,g568_ltm30_labeltrain1000_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_labeltrain1000_existingrow_a5_s568_3f8cfd9e85ed,,,,,,,,,,,,,False,False,False,False,False,1.2499991655349731,1.1580034494400024,1.249998927116394,0.7500005960464478,0.7500007748603821,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841545701026917,0.6499988436698914,0.3434411287307739,0.8713964223861694,1.0,10.83291244506836,1,0,0,e9c12116cee7144f1f532e6fc0f2b49baa61a25fd61b3caf7008d60c6ec95943,g567_actor_generated_theta,g568_ltm30_labeltrain1000_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_labeltrain1000_existingrow_a5_s568_cd5ee33dd823,,,,,,,,,,,,,False,False,False,False,False,1.250207781791687,1.1581772565841675,1.2502423524856567,0.7499663829803467,0.7499529719352722,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841555833816528,0.650000274181366,0.34271249175071716,0.8702579736709595,1.0,10.829269409179688,1,0,0,ecf11cd79dea312ff3ca9050555fe2993e55ebd14fb363f69a5aa678d2893d77,g567_actor_generated_theta,g568_ltm30_labeltrain1000_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_labeltrain1000_existingrow_a5_s568_12391ff6b21b,,,,,,,,,,,,,False,False,False,False,False,1.250207781791687,1.1581772565841675,1.2502423524856567,0.7499663829803467,0.7499529719352722,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841555833816528,0.650000274181366,0.34271249175071716,0.8702579736709595,1.0,10.829269409179688,1,0,0,23281c1b30877c831bbe625d3ae2f3fc79d3b15f53e6425442222fc6a1a9d409,g567_actor_generated_theta,g568_ltm30_labeltrain1000_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_labeltrain1000_existingrow_a5_s568_6e1a10be8b0b,,,,,,,,,,,,,False,False,False,False,False,1.2525146007537842,1.160099744796753,1.2529337406158447,0.7495369911193848,0.7493517994880676,1.0403398275375366,0.6932659149169922,0.979935884475708,1.0,0.6841621398925781,0.6500101685523987,0.3436359763145447,0.8717009425163269,1.0,10.833887100219727,1,0,0,d34e9e9d374b621dd005d8f2d11abd5fec77fd2d8c1fff9f1aeee7de3235e763,g567_actor_generated_theta,g568_ltm30_labeltrain1000_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
