plan_row_id,replay_phase,context_id,g566_dataset_row_id,g566_instance_uid,g566_evaluation_uid,g566_identity_digest,g566_scenario_sha256,g566_physical_map_sha256,g566_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g566_development_three_tier_00000010,development_three_tier,g566_valid_000036,g566_valid_000036,66daa0f88f70412eb911c3b4bdd727c372238d3456a4d5e0eb262f8a8cdfd272,716f7ccee58cbf43e9f472897b72d7ed152ff6ddd4be9368c6e231a3a68cbcef,111fdcbcd1d03546bec3f0361d37c88425159eadebce50bc30e9490f4ff260bb,e0c4cb2bbc19889dd6d5cc1abc9252c118dfe9a6a110a6ceac58bbe9b59959ff,bb1e52cf11a0c4ae25fe1d49faef69cb4bbd103462e51fddabb78f02183b798e,10274c99adb35fc6c2c321efbbc58c5f0130ca978ce5670e6dc1732b2c4b5a23,VALIDATION,g566-islands-48x48-a-v1,islands,32,32,566000037,750,750,750,0.75,2,budget750_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000011,development_three_tier,g566_valid_000039,g566_valid_000039,d80841f2e7427ea9b2f41b630c597bebb5dc854dcba0abf54ef685dc2c7969ad,323462d5f17adc491e44e108081f9d853c61594786f41c913e0674ffe3870072,dda3af9c6c893acb11c0c7ab30461f46bbdfcb9cbae38ad7c0dac635258349c9,b8553987dcc654ba4716bad95d3f0c4696d634d062201a1f19b4536a61037fba,6d585d0c63d287e2bb131f6a0967c984d549d2591cd4353ef44f7a1c64d3d00a,a7538cad0b7c40e759ab19f16dd37641b36235af9a655064e0550e301e3efc79,CALIBRATION,g566-empty-16x16-v1,empty,80,80,566000041,500,500,500,0.5,2,budget500_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000012,development_three_tier,g566_valid_000040,g566_valid_000040,9c98741049772d9b2d1ade9a47b0778a00332fac98c0be87761b9021d4f4b5ba,96c4706e1b754d5322fa389461379785bc6b508a1e910f0344769589183e637f,10320c81dfedd08caab2080d7bfd68e146e2803b7377fb40c9b4f275b2928a3e,c987a9dc5741186d82c156f9c12da1de97ea5f9a019c5aa59dbd4714a0f2e4b8,7890b76e0bad9a548ac7df748d03cd8b6cf06c29e02ce17c8ba208c4c25cff96,86ca73249fe0cd63ddde29ab4b7fc8e09a6f8c980c73c718f0b79d140e199bc9,CALIBRATION,g566-empty-48x32-v2,empty,8,8,566000042,1000,1000,1000,1.0,3,budget1000_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000013,development_three_tier,g566_valid_000048,g566_valid_000048,a78050341199f45c4b284ede86c7f6b5f5a9384d43159cd64dffdce4487f7325,a66ca7a1ab4f650486a33c707460d7495960ac563b7062b787e63be9a56dc333,ce19d9d06acb3dd78712cacdcfbf7c9ede4e3dca7bbe086065e910f2bb8f7966,fb2c599e133f5cdc9139db8599dd5c5512845b9bdb4276c73719b72d16e8fe24,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,6ec87951538309dab2413c1cda38aa593efec992f3a69219534eb2f4ab587490,VALIDATION,g566-connector-48x48-a-v2,connector,8,8,566000050,1000,1000,1000,1.0,3,budget1000_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000014,development_three_tier,g566_valid_000055,g566_valid_000055,eb28559e4680bc4f1b07f4e8bda1375374053b1d794b8f72c392ad688942582b,94bc86dc307f1f035053df602d7fdb87e6a3afdf8ac243b329236dea319328cf,7f5d2ca746b5cfb81e517aefbb138ab82288c8620827f3fe3a103f997b4761d0,6f089fdd6aa971f86d063bc825d3aa13a7753779348c82c97d56d4fbac13d760,bf33b093c5b9286617853bfdbc3019851e0af9b7b71a2f94c349166cc63ff6c5,d00befefea809dfea0ab2d1821d69a05b406c0eea9a7a70c26c211a911bbbbee,VALIDATION,g566-lanes-48x32-a-v1,lanes,80,80,566000057,500,500,500,0.5,2,budget500_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000015,development_three_tier,g566_valid_000057,g566_valid_000057,a230c6ff018c46e4328d6d8f3786a19ec0e2929311fd1fdfb131ced6bf3c32ec,c919bd3147263739e1d14c0d1103e63489abc8015e38b8d103db6154b949ed73,1fd0484feca3226e596c394a8b54e45f809321a0ddb564749341df721c852031,a1ffd939ae0382f0feb7464d3b56467c2da5f07a2093f516ae5dc167e4901f74,200aad4be9c4b951a73f755937c85c33a82565775fe7b8ec489eef5b1ca33c0d,599241ea7407a58e099ae1743771eafca49b43482ed8fc772f05360af9d8f5cb,VALIDATION,g566-islands-48x48-a-v3,islands,12,12,566000059,2000,2000,2000,2.0,4,budget2000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000016,development_three_tier,g566_valid_000060,g566_valid_000060,b6539203762e02c971bb6e2a0ba1518a6704da543a46f22a4aedcac24e8370c6,0d5b83b1803bc808eb672defc05c73b22e000cc2c837f9d0f76981b43327a415,2c4acf784ee5bc6196ab9d2bbddd23365abc729f7077dbfaf3ea12391387f490,e76897bc37757e21d9216291a9b6b09bad57c38e459b3fafe8ae7bae4c7bae9c,52d59b51465307ebfbc8bf1b7be6d19689d4ad82e7d3ce13900f8dff6467b7a4,7f0209700aa57f9716cfd2f55822d6cd32de31fd59a694c9772f5bae0d466d3b,CALIBRATION,g566-empty-8x8-v2,empty,32,32,566000062,1000,1000,1000,1.0,3,budget1000_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000017,development_three_tier,g566_valid_000061,g566_valid_000061,4d3ddebdaa71e22f76bf2b027fb8192339aa8ddfe03844e0de38cbd3378acb86,b0ae9bb7e202f2f9c13bb9f8852e38d7238b2f3aa81f0efb66bb11d6fc3631b1,9d3e14e6c4635781f97c06a63a3e2e2b0e70bb76ffdf6b10f6cfc27bfa2eb827,3d905ce100e9f6fc4fe58443195fbc5a1ae304e8f91009674d63565a96323796,4e477f8f925302fd7a60a0fc67ff326676a5424fef34affcc597e9edfe7e1c90,6e05295051edba9c3d75668f01cd930428cd3c49adb9a109a9c14afc2a094379,CALIBRATION,g566-empty-32x32-v3,empty,48,48,566000063,2000,2000,2000,2.0,4,budget2000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000018,development_three_tier,g566_valid_000071,g566_valid_000071,7fe52146d4d1e4ee23a0c6f5b12dad306ae2524e89956840e3d6300fd99b0097,8b2cb41a986378c346adf74da139d9e3ad0ef3e6b999c61dc9f9cfe70161bbbb,2169e4eaa934416220529b08665d4807665ecc72c528a81b138ad0cf9da491d6,abc31fc7d280589108326ab1f7c581f410820c4dd4e499e399d0d775d3881eeb,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,4151112acea7353616f6a4e739a80d369f12f08c55ec22916009c402dd4f6805,VALIDATION,g566-loop-32x32-a-v1,loop,80,80,566000073,500,500,500,0.5,2,budget500_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000019,development_three_tier,g566_valid_000072,g566_valid_000072,a86f0d3053e95cb56ff7d8b0b4049c9b501c9f4cad4accb769e4454f6c30001f,c230cfbf855d4815c032f6bccfb7070c76e53069d2c58d56583ce624be8a128a,bc1e7579e46c26069f9d38e022826db48cbe660592b6153ad0dfdc9f9c0ed91d,bd60113732e5c0625642d011466c010f5a885d89d1640e8acba3ed43891bb1fd,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8635a0f869d71e18ea243cc3e627ca6c09948801f3c081d157ea96ae980d03f9,VALIDATION,g566-tree-32x32-a-v2,tree,8,8,566000074,1000,1000,1000,1.0,3,budget1000_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000020,development_three_tier,g566_valid_000073,g566_valid_000073,67de96246bf142fed0f3b7230b966f1f35a5e5a12c20bf879db24aa6cfb4ad19,b1460b66765efdf257cca91974e3c523c09f5e4dae54434c540c752a0d14becd,dd3a7bcdb98386767ec823d5bdf0bb4e8e2b3ff4b407e94a2b98e777cfacde2e,3e7e621bb742861999c0fa5bcd147e98b539245129d17d04054b8680b55c673d,0197b70e303a767a3e4f14a4bd66438add49ea905257d25924a6c1c56b4cf02f,927e2f004c74b0424fe3df5bffddda99ea515bf295b8c043d2f43134eb7453a8,CALIBRATION,g566-string-32x24-a-v3,irregular_bottleneck,12,12,566000075,2000,2000,2000,2.0,4,budget2000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000021,development_three_tier,g566_valid_000074,g566_valid_000074,4939b5a4af0c93ec635d44ddd833c2cc9e7615e32bf49986dd984b93b1467b1f,a4131156955fcc3c7e0f54b8895599d320858c89213a179aa02d3eef7be2e10e,9df2627f8534ddb710729b4595e9096b4b25e6e6eeb6057efd1bf20594ecec10,1e045160e85c93c373ebf5f21fb69292e30a55e3c4afcb6760fdb1b1de7b26f0,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,2787f9d331b266eb3cb57c02bf39bfb63e6c5e5f7720d4296fce5d79533eca4b,VALIDATION,g566-corners-48x48-a-v0,irregular_bottleneck,16,16,566000076,5000,5000,5000,5.0,6,budget5000_ltm6,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000022,development_three_tier,g566_valid_000077,g566_valid_000077,19cc6df8cffbbb9e56926ff95905b7e607c90267a3be462d869a092b6727a192,adbc8d31f43ff2ba5b760a1a692df5534238143964d8cf979c734d4cca491798,86035a2d6be0fef0df43f520f4db434dfbb857e952c03586e7cd63f7154b6e66,7218fbe35a3d1aff0731d2d78f04d4571c2bfeec377731a50c6bf7cc7d2ca83d,2fade018c640e27655715f6d49617b7ffd80cb4ab8809b9274fa73f4897ac546,cca8be49ad20993f1a46355a127de2282240dfe14a7a1e19de3068ea0bcc3891,VALIDATION,g566-lanes-64x48-a-v3,lanes,48,48,566000079,2000,2000,2000,2.0,4,budget2000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000023,development_three_tier,g566_valid_000079,g566_valid_000079,6c41f34b166ff92d763f102a11f3f868fdd4fb7fbb77e2958c41bf96be399727,700e2317dac6f661b167b1fb1dfa364fee292e2d146444311db89b3f9b906e08,501e40a3a3e371018d5457f9a5baedb61217cd834ddacaebf50570baffdb6034,509d389ba1168b113e7e8ad32c934866643bf94386e6de9ff9154446008b6f46,2bb83ff39747a509e476588157216eb0038a18770ad0e273f6373cc07c6ced47,913322a8b12bedf37650aee36b40603601c4a63f49b353b13a9887fb9074b404,VALIDATION,g566-islands-72x48-a-v1,islands,80,80,566000081,500,500,500,0.5,2,budget500_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000024,development_three_tier,g566_valid_000082,g566_valid_000082,a1006e318d5db0e852aa340340ed9ca691101d68cefac75a29bb5b9228d3ee4d,426aef338d09d25a02555f762003bfe35f2b87330aa48ee169a0dd744f912651,e0315def1548e5f8ba7968e5de148a28984681382b4aa85a022edfc957131d26,64cd26867b26f2dd047365ef79cac02317abc4e0aa6204f8a9287352f57ba72d,06e44348d33ce5417b94ec0dfaa6291a9c8757bd0ee37d16e9a125ec92e6ad2b,8f411c60cc7f9a7b46cc18e05539f8995ca44cf4f82685e6f00021b6f609655a,CALIBRATION,g566-empty-16x16-v0,empty,16,16,566000084,5000,5000,5000,5.0,6,budget5000_ltm6,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000025,development_three_tier,g566_valid_000083,g566_valid_000083,ad1a59cb8e9eef3b6d4e799e35da2ab935da62dac4846603d662587b4f02e2b6,9f425cad07c2c6126f5d3533629f7be86294b6316a0d6e21261fc55cd957930b,0c15280922110473e3e2de32903de087c910be4b240193fa462f8b2d9f2f1929,e29bb6b09e2e48f694dc41a03709263468ff1e48a43fb0cf9a2c47b975973044,11465ef39f5fe0bee117adba5acac5cabadc5689667e59d9d32f936c95a077ff,5bb9f24d5d3d14c9e0429de66997ab8129664c1a449ca18b07afe9ff705948f8,CALIBRATION,g566-empty-48x32-v1,empty,24,24,566000085,500,500,500,0.5,2,budget500_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000026,development_three_tier,g566_valid_000091,g566_valid_000091,16cec578bbc8122133f6b76bb4caf24aa861d993e11c32efaeb16e9e3a96df39,bc641da4511919bd4d85862ed6ce903b9cb622e24d496b870afa4f93dcf2e46b,021b09b8152b43064c9578a3f1616547162e73fa20e44e06f477acda26453ad1,3fe9b02a5e815dd3cc052cbb6d786a56698a500a78aaec4c9dc55f22b624ad90,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,98e037fb78c8ec05836d7ffe97a5925eed1874bd3fc6aba115798fe7053a57b4,VALIDATION,g566-connector-48x48-a-v1,connector,24,24,566000093,500,500,500,0.5,2,budget500_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000027,development_three_tier,g566_valid_000098,g566_valid_000098,dca5f39e5df92ff435f02b409b65d9cdc1eeec1bb92e3ead8e428acc5c92aae5,404e56a69d37eae83ddabccc7f8d460485c9827a17e1541fc08277a0a99fe4b1,cc7d52eba4bca725e8bd51e48027100fadf063504c3037f9db49c8e2c61750f6,a4e575fb1ef3304e0a4d0e466b1187c39458ff54dc9cb0bfd18583aebee02725,aa25734434829be69c6e8f0030d13959ce2f154cd1fcfa862ae183ee1cea619a,23af09d5ba78c9577f016b1ef8379ca4b41e07b91f45ed354e2e672a10644bb3,VALIDATION,g566-lanes-48x32-a-v0,lanes,16,16,566000100,5000,5000,5000,5.0,6,budget5000_ltm6,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_development_three_tier_00000028,development_three_tier,g566_valid_000100,g566_valid_000100,7087b1b0c9489b7fc88991239e803445ba881804d3e891de3c69aa7baad4cadf,ef7da4a0ab7c56c7a5984fd3991371575bdc3c8b6f4d9a22f1c19a7dbfc551e8,be14cd77a4522eaaa779d0e13ad141956cbde941218cd4ddf18d381e4c83f32d,11788f2a22754fd6e420ce304cbca3cdff6374ff92c1790f9cb8705e7cd211b4,41e8bd801671ad3617c7eb64c8625c98bc8582f5dd8541565af5a8648f79998b,180c1ba671a001afb5bfe798dab5bc4059398504a4113d3b0997fabff46682b4,VALIDATION,g566-islands-48x48-a-v2,islands,32,32,566000102,1000,1000,1000,1.0,3,budget1000_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
