g561_development_replay_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g561_development_replay_00000000,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7125|1000|0|14650fb0739d0383,random-32-32-20|a256|s7125|it0|g561_development_replay_random_32_32_20_a256_s7125_hg561_dev_random_a256_b1000_i3_b1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,random-32-32-20,random,256,7125,1000,0,True,True,2.09756097561,12470,5945,31.104804,108,32713,32039,0,0,False,-0.321110176619,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,1,0,256,1000,0,32039,125.15234375,0,108,0,32713,0.421875,3.90625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b1000_i3,1000,1000,1.0,3,,,,,,,,random-32-32-20|256|7125|1000|g561_dev_random_a256_b1000_i3,True,
g561_development_replay_00000001,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7125|1000|0|14650fb0739d0383,random-32-32-20|a256|s7125|it0|g561_development_replay_random_32_32_20_a256_s7125_hg561_dev_random_a256_b1000_i3_b1000,g556_c063174,g556_c063174,g556_c063174,g556_c063174,random-32-32-20,random,256,7125,1000,0,True,True,1.77645079899,10561,5945,35.109627,74,18672,32039,-0.321110176619,-0.321110176619,True,-0.321110176619,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,1,0,256,1000,0,32039,125.15234375,0,74,0,18672,0.2890625,3.90625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b1000_i3,1000,1000,1.0,3,,,,,,,,random-32-32-20|256|7125|1000|g561_dev_random_a256_b1000_i3,True,
g561_development_replay_00000002,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7125|1000|0|14650fb0739d0383,random-32-32-20|a256|s7125|it0|g561_development_replay_random_32_32_20_a256_s7125_hg561_dev_random_a256_b1000_i3_b1000,generated_theta::g561_f6_full_goal_aware_dual_channel_actor_a8456d294d93,g561_f6_full_goal_aware_dual_channel_actor_a8456d294d93,g561_f6_full_goal_aware_dual_channel_actor_a8456d294d93,F6_full_goal_aware_dual_channel_actor,random-32-32-20,random,256,7125,1000,0,True,True,1.91051303616,11358,5945,36.228204,82,20722,32039,-0.187047939445,-0.187047939445,False,-0.321110176619,True,639f7fc368578eb5,alpha_commit=1.1580579280853271|alpha_block=1.3796205520629883|alpha_wait_spillover=0.75009000301361084|rho_decay=0.9501146674156189|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2499057054519653|alpha_cong_commit_nonprogress=1.1580579280853271|alpha_cong_block=1.3796205520629883|alpha_cong_wait_progress=0.74999123811721802|alpha_cong_wait_nonprogress=0.75009000301361084|alpha_flow_commit_progress=0.79927259683609009|alpha_flow_wait_progress=1.0014264583587646|rho_cong_decay=0.9501146674156189|rho_flow_decay=1|lambda_cong=0.95197689533233643|lambda_flow=0.65006637573242188|min_edge_cost=1|max_edge_cost=10.793308258056641|goal_projection_mode=flow_shield|flow_shield_beta=0.57455956935882568|max_flow_shield=1.231631875038147,14650fb0739d0383,1.2499057054519653,1.1580579280853271,1.3796205520629883,0.749991238117218,0.7500900030136108,0.7992725968360901,1.0014264583587646,0.9501146674156189,1.0,0.9519768953323364,0.6500663757324219,0.5745595693588257,1.231631875038147,1.0,10.79330825805664,1,0,0,0,1,0,256,1000,0,32039,125.15234375,0,82,0,20722,0.3203125,3.90625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b1000_i3,1000,1000,1.0,3,,,,,,,,random-32-32-20|256|7125|1000|g561_dev_random_a256_b1000_i3,True,
g561_development_replay_00000003,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7125|1000|0|14650fb0739d0383,random-32-32-20|a256|s7125|it0|g561_development_replay_random_32_32_20_a256_s7125_hg561_dev_random_a256_b1000_i3_b1000,generated_theta::g561_f7_full_goal_aware_actor_training_critic_66b1988315a5,g561_f7_full_goal_aware_actor_training_critic_66b1988315a5,g561_f7_full_goal_aware_actor_training_critic_66b1988315a5,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7125,1000,0,True,True,1.97527333894,11743,5945,38.382479,97,27359,32039,-0.122287636669,-0.122287636669,False,-0.321110176619,True,2d799ac886ce5442,alpha_commit=1.1579309701919556|alpha_block=1.3821572065353394|alpha_wait_spillover=0.74994218349456787|rho_decay=0.94506567716598511|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498985528945923|alpha_cong_commit_nonprogress=1.1579309701919556|alpha_cong_block=1.3821572065353394|alpha_cong_wait_progress=0.7499692440032959|alpha_cong_wait_nonprogress=0.74994218349456787|alpha_flow_commit_progress=0.80099868774414062|alpha_flow_wait_progress=1.0201971530914307|rho_cong_decay=0.94506567716598511|rho_flow_decay=1|lambda_cong=0.97678637504577637|lambda_flow=0.65003728866577148|min_edge_cost=1|max_edge_cost=10.793275833129883|goal_projection_mode=flow_shield|flow_shield_beta=0.61419403553009033|max_flow_shield=1.290708065032959,14650fb0739d0383,1.2498985528945923,1.1579309701919556,1.3821572065353394,0.7499692440032959,0.7499421834945679,0.8009986877441406,1.0201971530914307,0.9450656771659851,1.0,0.9767863750457764,0.6500372886657715,0.6141940355300903,1.290708065032959,1.0,10.793275833129883,1,0,0,0,1,0,256,1000,0,32039,125.15234375,0,97,0,27359,0.37890625,3.90625,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b1000_i3,1000,1000,1.0,3,,,,,,,,random-32-32-20|256|7125|1000|g561_dev_random_a256_b1000_i3,True,
g561_development_replay_00000000,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_development_replay_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,random-32-32-20,random,256,7053,2000,0,True,True,1.90719569603,11344,5948,65.07112,268,191851,29355,0,0,False,-0.0872562205783,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,1,0,256,2000,0,29355,114.66796875,0,268,0,191851,1.046875,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_development_replay_00000001,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_development_replay_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,g556_c063174,g556_c063174,g556_c063174,g556_c063174,random-32-32-20,random,256,7053,2000,0,True,True,1.81993947545,10825,5948,35.015374,80,20193,29355,-0.0872562205783,-0.0872562205783,True,-0.0872562205783,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,1,0,256,2000,0,29355,114.66796875,0,80,0,20193,0.3125,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_development_replay_00000002,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_development_replay_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,generated_theta::g561_f6_full_goal_aware_dual_channel_actor_07103baf1981,g561_f6_full_goal_aware_dual_channel_actor_07103baf1981,g561_f6_full_goal_aware_dual_channel_actor_07103baf1981,F6_full_goal_aware_dual_channel_actor,random-32-32-20,random,256,7053,2000,0,True,True,1.98335574983,11797,5948,37.04773,90,22763,29355,0.0761600537996,0.0761600537996,False,-0.0872562205783,True,9f104c054913189e,alpha_commit=1.1580207347869873|alpha_block=1.2553269863128662|alpha_wait_spillover=0.7502892017364502|rho_decay=0.95006692409515381|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498878240585327|alpha_cong_commit_nonprogress=1.1580207347869873|alpha_cong_block=1.2553269863128662|alpha_cong_wait_progress=0.75003212690353394|alpha_cong_wait_nonprogress=0.7502892017364502|alpha_flow_commit_progress=0.79821443557739258|alpha_flow_wait_progress=1.0361175537109375|rho_cong_decay=0.95006692409515381|rho_flow_decay=1|lambda_cong=0.86740511655807495|lambda_flow=0.65002071857452393|min_edge_cost=1|max_edge_cost=10.793113708496094|goal_projection_mode=flow_shield|flow_shield_beta=0.57478994131088257|max_flow_shield=1.231708288192749,14650fb0739d0383,1.2498878240585327,1.1580207347869873,1.2553269863128662,0.7500321269035339,0.7502892017364502,0.7982144355773926,1.0361175537109375,0.9500669240951538,1.0,0.867405116558075,0.6500207185745239,0.5747899413108826,1.231708288192749,1.0,10.793113708496094,1,0,0,0,1,0,256,2000,0,29355,114.66796875,0,90,0,22763,0.3515625,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_development_replay_00000003,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_development_replay_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,generated_theta::g561_f7_full_goal_aware_actor_training_critic_7c890e584b38,g561_f7_full_goal_aware_actor_training_critic_7c890e584b38,g561_f7_full_goal_aware_actor_training_critic_7c890e584b38,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7053,2000,0,True,True,2.02202420982,12027,5948,37.176191,98,24813,29355,0.114828513786,0.114828513786,False,-0.0872562205783,True,59c6f17618007b4a,alpha_commit=1.1578884124755859|alpha_block=1.2281039953231812|alpha_wait_spillover=0.75008738040924072|rho_decay=0.94510799646377563|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.249808669090271|alpha_cong_commit_nonprogress=1.1578884124755859|alpha_cong_block=1.2281039953231812|alpha_cong_wait_progress=0.74997740983963013|alpha_cong_wait_nonprogress=0.75008738040924072|alpha_flow_commit_progress=0.80163252353668213|alpha_flow_wait_progress=1.0911072492599487|rho_cong_decay=0.94510799646377563|rho_flow_decay=1|lambda_cong=0.82336920499801636|lambda_flow=0.65018051862716675|min_edge_cost=1|max_edge_cost=10.79318904876709|goal_projection_mode=flow_shield|flow_shield_beta=0.6139528751373291|max_flow_shield=1.286527156829834,14650fb0739d0383,1.249808669090271,1.157888412475586,1.2281039953231812,0.7499774098396301,0.7500873804092407,0.8016325235366821,1.0911072492599487,0.9451079964637756,1.0,0.8233692049980164,0.6501805186271667,0.6139528751373291,1.286527156829834,1.0,10.79318904876709,1,0,0,0,1,0,256,2000,0,29355,114.66796875,0,98,0,24813,0.3828125,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_development_replay_00000000,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7077|8000|0|14650fb0739d0383,random-32-32-20|a256|s7077|it0|g561_development_replay_random_32_32_20_a256_s7077_hg561_dev_random_a256_b8000_i8_b8000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,random-32-32-20,random,256,7077,8000,0,True,True,2.27937877481,13209,5795,32.707213,134,34031,35455,0,0,False,-0.572217428818,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,1,0,256,8000,0,35455,138.49609375,0,134,0,34031,0.5234375,31.25,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b8000_i8,8000,8000,8.0,8,,,,,,,,random-32-32-20|256|7077|8000|g561_dev_random_a256_b8000_i8,True,
g561_development_replay_00000001,g561_development_replay_real_solver_row,True,True,random-32-32-20|256|7077|8000|0|14650fb0739d0383,random-32-32-20|a256|s7077|it0|g561_development_replay_random_32_32_20_a256_s7077_hg561_dev_random_a256_b8000_i8_b8000,g556_c063174,g556_c063174,g556_c063174,g556_c063174,random-32-32-20,random,256,7077,8000,0,True,True,1.70716134599,9893,5795,34.183663,66,16618,35455,-0.572217428818,-0.572217428818,True,-0.572217428818,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,1,0,256,8000,0,35455,138.49609375,0,66,0,16618,0.2578125,31.25,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b8000_i8,8000,8000,8.0,8,,,,,,,,random-32-32-20|256|7077|8000|g561_dev_random_a256_b8000_i8,True,
