split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,200,1,2,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.459832429768,True,True,0.1,0.01,"[-0.36322165848687293, 0.6162506288290024, 0.5998282349109649, 0.554084290266037, 0.5466162490844727, 0.5861159867048263, 0.598731204867363, 0.599580573439598]","[0.0036007771268486977, 0.4963817894458771, 0.4901443123817444, 0.4979705214500427, 0.4895780086517334, 0.49782541394233704, 0.49631670117378235, 0.4965490400791168]",0.7637265920639038,0.09482698887586594,"[""commit_heavy"", ""block_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,200,1,3,defer_ltm,defer_ltm,,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[-0.2748409989755601, 0.6169020265340805, 0.5614814311265945, 0.47187976360321043, 0.4404530435800552, 0.5813598430156708, 0.5937553524971009, 0.5946648389101028]","[0.005879418458789587, 0.4924221336841583, 0.4896484315395355, 0.48604094982147217, 0.4539240896701813, 0.49335163831710815, 0.49580395221710205, 0.4961715638637543]",0.7495317459106445,0.1083003357052803,"[""commit_heavy"", ""decay_090"", ""decay_095""]","[0, 1, 1, 1, 1, 1, 1, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,2,0,defer_ltm,use_nonadditive,block_light,decay_090,selected,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,False,0.0,0.01,"[-1.0566635055979714, 0.508879611492157, 0.6555980771780014, -0.4967661952972412, 0.6591557466983795, 0.5904314070940018, -0.6942606248706579, -0.6123156650364399]","[0.0028308413457125425, 0.39758336544036865, 0.3534598648548126, 0.4795186519622803, 0.32595592737197876, 0.3656916320323944, 0.05157728120684624, 0.06926707178354263]",0.691010594367981,0.1781018227338791,"[""wait_light"", ""block_heavy"", ""wait_heavy""]","[0, 0, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,2,1,use_nonadditive,use_nonadditive,commit_heavy,wait_light,selected,False,True,True,0.174369747899,0.0,0.174369747899,0.1,0.0,0.1,False,0.134453781513,True,True,0.1,0.01,"[-0.521847214861773, 0.611608880162239, 0.6106274336576462, 0.5665187758207321, 0.264737928211689, 0.2806813871860504, 0.5906687223911286, 0.5894742166996002]","[0.003610380692407489, 0.48832210898399353, 0.4592020809650421, 0.4629019796848297, 0.2071353644132614, 0.5033708810806274, 0.4898436665534973, 0.49076300859451294]",0.6913180351257324,0.1259516477584839,"[""commit_heavy"", ""block_heavy"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,2,2,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0357142857143,True,True,0.0357142857143,0.01,"[-0.10144256943836809, 0.612434424161911, 0.6040219455957413, 0.5790791463851929, 0.6021525520086288, 0.5869818234443664, 0.599271502494812, 0.5994736206531525]","[0.015622076578438282, 0.4744719862937927, 0.46305760741233826, 0.4439445734024048, 0.45358410477638245, 0.47008442878723145, 0.46703386306762695, 0.467340886592865]",0.7039201259613037,0.14236955344676971,"[""commit_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 1, 0, 0, 1]"
train,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,2,3,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0126050420168,True,False,0.0126050420168,0.01,"[-0.2120105101261288, 0.613401111960411, 0.6140894955396652, 0.6059203261137008, 0.6046383595466613, 0.6088856607675552, 0.6081030476093292, 0.6084764015674591]","[0.005263455677777529, 0.4596473276615143, 0.4161563217639923, 0.4054451286792755, 0.3931034803390503, 0.42551085352897644, 0.41834956407546997, 0.4189937710762024]",0.6957471370697021,0.15951447188854218,"[""block_heavy"", ""commit_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,2,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,True,True,0.157345971564,0.0,0.157345971564,0.1,0.0,0.1,False,0.157345971564,True,True,0.1,0.01,"[-1.2714734371984378, 0.632672672867775, 0.673917578458786, -1.0110021352767944, 0.7042320537567138, -1.3791796958446503, -1.321491375118494, -1.3253967544436456]","[0.002606195630505681, 0.4006710946559906, 0.31045740842819214, 0.5347943305969238, 0.2754262685775757, 0.5884935259819031, 0.06300283223390579, 0.06361494958400726]",0.744425356388092,0.13298752903938293,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,2,1,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,True,False,True,0.0142180094787,0.0,0.0142180094787,0.0142180094787,0.0,0.0142180094787,False,0.0142180094787,True,False,0.0142180094787,0.01,"[-0.34137890540994703, 0.6177067840099335, 0.5771852678060532, 0.5490029007196426, 0.17335618317127227, 0.5454196697473526, 0.5809095275402069, 0.5805777299404145]","[0.004364949185401201, 0.4905875325202942, 0.47801461815834045, 0.4882447421550751, 0.15861204266548157, 0.49653467535972595, 0.49785488843917847, 0.4988939166069031]",0.7054622769355774,0.12183374166488647,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 1, 1, 0, 1, 1, 1]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,2,2,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.042654028436,True,True,0.042654028436,0.01,"[-0.18008220743387937, 0.6159506845474243, 0.5960056436061859, 0.5201571893692016, 0.3899026393890381, 0.5871822774410248, 0.5969617795944214, 0.5972004330158234]","[0.00926283560693264, 0.4814962148666382, 0.48702532052993774, 0.47641241550445557, 0.442030131816864, 0.48857659101486206, 0.49165570735931396, 0.49196285009384155]",0.6771565079689026,0.16080529987812042,"[""commit_heavy"", ""decay_090"", ""decay_095""]","[0, 1, 1, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,2,3,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0341232227488,True,True,0.0341232227488,0.01,"[-0.24795558475889265, 0.6169717568159103, 0.5961876684427261, 0.5887033462524414, 0.558253448009491, 0.5769589769840241, 0.5997201043367386, 0.5999217045307159]","[0.005300056654959917, 0.47874024510383606, 0.4695436656475067, 0.4537099599838257, 0.46489036083221436, 0.4766095280647278, 0.47752639651298523, 0.4781007170677185]",0.6698524355888367,0.16428205370903015,"[""commit_heavy"", ""decay_090"", ""decay_095""]","[0, 0, 1, 0, 1, 1, 1, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,2,0,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.334134615385,True,True,0.1,0.01,"[-1.1423419916629791, 0.6295472639799118, 0.6179812675714493, -0.25552281260490417, 0.6363687694072724, -0.9006710946559906, -1.2156106499582529, -1.218742759078741]","[0.0023851990699768066, 0.46019724011421204, 0.41157540678977966, 0.5287451148033142, 0.3721168637275696, 0.5625948309898376, 0.03317727521061897, 0.032414548099040985]",0.7595710158348083,0.10006531327962875,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 1, 1, 1, 1, 0, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,200,2,1,defer_ltm,defer_ltm,decay_090,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.0120192307692,False,False,-0.0120192307692,0.01,"[-0.26314087519422175, 0.6129062420129776, 0.6055910491943359, 0.5720188504457474, 0.4556559544801712, 0.6012221503257752, 0.6094443637132645, 0.6096215695142746]","[0.00460237730294466, 0.4893856942653656, 0.47912347316741943, 0.4759823977947235, 0.45923033356666565, 0.48534905910491943, 0.4891612231731415, 0.4893667995929718]",0.7100086808204651,0.134078711271286,"[""commit_heavy"", ""decay_090"", ""decay_095""]","[0, 1, 1, 1, 1, 1, 1, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,200,2,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.166826923077,True,True,0.1,0.01,"[-0.22679816279560328, 0.6146988743543624, 0.5865159302949905, 0.5764080673456192, 0.5052660757303238, 0.5846962434053421, 0.5651098853349685, 0.5758244812488555]","[0.0062101054936647415, 0.4963970482349396, 0.4891262948513031, 0.49455568194389343, 0.48466596007347107, 0.4939342439174652, 0.48976656794548035, 0.49067825078964233]",0.760044276714325,0.09942633658647537,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,200,2,3,use_nonadditive,defer_ltm,wait_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.120673076923,True,True,0.1,0.01,"[-0.24867233304306866, 0.6169275438785553, 0.6073067009449005, 0.5979744160175323, 0.4962073343992233, 0.5932051020860672, 0.6034369158744812, 0.6020107793807984]","[0.004480614326894283, 0.4904906153678894, 0.4885891079902649, 0.488117516040802, 0.4710715115070343, 0.49249789118766785, 0.49483633041381836, 0.4952017068862915]",0.7369047999382019,0.11414575576782227,"[""commit_heavy"", ""block_heavy"", ""decay_095""]","[0, 1, 1, 1, 0, 0, 1, 1]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,3,0,use_nonadditive,use_nonadditive,block_heavy,decay_090,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0685714285714,True,True,0.0685714285714,0.01,"[-1.0314697880716994, 0.22275131046772004, 0.637065383195877, -0.448638836145401, 0.6266873651742935, 0.6003259360790253, -0.5963988669961691, -0.5646886917948722]","[0.003079867223277688, 0.4506920278072357, 0.3961576819419861, 0.48822957277297974, 0.407444566488266, 0.38290947675704956, 0.06118599697947502, 0.06804512441158295]",0.7049577236175537,0.17068837583065033,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 1, 0, 1, 1, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,3,1,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0742857142857,True,True,0.0742857142857,0.01,"[-0.44536863438319413, 0.6160704106092453, 0.5802105224132538, 0.533005068898201, 0.5771830767393112, 0.5168066543340682, 0.6099187541007995, 0.6092751145362854]","[0.003849800443276763, 0.4760850965976715, 0.4419497847557068, 0.47992417216300964, 0.4551286995410919, 0.4596147835254669, 0.4508504867553711, 0.45208871364593506]",0.7010805010795593,0.12684734165668488,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,3,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0590476190476,True,True,0.0590476190476,0.01,"[-0.15753675432875752, 0.6092479836940765, 0.6117019158601761, 0.6002063006162643, 0.6062057131528854, 0.6091096520423889, 0.6054379653930664, 0.6054367506504059]","[0.008574591018259525, 0.4597991108894348, 0.43239542841911316, 0.4186488687992096, 0.41572096943855286, 0.44148504734039307, 0.4364504814147949, 0.43693143129348755]",0.6746695637702942,0.173696830868721,"[""block_heavy"", ""commit_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,3,3,use_nonadditive,use_nonadditive,wait_light,wait_heavy,selected,False,False,True,0.0190476190476,0.0,0.0190476190476,0.0190476190476,0.0,0.0190476190476,False,0.032380952381,True,True,0.032380952381,0.01,"[-0.2021430668607354, 0.6131698644161224, 0.6203322982788086, 0.5920632320642472, 0.6068604391813278, 0.633375090956688, 0.6043142771720886, 0.6037616831064224]","[0.005739616230130196, 0.4519156813621521, 0.31857800483703613, 0.380481094121933, 0.35747388005256653, 0.259248286485672, 0.368910551071167, 0.37065693736076355]",0.6730666756629944,0.170906662940979,"[""wait_heavy"", ""block_heavy"", ""commit_heavy""]","[0, 0, 1, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,3,0,use_nonadditive,use_nonadditive,commit_heavy,wait_light,selected,False,True,True,0.213426853707,0.0,0.213426853707,0.1,0.0,0.1,False,0.122244488978,True,True,0.1,0.01,"[-1.3987926872773095, 0.7132339423894882, 0.6563464313745498, -0.9827147436141968, 0.7032657486200332, -1.3681232309341431, -1.4098388565331696, -1.4180971299111844]","[0.003376763081178069, 0.3402593433856964, 0.3330861032009125, 0.5356535911560059, 0.2644140422344208, 0.5804686546325684, 0.04530853405594826, 0.04733758419752121]",0.7808156609535217,0.11721142381429672,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 1, 1, 0, 0, 0, 0]"
train,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,3,1,use_nonadditive,use_nonadditive,block_heavy,wait_light,selected,False,False,True,-0.0400801603206,0.0,-0.0400801603206,-0.09008016032060001,0.0,-0.09008016032060001,True,0.0921843687375,True,True,0.0921843687375,0.01,"[-0.30391056222841145, 0.6178839600086212, 0.5879806685447693, 0.5206343859434128, 0.16334436148405074, 0.5908127295970916, 0.6034506541490555, 0.6051605474948883]","[0.004449925385415554, 0.4896770119667053, 0.4825005531311035, 0.47187045216560364, 0.13514865934848785, 0.49484437704086304, 0.49322256445884705, 0.49336785078048706]",0.664448618888855,0.15809686481952667,"[""commit_heavy"", ""decay_090"", ""decay_095""]","[0, 1, 0, 0, 1, 0, 0, 1]"
train,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,3,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.065130260521,True,True,0.065130260521,0.01,"[-0.2146543834730983, 0.6162663388252259, 0.6044538766145706, 0.5836738502979278, 0.48253190517425537, 0.6005135923624039, 0.602405503988266, 0.6025513285398483]","[0.0061004068702459335, 0.4824087619781494, 0.47703608870506287, 0.47231537103652954, 0.46631842851638794, 0.4875503480434418, 0.4846535325050354, 0.4850483238697052]",0.7003979086875916,0.13526783883571625,"[""commit_heavy"", ""block_heavy"", ""decay_090""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i3__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,3,3,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0180360721443,True,False,0.0180360721443,0.01,"[-0.20529715469107032, 0.6167224150896072, 0.6083032375574112, 0.6002690702676773, 0.5301150888204574, 0.583414603471756, 0.6025557225942612, 0.6026886361837387]","[0.006248678080737591, 0.4771287143230438, 0.46984609961509705, 0.4566137492656708, 0.4623700678348541, 0.4749005436897278, 0.47586408257484436, 0.4763471186161041]",0.6939912438392639,0.1480989307165146,"[""commit_heavy"", ""block_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 1, 0]"
train,empty-16-16__a200__i3__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i3__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,3,0,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.218613669413,True,True,0.1,0.01,"[-1.0134474871261046, 0.6349077332019806, 0.6163155919313431, -0.2109098267555237, 0.6458577960729599, -0.893031347990036, -1.0920231164246799, -1.0707933219149708]","[0.0022035723086446524, 0.4340851902961731, 0.40052589774131775, 0.5183300971984863, 0.35263076424598694, 0.5543882250785828, 0.027691427618265152, 0.025614658370614052]",0.764438271522522,0.09433715790510178,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 1, 0, 1, 0, 0]"
