plan_row_id,context_key,map,map_family,agents,seed,budget_ms,risk_stage,ltm_max_iterations,role,candidate_id,method,context_source,blind_replay,execution_mode,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g539_blind_plan_0000017,maze-32-32-4|50|566|2000,maze-32-32-4,maze,50,566,2000,run_level_schedule,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000018,maze-32-32-4|50|566|2000,maze-32-32-4,maze,50,566,2000,run_level_schedule,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000019,maze-32-32-4|50|566|2000,maze-32-32-4,maze,50,566,2000,run_level_schedule,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000020,maze-32-32-4|50|566|2000,maze-32-32-4,maze,50,566,2000,run_level_schedule,2,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000021,maze-32-32-4|50|566|2000,maze-32-32-4,maze,50,566,2000,run_level_schedule,2,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000022,maze-32-32-4|50|566|2000,maze-32-32-4,maze,50,566,2000,run_level_schedule,2,g539_frozen_parameter_policy,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000023,maze-32-32-4|50|566|2000,maze-32-32-4,maze,50,566,2000,run_level_schedule,2,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000024,warehouse-10-20-10-2-1|50|566|2000,warehouse-10-20-10-2-1,warehouse,50,566,2000,run_level_schedule,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000025,warehouse-10-20-10-2-1|50|566|2000,warehouse-10-20-10-2-1,warehouse,50,566,2000,run_level_schedule,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000026,warehouse-10-20-10-2-1|50|566|2000,warehouse-10-20-10-2-1,warehouse,50,566,2000,run_level_schedule,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000027,warehouse-10-20-10-2-1|50|566|2000,warehouse-10-20-10-2-1,warehouse,50,566,2000,run_level_schedule,2,frozen_family_static_goal_aware,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000028,warehouse-10-20-10-2-1|50|566|2000,warehouse-10-20-10-2-1,warehouse,50,566,2000,run_level_schedule,2,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000029,warehouse-10-20-10-2-1|50|566|2000,warehouse-10-20-10-2-1,warehouse,50,566,2000,run_level_schedule,2,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000030,warehouse-10-20-10-2-1|50|566|2000,warehouse-10-20-10-2-1,warehouse,50,566,2000,run_level_schedule,2,g539_frozen_parameter_policy,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000031,warehouse-10-20-10-2-1|50|566|2000,warehouse-10-20-10-2-1,warehouse,50,566,2000,run_level_schedule,2,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000032,warehouse-10-20-10-2-1|100|566|2000,warehouse-10-20-10-2-1,warehouse,100,566,2000,run_level_schedule,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000033,warehouse-10-20-10-2-1|100|566|2000,warehouse-10-20-10-2-1,warehouse,100,566,2000,run_level_schedule,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000034,warehouse-10-20-10-2-1|100|566|2000,warehouse-10-20-10-2-1,warehouse,100,566,2000,run_level_schedule,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000035,warehouse-10-20-10-2-1|100|566|2000,warehouse-10-20-10-2-1,warehouse,100,566,2000,run_level_schedule,2,frozen_family_static_goal_aware,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000036,warehouse-10-20-10-2-1|100|566|2000,warehouse-10-20-10-2-1,warehouse,100,566,2000,run_level_schedule,2,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000037,warehouse-10-20-10-2-1|100|566|2000,warehouse-10-20-10-2-1,warehouse,100,566,2000,run_level_schedule,2,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000038,warehouse-10-20-10-2-1|100|566|2000,warehouse-10-20-10-2-1,warehouse,100,566,2000,run_level_schedule,2,g539_frozen_parameter_policy,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000039,warehouse-10-20-10-2-1|100|566|2000,warehouse-10-20-10-2-1,warehouse,100,566,2000,run_level_schedule,2,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000040,maze-32-32-4|50|566|500,maze-32-32-4,maze,50,566,500,run_level_schedule,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000041,maze-32-32-4|50|566|500,maze-32-32-4,maze,50,566,500,run_level_schedule,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000042,maze-32-32-4|50|566|500,maze-32-32-4,maze,50,566,500,run_level_schedule,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000043,maze-32-32-4|50|566|500,maze-32-32-4,maze,50,566,500,run_level_schedule,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000044,maze-32-32-4|50|566|500,maze-32-32-4,maze,50,566,500,run_level_schedule,2,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000045,maze-32-32-4|50|566|500,maze-32-32-4,maze,50,566,500,run_level_schedule,2,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000046,maze-32-32-4|50|566|500,maze-32-32-4,maze,50,566,500,run_level_schedule,2,g539_frozen_parameter_policy,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000047,maze-32-32-4|50|566|500,maze-32-32-4,maze,50,566,500,run_level_schedule,2,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000048,maze-32-32-4|50|566|1000,maze-32-32-4,maze,50,566,1000,run_level_schedule,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000049,maze-32-32-4|50|566|1000,maze-32-32-4,maze,50,566,1000,run_level_schedule,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000050,maze-32-32-4|50|566|1000,maze-32-32-4,maze,50,566,1000,run_level_schedule,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000051,maze-32-32-4|50|566|1000,maze-32-32-4,maze,50,566,1000,run_level_schedule,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000052,maze-32-32-4|50|566|1000,maze-32-32-4,maze,50,566,1000,run_level_schedule,2,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000053,maze-32-32-4|50|566|1000,maze-32-32-4,maze,50,566,1000,run_level_schedule,2,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000054,maze-32-32-4|50|566|1000,maze-32-32-4,maze,50,566,1000,run_level_schedule,2,g539_frozen_parameter_policy,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000055,maze-32-32-4|50|566|1000,maze-32-32-4,maze,50,566,1000,run_level_schedule,2,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000056,maze-32-32-4|100|566|500,maze-32-32-4,maze,100,566,500,run_level_schedule,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000057,maze-32-32-4|100|566|500,maze-32-32-4,maze,100,566,500,run_level_schedule,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000058,maze-32-32-4|100|566|500,maze-32-32-4,maze,100,566,500,run_level_schedule,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000059,maze-32-32-4|100|566|500,maze-32-32-4,maze,100,566,500,run_level_schedule,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000060,maze-32-32-4|100|566|500,maze-32-32-4,maze,100,566,500,run_level_schedule,2,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000061,maze-32-32-4|100|566|500,maze-32-32-4,maze,100,566,500,run_level_schedule,2,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000062,maze-32-32-4|100|566|500,maze-32-32-4,maze,100,566,500,run_level_schedule,2,g539_frozen_parameter_policy,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
g539_blind_plan_0000063,maze-32-32-4|100|566|500,maze-32-32-4,maze,100,566,500,run_level_schedule,2,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,fresh_blind_seed_566_645,True,real_solver_execution_required,False,False,False,False,False
