agents,baseline_method,baseline_ratio,baseline_success,better_vs_ltm,candidate_id,component,contender_method,delta_ratio_vs_ltm,equal_vs_ltm,map,repair5g2_selected_source_method,repair5g3_synthetic_source_method,scen,seed,success,sum_of_loss_ratio,worse_vs_ltm
50,lacam_star_ltm,1.20906087777,True,False,repair5g5_contextual_flow_shield_selector_runtime,diagnostic,repair5g5_contextual_flow_shield_selector_runtime,0.004247286460000055,False,maze-32-32-4,,,maze-32-32-4-random-127.scen,127,True,1.21330816423,True
50,lacam_star_ltm,1.20906087777,True,True,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.05096743746999999,False,maze-32-32-4,,,maze-32-32-4-random-127.scen,127,True,1.1580934403,False
50,lacam_star_ltm,1.20906087777,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-127.scen,127,True,1.20906087777,False
50,lacam_star_ltm,1.20906087777,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-127.scen,127,True,1.20906087777,False
50,lacam_star_ltm,1.16067761807,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.16067761807,False
50,lacam_star_ltm,1.16067761807,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.16067761807,False
50,lacam_star_ltm,1.16067761807,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.16067761807,False
50,lacam_star_ltm,1.16067761807,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.16067761807,False
50,lacam_star_ltm,1.16067761807,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.028234086240000122,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-128.scen,128,True,1.13244353183,False
50,lacam_star_ltm,1.16067761807,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.028234086240000122,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-128.scen,128,True,1.13244353183,False
50,lacam_star_ltm,1.16067761807,True,False,repair5g5_contextual_flow_shield_selector_disable,diagnostic,repair5g5_contextual_flow_shield_selector_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.16067761807,False
50,lacam_star_ltm,1.16067761807,True,False,repair5g5_contextual_flow_shield_selector_force_additive_parity,diagnostic,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.16067761807,False
50,lacam_star_ltm,1.16067761807,True,True,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.028234086240000122,False,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.13244353183,False
50,lacam_star_ltm,1.16067761807,True,False,repair5g5_contextual_flow_shield_selector_runtime,diagnostic,repair5g5_contextual_flow_shield_selector_runtime,0.00975359342999993,False,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.1704312115,True
50,lacam_star_ltm,1.16067761807,True,True,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.028234086240000122,False,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.13244353183,False
50,lacam_star_ltm,1.16067761807,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.16067761807,False
50,lacam_star_ltm,1.16067761807,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-128.scen,128,True,1.16067761807,False
50,lacam_star_ltm,1.15824915825,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.15824915825,False
50,lacam_star_ltm,1.15824915825,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.15824915825,False
50,lacam_star_ltm,1.15824915825,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.15824915825,False
50,lacam_star_ltm,1.15824915825,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.15824915825,False
50,lacam_star_ltm,1.15824915825,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.03896103896000014,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-129.scen,129,True,1.11928811929,False
50,lacam_star_ltm,1.15824915825,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.03896103896000014,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-129.scen,129,True,1.11928811929,False
50,lacam_star_ltm,1.15824915825,True,False,repair5g5_contextual_flow_shield_selector_disable,diagnostic,repair5g5_contextual_flow_shield_selector_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.15824915825,False
50,lacam_star_ltm,1.15824915825,True,False,repair5g5_contextual_flow_shield_selector_force_additive_parity,diagnostic,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.15824915825,False
50,lacam_star_ltm,1.15824915825,True,True,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.03896103896000014,False,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.11928811929,False
50,lacam_star_ltm,1.15824915825,True,False,repair5g5_contextual_flow_shield_selector_runtime,diagnostic,repair5g5_contextual_flow_shield_selector_runtime,0.005291005289999928,False,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.16354016354,True
50,lacam_star_ltm,1.15824915825,True,True,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.03896103896000014,False,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.11928811929,False
50,lacam_star_ltm,1.15824915825,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.15824915825,False
50,lacam_star_ltm,1.15824915825,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-129.scen,129,True,1.15824915825,False
50,lacam_star_ltm,1.15107057891,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15107057891,False
50,lacam_star_ltm,1.15107057891,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15107057891,False
50,lacam_star_ltm,1.15107057891,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15107057891,False
50,lacam_star_ltm,1.15107057891,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15107057891,False
50,lacam_star_ltm,1.15107057891,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.05987311657999994,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-130.scen,130,True,1.09119746233,False
50,lacam_star_ltm,1.15107057891,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.05987311657999994,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-130.scen,130,True,1.09119746233,False
50,lacam_star_ltm,1.15107057891,True,False,repair5g5_contextual_flow_shield_selector_disable,diagnostic,repair5g5_contextual_flow_shield_selector_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15107057891,False
50,lacam_star_ltm,1.15107057891,True,False,repair5g5_contextual_flow_shield_selector_force_additive_parity,diagnostic,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15107057891,False
50,lacam_star_ltm,1.15107057891,True,True,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.05987311657999994,False,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.09119746233,False
50,lacam_star_ltm,1.15107057891,True,False,repair5g5_contextual_flow_shield_selector_runtime,diagnostic,repair5g5_contextual_flow_shield_selector_runtime,0.0007930214100000388,False,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15186360032,True
50,lacam_star_ltm,1.15107057891,True,True,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.05987311657999994,False,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.09119746233,False
50,lacam_star_ltm,1.15107057891,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15107057891,False
50,lacam_star_ltm,1.15107057891,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-130.scen,130,True,1.15107057891,False
50,lacam_star_ltm,0.895640233436,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895640233436,False
50,lacam_star_ltm,0.895640233436,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895640233436,False
50,lacam_star_ltm,0.895640233436,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895640233436,False
50,lacam_star_ltm,0.895640233436,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895640233436,False
50,lacam_star_ltm,0.895640233436,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.03364229316799994,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-131.scen,131,True,0.861997940268,False
50,lacam_star_ltm,0.895640233436,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.03364229316799994,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-131.scen,131,True,0.861997940268,False
50,lacam_star_ltm,0.895640233436,True,False,repair5g5_contextual_flow_shield_selector_disable,diagnostic,repair5g5_contextual_flow_shield_selector_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895640233436,False
50,lacam_star_ltm,0.895640233436,True,False,repair5g5_contextual_flow_shield_selector_force_additive_parity,diagnostic,repair5g5_contextual_flow_shield_selector_force_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895640233436,False
50,lacam_star_ltm,0.895640233436,True,True,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,-0.03364229316799994,False,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.861997940268,False
50,lacam_star_ltm,0.895640233436,True,False,repair5g5_contextual_flow_shield_selector_runtime,diagnostic,repair5g5_contextual_flow_shield_selector_runtime,0.00034328870600008887,False,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895983522142,True
50,lacam_star_ltm,0.895640233436,True,True,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,diagnostic,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,-0.03364229316799994,False,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.861997940268,False
50,lacam_star_ltm,0.895640233436,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895640233436,False
50,lacam_star_ltm,0.895640233436,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,maze-32-32-4,,,maze-32-32-4-random-131.scen,131,True,0.895640233436,False
50,lacam_star_ltm,1.15562913907,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-132.scen,132,True,1.15562913907,False
50,lacam_star_ltm,1.15562913907,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-132.scen,132,True,1.15562913907,False
50,lacam_star_ltm,1.15562913907,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-132.scen,132,True,1.15562913907,False
50,lacam_star_ltm,1.15562913907,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-132.scen,132,True,1.15562913907,False
50,lacam_star_ltm,1.15562913907,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.03500473037000007,False,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-132.scen,132,True,1.1206244087,False
