context_key,map_family,agents,seed,nominal_budget_ms,horizon_id,candidate_theta_rows,best_delta_vs_static_flow,mean_delta_vs_static_flow,has_safe_useful_candidate,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|100|2141|2000|0|14650fb0739d0383,random,100,2141,2000,iter_cf_short2000_t050_i2,16,-0.0205831904,0.0823633913257,True,False,False,False,False,False
random-32-32-20|100|2145|2000|0|14650fb0739d0383,random,100,2145,2000,iter_cf_short2000_t050_i2,16,-0.02672413794,0.152586206892,True,False,False,False,False,False
random-32-32-20|100|2147|2000|0|14650fb0739d0383,random,100,2147,2000,iter_cf_short2000_t050_i2,16,-0.06717763751,0.120012398556,True,False,False,False,False,False
random-32-32-20|100|2151|2000|0|14650fb0739d0383,random,100,2151,2000,iter_cf_short2000_t050_i2,16,-0.0530814215,0.0713321765986,True,False,False,False,False,False
random-32-32-20|100|2153|2000|0|14650fb0739d0383,random,100,2153,2000,iter_cf_short2000_t050_i2,16,-0.01506906655,0.100153481236,True,False,False,False,False,False
random-32-32-20|100|2157|2000|0|14650fb0739d0383,random,100,2157,2000,iter_cf_short2000_t050_i2,16,0.01497137824,0.143576618225,False,False,False,False,False,False
random-32-32-20|100|2159|2000|0|14650fb0739d0383,random,100,2159,2000,iter_cf_short2000_t050_i2,16,0.00414250207,0.113780723553,False,False,False,False,False,False
random-32-32-20|100|2163|2000|0|14650fb0739d0383,random,100,2163,2000,iter_cf_short2000_t050_i2,16,0.04345837146,0.130060612994,False,False,False,False,False,False
random-32-32-20|100|2165|2000|0|14650fb0739d0383,random,100,2165,2000,iter_cf_short2000_t050_i2,16,-0.01883148237,0.143248028331,True,False,False,False,False,False
random-32-32-20|100|2169|2000|0|14650fb0739d0383,random,100,2169,2000,iter_cf_short2000_t050_i2,16,-0.01083883129,0.115048696195,True,False,False,False,False,False
random-32-32-20|100|2171|2000|0|14650fb0739d0383,random,100,2171,2000,iter_cf_short2000_t050_i2,16,0.01717126073,0.333634583523,False,False,False,False,False,False
random-32-32-20|100|2175|2000|0|14650fb0739d0383,random,100,2175,2000,iter_cf_short2000_t050_i2,16,0.02618943692,0.178873854209,False,False,False,False,False,False
random-32-32-20|100|2177|2000|0|14650fb0739d0383,random,100,2177,2000,iter_cf_short2000_t050_i2,16,-0.04372540446,0.138453369977,True,False,False,False,False,False
random-32-32-20|100|2181|2000|0|14650fb0739d0383,random,100,2181,2000,iter_cf_short2000_t050_i2,16,0.00410209663,0.214875797633,False,False,False,False,False,False
random-32-32-20|100|2183|2000|0|14650fb0739d0383,random,100,2183,2000,iter_cf_short2000_t050_i2,16,0.00265369306,0.159885006639,False,False,False,False,False,False
random-32-32-20|100|2187|2000|0|14650fb0739d0383,random,100,2187,2000,iter_cf_short2000_t050_i2,16,-0.09580246914,0.0771781305107,True,False,False,False,False,False
random-32-32-20|100|2189|2000|0|14650fb0739d0383,random,100,2189,2000,iter_cf_short2000_t050_i2,16,-0.02066969822,0.158743282345,True,False,False,False,False,False
random-32-32-20|100|2193|2000|0|14650fb0739d0383,random,100,2193,2000,iter_cf_short2000_t050_i2,16,-0.0935453695,0.164990645463,True,False,False,False,False,False
random-32-32-20|100|2195|2000|0|14650fb0739d0383,random,100,2195,2000,iter_cf_short2000_t050_i2,16,-0.03582218386,0.147577686663,True,False,False,False,False,False
random-32-32-20|100|2199|2000|0|14650fb0739d0383,random,100,2199,2000,iter_cf_short2000_t050_i2,16,-0.03948635634,0.0752701979675,True,False,False,False,False,False
random-32-32-20|100|2201|2000|0|14650fb0739d0383,random,100,2201,2000,iter_cf_short2000_t050_i2,16,-0.04306000916,0.227210261113,True,False,False,False,False,False
random-32-32-20|100|2205|2000|0|14650fb0739d0383,random,100,2205,2000,iter_cf_short2000_t050_i2,16,-0.0017167382,0.151130185977,True,False,False,False,False,False
random-32-32-20|100|2207|2000|0|14650fb0739d0383,random,100,2207,2000,iter_cf_short2000_t050_i2,16,-0.00309050773,0.128506254595,True,False,False,False,False,False
random-32-32-20|100|2211|2000|0|14650fb0739d0383,random,100,2211,2000,iter_cf_short2000_t050_i2,16,-0.01165501166,0.08808275058,True,False,False,False,False,False
random-32-32-20|100|2213|2000|0|14650fb0739d0383,random,100,2213,2000,iter_cf_short2000_t050_i2,16,-0.03682342502,0.207547692992,True,False,False,False,False,False
random-32-32-20|100|2217|2000|0|14650fb0739d0383,random,100,2217,2000,iter_cf_short2000_t050_i2,16,-0.08429118774,0.0688856960362,True,False,False,False,False,False
random-32-32-20|100|2219|2000|0|14650fb0739d0383,random,100,2219,2000,iter_cf_short2000_t050_i2,16,-0.07721639656,0.112646965367,True,False,False,False,False,False
random-32-32-20|50|2022|2000|0|14650fb0739d0383,random,50,2022,2000,iter_cf_short2000_t050_i2,16,-0.03156822811,-0.00833757637625,True,False,False,False,False,False
random-32-32-20|50|2024|2000|0|14650fb0739d0383,random,50,2024,2000,iter_cf_short2000_t050_i2,16,-0.07948243993,-0.0387014787419,True,False,False,False,False,False
random-32-32-20|50|2028|2000|0|14650fb0739d0383,random,50,2028,2000,iter_cf_short2000_t050_i2,16,-0.0325684678,0.00666173205,True,False,False,False,False,False
random-32-32-20|50|2030|2000|0|14650fb0739d0383,random,50,2030,2000,iter_cf_short2000_t050_i2,16,-0.05353535354,0.00827020201813,True,False,False,False,False,False
random-32-32-20|50|2034|2000|0|14650fb0739d0383,random,50,2034,2000,iter_cf_short2000_t050_i2,16,-0.04025044722,0.00458407871812,True,False,False,False,False,False
random-32-32-20|50|2036|2000|0|14650fb0739d0383,random,50,2036,2000,iter_cf_short2000_t050_i2,16,-0.06964285714,-0.00731026785438,True,False,False,False,False,False
random-32-32-20|50|2040|2000|0|14650fb0739d0383,random,50,2040,2000,iter_cf_short2000_t050_i2,16,-0.05615942029,0.0371942934813,True,False,False,False,False,False
random-32-32-20|50|2042|2000|0|14650fb0739d0383,random,50,2042,2000,iter_cf_short2000_t050_i2,16,-0.04329371817,0.206494057724,True,False,False,False,False,False
