safety_target_id,context_budget_iteration_key,map,agents,seed,budget_ms,iteration,fallback_to_additive_recommended,warehouse_guard_needed,budget_sensitive_failure,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g533_safety_0000000,maze-32-32-4|50|146|500|0,maze-32-32-4,50,146,500,0,False,False,True,False,False,False,False,False
g533_safety_0000001,maze-32-32-4|50|147|500|0,maze-32-32-4,50,147,500,0,False,False,True,False,False,False,False,False
g533_safety_0000002,maze-32-32-4|50|148|500|0,maze-32-32-4,50,148,500,0,False,False,True,False,False,False,False,False
g533_safety_0000003,maze-32-32-4|50|149|500|0,maze-32-32-4,50,149,500,0,False,False,True,False,False,False,False,False
g533_safety_0000004,maze-32-32-4|50|150|500|0,maze-32-32-4,50,150,500,0,False,False,True,False,False,False,False,False
g533_safety_0000005,maze-32-32-4|50|151|500|0,maze-32-32-4,50,151,500,0,False,False,True,False,False,False,False,False
g533_safety_0000006,maze-32-32-4|50|152|500|0,maze-32-32-4,50,152,500,0,False,False,True,False,False,False,False,False
g533_safety_0000007,maze-32-32-4|50|153|500|0,maze-32-32-4,50,153,500,0,False,False,True,False,False,False,False,False
g533_safety_0000008,maze-32-32-4|50|154|500|0,maze-32-32-4,50,154,500,0,False,False,True,False,False,False,False,False
g533_safety_0000009,maze-32-32-4|50|155|500|0,maze-32-32-4,50,155,500,0,False,False,True,False,False,False,False,False
g533_safety_0000010,maze-32-32-4|100|146|500|0,maze-32-32-4,100,146,500,0,False,False,True,False,False,False,False,False
g533_safety_0000011,maze-32-32-4|100|147|500|0,maze-32-32-4,100,147,500,0,False,False,True,False,False,False,False,False
g533_safety_0000012,maze-32-32-4|100|148|500|0,maze-32-32-4,100,148,500,0,False,False,True,False,False,False,False,False
g533_safety_0000013,maze-32-32-4|100|149|500|0,maze-32-32-4,100,149,500,0,False,False,True,False,False,False,False,False
g533_safety_0000014,maze-32-32-4|100|150|500|0,maze-32-32-4,100,150,500,0,False,False,True,False,False,False,False,False
g533_safety_0000015,maze-32-32-4|100|151|500|0,maze-32-32-4,100,151,500,0,False,False,True,False,False,False,False,False
g533_safety_0000016,maze-32-32-4|100|152|500|0,maze-32-32-4,100,152,500,0,False,False,True,False,False,False,False,False
g533_safety_0000017,maze-32-32-4|100|153|500|0,maze-32-32-4,100,153,500,0,False,False,True,False,False,False,False,False
g533_safety_0000018,maze-32-32-4|100|154|500|0,maze-32-32-4,100,154,500,0,False,False,True,False,False,False,False,False
g533_safety_0000019,maze-32-32-4|100|155|500|0,maze-32-32-4,100,155,500,0,False,False,True,False,False,False,False,False
g533_safety_0000020,random-32-32-20|50|146|500|0,random-32-32-20,50,146,500,0,False,False,True,False,False,False,False,False
g533_safety_0000021,random-32-32-20|50|147|500|0,random-32-32-20,50,147,500,0,False,False,True,False,False,False,False,False
g533_safety_0000022,random-32-32-20|50|148|500|0,random-32-32-20,50,148,500,0,False,False,True,False,False,False,False,False
g533_safety_0000023,random-32-32-20|50|149|500|0,random-32-32-20,50,149,500,0,False,False,True,False,False,False,False,False
g533_safety_0000024,random-32-32-20|50|150|500|0,random-32-32-20,50,150,500,0,False,False,True,False,False,False,False,False
g533_safety_0000025,random-32-32-20|50|151|500|0,random-32-32-20,50,151,500,0,False,False,True,False,False,False,False,False
g533_safety_0000026,random-32-32-20|50|152|500|0,random-32-32-20,50,152,500,0,False,False,True,False,False,False,False,False
g533_safety_0000027,random-32-32-20|50|153|500|0,random-32-32-20,50,153,500,0,False,False,True,False,False,False,False,False
g533_safety_0000028,random-32-32-20|50|154|500|0,random-32-32-20,50,154,500,0,False,False,True,False,False,False,False,False
g533_safety_0000029,random-32-32-20|50|155|500|0,random-32-32-20,50,155,500,0,False,False,True,False,False,False,False,False
g533_safety_0000030,random-32-32-20|100|146|500|0,random-32-32-20,100,146,500,0,True,False,True,False,False,False,False,False
g533_safety_0000031,random-32-32-20|100|147|500|0,random-32-32-20,100,147,500,0,False,False,True,False,False,False,False,False
g533_safety_0000032,random-32-32-20|100|148|500|0,random-32-32-20,100,148,500,0,True,False,True,False,False,False,False,False
g533_safety_0000033,random-32-32-20|100|149|500|0,random-32-32-20,100,149,500,0,True,False,True,False,False,False,False,False
g533_safety_0000034,random-32-32-20|100|150|500|0,random-32-32-20,100,150,500,0,False,False,True,False,False,False,False,False
g533_safety_0000035,random-32-32-20|100|151|500|0,random-32-32-20,100,151,500,0,True,False,True,False,False,False,False,False
g533_safety_0000036,random-32-32-20|100|152|500|0,random-32-32-20,100,152,500,0,True,False,True,False,False,False,False,False
g533_safety_0000037,random-32-32-20|100|153|500|0,random-32-32-20,100,153,500,0,False,False,True,False,False,False,False,False
g533_safety_0000038,random-32-32-20|100|154|500|0,random-32-32-20,100,154,500,0,True,False,True,False,False,False,False,False
