context_key,map,map_family,agents,seed,budget_ms,nominal_budget_ms,horizon_id,selected_candidate,baseline_role,baseline_candidate,sampling_policy,seed_block,selected_success,baseline_success,success_regression,success_gain,both_success,both_fail,selected_ratio,baseline_ratio,quality_delta_ratio,better,worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
maze-32-32-4|100|50802|2000|0|14650fb0739d0383,maze-32-32-4,maze,100,50802,1000,1000,stage1_short2000_t050_i2,g556_c048346,static_flow_shield,g554_c00051,trust_region_g554_c00051,50800_50819,False,True,True,False,False,False,,1.37024554646,,False,False,False,False,False,False,False
maze-32-32-4|100|50964|1000|0|14650fb0739d0383,maze-32-32-4,maze,100,50964,1000,1000,stage1_short1000_t100_i4,g556_c029431,static_flow_shield,g554_c00051,ftrst_gradient_guided_search,50960_50979,False,True,True,False,False,False,,1.31764705882,,False,False,False,False,False,False,False
