case_group,g567_evaluation_uid,map,map_family,agents,density,start_goal_regime,map_source_type,official_scenario,actor_ratio,static_flow_ratio,g556_ratio,additive_ratio,delta_vs_static_flow,relative_improvement_vs_static_flow,theta_L1_to_static_flow,theta_L1_to_g556,path_found_rate,bottleneck_metrics_note,od_overlap_metrics_note,c0_f0_summary_note
A5_clearly_beats_static_flow,c4216852dea150250dbc7e85216a46cb49830089e3d35d8b2ba9ed5dc603a1cb,g567-connector-24x24-a-v2,connector,64,0.2549800796812749,opposite_side_cross_flow,synthetic_stress_map,False,3.02488888889,3.25244444444,2.39911111111,5.728,-0.22755555554999995,0.069964471165373,0.08942731082439427,0.0020011590586768257,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_beats_static_flow,284cca9d7ddc87859ecfe0e448a70191f100b39efc11bf5206cb1bcf3c25c53a,g567-random-24x24-a-v0,random,80,0.184757505773672,warehouse_aisle_to_aisle,synthetic_stress_map,False,1.38256410256,1.48256410256,1.43435897436,1.55128205128,-0.10000000000000009,0.0674507090973849,0.08954208877824608,0.0021576978147975685,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_beats_static_flow,8252ec858539cd00bb6156a61f3cb351a7e7f7bf9dc594d34e245e36c3b6257d,g567-tunnel-24x24-a-v1,tunnel,64,0.2549800796812749,central_choke_point,synthetic_stress_map,False,1.92838196286,2.06366047745,1.97214854111,2.14323607427,-0.13527851458999995,0.0655526992294582,0.08947267920251879,0.0020156078584610423,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_beats_static_flow,3f7c01e4dc3f04720b82c9143a27c3f539a773917cec892821eb697f3256ffbb,sortation_medium,public_other,2500,0.1140510948905109,many_to_many_bottleneck_flow,canonical_public_benchmark_map,False,1.99697557423,2.12736770924,1.99531102541,2.6994486182,-0.13039213501000013,0.061292711383958434,0.08958861820754555,0.0022105421575289125,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_beats_static_flow,41d23d2d39ef46f4825ba5a69bd77a3788d88a49eea8c9dfcc7b73386a5f68b2,g567-connector-24x24-a-v0,connector,48,0.1912350597609561,opposite_side_cross_flow,synthetic_stress_map,False,1.41780821918,1.50799086758,1.3801369863,1.57534246575,-0.0901826483999999,0.05980317940832334,0.08943805574897738,0.0019873723671549695,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_beats_static_flow,bd8f944911a778473803118267ec6045623368d450c2096f3d2285f9ac1cf9e5,g567-tunnel-24x24-a-v0,tunnel,48,0.1912350597609561,clustered_starts_to_dispersed_goals,synthetic_stress_map,False,1.38461538462,1.47193347193,1.38877338877,1.45114345114,-0.0873180873099999,0.0593220338929506,0.08946292917879803,0.001958338495284779,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_beats_static_flow,0080b7bc81ea220ba932310de2cdbd1d81bbf8b437b9fd72c1ecfc73a083d5be,random_32_32_20,random,48,0.0586080586080586,many_to_many_bottleneck_flow,canonical_public_benchmark_map,False,1.1780104712,1.24816753927,1.21465968586,1.28167539267,-0.0701570680700001,0.05620805369688751,0.08954793759281676,0.0021057368791292585,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_beats_static_flow,ea8ea7b3a544c55559554ec90354400ff2664ea256dad08bbc705e4b98487d79,g567-tunnel-24x24-a-v1,tunnel,64,0.2549800796812749,central_choke_point,synthetic_stress_map,False,2.10416666667,2.22916666667,2.02994791667,2.09114583333,-0.125,0.056074766355056344,0.089455193319018,0.0019893773112978044,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_beats_static_flow,e4662ff397dfea24b4293ec0f0db1761d68545e7c87b14cafeeceab12d806154,g567-tunnel-24x24-a-v2,tunnel,48,0.1912350597609561,opposite_side_cross_flow,synthetic_stress_map,False,1.63605823068,1.73236282195,1.60134378499,1.89585666293,-0.09630459127000002,0.05559146735878149,0.08943382427332901,0.0020100922575072293,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,e3009482edfb94c84ed0d0c6a28e102283559be9206ca56cd87b2b6fbc8bc300,random_32_32_20,random,12,0.0146520146520146,room_to_room_door_bottleneck,canonical_public_benchmark_map,True,1.01465201465,1.01465201465,1.01465201465,1.01465201465,0.0,0.0,0.08946437827178413,0.001890792960212348,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,607c46bdff2dc5b504cf9742d711449b449271c4657915c3fd18ea3dafb621ec,maze_128_128_10,maze,32,0.0021595356998245,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,1.00503838772,1.00503838772,1.00503838772,1.00503838772,0.0,0.0,0.0895502949517871,0.0021407057273955406,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,da2ac44c381136ade8f55819c667497c2005259fcad2dafa7532044e2576a072,maze_128_128_10,maze,3000,0.2024564718585504,many_to_many_bottleneck_flow,canonical_public_benchmark_map,False,5.06409453736,5.06409453736,5.06409453736,5.06409453736,0.0,0.0,0.08942487218077223,0.002010069669239105,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,754f4ace6de5861fde4499aef1aceefa870d487038459033d53b43cb6528c775,maze_128_128_10,maze,192,0.0129572141989472,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,1.03615486998,1.03615486998,1.03615486998,1.03615486998,0.0,0.0,0.08959050583934033,0.0022292626708272606,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,a8f7dc4bb6b3370057d1e78518efa50a2c7015d17fe68830e5c1ee6bb3d4ad0b,g567-large-connector-160x128-a-v0,large_connector,8,0.0046056419113413,uniform_random,synthetic_stress_map,False,1.0,1.0,1.0,1.0,0.0,0.0,0.08945850517541647,0.0019079779206760345,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,17ed135b42094d5249e112529b873306204df11646145b9328261e59d258b77c,g567-maze-48x32-a-v0,maze,8,0.0067114093959731,central_choke_point,synthetic_stress_map,False,1.04519774011,1.04519774011,1.04519774011,1.04519774011,0.0,0.0,0.08944494202023466,0.0019485228686105343,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,8d3d18ca20088484fe6736c649f6bbe8d79c6df3920e7b649194f2732d3e7516,g567-maze-48x32-a-v2,maze,8,0.0067114093959731,adversarial_opposing_flow,synthetic_stress_map,False,1.00662251656,1.00662251656,1.00662251656,1.00662251656,0.0,0.0,0.0894520885651074,0.0019268277192872668,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,f53756fcda32501294130178c6c92b8245b777cb2ab9c830b2bcbe4c4b391582,g567-maze-48x32-a-v2,maze,8,0.0067114093959731,uniform_random,synthetic_stress_map,False,1.0,1.0,1.0,1.0,0.0,0.0,0.08948855523079163,0.0018173871816150725,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,c0f75a524ce20ee7597c8a28c66f92f123ce7a83aa6641b4877ff5b27e457f53,g567-maze-48x32-a-v3,maze,8,0.0067114093959731,opposite_side_cross_flow,synthetic_stress_map,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0894167173381836,0.002033334421733069,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,40f151af5575aaa4a7906a898082c78387b3ef0c55dd8ea6fa61dfeb9f3f3750,g567-random-24x24-a-v2,random,12,0.0264900662251655,warehouse_aisle_to_aisle,synthetic_stress_map,False,1.05533596838,1.05533596838,1.03557312253,1.05533596838,0.0,0.0,0.08943713486194611,0.0019723399480184333,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,068f7bcd8e37bc5c62e404c20247e304f564e9a032edcb112ce5fd9fcdd66d6d,g567-random-24x24-a-v2,random,12,0.0264900662251655,central_choke_point,synthetic_stress_map,False,1.03463203463,1.03463203463,1.03463203463,1.03463203463,0.0,0.0,0.08944104984166136,0.0019603454546322603,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,0e18662390152b9e42179493f6f37586eac7a531bd56b3ce0c0e990c382fe283,random_32_32_20,random,12,0.0146520146520146,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,1.00767263427,1.00767263427,1.00767263427,1.00767263427,0.0,0.0,0.08943170134037264,0.0019890873015873016,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,c3e617be2d20d32b24bdede1e10ccc5ed2964e5468d5ff42eee7d98c42131cb9,random_32_32_20,random,12,0.0146520146520146,opposite_side_cross_flow,canonical_public_benchmark_map,True,1.02489626556,1.02489626556,1.01659751037,1.02489626556,0.0,0.0,0.08949488336604743,0.001798535334685492,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,ac5f6be13c4fdc73784707b620c9596b705f973f793f936dca34b79dbd2cfeb9,random_32_32_20,random,12,0.0146520146520146,many_to_many_bottleneck_flow,canonical_public_benchmark_map,False,1.0534351145,1.0534351145,1.03053435115,1.0534351145,0.0,0.0,0.08945227781931561,0.0019270020723342895,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,c44acdd8b2a82f3d7de1d09fe5854adc06f30199852c0abac8ab5ad6d9913f1d,maze_128_128_10,maze,32,0.0021595356998245,many_to_many_bottleneck_flow,canonical_public_benchmark_map,False,1.0067826087,1.0067826087,1.0067826087,1.0067826087,0.0,0.0,0.08952792662003688,0.002113158745425086,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,4f43f3497cad0688ac3aaac31e5db24fa248956082958a42997a6addadfa3f6e,random_32_32_20,random,12,0.0146520146520146,room_to_room_door_bottleneck,canonical_public_benchmark_map,True,1.02489626556,1.02489626556,1.02489626556,1.03319502075,0.0,0.0,0.08949488336604743,0.001798535334685492,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,3757e294de8818aa628b9aeafad865dcce7500eab0efc9c454d885edb4a01038,random_32_32_20,random,12,0.0146520146520146,uniform_random,canonical_public_benchmark_map,True,1.02564102564,1.02564102564,1.01098901099,1.02564102564,0.0,0.0,0.08946437827178413,0.001890792960212348,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,cd9a0d6e713a316c189bb74b07dcde97f7091d0cd6b8ab628efb916b6a98f335,g567-random-40x40-b-v0,random,24,0.019108280254777,uniform_random,synthetic_stress_map,False,1.01232876712,1.01232876712,1.01232876712,1.01232876712,0.0,0.0,0.08950513816069046,0.0017687765378800702,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,d1d7d304cfb7aed46d41c62b8c3bbddbfc60d59ecccb8d179ac9972c98d01f2b,g567-tunnel-24x24-a-v1,tunnel,32,0.1274900398406374,uniform_random,synthetic_stress_map,False,1.14323607427,1.14323607427,1.13262599469,1.13793103448,0.0,0.0,0.08949850513348506,0.002011321191749883,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_ties_static_flow,35d37596cf2fe61de49f1c1ad1892585a232994969a2f23bc3355c0b56536151,g567-tunnel-24x24-a-v2,tunnel,24,0.095617529880478,opposite_side_cross_flow,synthetic_stress_map,False,1.12962962963,1.12962962963,1.10416666667,1.18287037037,0.0,0.0,0.08941676639375236,0.002032917368979681,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,27de8c5da617eca94a454372857f987ed3a5ef38d6551f0239f606d7013cb7ff,g567-connector-24x24-a-v3,connector,64,0.2549800796812749,adversarial_opposing_flow,synthetic_stress_map,False,2.55565142364,1.86885245902,2.01121656601,2.10353753236,0.6867989646200001,-0.36749769159420315,0.08944119841333423,0.0019622179913142326,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,5448167ed9f3e0e7209d62845498ea4a27faa8ad0a1554929add3f1a5a35cbbc,g567-random-24x24-a-v0,random,80,0.184757505773672,central_choke_point,synthetic_stress_map,False,2.45756718529,1.80480905233,2.39108910891,1.9738330976,0.6527581329599998,-0.36167711599035485,0.08943397500212234,0.0019945661037687047,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,7732567caa71508663de34d40b95f384ba04701468feb0cdd7d5a8f4db8164b6,maze_128_128_10,maze,3000,0.2024564718585504,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,3.71797695903,2.78406493015,3.70201624536,3.15872498926,0.93391202888,-0.3354490833766879,0.08969863582225078,0.0024520535128456865,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,1412edcd46988c3a23478cd5d372577c37a87f9c80da81f871d2873bb8fa566c,maze_128_128_10,maze,3000,0.2024564718585504,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,3.62631642081,2.7420685848,3.54239697254,2.90830939646,0.8842478360099997,-0.32247473345911754,0.08969735544352311,0.002438361658936421,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,89448f3bf8ff38aa63610258ca09d5c7a34d525fa8df746a69e856d2abd63a93,g567-random-24x24-a-v0,random,80,0.184757505773672,central_choke_point,synthetic_stress_map,False,2.18385964912,1.73964912281,1.97614035088,1.7101754386,0.44421052631,-0.25534489713217623,0.08948951230162668,0.0018410203759632365,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,8d89c18d320121f7e5d62748f7a1e60eb6eb4c3ef06e456feec6a53f67c1b231,g567-connector-24x24-a-v0,connector,64,0.2549800796812749,opposite_side_cross_flow,synthetic_stress_map,False,2.29775784753,1.85112107623,3.10224215247,5.54708520179,0.4466367712999997,-0.24127906976761443,0.0894518106797385,0.0019357417310987056,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,133edb0be7fb4563d0b2cd29197ae34b0b567cce2c94fda2cc114a341ad069e8,maze_128_128_10,maze,2500,0.168713726548792,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,3.16865255969,2.61380841766,2.96706994458,2.61982812359,0.5548441420299999,-0.21227421959514597,0.08968852475995118,0.002411673423789785,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,74c7e19f451fd7ee42156f16ba211785bc2aa2031c6bb58df53e9f60f139c123,maze_128_128_10,maze,2500,0.168713726548792,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,3.16114420461,2.65537000932,3.17133631817,2.68701287693,0.5057741952899999,-0.19047221046965165,0.08963707480638754,0.0023178159575613505,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,7fbdef4a3d77fbe0882673e09ed9345c020035597129b677b0cd140e0f4d1433,maze_128_128_10,maze,2500,0.168713726548792,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,3.13700914983,2.64720585884,2.99949577558,2.75073020304,0.48980329098999986,-0.18502652121079494,0.08968644478964434,0.002424359312133149,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,4020acf9b7688a321209dadb9c7bf84f9b8e12fb985ca537c92fce9d02ed8aa5,maze_128_128_10,maze,3000,0.2024564718585504,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,3.68606614951,3.11585847683,3.35964404871,2.70393214614,0.5702076726799996,-0.1830017880850979,0.08969021341630394,0.0024300589306013843,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,ce21f732037b6fd170834b8c88ed2ab9f7a92346f070fa7a8e512233f44fd100,maze_128_128_10,maze,2500,0.168713726548792,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,3.12878091723,2.65341508429,3.06867543379,2.83231994069,0.4753658329399997,-0.1791524574328701,0.089684751293962,0.0024095665036685835,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,2713e4eda08974f25182dd832934b5d6b5501c7a624546c1d9ceb6ce1c3cedca,maze_128_128_10,maze,2500,0.168713726548792,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,3.12655477528,2.65693785217,3.01602193417,2.69349222651,0.4696169231099998,-0.1767511884880746,0.08969885578704262,0.0024514598742363947,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,9de424e588521e96484d5d14e3ea5b8b9ac60d2a38ba00cfd0760f172914cb6a,maze_128_128_10,maze,2000,0.1349709812390336,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,2.61173189741,2.22571481433,2.64281639544,2.10777719532,0.38601708308000005,-0.1734351052500864,0.08968715392407921,0.0024059373424166726,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,5c937ec685b218333a9ba4ed40f038220e0b8a25a7e7190e5a2ef7fa0a6d4ef8,maze_128_128_10,maze,1500,0.1012282359292752,room_to_room_door_bottleneck,canonical_public_benchmark_map,False,2.09378549283,1.78441845474,2.03985685197,1.61235431951,0.30936703809,-0.17337135091167646,0.08963052316317487,0.002310615617131434,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,aeb21efc01e291dec09a394992bdf75731f5721e46798801d360dc46a5138ff6,maze_128_128_10,maze,3000,0.2024564718585504,many_to_many_bottleneck_flow,canonical_public_benchmark_map,False,4.5921062757,3.93192821271,4.37640314103,6.55313617703,0.66017806299,-0.16790186068401947,0.08945130073834981,0.0019338935992074392,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
A5_clearly_worse_than_static_flow,c6db596c3454c94f5f9064ff412380add6f7dd022c3e2f2ad358f08cda645320,g567-tunnel-24x24-a-v3,tunnel,64,0.2549800796812749,warehouse_aisle_to_aisle,synthetic_stress_map,False,2.34353146853,2.01223776224,1.99213286713,2.90909090909,0.3312937062900003,-0.16463944395974758,0.08943823940224117,0.001974151531855295,1.0,agent_density/free_cells/path_found_rate available; explicit bottleneck metric not materialized in Gate-3B pair table,not materialized in Gate-3B pair table,not materialized in Gate-3B pair table
