agents,baseline_method,baseline_ratio,baseline_success,better_vs_ltm,candidate_id,component,contender_method,delta_ratio_vs_ltm,equal_vs_ltm,map,repair5g2_selected_source_method,repair5g2_synthetic_source_method,scen,seed,success,sum_of_loss_ratio,worse_vs_ltm
50,lacam_star_ltm,1.1671938545,True,False,always_additive_defer,control,always_additive_defer,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,laur_disable,control,laur_disable,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5f4_best_static_c125_b125_w075_d095_diagnostic_only,control,repair5f4_best_static_c125_b125_w075_d095_diagnostic_only,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5f_static_c100_b100_w075_d090,control,repair5f_static_c100_b100_w075_d090,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_agent_c100_b100_w075_d095_lf0p025_min0p75,agent_progress_f,repair5g1_agent_c100_b100_w075_d095_lf0p025_min0p75,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_agent_c100_b100_w075_d095_lf0p05_min0p75,agent_progress_f,repair5g1_agent_c100_b100_w075_d095_lf0p05_min0p75,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_agent_c100_b125_w075_d100_lf0p025_min0p75,agent_progress_f,repair5g1_agent_c100_b125_w075_d100_lf0p025_min0p75,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_agent_c100_b125_w075_d100_lf0p05_min0p75,agent_progress_f,repair5g1_agent_c100_b125_w075_d100_lf0p05_min0p75,-0.0027112517000000835,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1644826028,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_agent_c125_b125_w075_d095_lf0p025_min0p75,agent_progress_f,repair5g1_agent_c125_b125_w075_d095_lf0p025_min0p75,-0.011748757349999916,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.15544509715,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_agent_c125_b125_w075_d095_lf0p05_min0p75,agent_progress_f,repair5g1_agent_c125_b125_w075_d095_lf0p05_min0p75,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_random_static_diagnostic,diagnostic,repair5g1_random_static_diagnostic,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p25,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p5,-0.006778129239999986,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.16041572526,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p05_max0p75,-0.006778129239999986,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.16041572526,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p25,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p5,-0.01807501130000011,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1491188432,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p1_max0p75,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p25,-0.0049706281099999305,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.16222322639,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p5,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p2_max0p75,-0.017623136020000096,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.14957071848,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p25,-0.03389064618999993,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.13330320831,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p5,-0.013104383189999957,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.15408947131,False
50,lacam_star_ltm,1.1671938545,True,True,repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b100_w075_d095_beta0p35_max0p75,-0.020334387709999957,False,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.14685946679,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p25,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
50,lacam_star_ltm,1.1671938545,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p05_max0p5,0.0,True,maze-32-32-4,,,maze-32-32-4-random-1.scen,1,True,1.1671938545,False
