split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,60,27,0.48148148148148145,0.9629629629629629,0.5833333333333334,12,0.8333333333333334,0.3
validation,empty-48-48,100,60,35,0.3142857142857143,0.7714285714285715,0.6333333333333333,18,0.7222222222222222,0.21666666666666667
validation,empty-48-48,200,60,29,0.10344827586206896,0.6551724137931034,0.55,8,0.375,0.7333333333333333
validation,empty-48-48,400,60,39,0.1282051282051282,0.6923076923076923,0.4666666666666667,10,0.4,0.7833333333333333
validation,maze-32-32-4,50,60,46,0.13043478260869565,0.5434782608695652,0.6333333333333333,31,0.5161290322580645,0.26666666666666666
validation,maze-32-32-4,100,60,43,0.13953488372093023,0.6511627906976745,0.55,34,0.4411764705882353,0.4
validation,maze-32-32-4,200,60,48,0.14583333333333334,0.5208333333333334,0.65,46,0.43478260869565216,0.18333333333333332
validation,maze-32-32-4,400,39,26,0.19230769230769232,0.46153846153846156,0.6153846153846154,26,0.5,0.05128205128205128
