g561_hard_negative_finetune_panel_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g561_hard_negative_finetune_panel_00000000,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,random-32-32-20,random,256,7053,2000,0,True,True,1.90719569603,11344,5948,63.62114,268,191851,29355,0,0,False,-0.0872562205783,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,1,0,256,2000,0,29355,114.66796875,0,268,0,191851,1.046875,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_hard_negative_finetune_panel_00000001,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,g556_c063174,g556_c063174,g556_c063174,g556_c063174,random-32-32-20,random,256,7053,2000,0,True,True,1.81993947545,10825,5948,35.172722,80,20193,29355,-0.0872562205783,-0.0872562205783,True,-0.0872562205783,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,1,0,256,2000,0,29355,114.66796875,0,80,0,20193,0.3125,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_hard_negative_finetune_panel_00000002,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,generated_theta::g561_f6_full_goal_aware_dual_channel_actor_3bef137ee2e2,g561_f6_full_goal_aware_dual_channel_actor_3bef137ee2e2,g561_f6_full_goal_aware_dual_channel_actor_3bef137ee2e2,F6_full_goal_aware_dual_channel_actor,random-32-32-20,random,256,7053,2000,0,True,True,1.98335574983,11797,5948,36.696935,90,22763,29355,0.0761600537996,0.0761600537996,False,-0.0872562205783,True,6a3d14b17fadfc9b,alpha_commit=1.1580207347869873|alpha_block=1.2553269863128662|alpha_wait_spillover=0.7502892017364502|rho_decay=0.95006692409515381|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498878240585327|alpha_cong_commit_nonprogress=1.1580207347869873|alpha_cong_block=1.2553269863128662|alpha_cong_wait_progress=0.75003212690353394|alpha_cong_wait_nonprogress=0.7502892017364502|alpha_flow_commit_progress=0.79821443557739258|alpha_flow_wait_progress=1.0361175537109375|rho_cong_decay=0.95006692409515381|rho_flow_decay=1|lambda_cong=0.86740505695343018|lambda_flow=0.65002071857452393|min_edge_cost=1|max_edge_cost=10.793113708496094|goal_projection_mode=flow_shield|flow_shield_beta=0.57478994131088257|max_flow_shield=1.231708288192749,14650fb0739d0383,1.2498878240585327,1.1580207347869873,1.2553269863128662,0.7500321269035339,0.7502892017364502,0.7982144355773926,1.0361175537109375,0.9500669240951538,1.0,0.8674050569534302,0.6500207185745239,0.5747899413108826,1.231708288192749,1.0,10.793113708496094,1,0,0,0,1,0,256,2000,0,29355,114.66796875,0,90,0,22763,0.3515625,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_hard_negative_finetune_panel_00000003,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,generated_theta::g561_f7_full_goal_aware_actor_training_critic_ae71fd4b12b3,g561_f7_full_goal_aware_actor_training_critic_ae71fd4b12b3,g561_f7_full_goal_aware_actor_training_critic_ae71fd4b12b3,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7053,2000,0,True,True,2.02202420982,12027,5948,37.49652,98,24813,29355,0.114828513786,0.114828513786,False,-0.0872562205783,True,bbaada6c57a1cf2d,alpha_commit=1.1578884124755859|alpha_block=1.2281039953231812|alpha_wait_spillover=0.75008738040924072|rho_decay=0.94510799646377563|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.249808669090271|alpha_cong_commit_nonprogress=1.1578884124755859|alpha_cong_block=1.2281039953231812|alpha_cong_wait_progress=0.74997740983963013|alpha_cong_wait_nonprogress=0.75008738040924072|alpha_flow_commit_progress=0.80163252353668213|alpha_flow_wait_progress=1.0911072492599487|rho_cong_decay=0.94510799646377563|rho_flow_decay=1|lambda_cong=0.82336914539337158|lambda_flow=0.65018051862716675|min_edge_cost=1|max_edge_cost=10.79318904876709|goal_projection_mode=flow_shield|flow_shield_beta=0.6139528751373291|max_flow_shield=1.286527156829834,14650fb0739d0383,1.249808669090271,1.157888412475586,1.2281039953231812,0.7499774098396301,0.7500873804092407,0.8016325235366821,1.0911072492599487,0.9451079964637756,1.0,0.8233691453933716,0.6501805186271667,0.6139528751373291,1.286527156829834,1.0,10.79318904876709,1,0,0,0,1,0,256,2000,0,29355,114.66796875,0,98,0,24813,0.3828125,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_hard_negative_finetune_panel_00000004,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,generated_theta::g561_f6ft_full_goal_aware_dual_channel_actor_hard_negative_finetuned_f73e7794e10a,g561_f6ft_full_goal_aware_dual_channel_actor_hard_negative_finetuned_f73e7794e10a,g561_f6ft_full_goal_aware_dual_channel_actor_hard_negative_finetuned_f73e7794e10a,F6FT_full_goal_aware_dual_channel_actor_hard_negative_finetuned,random-32-32-20,random,256,7053,2000,0,True,True,1.85104236718,11010,5948,34.794349,81,20707,29355,-0.05615332885,-0.05615332885,False,-0.0872562205783,True,7681e77a7494994b,alpha_commit=1.1582285165786743|alpha_block=1.2577080726623535|alpha_wait_spillover=0.75082254409790039|rho_decay=0.97135317325592041|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2495023012161255|alpha_cong_commit_nonprogress=1.1582285165786743|alpha_cong_block=1.2577080726623535|alpha_cong_wait_progress=0.750480055809021|alpha_cong_wait_nonprogress=0.75082254409790039|alpha_flow_commit_progress=0.97946703433990479|alpha_flow_wait_progress=0.78732812404632568|rho_cong_decay=0.97135317325592041|rho_flow_decay=1|lambda_cong=0.73216915130615234|lambda_flow=0.64997696876525879|min_edge_cost=1|max_edge_cost=10.793594360351562|goal_projection_mode=flow_shield|flow_shield_beta=0.40509480237960815|max_flow_shield=0.96532446146011353,14650fb0739d0383,1.2495023012161255,1.1582285165786743,1.2577080726623535,0.750480055809021,0.7508225440979004,0.9794670343399048,0.7873281240463257,0.9713531732559204,1.0,0.7321691513061523,0.6499769687652588,0.40509480237960815,0.9653244614601135,1.0,10.793594360351562,1,0,0,0,1,0,256,2000,0,29355,114.66796875,0,81,0,20707,0.31640625,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_hard_negative_finetune_panel_00000005,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7053|2000|0|14650fb0739d0383,random-32-32-20|a256|s7053|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7053_hg561_dev_random_a256_b2000_i4_b2000,generated_theta::g561_f7ft_full_goal_aware_actor_training_critic_hard_negative_finetuned_d799e0d71a21,g561_f7ft_full_goal_aware_actor_training_critic_hard_negative_finetuned_d799e0d71a21,g561_f7ft_full_goal_aware_actor_training_critic_hard_negative_finetuned_d799e0d71a21,F7FT_full_goal_aware_actor_training_critic_hard_negative_finetuned,random-32-32-20,random,256,7053,2000,0,True,True,1.83271687962,10901,5948,35.495114,90,22762,29355,-0.0744788164089,-0.0744788164089,False,-0.0872562205783,True,11eb25c57ea42692,alpha_commit=1.1579678058624268|alpha_block=1.2548495531082153|alpha_wait_spillover=0.74998050928115845|rho_decay=0.9718737006187439|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498863935470581|alpha_cong_commit_nonprogress=1.1579678058624268|alpha_cong_block=1.2548495531082153|alpha_cong_wait_progress=0.75011533498764038|alpha_cong_wait_nonprogress=0.74998050928115845|alpha_flow_commit_progress=0.98235446214675903|alpha_flow_wait_progress=0.79505026340484619|rho_cong_decay=0.9718737006187439|rho_flow_decay=1|lambda_cong=0.72918397188186646|lambda_flow=0.64976668357849121|min_edge_cost=1|max_edge_cost=10.792496681213379|goal_projection_mode=flow_shield|flow_shield_beta=0.39921331405639648|max_flow_shield=0.95739185810089111,14650fb0739d0383,1.249886393547058,1.1579678058624268,1.2548495531082153,0.7501153349876404,0.7499805092811584,0.982354462146759,0.7950502634048462,0.9718737006187439,1.0,0.7291839718818665,0.6497666835784912,0.3992133140563965,0.9573918581008911,1.0,10.792496681213379,1,0,0,0,1,0,256,2000,0,29355,114.66796875,0,90,0,22762,0.3515625,7.8125,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b2000_i4,2000,2000,2.0,4,,,,,,,,random-32-32-20|256|7053|2000|g561_dev_random_a256_b2000_i4,True,
g561_hard_negative_finetune_panel_00000000,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7077|8000|0|14650fb0739d0383,random-32-32-20|a256|s7077|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7077_hg561_dev_random_a256_b8000_i8_b8000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,paper_faithful_additive_ltm,random-32-32-20,random,256,7077,8000,0,True,True,2.27937877481,13209,5795,32.207947,134,34031,35455,0,0,False,-0.572217428818,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,,,,,,,,,,,,,,,,,,,0,1,0,256,8000,0,35455,138.49609375,0,134,0,34031,0.5234375,31.25,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b8000_i8,8000,8000,8.0,8,,,,,,,,random-32-32-20|256|7077|8000|g561_dev_random_a256_b8000_i8,True,
g561_hard_negative_finetune_panel_00000001,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7077|8000|0|14650fb0739d0383,random-32-32-20|a256|s7077|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7077_hg561_dev_random_a256_b8000_i8_b8000,g556_c063174,g556_c063174,g556_c063174,g556_c063174,random-32-32-20,random,256,7077,8000,0,True,True,1.70716134599,9893,5795,33.928131,66,16618,35455,-0.572217428818,-0.572217428818,True,-0.572217428818,True,5f59f77673998292,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97993582487106323|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0403397083282471|alpha_flow_wait_progress=0.69326585531234741|rho_cong_decay=0.97993582487106323|rho_flow_decay=1|lambda_cong=0.68415534496307373|lambda_flow=0.64999997615814209|min_edge_cost=1|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.33551126718521118|max_flow_shield=0.85900604724884033,14650fb0739d0383,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,0,1,0,256,8000,0,35455,138.49609375,0,66,0,16618,0.2578125,31.25,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b8000_i8,8000,8000,8.0,8,,,,,,,,random-32-32-20|256|7077|8000|g561_dev_random_a256_b8000_i8,True,
g561_hard_negative_finetune_panel_00000002,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7077|8000|0|14650fb0739d0383,random-32-32-20|a256|s7077|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7077_hg561_dev_random_a256_b8000_i8_b8000,generated_theta::g561_f6_full_goal_aware_dual_channel_actor_92ca95d00ef6,g561_f6_full_goal_aware_dual_channel_actor_92ca95d00ef6,g561_f6_full_goal_aware_dual_channel_actor_92ca95d00ef6,F6_full_goal_aware_dual_channel_actor,random-32-32-20,random,256,7077,8000,0,True,True,1.89611734254,10988,5795,37.0899,86,22758,35455,-0.383261432269,-0.383261432269,False,-0.572217428818,True,e64f6ab8e57888d7,alpha_commit=1.1580351591110229|alpha_block=1.3210930824279785|alpha_wait_spillover=0.75019288063049316|rho_decay=0.95007461309432983|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498958110809326|alpha_cong_commit_nonprogress=1.1580351591110229|alpha_cong_block=1.3210930824279785|alpha_cong_wait_progress=0.74999481439590454|alpha_cong_wait_nonprogress=0.75019288063049316|alpha_flow_commit_progress=0.79863822460174561|alpha_flow_wait_progress=1.0234030485153198|rho_cong_decay=0.95007461309432983|rho_flow_decay=1|lambda_cong=0.92626285552978516|lambda_flow=0.65004992485046387|min_edge_cost=1|max_edge_cost=10.793206214904785|goal_projection_mode=flow_shield|flow_shield_beta=0.5747719407081604|max_flow_shield=1.2319048643112183,14650fb0739d0383,1.2498958110809326,1.158035159111023,1.3210930824279785,0.7499948143959045,0.7501928806304932,0.7986382246017456,1.0234030485153198,0.9500746130943298,1.0,0.9262628555297852,0.6500499248504639,0.5747719407081604,1.2319048643112183,1.0,10.793206214904785,1,0,0,0,1,0,256,8000,0,35455,138.49609375,0,86,0,22758,0.3359375,31.25,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b8000_i8,8000,8000,8.0,8,,,,,,,,random-32-32-20|256|7077|8000|g561_dev_random_a256_b8000_i8,True,
g561_hard_negative_finetune_panel_00000003,g561_hard_negative_finetune_panel_real_solver_row,True,True,random-32-32-20|256|7077|8000|0|14650fb0739d0383,random-32-32-20|a256|s7077|it0|g561_hard_negative_finetune_panel_random_32_32_20_a256_s7077_hg561_dev_random_a256_b8000_i8_b8000,generated_theta::g561_f7_full_goal_aware_actor_training_critic_8c619b6d6883,g561_f7_full_goal_aware_actor_training_critic_8c619b6d6883,g561_f7_full_goal_aware_actor_training_critic_8c619b6d6883,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7077,8000,0,True,True,1.95634167386,11337,5795,38.387294,95,26599,35455,-0.323037100949,-0.323037100949,False,-0.572217428818,True,26854ef0c4bb048d,alpha_commit=1.1579111814498901|alpha_block=1.3149465322494507|alpha_wait_spillover=0.74999773502349854|rho_decay=0.94506990909576416|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2498396635055542|alpha_cong_commit_nonprogress=1.1579111814498901|alpha_cong_block=1.3149465322494507|alpha_cong_wait_progress=0.74998289346694946|alpha_cong_wait_nonprogress=0.74999773502349854|alpha_flow_commit_progress=0.80083847045898438|alpha_flow_wait_progress=1.0617985725402832|rho_cong_decay=0.94506990909576416|rho_flow_decay=1|lambda_cong=0.93539822101593018|lambda_flow=0.6500968337059021|min_edge_cost=1|max_edge_cost=10.793243408203125|goal_projection_mode=flow_shield|flow_shield_beta=0.61420822143554688|max_flow_shield=1.2896759510040283,14650fb0739d0383,1.2498396635055542,1.1579111814498901,1.3149465322494507,0.7499828934669495,0.7499977350234985,0.8008384704589844,1.0617985725402832,0.9450699090957642,1.0,0.9353982210159302,0.6500968337059021,0.6142082214355469,1.2896759510040283,1.0,10.793243408203125,1,0,0,0,1,0,256,8000,0,35455,138.49609375,0,95,0,26599,0.37109375,31.25,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,g561_dev_random_a256_b8000_i8,8000,8000,8.0,8,,,,,,,,random-32-32-20|256|7077|8000|g561_dev_random_a256_b8000_i8,True,
