context_key,map,map_family,agents,seed,budget_ms,nominal_budget_ms,horizon_id,selected_candidate,baseline_role,baseline_candidate,sampling_policy,seed_block,selected_success,baseline_success,success_regression,success_gain,both_success,both_fail,selected_ratio,baseline_ratio,quality_delta_ratio,better,worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c003526,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.10502283105,1.2803652968,-0.17534246575,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c065509,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.08767123288,1.2803652968,-0.19269406392,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c061750,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.10593607306,1.2803652968,-0.17442922374,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c079048,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.10319634703,1.2803652968,-0.17716894977,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c063174,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70060_70079,True,True,False,False,True,False,1.08675799087,1.2803652968,-0.19360730593,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c059016,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70060_70079,True,True,False,False,True,False,1.10776255708,1.2803652968,-0.17260273972,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c000930,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70060_70079,True,True,False,False,True,False,1.10228310502,1.2803652968,-0.17808219178,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c044935,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.10228310502,1.2803652968,-0.17808219178,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c039652,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.11506849315,1.2803652968,-0.16529680365,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c012076,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.08949771689,1.2803652968,-0.19086757991,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c008647,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.099543379,1.2803652968,-0.1808219178,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c003799,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.09589041096,1.2803652968,-0.18447488584,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c040314,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70060_70079,True,True,False,False,True,False,1.09132420091,1.2803652968,-0.18904109589,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c015811,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.09680365297,1.2803652968,-0.18356164383,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c065140,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.10502283105,1.2803652968,-0.17534246575,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c060109,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.08767123288,1.2803652968,-0.19269406392,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c001279,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70060_70079,True,True,False,False,True,False,1.09132420091,1.2803652968,-0.18904109589,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c074392,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.13607305936,1.2803652968,-0.14429223744,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c014083,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.10502283105,1.2803652968,-0.17534246575,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c047680,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.11415525114,1.2803652968,-0.16621004566,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c047608,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.11598173516,1.2803652968,-0.16438356164,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c047095,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70060_70079,True,True,False,False,True,False,1.10410958904,1.2803652968,-0.17625570776,True,False,False,False,False,False,False
random-32-32-20|50|70072|5000|0|14650fb0739d0383,random-32-32-20,random,50,70072,2000,2000,stage2_short5000_t050_i2,g556_c048963,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70060_70079,True,True,False,False,True,False,1.14703196347,1.2803652968,-0.13333333333,True,False,False,False,False,False,False
