split,map_name,agents,sample_count,use_nonadditive_target_count,top1,top3,decision_accuracy,high_margin_opportunity_count,high_margin_capture_rate,global_additive_or_defer_rate
validation,empty-48-48,50,60,27,0.3333333333333333,0.9629629629629629,0.5,12,0.6666666666666666,0.45
validation,empty-48-48,100,60,35,0.34285714285714286,0.7714285714285715,0.5333333333333333,18,0.5,0.31666666666666665
validation,empty-48-48,200,60,29,0.3103448275862069,0.7586206896551724,0.6666666666666666,8,0.5,0.55
validation,empty-48-48,400,60,39,0.3333333333333333,0.5384615384615384,0.5166666666666667,10,0.9,0.4
validation,maze-32-32-4,50,60,46,0.15217391304347827,0.5217391304347826,0.6,31,0.3870967741935484,0.23333333333333334
validation,maze-32-32-4,100,60,43,0.046511627906976744,0.4418604651162791,0.5,34,0.3235294117647059,0.45
validation,maze-32-32-4,200,60,48,0.14583333333333334,0.4375,0.7333333333333333,46,0.391304347826087,0.3
validation,maze-32-32-4,400,39,26,0.038461538461538464,0.3076923076923077,0.6153846153846154,26,0.38461538461538464,0.3076923076923077
