context_feature_id,slice_id,normalized_context_key,map,map_family,agents,seed,budget_ms,iteration,solver_config,committed_progress_count,committed_regress_count,committed_lateral_count,blocked_progress_edge_count,blocked_regress_edge_count,blocked_lateral_edge_count,wait_goal_count,wait_non_goal_count,goal_progress_density,goal_regress_density,nonprogress_wait_density,progress_to_blocked_ratio,feature_legality,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g534_exact_context_000000,g532_slice_000000,maze-32-32-4|a50|s146|it0|c7dae4a48422,maze-32-32-4,maze,50,146,1000,0,static_flow_shield,9,6,0,1,0,0,0,0,0.45,0.3,0.25,9,pre_update_feature,False,False,False,False,False
g534_exact_context_000001,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,maze-32-32-4,maze,50,146,1000,0,additive_ltm,9,6,0,1,0,0,0,0,0.45,0.3,0.25,9,pre_update_feature,False,False,False,False,False
g534_exact_context_000002,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,maze-32-32-4,maze,50,146,1000,0,old14_representative,9,6,0,1,0,0,0,0,0.45,0.3,0.25,9,pre_update_feature,False,False,False,False,False
g534_exact_context_000003,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,maze-32-32-4,maze,50,147,1000,0,static_flow_shield,7,4,0,0,2,1,0,2,0.35,0.2,0.45,2.33333333333,pre_update_feature,False,False,False,False,False
g534_exact_context_000004,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,maze-32-32-4,maze,50,147,1000,0,additive_ltm,7,4,0,0,2,1,0,2,0.35,0.2,0.45,2.33333333333,pre_update_feature,False,False,False,False,False
g534_exact_context_000005,g532_slice_000005,maze-32-32-4|a50|s147|it0|074c749363dd,maze-32-32-4,maze,50,147,1000,0,old14_representative,7,4,0,0,2,1,0,2,0.35,0.2,0.45,2.33333333333,pre_update_feature,False,False,False,False,False
g534_exact_context_000006,g532_slice_000006,maze-32-32-4|a50|s148|it0|aaeca5d81436,maze-32-32-4,maze,50,148,1000,0,static_flow_shield,7,6,0,0,0,1,0,0,0.35,0.3,0.35,7,pre_update_feature,False,False,False,False,False
g534_exact_context_000007,g532_slice_000007,maze-32-32-4|a50|s148|it0|aaeca5d81436,maze-32-32-4,maze,50,148,1000,0,additive_ltm,7,6,0,0,0,1,0,0,0.35,0.3,0.35,7,pre_update_feature,False,False,False,False,False
g534_exact_context_000008,g532_slice_000008,maze-32-32-4|a50|s148|it0|aaeca5d81436,maze-32-32-4,maze,50,148,1000,0,old14_representative,7,6,0,0,0,1,0,0,0.35,0.3,0.35,7,pre_update_feature,False,False,False,False,False
g534_exact_context_000009,g532_slice_000009,maze-32-32-4|a50|s149|it0|58cc592ada66,maze-32-32-4,maze,50,149,1000,0,static_flow_shield,8,3,1,1,0,1,0,0,0.4,0.15,0.4,4,pre_update_feature,False,False,False,False,False
g534_exact_context_000010,g532_slice_000010,maze-32-32-4|a50|s149|it0|58cc592ada66,maze-32-32-4,maze,50,149,1000,0,additive_ltm,8,3,1,1,0,1,0,0,0.4,0.15,0.4,4,pre_update_feature,False,False,False,False,False
g534_exact_context_000011,g532_slice_000011,maze-32-32-4|a50|s149|it0|58cc592ada66,maze-32-32-4,maze,50,149,1000,0,old14_representative,8,3,1,1,0,1,0,0,0.4,0.15,0.4,4,pre_update_feature,False,False,False,False,False
g534_exact_context_000012,g532_slice_000012,maze-32-32-4|a50|s150|it0|79258cd40d93,maze-32-32-4,maze,50,150,1000,0,static_flow_shield,6,9,0,0,0,0,0,0,0.3,0.45,0.25,6,pre_update_feature,False,False,False,False,False
g534_exact_context_000013,g532_slice_000013,maze-32-32-4|a50|s150|it0|79258cd40d93,maze-32-32-4,maze,50,150,1000,0,additive_ltm,6,9,0,0,0,0,0,0,0.3,0.45,0.25,6,pre_update_feature,False,False,False,False,False
g534_exact_context_000014,g532_slice_000014,maze-32-32-4|a50|s150|it0|79258cd40d93,maze-32-32-4,maze,50,150,1000,0,old14_representative,6,9,0,0,0,0,0,0,0.3,0.45,0.25,6,pre_update_feature,False,False,False,False,False
g534_exact_context_000015,g532_slice_000015,maze-32-32-4|a50|s151|it0|ff7692e438f3,maze-32-32-4,maze,50,151,1000,0,static_flow_shield,8,5,0,0,0,1,0,0,0.4,0.25,0.35,8,pre_update_feature,False,False,False,False,False
g534_exact_context_000016,g532_slice_000016,maze-32-32-4|a50|s151|it0|ff7692e438f3,maze-32-32-4,maze,50,151,1000,0,additive_ltm,8,5,0,0,0,1,0,0,0.4,0.25,0.35,8,pre_update_feature,False,False,False,False,False
g534_exact_context_000017,g532_slice_000017,maze-32-32-4|a50|s151|it0|ff7692e438f3,maze-32-32-4,maze,50,151,1000,0,old14_representative,8,5,0,0,0,1,0,0,0.4,0.25,0.35,8,pre_update_feature,False,False,False,False,False
g534_exact_context_000018,g532_slice_000018,maze-32-32-4|a50|s152|it0|b0d527f935db,maze-32-32-4,maze,50,152,1000,0,static_flow_shield,10,4,0,2,0,0,0,0,0.5,0.2,0.3,5,pre_update_feature,False,False,False,False,False
g534_exact_context_000019,g532_slice_000019,maze-32-32-4|a50|s152|it0|b0d527f935db,maze-32-32-4,maze,50,152,1000,0,additive_ltm,10,4,0,2,0,0,0,0,0.5,0.2,0.3,5,pre_update_feature,False,False,False,False,False
g534_exact_context_000020,g532_slice_000020,maze-32-32-4|a50|s152|it0|b0d527f935db,maze-32-32-4,maze,50,152,1000,0,old14_representative,10,4,0,2,0,0,0,0,0.5,0.2,0.3,5,pre_update_feature,False,False,False,False,False
g534_exact_context_000021,g532_slice_000021,maze-32-32-4|a50|s153|it0|10948c70af01,maze-32-32-4,maze,50,153,1000,0,static_flow_shield,5,7,0,0,0,0,0,0,0.25,0.35,0.4,5,pre_update_feature,False,False,False,False,False
g534_exact_context_000022,g532_slice_000022,maze-32-32-4|a50|s153|it0|10948c70af01,maze-32-32-4,maze,50,153,1000,0,additive_ltm,5,7,0,0,0,0,0,0,0.25,0.35,0.4,5,pre_update_feature,False,False,False,False,False
g534_exact_context_000023,g532_slice_000023,maze-32-32-4|a50|s153|it0|10948c70af01,maze-32-32-4,maze,50,153,1000,0,old14_representative,5,7,0,0,0,0,0,0,0.25,0.35,0.4,5,pre_update_feature,False,False,False,False,False
g534_exact_context_000024,g532_slice_000024,maze-32-32-4|a50|s154|it0|c5ef183e87cd,maze-32-32-4,maze,50,154,1000,0,static_flow_shield,6,7,0,1,1,0,0,0,0.3,0.35,0.35,3,pre_update_feature,False,False,False,False,False
g534_exact_context_000025,g532_slice_000025,maze-32-32-4|a50|s154|it0|c5ef183e87cd,maze-32-32-4,maze,50,154,1000,0,additive_ltm,6,7,0,1,1,0,0,0,0.3,0.35,0.35,3,pre_update_feature,False,False,False,False,False
g534_exact_context_000026,g532_slice_000026,maze-32-32-4|a50|s154|it0|c5ef183e87cd,maze-32-32-4,maze,50,154,1000,0,old14_representative,6,7,0,1,1,0,0,0,0.3,0.35,0.35,3,pre_update_feature,False,False,False,False,False
g534_exact_context_000027,g532_slice_000027,maze-32-32-4|a50|s155|it0|cdbc3d67562c,maze-32-32-4,maze,50,155,1000,0,static_flow_shield,7,6,0,2,1,1,0,1,0.35,0.3,0.35,1.75,pre_update_feature,False,False,False,False,False
g534_exact_context_000028,g532_slice_000028,maze-32-32-4|a50|s155|it0|cdbc3d67562c,maze-32-32-4,maze,50,155,1000,0,additive_ltm,7,6,0,2,1,1,0,1,0.35,0.3,0.35,1.75,pre_update_feature,False,False,False,False,False
g534_exact_context_000029,g532_slice_000029,maze-32-32-4|a50|s155|it0|cdbc3d67562c,maze-32-32-4,maze,50,155,1000,0,old14_representative,7,6,0,2,1,1,0,1,0.35,0.3,0.35,1.75,pre_update_feature,False,False,False,False,False
g534_exact_context_000030,g532_slice_000030,maze-32-32-4|a50|s156|it0|cb7a30476147,maze-32-32-4,maze,50,156,1000,0,static_flow_shield,8,4,0,1,0,0,0,0,0.4,0.2,0.4,8,pre_update_feature,False,False,False,False,False
