context_budget_iteration_key,target_should_fallback_to_additive,target_should_fallback_to_static_flow,target_should_fallback_to_best_static,unsafe_success_regression_candidates,safe_non_additive_candidates,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
maze-32-32-4|50|146|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|147|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|148|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|149|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|150|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|151|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|152|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|153|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|154|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|155|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|146|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|147|500|0,False,False,False,0,7,False,False,False,False,False
maze-32-32-4|100|148|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|149|500|0,False,False,False,0,1,False,False,False,False,False
maze-32-32-4|100|150|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|151|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|152|500|0,False,False,False,0,9,False,False,False,False,False
maze-32-32-4|100|153|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|154|500|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|155|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|146|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|147|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|148|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|149|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|150|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|151|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|152|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|153|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|154|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|155|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|146|500|0,True,True,True,1,9,False,False,False,False,False
random-32-32-20|100|147|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|148|500|0,True,True,True,1,9,False,False,False,False,False
random-32-32-20|100|149|500|0,True,True,True,1,9,False,False,False,False,False
random-32-32-20|100|150|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|151|500|0,True,True,True,1,9,False,False,False,False,False
random-32-32-20|100|152|500|0,True,True,True,1,9,False,False,False,False,False
random-32-32-20|100|153|500|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|154|500|0,True,True,True,1,9,False,False,False,False,False
random-32-32-20|100|155|500|0,True,True,True,1,9,False,False,False,False,False
maze-32-32-4|50|146|1000|0,False,False,False,0,20,False,False,False,False,False
maze-32-32-4|50|146|1000|1,False,False,False,0,2,False,False,False,False,False
maze-32-32-4|50|147|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|147|1000|1,True,False,True,0,0,False,False,False,False,False
maze-32-32-4|50|148|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|148|1000|1,True,False,True,0,0,False,False,False,False,False
maze-32-32-4|50|149|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|149|1000|1,True,False,True,0,0,False,False,False,False,False
maze-32-32-4|50|150|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|150|1000|1,True,False,True,0,0,False,False,False,False,False
maze-32-32-4|50|151|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|151|1000|1,True,False,True,0,0,False,False,False,False,False
maze-32-32-4|50|152|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|152|1000|1,True,False,True,0,0,False,False,False,False,False
maze-32-32-4|50|153|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|154|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|50|154|1000|1,True,False,True,0,0,False,False,False,False,False
maze-32-32-4|50|155|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|146|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|147|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|148|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|149|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|150|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|151|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|152|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|153|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|154|1000|0,False,False,False,0,10,False,False,False,False,False
maze-32-32-4|100|155|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|146|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|146|1000|1,True,False,True,8,0,False,False,False,False,False
random-32-32-20|50|147|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|147|1000|1,True,False,True,10,0,False,False,False,False,False
random-32-32-20|50|148|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|148|1000|1,True,False,True,7,1,False,False,False,False,False
random-32-32-20|50|149|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|149|1000|1,True,False,True,9,0,False,False,False,False,False
random-32-32-20|50|150|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|150|1000|1,False,False,False,0,8,False,False,False,False,False
random-32-32-20|50|151|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|151|1000|1,True,False,True,9,1,False,False,False,False,False
random-32-32-20|50|152|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|152|1000|1,True,False,True,7,1,False,False,False,False,False
random-32-32-20|50|153|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|153|1000|1,True,False,True,9,0,False,False,False,False,False
random-32-32-20|50|154|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|154|1000|1,False,False,False,0,9,False,False,False,False,False
random-32-32-20|50|155|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|50|155|1000|1,True,False,True,9,0,False,False,False,False,False
random-32-32-20|100|146|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|147|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|148|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|149|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|150|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|151|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|152|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|153|1000|0,False,False,False,0,10,False,False,False,False,False
random-32-32-20|100|154|1000|0,False,False,False,0,10,False,False,False,False,False
