row_type,batch,normalized_context_key,map,agents,seed,iteration,error_category,candidate_id,candidate_role,short_budget_ms,max_workers,observed_ids_only,ids_166_205_untouched
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_additive_fallback,old14_control,1000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_additive_fallback,old14_control,2000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_block_heavy_flow_guard,old14_control,1000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_block_heavy_flow_guard,old14_control,2000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_c_only_f_disabled,old14_control,1000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_c_only_f_disabled,old14_control,2000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_commit_heavy_flow_guard,old14_control,1000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_commit_heavy_flow_guard,old14_control,2000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_fast_decay_low_shield,old14_control,1000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_fast_decay_low_shield,old14_control,2000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_flow_decay,old14_control,1000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_flow_decay,old14_control,2000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_high_beta_cap_safe,old14_control,1000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_high_beta_cap_safe,old14_control,2000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_light_cong_light_flow,old14_control,1000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_light_cong_light_flow,old14_control,2000,1,True,True
g518_probe_batch_plan,A,maze-32-32-4|a50|s151|it0|14650fb0739d0383,maze-32-32-4,50,151,0,harmful_false_positive,repair5g59_low_beta_high_cap,old14_control,1000,1,True,True
