candidate_id,map_family,agents,nominal_budget_ms,horizon_id,rows,success_regression_count_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,better_count_vs_static_flow,worse_count_vs_static_flow,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c00948,random,50,2000,stage1_short2000_t100_i2,2,0,2,0.016024215955,0,2,False,False,False,False,False
g554_c00948,random,50,2000,stage1_short2000_t100_i4,2,0,2,0.01665001665,0,2,False,False,False,False,False
g554_c00948,random,50,2000,stage1_short5000_t050_i2,4,0,4,-0.0053276072825,2,2,False,False,False,False,False
g554_c00948,random,50,2000,stage1_short5000_t050_i4,1,0,1,-0.02726473175,1,0,False,False,False,False,False
g554_c00948,random,50,2000,stage1_short5000_t100_i2,1,0,1,-0.02882882883,1,0,False,False,False,False,False
g554_c00948,random,50,2000,stage1_short5000_t100_i4,1,0,1,0.00695652174,0,1,False,False,False,False,False
g554_c00948,random,50,500,stage1_short1000_t050_i2,3,0,3,0.0162366018133,0,3,False,False,False,False,False
g554_c00948,random,50,500,stage1_short1000_t050_i4,3,0,3,0.000636253336667,2,1,False,False,False,False,False
g554_c00948,random,50,500,stage1_short1000_t100_i2,3,0,3,0.0130752287533,0,2,False,False,False,False,False
g554_c00948,random,50,500,stage1_short1000_t100_i4,2,0,2,-0.011655944955,1,0,False,False,False,False,False
g554_c00948,random,50,500,stage1_short2000_t050_i2,3,0,3,0.0134849160967,1,2,False,False,False,False,False
g554_c00948,random,50,500,stage1_short2000_t050_i4,4,0,4,-0.001472442235,1,2,False,False,False,False,False
g554_c00948,random,50,500,stage1_short2000_t100_i2,3,0,3,-0.0165690073867,3,0,False,False,False,False,False
g554_c00948,random,50,500,stage1_short2000_t100_i4,2,0,2,-0.001131449795,1,1,False,False,False,False,False
g554_c00948,random,50,500,stage1_short5000_t050_i2,1,0,1,-0.00277520814,0,0,False,False,False,False,False
g554_c00948,random,50,500,stage1_short5000_t050_i4,1,0,1,-0.00930626058,1,0,False,False,False,False,False
g554_c00948,random,50,500,stage1_short5000_t100_i2,1,0,1,-0.01545064378,1,0,False,False,False,False,False
g554_c00948,random,50,500,stage1_short5000_t100_i4,2,0,2,0.008718395815,0,1,False,False,False,False,False
g554_c00954,random,100,1000,stage1_short1000_t100_i4,1,0,1,0.00044642857,0,0,False,False,False,False,False
g554_c00954,random,100,1000,stage1_short5000_t100_i2,1,0,1,-0.07060452238,1,0,False,False,False,False,False
g554_c00954,random,100,2000,stage1_short1000_t050_i2,1,0,1,-0.0052956752,1,0,False,False,False,False,False
g554_c00954,random,100,2000,stage1_short2000_t100_i4,1,0,1,-0.02441271304,1,0,False,False,False,False,False
g554_c00954,random,100,500,stage1_short1000_t050_i4,1,0,1,0.02888781897,0,1,False,False,False,False,False
g554_c00954,random,100,500,stage1_short2000_t100_i2,1,0,1,-0.0212967345,1,0,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short1000_t050_i2,4,0,4,0.011828891645,1,2,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short1000_t050_i4,2,0,2,-0.010258807695,2,0,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short1000_t100_i2,3,0,3,-0.00045547498,2,1,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short1000_t100_i4,1,0,1,-0.00856697819,1,0,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short2000_t050_i2,3,0,3,-0.0121604681133,2,1,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short2000_t050_i4,3,0,3,-0.04652299098,3,0,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short2000_t100_i2,3,0,3,-0.0125816334033,2,1,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short2000_t100_i4,4,0,4,-0.02135145393,3,0,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short5000_t050_i2,2,0,2,-0.0175127505,2,0,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short5000_t050_i4,2,0,2,-0.01436736994,2,0,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short5000_t100_i2,1,0,1,-0.02603231598,1,0,False,False,False,False,False
g554_c00954,random,50,1000,stage1_short5000_t100_i4,1,0,1,-0.02406417112,1,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short1000_t050_i2,4,0,4,-0.007227551425,3,1,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short1000_t050_i4,2,0,2,-0.022059401275,1,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short1000_t100_i2,1,0,1,0.00081699346,0,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short1000_t100_i4,5,0,5,-0.011336890556,4,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short2000_t050_i2,4,0,4,-0.01271851645,4,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short2000_t050_i4,3,0,3,-0.01151832041,1,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short2000_t100_i2,2,0,2,-0.029080984525,2,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short2000_t100_i4,2,0,2,-0.016126730415,2,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short5000_t050_i2,3,0,3,-0.03030315434,2,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short5000_t050_i4,1,0,1,-0.03693931399,1,0,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short5000_t100_i2,1,0,1,0.01171171171,0,1,False,False,False,False,False
g554_c00954,random,50,2000,stage1_short5000_t100_i4,1,0,1,-0.02521739131,1,0,False,False,False,False,False
g554_c00954,random,50,500,stage1_short1000_t050_i2,4,0,4,-0.01810566071,2,0,False,False,False,False,False
g554_c00954,random,50,500,stage1_short1000_t050_i4,3,0,3,0.00638432054667,1,2,False,False,False,False,False
g554_c00954,random,50,500,stage1_short1000_t100_i2,3,0,3,0.00352629818333,0,1,False,False,False,False,False
g554_c00954,random,50,500,stage1_short1000_t100_i4,2,0,2,0.003909445055,1,1,False,False,False,False,False
g554_c00954,random,50,500,stage1_short2000_t050_i2,3,0,3,-0.0227589833567,3,0,False,False,False,False,False
g554_c00954,random,50,500,stage1_short2000_t050_i4,4,0,4,-0.0212043864625,3,1,False,False,False,False,False
g554_c00954,random,50,500,stage1_short2000_t100_i2,3,0,3,0.0113704207433,1,2,False,False,False,False,False
g554_c00954,random,50,500,stage1_short2000_t100_i4,2,0,2,-0.01219127205,1,1,False,False,False,False,False
g554_c00954,random,50,500,stage1_short5000_t050_i2,1,0,1,-0.00647548566,1,0,False,False,False,False,False
g554_c00954,random,50,500,stage1_short5000_t050_i4,1,0,1,-0.04653130288,1,0,False,False,False,False,False
g554_c00954,random,50,500,stage1_short5000_t100_i2,1,0,1,0.0034334764,0,0,False,False,False,False,False
g554_c00954,random,50,500,stage1_short5000_t100_i4,1,0,1,-0.00261551875,0,0,False,False,False,False,False
g554_c00960,random,100,1000,stage1_short1000_t100_i4,1,0,1,0.03526785714,0,1,False,False,False,False,False
g554_c00960,random,100,1000,stage1_short5000_t100_i2,1,0,1,-0.02814951546,1,0,False,False,False,False,False
g554_c00960,random,100,2000,stage1_short1000_t050_i2,1,0,1,0.02206531333,0,1,False,False,False,False,False
g554_c00960,random,100,2000,stage1_short2000_t100_i4,1,0,1,0.00276370336,0,0,False,False,False,False,False
g554_c00960,random,100,500,stage1_short1000_t050_i4,1,0,1,0.01348098218,0,1,False,False,False,False,False
g554_c00960,random,100,500,stage1_short2000_t100_i2,1,0,1,0.00094652153,0,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short1000_t050_i2,5,0,5,-0.000376988246,2,3,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short1000_t050_i4,2,0,2,-0.00011831428,0,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short1000_t100_i2,3,0,3,-0.00481705993667,1,2,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short1000_t100_i4,1,0,1,-0.03037383177,1,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short2000_t050_i2,3,0,3,-0.0108477433433,1,2,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short2000_t050_i4,3,0,3,-0.0305799540033,3,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short2000_t100_i2,3,0,3,-0.0312990912733,3,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short2000_t100_i4,3,0,3,-0.0324145298267,2,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short5000_t050_i2,2,0,2,-0.017051380785,2,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short5000_t050_i4,2,0,2,-0.0373804636,2,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short5000_t100_i2,1,0,1,-0.0170556553,1,0,False,False,False,False,False
g554_c00960,random,50,1000,stage1_short5000_t100_i4,1,0,1,-0.02673796791,1,0,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short1000_t050_i2,4,0,4,0.0032102393675,2,2,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short1000_t050_i4,2,0,2,-0.00378624185,1,1,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short1000_t100_i2,2,0,2,-0.01652527179,2,0,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short1000_t100_i4,5,0,5,-0.01054342811,4,0,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short2000_t050_i2,3,0,3,-0.00152010874,1,1,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short2000_t050_i4,3,0,3,-0.00934140754,2,1,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short2000_t100_i2,2,0,2,-0.014277491075,2,0,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short2000_t100_i4,2,0,2,-0.009478616615,1,1,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short5000_t050_i2,3,0,3,0.01031886545,1,1,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short5000_t050_i4,1,0,1,-0.03342128408,1,0,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short5000_t100_i2,1,0,1,-0.02342342342,1,0,False,False,False,False,False
g554_c00960,random,50,2000,stage1_short5000_t100_i4,1,0,1,0.00782608696,0,1,False,False,False,False,False
g554_c00960,random,50,500,stage1_short1000_t050_i2,4,0,4,-0.0042626106125,2,1,False,False,False,False,False
g554_c00960,random,50,500,stage1_short1000_t050_i4,3,0,3,-0.00471975448,1,1,False,False,False,False,False
g554_c00960,random,50,500,stage1_short1000_t100_i2,3,0,3,-0.0178866797067,2,0,False,False,False,False,False
g554_c00960,random,50,500,stage1_short1000_t100_i4,2,0,2,-0.0081946476,1,0,False,False,False,False,False
g554_c00960,random,50,500,stage1_short2000_t050_i2,3,0,3,0.00391117816,1,1,False,False,False,False,False
g554_c00960,random,50,500,stage1_short2000_t050_i4,4,0,4,-0.01934007587,3,0,False,False,False,False,False
g554_c00960,random,50,500,stage1_short2000_t100_i2,3,0,3,0.01360289622,1,2,False,False,False,False,False
g554_c00960,random,50,500,stage1_short2000_t100_i4,2,0,2,-0.047713224565,2,0,False,False,False,False,False
g554_c00960,random,50,500,stage1_short5000_t050_i2,1,0,1,-0.00740055504,1,0,False,False,False,False,False
g554_c00960,random,50,500,stage1_short5000_t050_i4,1,0,1,-0.01776649747,1,0,False,False,False,False,False
g554_c00960,random,50,500,stage1_short5000_t100_i2,1,0,1,-0.00944206009,1,0,False,False,False,False,False
g554_c00960,random,50,500,stage1_short5000_t100_i4,1,0,1,-0.0235396687,1,0,False,False,False,False,False
g554_c00966,random,100,1000,stage1_short1000_t100_i4,1,0,1,-0.03392857143,1,0,False,False,False,False,False
g554_c00966,random,100,1000,stage1_short5000_t100_i2,1,0,1,-0.08491001384,1,0,False,False,False,False,False
g554_c00966,random,100,2000,stage1_short1000_t050_i2,1,0,1,-0.01897616946,1,0,False,False,False,False,False
g554_c00966,random,100,2000,stage1_short2000_t100_i4,1,0,1,-0.01980654077,1,0,False,False,False,False,False
g554_c00966,random,100,500,stage1_short1000_t050_i4,1,0,1,-0.02118440058,1,0,False,False,False,False,False
g554_c00966,random,100,500,stage1_short2000_t100_i2,1,0,1,-0.07288215807,1,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short1000_t050_i2,5,0,5,-0.013459939884,3,1,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short1000_t050_i4,2,0,2,-0.038308246435,2,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short1000_t100_i2,3,0,3,-0.0339121940533,3,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short1000_t100_i4,1,0,1,-0.02258566978,1,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short2000_t050_i2,3,0,3,-0.03586952253,2,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short2000_t050_i4,3,0,3,-0.0669805705167,3,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short2000_t100_i2,3,0,3,-0.0593123907433,3,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short2000_t100_i4,2,0,2,-0.0674977485,2,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short5000_t050_i2,2,0,2,-0.017521726565,2,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short5000_t050_i4,3,0,3,-0.05737189582,3,0,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short5000_t100_i2,1,0,1,0.00538599641,0,1,False,False,False,False,False
g554_c00966,random,50,1000,stage1_short5000_t100_i4,1,0,1,-0.09090909091,1,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short1000_t050_i2,4,0,4,-0.0134671602725,3,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short1000_t050_i4,2,0,2,-0.01993792724,2,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short1000_t100_i2,2,0,2,-0.04526266034,2,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short1000_t100_i4,5,0,5,-0.026691808948,4,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short2000_t050_i2,3,0,3,-0.0127089555,2,1,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short2000_t050_i4,3,0,3,-0.01643366663,2,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short2000_t100_i2,2,0,2,-0.03222707424,2,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short2000_t100_i4,2,0,2,-0.034953142095,2,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short5000_t050_i2,3,0,3,-0.0325068679667,2,1,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short5000_t050_i4,1,0,1,-0.03166226913,1,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short5000_t100_i2,1,0,1,-0.04414414414,1,0,False,False,False,False,False
g554_c00966,random,50,2000,stage1_short5000_t100_i4,1,0,1,-0.00260869565,0,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short1000_t050_i2,4,0,4,-0.01543888902,3,1,False,False,False,False,False
g554_c00966,random,50,500,stage1_short1000_t050_i4,3,0,3,-0.0315810274233,2,1,False,False,False,False,False
g554_c00966,random,50,500,stage1_short1000_t100_i2,3,0,3,-0.00599653097667,2,1,False,False,False,False,False
g554_c00966,random,50,500,stage1_short1000_t100_i4,2,0,2,-0.03112779486,2,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short2000_t050_i2,2,0,2,-0.048946853135,2,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short2000_t050_i4,4,0,4,-0.0521597080175,4,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short2000_t100_i2,3,0,3,-0.0567080789933,3,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short2000_t100_i4,2,0,2,-0.038129725425,2,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short5000_t050_i2,1,0,1,-0.0277520814,1,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short5000_t050_i4,1,0,1,-0.07021996616,1,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short5000_t100_i2,2,0,2,-0.040963107315,2,0,False,False,False,False,False
g554_c00966,random,50,500,stage1_short5000_t100_i4,1,0,1,-0.01482127289,1,0,False,False,False,False,False
g554_c00972,random,100,1000,stage1_short1000_t100_i4,1,0,1,0.07633928571,0,1,False,False,False,False,False
g554_c00972,random,100,1000,stage1_short5000_t100_i2,1,0,1,-0.02584217813,1,0,False,False,False,False,False
g554_c00972,random,100,2000,stage1_short1000_t050_i2,1,0,1,-0.02074139453,1,0,False,False,False,False,False
g554_c00972,random,100,2000,stage1_short2000_t100_i4,1,0,1,0.03132197144,0,1,False,False,False,False,False
g554_c00972,random,100,500,stage1_short1000_t050_i4,1,0,1,0.01781415503,0,1,False,False,False,False,False
g554_c00972,random,100,500,stage1_short2000_t100_i2,1,0,1,-0.02508282064,1,0,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short1000_t050_i2,5,0,5,0.012294761852,0,3,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short1000_t050_i4,2,0,2,-0.003484195765,1,1,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short1000_t100_i2,3,0,3,0.0148781101567,1,2,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short1000_t100_i4,1,0,1,0,0,0,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short2000_t050_i2,3,0,3,-0.00275937510667,1,2,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short2000_t050_i4,3,0,3,0.000702217656667,1,1,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short2000_t100_i2,3,0,3,-0.00063247222,1,2,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short2000_t100_i4,2,0,2,-0.03084413661,1,0,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short5000_t050_i2,2,0,2,-0.0028422708,0,0,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short5000_t050_i4,3,0,3,-0.00687121786667,2,1,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short5000_t100_i2,1,0,1,-0.00089766607,0,0,False,False,False,False,False
g554_c00972,random,50,1000,stage1_short5000_t100_i4,1,0,1,-0.01426024955,1,0,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short1000_t050_i2,4,0,4,0.00826553073,1,3,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short1000_t050_i4,2,0,2,-0.004630902805,1,1,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short1000_t100_i2,2,0,2,-0.000781339135,1,0,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short1000_t100_i4,4,0,4,0.00757591346,1,2,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short2000_t050_i2,3,0,3,0.00434944444667,1,1,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short2000_t050_i4,4,0,4,-0.00690594159,2,2,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short2000_t100_i2,2,0,2,0.01025009924,1,1,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short2000_t100_i4,2,0,2,0.002937538655,1,1,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short5000_t050_i2,3,0,3,-0.00106344661667,2,1,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short5000_t050_i4,1,0,1,-0.03078276165,1,0,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short5000_t100_i2,1,0,1,-0.02882882883,1,0,False,False,False,False,False
g554_c00972,random,50,2000,stage1_short5000_t100_i4,1,0,1,0.02086956522,0,1,False,False,False,False,False
g554_c00972,random,50,500,stage1_short1000_t050_i2,4,0,4,0.00228900698,0,1,False,False,False,False,False
g554_c00972,random,50,500,stage1_short1000_t050_i4,2,0,2,0.01072243703,0,1,False,False,False,False,False
g554_c00972,random,50,500,stage1_short1000_t100_i2,3,0,3,0.0180064921367,0,3,False,False,False,False,False
g554_c00972,random,50,500,stage1_short1000_t100_i4,2,0,2,0.00947416341,0,1,False,False,False,False,False
g554_c00972,random,50,500,stage1_short2000_t050_i2,3,0,3,-0.0201603323067,2,0,False,False,False,False,False
g554_c00972,random,50,500,stage1_short2000_t050_i4,4,0,4,0.002988835425,1,1,False,False,False,False,False
g554_c00972,random,50,500,stage1_short2000_t100_i2,3,0,3,-0.01371754563,2,0,False,False,False,False,False
g554_c00972,random,50,500,stage1_short2000_t100_i4,2,0,2,-0.01407215811,1,1,False,False,False,False,False
g554_c00972,random,50,500,stage1_short5000_t050_i2,1,0,1,-0.02405180388,1,0,False,False,False,False,False
g554_c00972,random,50,500,stage1_short5000_t050_i4,1,0,1,0.00423011844,0,0,False,False,False,False,False
