split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,top3_rules,harmful_labels
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,50,1,0,use_nonadditive,use_nonadditive,wait_light,decay_095,selected,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.077519379845,True,True,0.077519379845,0.01,"[-1.052441953617381, -0.13586045920848847, 0.5748545110225678, -0.12772953093051911, 0.37849619388580324, -0.05351507306098938, -1.0085945463459938, -1.0100245517818258]","[0.0003277757787145674, 0.6406441926956177, 0.580199658870697, 0.624906063079834, 0.6027567386627197, 0.619418740272522, 0.0014083399437367916, 0.001293631037697196]",0.6634804606437683,0.20119838416576385,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,50,1,1,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.135658914729,True,True,0.1,0.01,"[-1.0918128132412677, 0.43063812255859374, 0.3399787777662277, -0.30141186356544497, 0.14706510305404663, 0.195760817527771, 0.03621677219867706, 0.04010095953941345]","[0.0005882958066649735, 0.41557013988494873, 0.48878076672554016, 0.5813716053962708, 0.5706116557121277, 0.5280121564865112, 0.5495612025260925, 0.5600081086158752]",0.8017417788505554,0.08929536491632462,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,50,1,2,use_nonadditive,defer_ltm,block_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0968992248062,True,True,0.0968992248062,0.01,"[-0.9722487808630104, 0.27517568111419677, 0.22523948311805725, 0.2769252932071686, 0.2676793336868286, -0.20754975259304045, 0.12214990615844726, 0.07835658252239228]","[0.00033617697772569954, 0.5402003526687622, 0.5267487168312073, 0.5354107618331909, 0.534956157207489, 0.591070294380188, 0.558567464351654, 0.5655570030212402]",0.6853148341178894,0.15184366703033447,"[""block_light"", ""commit_heavy"", ""wait_light""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,50,1,3,defer_ltm,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0077519379845,False,False,0.0077519379845,0.01,"[-0.7921615806233604, 0.2787019443511963, 0.2351825577020645, 0.26026813447475433, 0.25785432577133177, 0.07398467361927033, 0.23230270087718963, 0.21235028982162477]","[0.00029189890483394265, 0.5201124548912048, 0.4782160520553589, 0.47526445984840393, 0.47965431213378906, 0.513058602809906, 0.49953657388687134, 0.5090201497077942]",0.6043321490287781,0.20417563617229462,"[""commit_heavy"", ""block_light"", ""wait_light""]","[0, 1, 0, 1, 0, 1, 1, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,100,1,0,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0951923076923,True,True,0.0951923076923,0.01,"[-1.2630716789112193, 1.02542928814888, 0.5155645322799682, -1.0037312006950379, 1.0123599076271057, -1.3195034348964692, -1.7048258013336453, -1.6946813603572082]","[0.0003289597516413778, 0.5641977190971375, 0.5941673517227173, 0.7261221408843994, 0.47650086879730225, 0.7537607550621033, 0.0009557942976243794, 0.0008619841537438333]",0.7385386824607849,0.14423128962516785,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,100,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0346153846154,True,True,0.0346153846154,0.01,"[-1.1804946556780487, 0.16441525936126708, 0.05094532817602158, 0.2262662321329117, 0.16363029837608337, -0.7176258981227874, -0.36590778589248657, -0.4225485098361969]","[0.0006372486241161823, 0.6182616353034973, 0.6373617053031921, 0.6341153383255005, 0.6137717962265015, 0.6914487481117249, 0.6747184991836548, 0.6792325377464294]",0.7086564898490906,0.14484451711177826,"[""block_light"", ""commit_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 1]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter2,empty-16-16,100,1,2,use_nonadditive,defer_ltm,wait_light,additive_ltm,unsafe,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.118269230769,True,True,0.1,0.01,"[-1.0708949464181206, 0.30818475723266603, 0.24796291708946228, 0.33371070981025697, 0.4142370891571045, -0.9553935921192169, -0.22656500995159148, -0.3324780809879303]","[0.000333277479512617, 0.5452536344528198, 0.5250083804130554, 0.5183557868003845, 0.41221344470977783, 0.6340076327323914, 0.5316432118415833, 0.5371230244636536]",0.6480472087860107,0.19906876981258392,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a100__i1__phase4_phase4-full-repair5-expand5000__iter3,empty-16-16,100,1,3,use_nonadditive,defer_ltm,decay_090,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0471153846154,True,True,0.0471153846154,0.01,"[-1.044841072136187, 0.19047272264957427, 0.1170682042837143, 0.20787877976894378, 0.14585664331912995, -0.8196948397159577, -0.357156001329422, -0.42597771406173707]","[0.0003288772713858634, 0.6388209462165833, 0.6268462538719177, 0.6123425364494324, 0.607005774974823, 0.6858121752738953, 0.6474208235740662, 0.6528828144073486]",0.6916323304176331,0.15803208947181702,"[""block_light"", ""commit_heavy"", ""wait_light""]","[0, 1, 1, 1, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter0,empty-16-16,200,1,0,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_confidence,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,1.14440611138,True,True,0.1,0.01,"[-1.3423042748408625, 1.266242802143097, 0.4230358195304871, -0.97886274933815, 1.0718338578939437, -1.3015976881980895, -1.7746661873394622, -1.7655165070225485]","[0.0003598830953706056, 0.5305618047714233, 0.601371169090271, 0.7366620898246765, 0.48673704266548157, 0.7527040243148804, 0.0015793826896697283, 0.0014954503858461976]",0.7695626020431519,0.11790453642606735,"[""commit_heavy"", ""wait_light"", ""block_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000,empty-16-16__a200__i1__phase4_phase4-full-repair5-expand5000__iter1,empty-16-16,200,1,1,use_nonadditive,defer_ltm,block_heavy,additive_ltm,unsafe,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.116806308526,True,True,0.1,0.01,"[-1.177342054558103, 0.07668395638465882, -0.0284518837928772, 0.019213297963142396, 0.0999699467420578, -0.9742442142963409, -0.6224648129940032, -0.6686982548236847]","[0.00041709901415742934, 0.6414687633514404, 0.6414023041725159, 0.6446647644042969, 0.6055485010147095, 0.7002074122428894, 0.6686080098152161, 0.671482264995575]",0.7156392335891724,0.14202219247817993,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 1, 0, 0, 0, 1, 0, 1]"
