policy_role,paired_against_role,direct_group_key,context_budget_iteration_key,context_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,baseline_candidate,baseline_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,safe_high_margin_gain,safe_low_margin_gain,equal_vs_baseline,safe_worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
param::repair5g539_s1_000,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|0,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,0,repair5g539_s1_000,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_001,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|0,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,0,repair5g539_s1_001,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_002,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|0,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,0,repair5g539_s1_002,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_003,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|0,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,0,repair5g539_s1_003,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_080,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|0,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,0,repair5g539_s2_080,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_081,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|0,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,0,repair5g539_s2_081,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_112,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|0,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,0,repair5g539_s3_112,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_113,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|0,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,0,repair5g539_s3_113,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_000,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|final,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,final,repair5g539_s1_000,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_001,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|final,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,final,repair5g539_s1_001,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_002,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|final,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,final,repair5g539_s1_002,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_003,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|final,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,final,repair5g539_s1_003,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_080,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|final,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,final,repair5g539_s2_080,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_081,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|final,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,final,repair5g539_s2_081,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_112,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|final,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,final,repair5g539_s3_112,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_113,best_fixed_static_goal_aware,,random-32-32-20|100|486|500|final,random-32-32-20|100|486|500,random-32-32-20,random,100,486,500,final,repair5g539_s3_113,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_000,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|0,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,0,repair5g539_s1_000,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_001,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|0,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,0,repair5g539_s1_001,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_002,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|0,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,0,repair5g539_s1_002,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_003,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|0,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,0,repair5g539_s1_003,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_080,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|0,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,0,repair5g539_s2_080,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_081,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|0,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,0,repair5g539_s2_081,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_112,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|0,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,0,repair5g539_s3_112,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_113,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|0,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,0,repair5g539_s3_113,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_000,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|1,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,1,repair5g539_s1_000,repair5g59_high_beta_cap_safe,,,0,,False,False,True,False,False,False,False,False,False,False,False,False,False
param::repair5g539_s1_002,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|1,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,1,repair5g539_s1_002,repair5g59_high_beta_cap_safe,,,0,,False,False,True,False,False,False,False,False,False,False,False,False,False
param::repair5g539_s1_003,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|1,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,1,repair5g539_s1_003,repair5g59_high_beta_cap_safe,,,0,,False,False,True,False,False,False,False,False,False,False,False,False,False
param::repair5g539_s2_080,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|1,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,1,repair5g539_s2_080,repair5g59_high_beta_cap_safe,,,0,,False,False,True,False,False,False,False,False,False,False,False,False,False
param::repair5g539_s2_081,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|1,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,1,repair5g539_s2_081,repair5g59_high_beta_cap_safe,,,0,,False,False,True,False,False,False,False,False,False,False,False,False,False
param::repair5g539_s3_112,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|1,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,1,repair5g539_s3_112,repair5g59_high_beta_cap_safe,,,0,,False,False,True,False,False,False,False,False,False,False,False,False,False
param::repair5g539_s3_113,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|1,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,1,repair5g539_s3_113,repair5g59_high_beta_cap_safe,,,0,,False,False,True,False,False,False,False,False,False,False,False,False,False
param::repair5g539_s1_000,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|final,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,final,repair5g539_s1_000,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_001,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|final,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,final,repair5g539_s1_001,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_002,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|final,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,final,repair5g539_s1_002,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_003,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|final,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,final,repair5g539_s1_003,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_080,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|final,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,final,repair5g539_s2_080,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_081,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|final,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,final,repair5g539_s2_081,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_112,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|final,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,final,repair5g539_s3_112,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_113,best_fixed_static_goal_aware,,random-32-32-20|100|486|2000|final,random-32-32-20|100|486|2000,random-32-32-20,random,100,486,2000,final,repair5g539_s3_113,repair5g59_high_beta_cap_safe,0.970945945946,0.970945945946,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_000,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|0,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,0,repair5g539_s1_000,repair5g59_high_beta_cap_safe,1.14014752371,1.14014752371,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_001,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|0,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,0,repair5g539_s1_001,repair5g59_high_beta_cap_safe,1.14014752371,1.14014752371,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_002,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|0,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,0,repair5g539_s1_002,repair5g59_high_beta_cap_safe,1.14014752371,1.14014752371,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_003,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|0,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,0,repair5g539_s1_003,repair5g59_high_beta_cap_safe,1.14014752371,1.14014752371,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_080,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|0,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,0,repair5g539_s2_080,repair5g59_high_beta_cap_safe,1.14014752371,1.14014752371,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s2_081,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|0,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,0,repair5g539_s2_081,repair5g59_high_beta_cap_safe,1.14014752371,1.14014752371,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_112,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|0,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,0,repair5g539_s3_112,repair5g59_high_beta_cap_safe,1.14014752371,1.14014752371,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s3_113,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|0,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,0,repair5g539_s3_113,repair5g59_high_beta_cap_safe,1.14014752371,1.14014752371,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
param::repair5g539_s1_000,best_fixed_static_goal_aware,,maze-32-32-4|50|486|2000|1,maze-32-32-4|50|486|2000,maze-32-32-4,maze,50,486,2000,1,repair5g539_s1_000,repair5g59_high_beta_cap_safe,1.30558482613,1.26870389884,-0.03688092729,-0.03688092729,False,False,False,True,True,False,False,False,False,False,False,False,False
