policy_role,paired_against_role,direct_group_key,context_budget_iteration_key,context_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,baseline_candidate,baseline_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,safe_high_margin_gain,safe_low_margin_gain,equal_vs_baseline,safe_worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
candidate::repair5g543_pareto_overlay_conservative_005,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_pareto_overlay_conservative_005,repair5g59_static_flow_shield,1.29884242854,1.34585400425,0.04701157571,0.04701157571,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_006,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_pareto_overlay_conservative_006,repair5g59_static_flow_shield,1.29884242854,1.3236475313,0.02480510276,0.02480510276,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_007,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_pareto_overlay_conservative_007,repair5g59_static_flow_shield,1.29884242854,1.34585400425,0.04701157571,0.04701157571,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_008,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_pareto_overlay_conservative_008,repair5g59_static_flow_shield,1.29884242854,1.34585400425,0.04701157571,0.04701157571,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_009,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_pareto_overlay_conservative_009,repair5g59_static_flow_shield,1.29884242854,1.32600992204,0.0271674935,0.0271674935,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_010,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_pareto_overlay_conservative_010,repair5g59_static_flow_shield,1.29884242854,1.32175761871,0.02291519017,0.02291519017,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_011,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_pareto_overlay_conservative_011,repair5g59_static_flow_shield,1.29884242854,1.30522088353,0.00637845499,0.00637845499,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_012,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_pareto_overlay_conservative_012,repair5g59_static_flow_shield,1.29884242854,1.31325301205,0.01441058351,0.01441058351,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_negative_control_001,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_negative_control_001,repair5g59_static_flow_shield,1.29884242854,1.34585400425,0.04701157571,0.04701157571,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_negative_control_002,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_negative_control_002,repair5g59_static_flow_shield,1.29884242854,1.34585400425,0.04701157571,0.04701157571,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_negative_control_003,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_negative_control_003,repair5g59_static_flow_shield,1.29884242854,1.34585400425,0.04701157571,0.04701157571,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_negative_control_004,pareto_static_lattice,,maze-32-32-4|100|1106|2000|final,maze-32-32-4|100|1106|2000,maze-32-32-4,maze,100,1106,2000,final,repair5g543_negative_control_004,repair5g59_static_flow_shield,1.29884242854,1.34585400425,0.04701157571,0.04701157571,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_edge_flowshield_conservative_008,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_edge_flowshield_conservative_008,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_edge_flowshield_conservative_009,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_edge_flowshield_conservative_009,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_edge_flowshield_conservative_010,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_edge_flowshield_conservative_010,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_edge_flowshield_conservative_011,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_edge_flowshield_conservative_011,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_edge_flowshield_conservative_012,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_edge_flowshield_conservative_012,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_001,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_pareto_overlay_conservative_001,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_002,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_pareto_overlay_conservative_002,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_003,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_pareto_overlay_conservative_003,repair5g59_static_flow_shield,1.14052583862,1.15593834995,0.01541251133,0.01541251133,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_005,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_pareto_overlay_conservative_005,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_006,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_pareto_overlay_conservative_006,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_pareto_overlay_conservative_007,pareto_static_lattice,,random-32-32-20|50|1106|1000|final,random-32-32-20|50|1106|1000,random-32-32-20,random,50,1106,1000,final,repair5g543_pareto_overlay_conservative_007,repair5g59_static_flow_shield,1.14052583862,1.15593834995,0.01541251133,0.01541251133,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_evt_wait_neargoal_suppress_002,pareto_static_lattice,,random-32-32-20|50|1106|2000|final,random-32-32-20|50|1106|2000,random-32-32-20,random,50,1106,2000,final,repair5g543_evt_wait_neargoal_suppress_002,repair5g59_static_flow_shield,1.14052583862,1.15321849501,0.01269265639,0.01269265639,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_evt_wait_neargoal_suppress_003,pareto_static_lattice,,random-32-32-20|50|1106|2000|final,random-32-32-20|50|1106|2000,random-32-32-20,random,50,1106,2000,final,repair5g543_evt_wait_neargoal_suppress_003,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_evt_wait_neargoal_suppress_005,pareto_static_lattice,,random-32-32-20|50|1106|2000|final,random-32-32-20|50|1106|2000,random-32-32-20,random,50,1106,2000,final,repair5g543_evt_wait_neargoal_suppress_005,repair5g59_static_flow_shield,1.14052583862,1.15775158658,0.01722574796,0.01722574796,False,False,False,True,False,False,False,True,False,False,False,False,False
candidate::repair5g543_evt_wait_neargoal_suppress_006,pareto_static_lattice,,random-32-32-20|50|1106|2000|final,random-32-32-20|50|1106|2000,random-32-32-20,random,50,1106,2000,final,repair5g543_evt_wait_neargoal_suppress_006,repair5g59_static_flow_shield,1.14052583862,1.15321849501,0.01269265639,0.01269265639,False,False,False,True,False,False,False,True,False,False,False,False,False
