candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed,acquisition_family,candidate_source_family,multi_fidelity_stage,multi_fidelity_screening_backend,screened_from_full_response_surface,response_screening_score,response_surface_selected_rank,response_context_selected_rank,response_context_candidate_pool_rows,response_surface_candidate_pool_rows,response_surface_selected_rows,coverage_first_candidate,response_candidate_pass,primary_30s_exploratory_full_lattice_skipped,large_agent_30s_exploratory_full_lattice_skipped,selected_for_30s_exact_acquisition,primary_exact_solver_internal_time_limit_sec,primary_exact_process_hard_timeout_sec,selected_for_primary_exact_acquisition,raw_actor_variant_id
g567_g568_ltm30_existingrow_a5_s568_9b34b16b5f50,,,,,,,,,,,,,False,False,False,False,False,1.253060221672058,1.16055428981781,1.2535701990127563,0.7495042085647583,0.7493058443069458,1.0403398275375366,0.6932659149169922,0.979935884475708,1.0,0.6841858625411987,0.6500457525253296,0.34518110752105713,0.8741151690483093,1.0,10.841612815856934,1,0,0,73d8f03994944c8fc0d2f977c7326f10662205ead3f4621b0b33fae26f25abe3,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_f842aa9a2aab,,,,,,,,,,,,,False,False,False,False,False,1.252530813217163,1.1601132154464722,1.2529526948928833,0.7495834231376648,0.7494167685508728,1.0403398275375366,0.6932659149169922,0.979935884475708,1.0,0.6841572523117065,0.6500028371810913,0.34493106603622437,0.8737244606018066,1.0,10.840362548828125,1,0,0,25552a47101edb7e2a1f4b9aae50d4ff014d5bbe71eb7bc56400987fdcd21528,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_4ae8c7e67a80,,,,,,,,,,,,,False,False,False,False,False,1.251736044883728,1.159450888633728,1.2520253658294678,0.7497503161430359,0.7496504783630371,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841581463813782,0.6500041484832764,0.3430040776729584,0.8707135319709778,1.0,10.830727577209473,1,0,0,a5ac612ba746809714e82678033d76a7d2d95bc3006ff8a5945dcfe2fc40c496,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_6304b5f3d922,,,,,,,,,,,,,False,False,False,False,False,1.2528175115585327,1.1603519916534424,1.2532870769500732,0.7495778203010559,0.7494089603424072,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841540932655334,0.649998128414154,0.34308695793151855,0.8708431124687195,1.0,10.83114242553711,1,0,0,e91ed5d26c71bf5daced1741802b2ba173cb227c5d95d996ed087eb9c77e0513,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_92ed5cef09ec,,,,,,,,,,,,,False,False,False,False,False,1.2536194324493408,1.161020278930664,1.2542226314544678,0.7494645714759827,0.7492504119873047,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841549277305603,0.6499993801116943,0.3430030047893524,0.8707118630409241,1.0,10.830721855163574,1,0,0,ecfb35429c0125b89a15df47466f313c3d14a565c6497d10ecc28fc0d59b736d,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_de65f2b6131a,,,,,,,,,,,,,False,False,False,False,False,1.2536638975143433,1.1610573530197144,1.2542744874954224,0.7494439482688904,0.7492215633392334,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684151828289032,0.6499946713447571,0.34310322999954224,0.870868444442749,1.0,10.831223487854004,1,0,0,81cb699154112e412e15a6a11696647aba8666e1de3345b81b2bbde8a51e021c,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_6333b8c4ee45,,,,,,,,,,,,,False,False,False,False,False,1.2533806562423706,1.1608214378356934,1.2539441585540771,0.7494770288467407,0.7492678761482239,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841607093811035,0.6500080823898315,0.34307584166526794,0.8708257079124451,1.0,10.831086158752441,1,0,0,55f398aaee75c1da6717dcb6b10409e9f9a987a85850bd55ee26e611931ca58b,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_f1dd82204bb1,,,,,,,,,,,,,False,False,False,False,False,1.251986026763916,1.1596592664718628,1.2523170709609985,0.7497148513793945,0.7496008276939392,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841601729393005,0.6500071883201599,0.3430105745792389,0.8707237243652344,1.0,10.83076000213623,1,0,0,1bdf9bb5aff9fc56a79e56540a27df436fd1e87eec4406cde3e2e6536bb06335,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_193d54cb6d93,,,,,,,,,,,,,False,False,False,False,False,1.252289056777954,1.1599117517471313,1.2526705265045166,0.7496647834777832,0.7495306730270386,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.684151828289032,0.6499946713447571,0.34315091371536255,0.870943009853363,1.0,10.831461906433105,1,0,0,21c4181b6c33a880ff4e84bc20bd6bdeed0e905f621ee06c4885bca17c196bb1,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_b181a40cce1e,,,,,,,,,,,,,False,False,False,False,False,1.2509574890136719,1.1588020324707031,1.2511171102523804,0.749862551689148,0.749807596206665,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841610074043274,0.6500084400177002,0.34310925006866455,0.8708779215812683,1.0,10.831253051757812,1,0,0,615e9cea307fd2354f7056196d3b44d6a625674cd5b28686a980ab79fe37a510,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_ebe8b42a4cd7,,,,,,,,,,,,,False,False,False,False,False,1.2502890825271606,1.1582450866699219,1.2503373622894287,0.7499619722366333,0.7499467730522156,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841552257537842,0.6499997973442078,0.3426957428455353,0.8702318072319031,1.0,10.829185485839844,1,0,0,5ba3c93e1e3944847f05c546e5e27378e5f78c988b5ae3e7d9b99b901da5ebba,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_47d2f9dc8afc,,,,,,,,,,,,,False,False,False,False,False,1.250219702720642,1.1581872701644897,1.2502562999725342,0.7499773502349854,0.7499682903289795,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996781349182,0.3428189754486084,0.8704243302345276,1.0,10.829801559448242,1,0,0,0d4cf5e17ca22a92c0ade8301c1d1ed5cbc5ea61b60bdf4e68a864b18dda6587,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_9b0c59116738,,,,,,,,,,,,,False,False,False,False,False,1.2506009340286255,1.1585049629211426,1.2507010698318481,0.7499245405197144,0.7498943209648132,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841557621955872,0.6500006318092346,0.3426175117492676,0.8701095581054688,1.0,10.828794479370117,1,0,0,954a6bbbd97c5a3e48b98174630562cea5f503fddf45aad774032061557899de,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_b51713f7dcd1,,,,,,,,,,,,,False,False,False,False,False,1.2535597085952759,1.1609705686569214,1.2541530132293701,0.7494668364524841,0.7492535710334778,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.68415367603302,0.6499974727630615,0.34304389357566833,0.8707757592201233,1.0,10.830926895141602,1,0,0,26c10ba32f61a44c7bc91c2fde3ce5582931ee5125b3f6d63d4d3bb7af07f6c7,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_abe84d82e2e3,,,,,,,,,,,,,False,False,False,False,False,1.250219702720642,1.1581872701644897,1.2502562999725342,0.7499773502349854,0.7499682903289795,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996781349182,0.3428189754486084,0.8704243302345276,1.0,10.829801559448242,1,0,0,12438a87afb1f28508f6d3f1eaef550cce8c71c56e2570f27c0487a508c50a91,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_4ffb1b71b6ff,,,,,,,,,,,,,False,False,False,False,False,1.250219702720642,1.1581872701644897,1.2502562999725342,0.7499773502349854,0.7499682903289795,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996781349182,0.3428189754486084,0.8704243302345276,1.0,10.829801559448242,1,0,0,99a0afab08b6ae59cc972efa505a76f09e34ebbead0a3ad1f99c636a6a3e0654,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_5316bec2e070,,,,,,,,,,,,,False,False,False,False,False,1.250007152557373,1.1580101251602173,1.2500083446502686,0.7500007748603821,0.750001072883606,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841549873352051,0.6499993801116943,0.34313416481018066,0.8709168434143066,1.0,10.831377983093262,1,0,0,7615b86f6693a3e9f0e1647a09afed8d93f89163db720d4a0bfacedbd406a486,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_a5081fcdbefc,,,,,,,,,,,,,False,False,False,False,False,1.2538763284683228,1.1612343788146973,1.2545223236083984,0.7494185566902161,0.7491859793663025,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841531991958618,0.649996817111969,0.34304940700531006,0.8707844018936157,1.0,10.830954551696777,1,0,0,cd01c9ace00ded8e523a130c7601e51ce2b7cf4e50091628323c454e811c15bb,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_5043ce8e75de,,,,,,,,,,,,,False,False,False,False,False,1.2502890825271606,1.1582450866699219,1.2503373622894287,0.7499619722366333,0.7499467730522156,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841552257537842,0.6499997973442078,0.3426957428455353,0.8702318072319031,1.0,10.829185485839844,1,0,0,e4359ff708849d48d907d506b91fba375e4aefea6c1eea9f7c6ae2497a506ebe,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_610d7c1d7334,,,,,,,,,,,,,False,False,False,False,False,1.250219702720642,1.1581872701644897,1.2502562999725342,0.7499773502349854,0.7499682903289795,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996781349182,0.3428189754486084,0.8704243302345276,1.0,10.829801559448242,1,0,0,9d1c82cf9f7c4621fbcdad04d5be8d308fb5365a7db3b90dad2ce7e4b4c820c9,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_6e89070c6d8f,,,,,,,,,,,,,False,False,False,False,False,1.250219702720642,1.1581872701644897,1.2502562999725342,0.7499773502349854,0.7499682903289795,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996781349182,0.3428189754486084,0.8704243302345276,1.0,10.829801559448242,1,0,0,de815c65115505542e0ccaebda31622ec7a1ce94ee2cffc51a82639fa942caa4,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_a646df23c857,,,,,,,,,,,,,False,False,False,False,False,1.250219702720642,1.1581872701644897,1.2502562999725342,0.7499773502349854,0.7499682903289795,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551065444946,0.6499996781349182,0.3428189754486084,0.8704243302345276,1.0,10.829801559448242,1,0,0,f2a22d62104929e2f5412c5c66ff2b84879604c93d93455f937efecd3ab32c0f,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_3591eb3ca8d7,,,,,,,,,,,,,False,False,False,False,False,1.2502890825271606,1.1582450866699219,1.2503373622894287,0.7499619722366333,0.7499467730522156,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841552257537842,0.6499997973442078,0.3426957428455353,0.8702318072319031,1.0,10.829185485839844,1,0,0,42d027bda95bad9e40ef03da8a83d6a0cc2a1fcedc4d732e3ed1bb7a68650344,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_c9723ede4ca0,,,,,,,,,,,,,False,False,False,False,False,1.2500056028366089,1.1580088138580322,1.2500065565109253,0.7500008940696716,0.7500011920928955,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551661491394,0.6499996781349182,0.3432278037071228,0.8710631132125854,1.0,10.831846237182617,1,0,0,81c13f4635e7b80a4a7bb7734ef93568a47000f27054a54a780bfa92b0738142,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_919544e044b7,,,,,,,,,,,,,False,False,False,False,False,1.253508448600769,1.1609278917312622,1.2540931701660156,0.749485433101654,0.7492796182632446,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841555237770081,0.650000274181366,0.3429655432701111,0.8706533312797546,1.0,10.830534934997559,1,0,0,1ccb27baea3bdadabfbcc63e2315fb14b8bb9d770158d6664902af8a1c193bdb,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_fb8800907e7f,,,,,,,,,,,,,False,False,False,False,False,1.2502331733703613,1.1581984758377075,1.2502720355987549,0.7499680519104004,0.7499552369117737,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841561794281006,0.6500012278556824,0.3427533507347107,0.8703218102455139,1.0,10.829473495483398,1,0,0,2a3f3ce995d70cf39d8949df2873f55e8496b4b490d1e7d48b99a35a1d19e7e7,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_5de338ba7bb1,,,,,,,,,,,,,False,False,False,False,False,1.2500020265579224,1.1580058336257935,1.250002384185791,0.7500011324882507,0.7500015497207642,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551661491394,0.6499996781349182,0.3433073163032532,0.8711873292922974,1.0,10.832243919372559,1,0,0,813fd8830a516e5c78ae633c954ebd7c797f747d668b8206baf11cf9d1f5c299,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_b82d8d2d6738,,,,,,,,,,,,,False,False,False,False,False,1.2502087354660034,1.1581780910491943,1.2502435445785522,0.7499787211418152,0.7499701976776123,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841554045677185,0.6500000953674316,0.34278345108032227,0.8703688383102417,1.0,10.82962417602539,1,0,0,c964f06072a8c09efee1fcafc49a81e8f75464d3ee44b4fafa6b2c6013d7c1c3,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_18dff2a84598,,,,,,,,,,,,,False,False,False,False,False,1.250016450881958,1.158017873764038,1.2500191926956177,0.7499998807907104,0.7499998211860657,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841548681259155,0.6499992609024048,0.34318041801452637,0.8709890842437744,1.0,10.831608772277832,1,0,0,a55f8149c4889ebd49d82f51dfcc8cdb54a3c053c54ef7e869f2eaa0f64804fe,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_1c9ffa717483,,,,,,,,,,,,,False,False,False,False,False,1.2500643730163574,1.1580578088760376,1.2500752210617065,0.7499953508377075,0.7499934434890747,1.040339708328247,0.6932659149169922,0.9799358248710632,1.0,0.6841551661491394,0.6499996781349182,0.3429111838340759,0.8705684542655945,1.0,10.830263137817383,1,0,0,582eab46e69f726542c4b95b0bb68dffa59cb78849569e0fe0092905d575e994,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_3a1b3268de87,,,,,,,,,,,,,False,False,False,False,False,1.2499980926513672,1.1580026149749756,1.2499977350234985,0.7500004172325134,0.7500005960464478,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841552257537842,0.649999737739563,0.34307318925857544,0.8708215355873108,1.0,10.831072807312012,1,0,0,ebbbde326f1349779e30a8e7e8c37e67b14488546d282ef8c952ce4ee237c537,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_9bb2927648d6,,,,,,,,,,,,,False,False,False,False,False,1.2499980926513672,1.1580026149749756,1.2499977350234985,0.7500004172325134,0.7500005960464478,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841552257537842,0.649999737739563,0.34307318925857544,0.8708215355873108,1.0,10.831072807312012,1,0,0,9bfc412c25af8096738d6826bec1acbe0bb7634ccdfb1347cba004144db35dbf,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_b7fdfb0b9ced,,,,,,,,,,,,,False,False,False,False,False,1.2499985694885254,1.1580029726028442,1.2499983310699463,0.7500006556510925,0.7500009536743164,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841544508934021,0.649998664855957,0.3434661030769348,0.8714355230331421,1.0,10.833037376403809,1,0,0,bd35ce53d861c745ea5291250673f3818cbcab62df3c273bf464b125b5a98ca3,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_610a90e66845,,,,,,,,,,,,,False,False,False,False,False,1.2499990463256836,1.158003330230713,1.249998927116394,0.7500004172325134,0.7500005960464478,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841552257537842,0.6499998569488525,0.3432522118091583,0.8711012601852417,1.0,10.831968307495117,1,0,0,1d7fffce990c049fc32be1019db0a4835aa1183019928331d7bb66e185c15d4f,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_609481731c15,,,,,,,,,,,,,False,False,False,False,False,1.2499991655349731,1.1580034494400024,1.2499990463256836,0.7500001788139343,0.7500002384185791,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3427049219608307,0.8702461123466492,1.0,10.829231262207031,1,0,0,f72a22f0044cd4677187d08537cde46990a2152682cbed9c127e5d80be789f7e,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_3ecaa38085bf,,,,,,,,,,,,,False,False,False,False,False,1.2499985694885254,1.1580029726028442,1.2499983310699463,0.7500006556510925,0.7500008940696716,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841546297073364,0.6499989628791809,0.34340590238571167,0.8713414072990417,1.0,10.83273696899414,1,0,0,468698c48cb385f8bd0521cd6797df01da85c6c77e3d51b3eede596d20a74367,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_de0e16f3dca0,,,,,,,,,,,,,False,False,False,False,False,1.2500007152557373,1.1580047607421875,1.2500008344650269,0.7500004768371582,0.7500006556510925,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841549873352051,0.6499994993209839,0.3433417081832886,0.8712410926818848,1.0,10.832415580749512,1,0,0,d99dd214d2e344ec91fda2a9656ace77b07038df26dcd3b5ed0779140f6d1f11,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_6214212e2d10,,,,,,,,,,,,,False,False,False,False,False,1.2499980926513672,1.1580026149749756,1.2499977350234985,0.7500004172325134,0.7500005960464478,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841552257537842,0.649999737739563,0.34307318925857544,0.8708215355873108,1.0,10.831072807312012,1,0,0,4b6854cb65deab5f3d1d6596811207ab94f12a31a59f432d4923432ebf6f5597,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_0bb6dbe6019c,,,,,,,,,,,,,False,False,False,False,False,1.2499984502792358,1.1580029726028442,1.2499982118606567,0.750000536441803,0.7500007152557373,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841550469398499,0.6499995589256287,0.3432180881500244,0.8710479736328125,1.0,10.83179759979248,1,0,0,2a58ff184b598e5652c895363c0d0acb6e49a03fa880da90251ed3b1366daef9,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_6dfe80d1a0e2,,,,,,,,,,,,,False,False,False,False,False,1.2499991655349731,1.1580034494400024,1.2499990463256836,0.7500001788139343,0.7500002384185791,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3427049219608307,0.8702461123466492,1.0,10.829231262207031,1,0,0,e9ac86421ba3ecdf091092d3a6a8d21a36712f9a256e8757a80436e1fd0eceb7,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_c2594e94ccde,,,,,,,,,,,,,False,False,False,False,False,1.2499985694885254,1.1580029726028442,1.2499983310699463,0.750000536441803,0.7500007152557373,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841549873352051,0.6499993801116943,0.3433748781681061,0.8712929487228394,1.0,10.832581520080566,1,0,0,0f9329cf3a2fb9ff969d2de3898ffb80e5f4d2faa13b78668ee3395918a18a4a,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
g567_g568_ltm30_existingrow_a5_s568_ba53bb0496a8,,,,,,,,,,,,,False,False,False,False,False,1.2499998807907104,1.1580040454864502,1.2499998807907104,0.7500004172325134,0.7500005960464478,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841555833816528,0.6500003337860107,0.34304773807525635,0.8707817792892456,1.0,10.83094596862793,1,0,0,02adf9e44ba627a795d3486fc7bcaf8a4807cca79b0044fd81ec5d86c0e21679,g567_actor_generated_theta,g568_ltm30_existingrow,g567_A5_phase5p5_repair5g567_a5_hierarchical_od_perceiver_actor_seed568,A5,568,,,,,,,,,,,,,,,,,,,,
