candidate_id,generated_theta_uid,registry_role,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,replay_phase,method,variant_id,actor_training_seed
g556_c063174,,g562_g556_baseline,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,,,,
g562_cycle3_a1_s562_afd274bbedaf,b01ee2ae5582f0b3b0e30ec8018b842d96acb2a409ba35220d580bcac2252d76,g562_actor_generated_theta,1.2085002660751343,1.1489075422286987,1.2607994079589844,0.74750816822052,0.7599312663078308,1.0525941848754883,0.688411295413971,0.978539764881134,0.993239164352417,0.6855934262275696,0.6550876498222351,0.3761368989944458,0.9174391031265259,0.9602271914482117,10.751867294311523,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_6bae7d2120fe,16e16297373f8520dc0b9daedd705569902526a20fe7b0819926d0933b04f55f,g562_actor_generated_theta,1.2085857391357422,1.1482282876968384,1.260898232460022,0.7479274272918701,0.76025390625,1.052631139755249,0.6876679062843323,0.9785330295562744,0.9931005239486694,0.6854023933410645,0.6538935303688049,0.3767266273498535,0.9171293377876282,0.9609104990959167,10.751544952392578,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_173642e665f2,4a0acddfdc06735c410ff9142d452d874f57c6f74d1f14d2597bc80424e49983,g562_actor_generated_theta,1.213022232055664,1.1497763395309448,1.2604892253875732,0.7465687990188599,0.7493957281112671,1.0512667894363403,0.6896134614944458,0.9785031676292419,0.9934881329536438,0.6863616704940796,0.6548276543617249,0.37326791882514954,0.9153034090995789,0.95919269323349,10.761292457580566,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_6f4251bdfb53,c4546a16fe057178f68755abf42c88fca2c6bc0db475b869382abb61ec0d8e5e,g562_actor_generated_theta,1.2128350734710693,1.1484638452529907,1.259789228439331,0.7472711801528931,0.7510800957679749,1.0504428148269653,0.6897128224372864,0.9783316850662231,0.9933812022209167,0.686711311340332,0.6522094011306763,0.37290072441101074,0.9154247641563416,0.9597140550613403,10.759117126464844,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_86a4b62fece0,9e741c5339797286a8b65ce8d5406658afe6f73a9828ab1940903a7c7f29e854,g562_actor_generated_theta,1.2109785079956055,1.149800181388855,1.261480450630188,0.7471587061882019,0.7539032697677612,1.0508185625076294,0.688368558883667,0.978610098361969,0.9934680461883545,0.6863428354263306,0.6582974791526794,0.37410399317741394,0.9159802198410034,0.959239661693573,10.758881568908691,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_c281a441a5f4,0cd74569eee6157682ba87953d280e7c8a995717e9c3e5315f9abb1fc594c650,g562_actor_generated_theta,1.2098113298416138,1.1489691734313965,1.260986089706421,0.7480273246765137,0.75432950258255,1.0503723621368408,0.6873499155044556,0.9785076975822449,0.99325031042099,0.6866253018379211,0.656321108341217,0.3745303750038147,0.915463924407959,0.9593918323516846,10.758148193359375,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_1bb179ae2c44,e21f3b59c5fca0edd484348b812c88e402088eaf112b78e98fc007ddfa4ec27a,g562_actor_generated_theta,1.2114166021347046,1.1498457193374634,1.260903239250183,0.7462725043296814,0.7529656887054443,1.0526423454284668,0.6889543533325195,0.9785473942756653,0.993294358253479,0.6862912774085999,0.6540615558624268,0.37517499923706055,0.916889488697052,0.9595540165901184,10.75613784790039,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_5fad6d6c830c,99be26fe76f2878afe6303fc5b577bc1843f58dfb1d1549b414b1ce223e0812e,g562_actor_generated_theta,1.2101571559906006,1.149301290512085,1.260328769683838,0.748023271560669,0.7524411082267761,1.0515697002410889,0.6881117224693298,0.9784336686134338,0.9932095408439636,0.6863272190093994,0.6533560752868652,0.37431037425994873,0.9159449934959412,0.9594392776489258,10.75678825378418,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_64239be2d09b,37e525fb6301ff05bc8d895fae05ceeb1e530242cbafa3c5203d423dff8eb93b,g562_actor_generated_theta,1.2128921747207642,1.1486107110977173,1.260279893875122,0.7473559379577637,0.7507463693618774,1.050246238708496,0.6892843246459961,0.978351891040802,0.9933274984359741,0.6870042681694031,0.6524736285209656,0.37315064668655396,0.915433406829834,0.9597473740577698,10.759303092956543,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_a74ed539ed2c,d739e9654a98f768e69165d90252ff24183be6a49ee550d4e95e6cabe882ea82,g562_actor_generated_theta,1.2133218050003052,1.1502825021743774,1.2599948644638062,0.7466096878051758,0.7476937174797058,1.050781011581421,0.6887140870094299,0.9785606861114502,0.9935510158538818,0.6871928572654724,0.6570897698402405,0.3725822865962982,0.9135894775390625,0.9585725665092468,10.76610279083252,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_ccebbda61e3e,06a011faa09e4a5f0f89fbfbd97ae33af2e57e21856905b3b934b4d81c3fa58e,g562_actor_generated_theta,1.2136237621307373,1.149575114250183,1.2634823322296143,0.7453005909919739,0.7530670762062073,1.0532686710357666,0.6929366588592529,0.9785893559455872,0.9935864806175232,0.6858646273612976,0.6554093956947327,0.3743188679218292,0.9182641506195068,0.9605722427368164,10.750292778015137,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_cdbf4ca1151d,130a2ec5097805ae8d759c203b8fb2223db2f920802316865c8035770482e8e0,g562_actor_generated_theta,1.2116272449493408,1.1503615379333496,1.2605412006378174,0.7480430006980896,0.7493334412574768,1.0491390228271484,0.6873102784156799,0.9784411787986755,0.9933328032493591,0.6881564259529114,0.6550725102424622,0.3729988634586334,0.9148280024528503,0.9586942791938782,10.763961791992188,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_b0290dcc4ab4,9911d5820fc6902e7c34dbf87633d72a16a6db4a176f80a78ebd6f244bbb4acc,g562_actor_generated_theta,1.2105023860931396,1.1486507654190063,1.2605026960372925,0.7456687092781067,0.7579260468482971,1.0541660785675049,0.6903427839279175,0.9785329103469849,0.9932409524917603,0.6851593255996704,0.653071939945221,0.37664592266082764,0.9175417423248291,0.9607689380645752,10.751431465148926,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_a53cb9e3df03,b36f945f99c01a1abc2885b39c4e87c856b464f1eb8ba3ce5dcca426d2cb1308,g562_actor_generated_theta,1.2135907411575317,1.150036334991455,1.261984944343567,0.7461066246032715,0.7500938773155212,1.0507245063781738,0.688835084438324,0.9785799384117126,0.9934220910072327,0.6872594952583313,0.655820906162262,0.3740037977695465,0.9162436127662659,0.9592605233192444,10.75994873046875,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_4623d0d8162b,236ed65f816d1017a608ce724f74ef84d20b708e3e1efaee067987ffe4f3e746,g562_actor_generated_theta,1.2130423784255981,1.1502665281295776,1.25979745388031,0.7477232813835144,0.745904803276062,1.0495976209640503,0.6868745684623718,0.9784997701644897,0.9934210181236267,0.6878191828727722,0.6563714742660522,0.37217065691947937,0.9122233390808105,0.958535373210907,10.770729064941406,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_9fd22b35431d,3290586301f0653eb661b444fa727f8203d6a49cd7acddab8c80c3c8baf501b6,g562_actor_generated_theta,1.2115821838378906,1.1483124494552612,1.2614763975143433,0.7474209666252136,0.7561799883842468,1.0501506328582764,0.6891846656799316,0.9784123301506042,0.9933743476867676,0.6868248581886292,0.6536982655525208,0.37411606311798096,0.9170207977294922,0.9602725505828857,10.754351615905762,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_6c33158bf221,f1e0a7435288d853a9af335f30d0afb6dc1c6b3f614aea9e549fdaafc5e0f26b,g562_actor_generated_theta,1.2139098644256592,1.150219202041626,1.263920545578003,0.7451118230819702,0.7535045146942139,1.0533415079116821,0.6925079226493835,0.9786287546157837,0.9935129284858704,0.6863267421722412,0.6550617814064026,0.37520575523376465,0.9187953472137451,0.9606627225875854,10.750547409057617,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_8d0d7865aeae,e59415a29e6e35c698fc968216d178d5ec945d9659af4767e5f65f93ff737b80,g562_actor_generated_theta,1.2119909524917603,1.1491750478744507,1.2598434686660767,0.7475073337554932,0.74906986951828,1.0507628917694092,0.6884829998016357,0.9784518480300903,0.9933406114578247,0.6867281198501587,0.6548371911048889,0.3732158839702606,0.9138969779014587,0.9590442180633545,10.762787818908691,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_86ab8d8a53ce,83673bfe02f56e210541841b708fb18f6c1c7262e454a38b0877d4e3eefa6983,g562_actor_generated_theta,1.2098067998886108,1.1492700576782227,1.260998249053955,0.7487583160400391,0.754431962966919,1.0499495267868042,0.6861327290534973,0.9784919023513794,0.9931326508522034,0.6869059205055237,0.6552432775497437,0.37490731477737427,0.9157309532165527,0.9595630764961243,10.759790420532227,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_ec13e1acee01,d2b49730331fd87d5fe45bc734888fb8a26ff261f311ddf259a24ba29493242a,g562_actor_generated_theta,1.214709758758545,1.1490626335144043,1.262668251991272,0.7450399994850159,0.7546142935752869,1.0530962944030762,0.6939689517021179,0.9784446954727173,0.993642270565033,0.6857475638389587,0.6521866321563721,0.3739578425884247,0.9194449782371521,0.9610535502433777,10.749808311462402,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_e0d2243051e9,2335b282099fed6d0dddacc7561b8f1ad1651c9ee5152f34ef1a8e3b8cbacfdb,g562_actor_generated_theta,1.2101192474365234,1.149277925491333,1.2606388330459595,0.747317910194397,0.7542017698287964,1.0519330501556396,0.6887721419334412,0.9784680008888245,0.99322909116745,0.6864858865737915,0.6538700461387634,0.37495356798171997,0.9165167212486267,0.9596129059791565,10.754858016967773,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_8eac1a0b98f1,22e838c714d5b6fd7e9457bbdeb740eabd8cfca322ee903c29aac73af3b0fa45,g562_actor_generated_theta,1.2128475904464722,1.148294448852539,1.2597310543060303,0.747407078742981,0.7508338093757629,1.0504016876220703,0.6897177696228027,0.9783204793930054,0.9933674931526184,0.6868114471435547,0.6521584391593933,0.3727685809135437,0.9151247143745422,0.95975661277771,10.758906364440918,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_f2da1fc93b62,c0f43dad2a8cd3f6211826b946a832ad4b8652daaed3e21aea60ed820a6e21ac,g562_actor_generated_theta,1.2114529609680176,1.149693250656128,1.2593533992767334,0.7464784383773804,0.7520216703414917,1.0522139072418213,0.6908894181251526,0.9784809947013855,0.993539571762085,0.6854413747787476,0.6552671194076538,0.37368249893188477,0.9155480265617371,0.9592985510826111,10.759696006774902,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_e7bbac9b3284,f64d62913d20832d8f643ba20ceebb19170c7c9ab76f529e15e3e651416dbc23,g562_actor_generated_theta,1.213924765586853,1.1501383781433105,1.2632787227630615,0.7452648282051086,0.7528036832809448,1.053366780281067,0.6927503943443298,0.9786067605018616,0.9936005473136902,0.6854993104934692,0.6553428769111633,0.37447577714920044,0.9185196757316589,0.9605008363723755,10.75236988067627,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_2f159cbc53f2,7f391f0ee1c1c687b59435a3b4904d7eb484990a41484622673b054a37889903,g562_actor_generated_theta,1.211055874824524,1.1498091220855713,1.2594530582427979,0.748586118221283,0.7492034435272217,1.049894094467163,0.6876733899116516,0.9783820509910583,0.993369460105896,0.6868321299552917,0.6543130874633789,0.37245750427246094,0.9144603610038757,0.95875084400177,10.763972282409668,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_3bfc7cb9bd22,aec73714b5f8cb37ca86df7587b04ec91681b16cd2c65006592da95f271fbcfe,g562_actor_generated_theta,1.2104532718658447,1.1492688655853271,1.2607988119125366,0.7489849925041199,0.7530069351196289,1.0492792129516602,0.6855858564376831,0.9784696102142334,0.9931561946868896,0.6868207454681396,0.6556217670440674,0.374228835105896,0.915041983127594,0.9594123959541321,10.76353931427002,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_df162d44728f,289364797610e2432ab7a9dd1522169eef3d8bc1b27a6f2bb3f9319ffb4bd17d,g562_actor_generated_theta,1.2121305465698242,1.1494336128234863,1.2607866525650024,0.7470719218254089,0.7496688961982727,1.0507936477661133,0.6885256171226501,0.9785026907920837,0.9933338761329651,0.686984658241272,0.6555446982383728,0.37365812063217163,0.9147379398345947,0.9590964913368225,10.76097297668457,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_0cc00400c99e,fcca89a79a351dd1a45283e1a5f855bac3990a79aadcadc3588e6897e2ce2399,g562_actor_generated_theta,1.211391806602478,1.1484651565551758,1.2612775564193726,0.7470302581787109,0.7571478486061096,1.0507043600082397,0.6899190545082092,0.9784231185913086,0.9934468865394592,0.6863939166069031,0.6537747979164124,0.37426719069480896,0.9175780415534973,0.9602831602096558,10.753667831420898,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_b99e423b6695,7a1e05bf7c8a54214e39f277861afda50e3e736723d8a370be3d78444d500d16,g562_actor_generated_theta,1.2114752531051636,1.1484885215759277,1.2612274885177612,0.7476710677146912,0.7560325264930725,1.0499082803726196,0.6885992884635925,0.978408694267273,0.9933517575263977,0.6867149472236633,0.6535127758979797,0.3741692304611206,0.9170371294021606,0.9601843357086182,10.75621509552002,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_5a2fbf7a6892,97fbc8687a17154ce1b324909107a60339e8f09c8e0e952a45f057ee8492d096,g562_actor_generated_theta,1.2093068361282349,1.1486902236938477,1.2619045972824097,0.7479466795921326,0.7577492594718933,1.0516494512557983,0.6871891021728516,0.9785386919975281,0.9931221008300781,0.6860933303833008,0.654612123966217,0.3760536015033722,0.9171786904335022,0.9603328108787537,10.752939224243164,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_0b4b40ff9dd1,38bf6f6114990b3f3b266e9a1597a23a666215f3603228545f1f981a3d0ee0d2,g562_actor_generated_theta,1.2105684280395508,1.1490727663040161,1.2606565952301025,0.7466259598731995,0.7544175982475281,1.0525423288345337,0.6892072558403015,0.9785049557685852,0.9932036995887756,0.6861803531646729,0.6541159749031067,0.3755730390548706,0.9163190722465515,0.9598748087882996,10.7550630569458,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_5f3c4e24fef8,bbda3d6591a186493611c3e44294bfd6383509e740e27628c0f9718ee2c38501,g562_actor_generated_theta,1.2146283388137817,1.148826003074646,1.262876033782959,0.7450206279754639,0.7548406720161438,1.0529563426971436,0.693997859954834,0.978442907333374,0.9936397075653076,0.6860455274581909,0.6523441672325134,0.3739023208618164,0.9192880988121033,0.9610880613327026,10.748614311218262,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_9073a30f3ad0,1cf957baee59f3da085cf6be09da60eb87a0ae9702fc2429f3d141c3c94ee63e,g562_actor_generated_theta,1.2098944187164307,1.1489176750183105,1.261206865310669,0.7478142380714417,0.755057156085968,1.0508372783660889,0.6877287030220032,0.9785136580467224,0.9932560324668884,0.6863559484481812,0.6559926867485046,0.3747992217540741,0.9160330295562744,0.9595561623573303,10.756622314453125,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
g562_cycle3_a1_s562_4b441f6fac30,3c8ccb6cd23956e8e06e6ed1ae26053c1194cc819341ed2e06f2de274a12f946,g562_actor_generated_theta,1.2118233442306519,1.1493066549301147,1.2605935335159302,0.7471551299095154,0.7499711513519287,1.0512065887451172,0.6886366605758667,0.9784948825836182,0.9933181405067444,0.6867944598197937,0.6549531817436218,0.3738291561603546,0.9146678447723389,0.9591806530952454,10.759978294372559,1,0,0,False,False,False,False,False,cycle3,A1_seed562_dual_stream_c0_f0_graph_actor,A1,562
