plan_row_id,replay_phase,context_id,g566_dataset_row_id,g566_instance_uid,g566_evaluation_uid,g566_identity_digest,g566_scenario_sha256,g566_physical_map_sha256,g566_assignment_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g566_blind_three_tier_00000010,blind_three_tier,g566_valid_000058,g566_valid_000058,68fb2aae433bf420c34adaeb83fe3ff34ca53536a890a181a44fe09ea827b478,1dfaaaa9ecf6c3c192feb137c535a65a6f0d962389578b923894f217f4282aa7,822ee91994f5be50fd05c3ff941186025453a3d83447988b155e1e09ec4836ef,055dd2dd87511cb6461c4862b7f44dda66f3810f45cc25a6314c3a80bfadae4f,3838b161656785aca85f1a40de25678dde5c59d19d757ad6d4fedffd76d28f34,e74fd93651fd9595cc027a9f2e0b9c2b93c42108698be815d504afd24415c7b2,BLIND,g566-chambers-48x32-a-v0,chambers,16,16,566000060,5000,5000,5000,5.0,6,budget5000_ltm6,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000011,blind_three_tier,g566_valid_000069,g566_valid_000069,bb9e33652d6979960ee2d3a503e60997028959e967e2915a49deee5ab969f69a,62dcd259dd3d04254021938d54a3dfd11da4e59fcc49532c888cab68d1152870,d67fa44df7322420d83ee39b41eba54ac67458b552e2410ac48592d42181a6cb,dd5fdf626a86cac4fa486546123d467bb8a1a7863d4f57659191e9f5333c9792,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,6f7b30644d3d731b4c51d52aafe834feb12f529ecb407b25f34a6dcb77bc6c52,BLIND,g566-connector-24x24-a-v3,connector,48,48,566000071,2000,2000,2000,2.0,4,budget2000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000012,blind_three_tier,g566_valid_000070,g566_valid_000070,766ecb35995d6aea217c1654eeea40060837603cd3f857acf7899f66dd5706fd,d7ca51281040003b4ef8aaabfc8217bea0990d6362128782a65cd30e7041933d,d360816dfd0ef94224fce7d270ae478e0b436555ec0bfa901b8e444234474e04,c6c11294e8fc22288832622c4480540fb4f712864d88a5a543032e6ab43f6b83,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,d18d6ce4e9974a55aa838dadf4673497a0714c498fd344875678f7f062973ac8,BLIND,g566-tunnel-24x24-a-v0,tunnel,64,64,566000072,5000,5000,5000,5.0,6,budget5000_ltm6,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000013,blind_three_tier,g566_valid_000075,g566_valid_000075,829fbddc9cc2900d196faadc15eaf3fcf82f1dc9d84e168f204164f7406f9584,8f1f874b1b08964193a93ce6f82b621e109953a858596182ffddbb0fa4dfbc63,f4334fef988260d965db5c8ce1c3c0fe98690ac5c1e9d579210cf6a57eb4f44f,c25a0e4909b49500cd0a12d39101c49456a5ce6486e53dd1c2079c703a2203a4,ac44a088fd6464fff079f3e54591f5a76327c97fe75072eccffa1ffa03530ccc,cddfac36d381211a208dd0a12c1c83db8cd3092bc1ba7088cc93e1e5454784ce,BLIND,g566-city-64x48-a-v1,city,24,24,566000077,500,500,500,0.5,2,budget500_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000014,blind_three_tier,g566_valid_000076,g566_valid_000076,ff3dcc13783cec787546a0030fdf9d9d79ac4fc2bdd2889cb091a059c770a2f3,ba5470aed7da8a0b4e5b3be55bb4758177b0b81c1353a6237b46ee0895dc1fd9,1e0a6fad7c85654c98b140ecc9d65b8b692373c552722b2fd58b83e0aa9969ac,7a7f114dfbdd619b8789718b41fbd59f459482f9dfeacb85619e85072a6dec12,91754c17490a0b59c8da5bd7fd79ee43f5c99d64aaa787066331a1ef5212196a,75c8f83f456295153672d5a309cfbeb590a604d013fb35562a018ac817e213f5,BLIND,g566-cross-64x40-a-v2,cross,32,32,566000078,1000,1000,1000,1.0,3,budget1000_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000015,blind_three_tier,g566_valid_000080,g566_valid_000080,3f0f76c19d937bef8628cd98d7dcc305d32a32a039fe4cfc732563e00a16fc3e,33688f091fafbb348b533dc256bf180b337dc8f51023666d117bd8edb1edc11a,a8f325299296741b208bec2657236866bb7c4789109d9158dc670d316ea18499,27a7624b6e36afcacd5c74c6578f846b78205739eccc342cbee830e7d79c0bf1,175f9615f81eef596a6e41b0c7bf30a5905ce23e83a14f2cae7157345a3928d3,cf75e6c98fc52db14568fba0a12801b60e239d1377abf13778d84a6dc78fe7ff,BLIND,g566-chambers-64x48-a-v2,chambers,8,8,566000082,1000,1000,1000,1.0,3,budget1000_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000016,blind_three_tier,g566_valid_000096,g566_valid_000096,ef1d6b65c23876719f86646a01938428767c252ab9b9d229d56b7c797a3d99a6,5af10a0fc3a6fb0e8d5f4a400bf753a389d88f8932ff51c9281d969968b84ae3,d3caa4b970b8c82e59e7ecb4d062916632f81d440c280aac3f7ca3abda1954b2,e7fa307f56fdb45c2d633c1b6668fe1d1c5743e552bd11e76f22e35be66d0136,bea6866b4d035add72624b4aa366a3a113af9830f8669b562dfef7be92edb394,62fd00161f77c0de8260146f100bd8aba92a14e913cc8421a20dd37bf5c8cdfc,BLIND,g566-city-32x32-a-v2,city,8,8,566000098,1000,1000,1000,1.0,3,budget1000_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000017,blind_three_tier,g566_valid_000097,g566_valid_000097,df21239f77506e1b2ca14976044486d2dd662130ec153d95078acd8948d1676d,b3b88a3e0642b2b6d146b792a88fbcc14b32911bca8d5e2f31ba96c099f209c2,801d744fd88e72894a3bb1f6c5161067411b76188c8d0d64ab1868e7b21d3cc7,e49e68f741c155fbc169734c9cfc719ece74d27aa602470a7599041e9b7c31c4,57a137320a375cd756cc2b99100e1086bb9eaf7155d9149520ca95651dd642f2,ca449b1114af536b67135c8599643fa5537a173655c408aa18171a451e11ca7e,BLIND,g566-cross-32x32-a-v3,cross,12,12,566000099,2000,2000,2000,2.0,4,budget2000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000018,blind_three_tier,g566_valid_000101,g566_valid_000101,6498742a28844b818712cabe600c1677d0c4d5b6eb8e566a9c2875c6bfd43aba,07e6dd30cb1c6d7fa3606833dad6d2a651a983b2111966e6dbbd6d95109cdb1a,aaa1fc2fb7a9f43907470f7345f35fcf62b3d964ed346be032b219c018e7d590,979511955ca8970843ce9df56c45f3773f3c086f8f4041fb1200fa67a97a8d00,01c31136aba3d4a6943060482d05fdcdebfdcaaae49435c8fd86b70c93b20cdb,ff7a810dd86ced72372cbab90c2fde62fa9c43a564680c76856f09f6d72b0d99,BLIND,g566-chambers-48x32-a-v3,chambers,48,48,566000103,2000,2000,2000,2.0,4,budget2000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000019,blind_three_tier,g566_valid_000117,g566_valid_000117,6bd19ee3f76258fb93b444e34c65d4960ddae1c85c8f67e8dcfce365d35155b5,9f2a22958669d685c7ab0d66c135774431ae75870443ee327ac79c5cbb4f5e71,cac09bd31f97c8e63300c9a057a908fc8c7b0a0a44679c6b14ae8ef7c4c40cde,a53d8832d4df289998c8b7b7d4db8d38899f6881ea47d05d64ed21e051a9e998,9c4443ff29f3d9b88737d105677c0379939b901d84dd7c462050cc0a51ec1bf2,d885ef491aea4b4854298150d3de385c8f1be5459395b2bdb042ebf50342890b,BLIND,g566-city-32x32-a-v0,city,48,48,566000120,3000,3000,3000,3.0,4,budget3000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000020,blind_three_tier,g566_valid_000118,g566_valid_000118,c4c67dd37f7a95e7ba482ac5ceb0c78ae0d1f0eb6e7874286f4c23d6dad1ea41,81c172027291f9d5c14b1e6c0c0a68dad8ced30630e1803a6a427af50afe47ce,26a9c3489d3a54cfd0dc74bfba9ad3e4ec83bc231e77fa2bb55ac6ba622536a3,54c33c38b1a761996d6f9c0e3df87d29953839a9a02e2bf3e2f506a180358735,f796e31e4cd95bfc7f15a082c0cfb92325edf32b3286ee4464d73a018f85c53e,ded5cb4a11fedf6b66a56a56440780ef43ea2145e6caa59dd60ab5e3e7041c46,BLIND,g566-cross-32x32-a-v1,cross,64,64,566000121,8000,8000,8000,8.0,8,budget8000_ltm8,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000021,blind_three_tier,g566_valid_000122,g566_valid_000122,f9ff7b597284cc8d574ee8d77a4734ecda9fc7b853205efb6e222716119da7bf,89c155c314fbd000c758b6090cddf5ffe32ca401a0696fa6214b647de6280277,545140eda21ffa4c29535e949c8a101fccc5cc0b279e137b65571a5ac2278585,7cdf22d283b8a7fd260659b2e1d655bbb02a788cd14c366c0e055ff19a44c9b1,1aa6229910cb18e8f175f7d85d6236b3e0471154fd5ea2f5bf155db733c59a5e,abf633313f3a5e6acd137568f2d48212e5b27f25fede99e2d771b40133d2207c,BLIND,g566-chambers-48x32-a-v1,chambers,16,16,566000125,8000,8000,8000,8.0,8,budget8000_ltm8,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000022,blind_three_tier,g566_valid_000133,g566_valid_000133,7feda1f2ec73f58fa10a8e7ab71acb4fa29fdb858c9355555bf80a91aec7e251,168393a958bdab179b5e187dd0185122ee0f67205c40ea9036a96fbd56af4bc8,d1d62905a4edd054daa66251d2771e2f509a1cf96a9ed3404ec0239515b78446,87dd2ac75be8e3fa6087f8c803534d0728d5d4a5fe3fffe6abf106369b1c25c2,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,03a0e7e56b8288186038c2b82266cb14009ea03fdbfd24976208400b96b65ae8,BLIND,g566-connector-24x24-a-v0,connector,48,48,566000136,3000,3000,3000,3.0,4,budget3000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000023,blind_three_tier,g566_valid_000134,g566_valid_000134,fed66547899b121fbfe4cccaa9eaae3576882cadb42c684aa5635636c7e9ba10,bf095ed79302488b5436d6913a33635fc24f4141c0acc0558022a218ec367540,7eb7705730e59875edeb02f11e6394a774a554f105ece00df479da3d5300aaaf,8e58c1df2ed954e779f51e5e5e7e263ae1545217b29a9b0b0a1c36bf85c564a6,7ed06f65e284271f3673e1a421485098568a1776fa5c2694648905e9d3d22e0a,0eb9bdfc409522192bd80af8e9fe2fa7f0d6b5f5476494451c46cb618d7ea48b,BLIND,g566-tunnel-24x24-a-v1,tunnel,64,64,566000137,8000,8000,8000,8.0,8,budget8000_ltm8,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000024,blind_three_tier,g566_valid_000139,g566_valid_000139,724470959c66edc7eb6c74de87cfda6c811c000b16987a3e7716c0fd353eb771,45f4e0b6c1b39f8f477efd06d1db0aed34e848285a48755cc20301c4fb6a62e4,8f984cd3418f5a18f74d233c14ddb3186bd3a62a61fd786f10d8a7b360e08276,2a2e16b96d34dc776ee94ca143be7010fec6a956e2ebbd82b31f89dcc089954d,7731ec2a19a8bca7ef0183404a6192ca8fee572bace1b4b70afb4b0e0e8e0c6c,11bf52ef540d28a13c2e684f2a93fb9c130fa9b6684eec2b5546aac131833f34,BLIND,g566-city-64x48-a-v2,city,24,24,566000142,750,750,750,0.75,2,budget750_ltm2,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000025,blind_three_tier,g566_valid_000140,g566_valid_000140,61c1583e21a417250178397532956cf328288c881d05b116906c067041c48f52,56adce22f97239bf8a2d62bda85234bf7660e09ce283c85c408cc9f3a516c7b3,380ce7211c792d542ab145125dcb2c50431e7e8cd234405bf197d8a25758f9af,214534276ba6f32491b87feb622a73dccabe4d8443d09e06ed8296054c41d11a,8b01760e8cf18ff6090e0a3ab976d50f99e5bf1b37c70e18b798fa419019dc85,5d9bf3233c6babfd87bf09588a29e1320d6580b566b777e5732b1b5e8f496546,BLIND,g566-cross-64x40-a-v3,cross,32,32,566000143,1500,1500,1500,1.5,3,budget1500_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000026,blind_three_tier,g566_valid_000144,g566_valid_000144,c14d831c34f1d9e54dec4f64e22e9371ef2d51df371cd0fa25eec8e2c5f94f44,d68eb44f8a9b65c7b1550a9b1a9285dc26bf1a061d77548f80ee9e9f4fbd802a,135706bad372aa1fbd97e4500fcf52a4d996c45465490a418e8d95fef812bfb1,9ff89e18e1a2873bed2427109c69f5353c3787312301bb0c2f9f0d06a993cb5e,4861b52f5ab392782d2b7d8fff4ac4a293e528d8332403c2fbccaec0426d0feb,7203e9452da05fc24ec7b409ebe9a222659f2463ada8085c5603fbc02b02eafd,BLIND,g566-chambers-64x48-a-v3,chambers,8,8,566000147,1500,1500,1500,1.5,3,budget1500_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000027,blind_three_tier,g566_valid_000160,g566_valid_000160,8cbe9eb24c6a2e38a3576a808a86063b2ed113db333e9e7a387252cde2f11601,bc4bd053ad6b0bcdd79de5bacc9434bb91e5597358e778d818f30f266f42adeb,3b64392e6c2db91a070d5ddf18978c8d5e715422c7425cd9dfea403d53758136,5decb90fe4fa618a36b6f1e382dda1094f0315daa14a7d713bd134e91177fb52,b64bb9d484fa71de1953b9ca8f03cf543a99a72f9b4522c619c53a32976b5916,91dbb286e856a699a836b34b348ac49b482e7b4f9fa8f2a125c69b19050eb381,BLIND,g566-city-32x32-a-v3,city,8,8,566000163,1500,1500,1500,1.5,3,budget1500_ltm3,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g566_blind_three_tier_00000028,blind_three_tier,g566_valid_000161,g566_valid_000161,f1cafd87822d655dbf379311c9d7229109e42d6425617afced125c80c2c4f7e9,fe3f4859bc8c167cdbf292a05c3af141ce371e0232f27fc667c40f720d0b35c0,5129498b50546764d49d8b091abc3d97afd2ce1c4e3b12377807381cf0318376,456aab4323c7ec8caf6e5f05a0d19b77d8f10e5e9ba3621f7eaf7d0061d4d92a,9723335b4876c1e2b891a0b8dd49ef6fb69627644d7666b0c48b6a189a662a61,7dd23167b986f6c1044e5b28a6637eb746ed6085fac46c3017f8157dc3b0a24e,BLIND,g566-cross-32x32-a-v0,cross,12,12,566000164,3000,3000,3000,3.0,4,budget3000_ltm4,no_ltm_diagnostic,lacam_star,lacam_star,lacam_star,,LaCAM* no-LTM diagnostic,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
