candidate_id,generated_theta_uid,registry_role,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,replay_phase,method,variant_id,actor_training_seed
g562_g565_alpha_response_b1_alpha_0p5_s565_fa56c9853531,c1daab2a98b75b9c0e64d59a8040517da9f76b15388579318c81881db45b0131,g562_actor_generated_theta,1.2459592819213867,1.1628656387329102,1.256265640258789,0.7456645965576172,0.7503135204315186,1.0288662910461426,0.6981854438781738,0.9804424047470093,1.0,0.6828813552856445,0.6507605910301208,0.3383564352989197,0.8784603476524353,1.0,10.810830116271973,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565_alpha_0.5,B1_ALPHA_0p5,565
g562_g565_alpha_response_b1_alpha_0p75_s565_d088cd62b686,b0d98a74a60ea0c6cc30bdba86158ad792f030fa422538b3aecf71a51802c9e8,g562_actor_generated_theta,1.2439388036727905,1.1652964353561401,1.2593985795974731,0.7434969544410706,0.7504702210426331,1.0231297016143799,0.7006452083587646,0.9806957244873047,1.0,0.6822444200515747,0.6511409282684326,0.3397790193557739,0.8881875276565552,1.0,10.819613456726074,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565_alpha_0.75,B1_ALPHA_0p75,565
g562_g565_alpha_response_b1_alpha_1p0_s565_ed2f58b0e6d4,9794c0e92d6af76101b539b706c41e5fcc30762fe7fc89ea941aba4b22bb73f9,g562_actor_generated_theta,1.2419184446334839,1.1677271127700806,1.2625313997268677,0.7413292527198792,0.7506269812583923,1.0173929929733276,0.7031049728393555,0.9809489846229553,1.0,0.6816073656082153,0.6515212059020996,0.3412015736103058,0.8979146480560303,1.0,10.828396797180176,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold0_all_seed565_alpha_1.0,B1_ALPHA_1p0,565
g562_g565_alpha_response_b1_alpha_0p0_s565_e4941d9baf2a,fdb9b811250c0ba29e276d9b0ec681dbdd14a1c81f208f34828cc9ed0b16d73d,g562_actor_generated_theta,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_0.0,B1_ALPHA_0p0,565
g562_g565_alpha_response_b1_alpha_0p125_s565_054fea371e15,ca051a2dfa6cfc1ae6c3ec71813581e7b686185744cbf8f1e263df792c0787a1,g562_actor_generated_theta,1.2490984201431274,1.1589497327804565,1.2531102895736694,0.7499637603759766,0.7504123449325562,1.0385359525680542,0.6949150562286377,0.9800528287887573,1.0,0.6835057139396667,0.6504330039024353,0.33665931224823,0.8639140725135803,0.9999088048934937,10.796846389770508,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_0.125,B1_ALPHA_0p125,565
g562_g565_alpha_response_b1_alpha_0p25_s565_0975a79e2d8d,49af70508404f953ab4d45efdf346d0415b5c3c489237f44d4b32f23c24aad3a,g562_actor_generated_theta,1.2481968402862549,1.1598951816558838,1.2562205791473389,0.7499275207519531,0.7508246302604675,1.0367320775985718,0.6965641975402832,0.9801697731018066,1.0,0.6828560829162598,0.6508660316467285,0.3378073573112488,0.8688221573829651,0.9998175501823425,10.800430297851562,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_0.25,B1_ALPHA_0p25,565
g562_g565_alpha_response_b1_alpha_0p5_s565_c578c0a3585c,ea827eff49adced73a458a6b97b2fc881d0166b1eaaca19ba9d2885a405ce1b7,g562_actor_generated_theta,1.2463936805725098,1.1617860794067383,1.2624412775039673,0.7498550415039062,0.7516492605209351,1.0331244468688965,0.6998625993728638,0.9804037809371948,1.0,0.6815568208694458,0.6517320871353149,0.3401034474372864,0.8786381483078003,0.9996351003646851,10.807596206665039,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_0.5,B1_ALPHA_0p5,565
g562_g565_alpha_response_b1_alpha_0p75_s565_dd3e8415066f,56a3d747329cc1886bfb7b7dc6d7e6b891b98a8a26f7c8047b816f81e064bef7,g562_actor_generated_theta,1.2445906400680542,1.1636770963668823,1.2686619758605957,0.7497825622558594,0.7524738907814026,1.0295168161392212,0.7031609416007996,0.9806378483772278,1.0,0.6802575588226318,0.6525981426239014,0.342399537563324,0.8884541988372803,0.9994526505470276,10.814762115478516,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_0.75,B1_ALPHA_0p75,565
g562_g565_alpha_response_b1_alpha_1p0_s565_ee8dc04424e8,7429bee8916dc205b77f0ddc0bf67ae7359f791cfdfd45721e7703ae1b6fd188,g562_actor_generated_theta,1.242787480354309,1.1655681133270264,1.2748825550079346,0.7497100830078125,0.7532985210418701,1.025909185409546,0.7064592838287354,0.9808717966079712,1.0,0.6789582967758179,0.6534641981124878,0.3446955978870392,0.898270308971405,0.9992702007293701,10.821928977966309,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold3_all_seed565_alpha_1.0,B1_ALPHA_1p0,565
g562_g565_alpha_response_b1_alpha_0p0_s565_f91393fa67ff,b90a9c9b5a53b5e20bd4ba61a7658a4f9f9dcad91266bcda3cde6527d0c091c5,g562_actor_generated_theta,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565_alpha_0.0,B1_ALPHA_0p0,565
g562_g565_alpha_response_b1_alpha_0p125_s565_f60450d85f4f,7f57dd52bbe2b7f23d0cd28a92edfed0d97a65d3cba5cd2ffc291ec0f5dc8842,g562_actor_generated_theta,1.2497555017471313,1.15787672996521,1.2521045207977295,0.7500097155570984,0.750213623046875,1.0372428894042969,0.6949875950813293,0.9800654649734497,1.0,0.6841447353363037,0.6501222252845764,0.33631259202957153,0.8633595705032349,1.0,10.797426223754883,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565_alpha_0.125,B1_ALPHA_0p125,565
g562_g565_alpha_response_b1_alpha_0p25_s565_d132797e245e,46bb5d19ed7278bb06a8cf2647e9e49d4a457bee20db910fcf78d7d795e3cda2,g562_actor_generated_theta,1.2495110034942627,1.1577491760253906,1.2542089223861694,0.7500194907188416,0.75042724609375,1.0341460704803467,0.6967092752456665,0.9801950454711914,1.0,0.6841341257095337,0.6502444744110107,0.3371139168739319,0.8677130341529846,1.0,10.801589965820312,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565_alpha_0.25,B1_ALPHA_0p25,565
g562_g565_alpha_response_b1_alpha_0p5_s565_4502231e52bb,98c2f949a4fb2d95531ea82758ac60928062b25cfacf7513f4969ea5df85903d,g562_actor_generated_theta,1.2490220069885254,1.157494306564331,1.2584178447723389,0.7500389814376831,0.7508544921875,1.0279525518417358,0.7001527547836304,0.9804542064666748,1.0,0.6841129064559937,0.6504890322685242,0.3387165665626526,0.8764200210571289,1.0,10.809916496276855,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565_alpha_0.5,B1_ALPHA_0p5,565
g562_g565_alpha_response_b1_alpha_0p75_s565_418614096a25,0a57c60a5e890fd797ff06c6660deb68d155d6787daaedb4b512d8e148e6be21,g562_actor_generated_theta,1.248533010482788,1.1572394371032715,1.2626268863677979,0.7500584125518799,0.7512817978858948,1.021759033203125,0.7035962343215942,0.980713427066803,1.0,0.6840916872024536,0.6507335901260376,0.3403192162513733,0.8851269483566284,1.0,10.818243026733398,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565_alpha_0.75,B1_ALPHA_0p75,565
g562_g565_alpha_response_b1_alpha_1p0_s565_5558be88fdb6,e8008d6bdc316499323590ee58d7e74474f528ab69e3c303c30d7f73a1cf648c,g562_actor_generated_theta,1.2480440139770508,1.156984567642212,1.2668358087539673,0.7500779032707214,0.7517090439796448,1.0155653953552246,0.7070396542549133,0.9809726476669312,1.0,0.6840704679489136,0.6509780883789062,0.341921865940094,0.8938339352607727,1.0,10.826569557189941,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B1_phase5p5_repair5g565_scaling_b1_fold2_all_seed565_alpha_1.0,B1_ALPHA_1p0,565
g562_g565_alpha_response_b2_alpha_0p0_s565_ccd2ef052277,5a34bd38797e335ef69096b5fcef968b18cd453bc1ae5be69f53b00dc9dfe169,g562_actor_generated_theta,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565_alpha_0.0,B2_ALPHA_0p0,565
g562_g565_alpha_response_b2_alpha_0p125_s565_b39cbce9365b,6710fa9f83d7fc50aa92535af24b28fcad5b0c4dce9e3fbe3c36c1695e09325c,g562_actor_generated_theta,1.2488324642181396,1.158368706703186,1.2510802745819092,0.7498575448989868,0.7499253153800964,1.0386309623718262,0.6948975920677185,0.9800524115562439,1.0,0.6835059523582458,0.6502147316932678,0.33669790625572205,0.8645542860031128,1.0,10.795509338378906,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565_alpha_0.125,B2_ALPHA_0p125,565
g562_g565_alpha_response_b2_alpha_0p25_s565_919c17cc3272,af19b20f0866e81154da8457adef3b5c69173d28d7c7e664c4139a8dfa24340d,g562_actor_generated_theta,1.2476649284362793,1.1587330102920532,1.2521605491638184,0.7497150301933289,0.7498506903648376,1.0369220972061157,0.6965292692184448,0.9801689386367798,1.0,0.682856559753418,0.6504294872283936,0.3378845453262329,0.87010258436203,1.0,10.79775619506836,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565_alpha_0.25,B2_ALPHA_0p25,565
g562_g565_alpha_response_b2_alpha_0p5_s565_6cf5264bbd41,9873756666d8f667688408b66b8248f1f81b08dec095d048549f5ffa551ea000,g562_actor_generated_theta,1.2453298568725586,1.1594619750976562,1.2543210983276367,0.7494300603866577,0.7497013807296753,1.0335044860839844,0.699792742729187,0.9804020524024963,1.0,0.6815577745437622,0.6508590579032898,0.34025776386260986,0.8811990022659302,1.0,10.802249908447266,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565_alpha_0.5,B2_ALPHA_0p5,565
g562_g565_alpha_response_b2_alpha_0p75_s565_daa86acdcd0a,74186661a976ae067c0e9efef2d644242a3cb5daeffc6ca477f8ba0912476fd5,g562_actor_generated_theta,1.242994785308838,1.1601909399032593,1.256481647491455,0.7491451501846313,0.7495520114898682,1.030086874961853,0.7030562162399292,0.9806351661682129,1.0,0.6802589893341064,0.651288628578186,0.3426309823989868,0.8922954797744751,1.0,10.806742668151855,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565_alpha_0.75,B2_ALPHA_0p75,565
g562_g565_alpha_response_b2_alpha_1p0_s565_48c21687edb3,a19b178833ed721d9ad03730b657bf292124d5ba7d0607250bb9f63f685582e8,g562_actor_generated_theta,1.2406597137451172,1.1609197854995728,1.2586421966552734,0.7488601803779602,0.7494027018547058,1.0266692638397217,0.7063196301460266,0.9808682799339294,1.0,0.6789602637290955,0.6517181396484375,0.34500426054000854,0.9033920168876648,1.0,10.811235427856445,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold3_all_seed565_alpha_1.0,B2_ALPHA_1p0,565
g562_g565_alpha_response_b2_alpha_0p0_s565_bc593e9fa57e,42357cfa34e93985992d30fb41ff00b00cd83bb736c8e94ab602b350524ce4fa,g562_actor_generated_theta,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565_alpha_0.0,B2_ALPHA_0p0,565
g562_g565_alpha_response_b2_alpha_0p125_s565_1552ee8bdc9c,2badd6943cfda817f4d8414b7923cc00142a723c36e816563112a3bc1faa8b1e,g562_actor_generated_theta,1.2497601509094238,1.1578677892684937,1.253121018409729,0.7497605681419373,0.7507959008216858,1.0375165939331055,0.6952352523803711,0.9800652861595154,1.0,0.6840953230857849,0.6502220034599304,0.33608147501945496,0.8643589615821838,1.0,10.79692268371582,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565_alpha_0.125,B2_ALPHA_0p125,565
g562_g565_alpha_response_b2_alpha_0p25_s565_43583b0cc7d8,92e716b582c935c22e0f15f09bf6efea9faa765112e903d932fee36d07a9bf4b,g562_actor_generated_theta,1.2495203018188477,1.1577314138412476,1.256242036819458,0.7495211362838745,0.7515918016433716,1.0346934795379639,0.69720458984375,0.9801947474479675,1.0,0.6840353012084961,0.6504440307617188,0.3366517126560211,0.8697119355201721,1.0,10.800581932067871,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565_alpha_0.25,B2_ALPHA_0p25,565
g562_g565_alpha_response_b2_alpha_0p5_s565_8fca3e839f10,9f31d7211dcd215551beec4b6a1b20267d8cfcaee0de7925fbd67473a8e30b2e,g562_actor_generated_theta,1.2490407228469849,1.1574586629867554,1.2624839544296265,0.7490422129631042,0.7531836032867432,1.0290472507476807,0.7011433839797974,0.9804536700248718,1.0,0.683915376663208,0.6508880853652954,0.3377920985221863,0.8804177045822144,1.0,10.807900428771973,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565_alpha_0.5,B2_ALPHA_0p5,565
g562_g565_alpha_response_b2_alpha_0p75_s565_3162d5e031f4,d115b9b2dec79ef143b00d5c5700861f804057ecf6a35f7ac425062403c9bc74,g562_actor_generated_theta,1.248561143875122,1.1571859121322632,1.268725872039795,0.748563289642334,0.75477534532547,1.0234010219573975,0.7050821185112,0.9807125926017761,1.0,0.6837953329086304,0.6513321399688721,0.33893251419067383,0.8911235332489014,1.0,10.815218925476074,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565_alpha_0.75,B2_ALPHA_0p75,565
g562_g565_alpha_response_b2_alpha_1p0_s565_d08e4e953ec1,f95737640ff2519bf195ac1b1d77aa10eba3060ef0d8f74cf6cce5d87d1eea64,g562_actor_generated_theta,1.2480814456939697,1.156913161277771,1.274967908859253,0.7480844259262085,0.7563671469688416,1.0177546739578247,0.7090208530426025,0.9809715151786804,1.0,0.6836753487586975,0.6517761945724487,0.34007295966148376,0.9018294215202332,1.0,10.822537422180176,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold2_all_seed565_alpha_1.0,B2_ALPHA_1p0,565
g562_g565_alpha_response_b2_alpha_0p0_s565_28570ec90a48,1dc4be3ce8c488de5bf803774e2463d710b3d3e69478c5953d9e3f1cb9de4dbd,g562_actor_generated_theta,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565_alpha_0.0,B2_ALPHA_0p0,565
g562_g565_alpha_response_b2_alpha_0p125_s565_e54393c1c81d,6bd4d3d6516dbe104ced67e60f66f0386288647caf5f5522d6f652b3f9bff61e,g562_actor_generated_theta,1.2497708797454834,1.158405065536499,1.2513285875320435,0.7493076324462891,0.7497524619102478,1.0393317937850952,0.6948305368423462,0.9800750017166138,0.9999783635139465,0.6842916011810303,0.649931788444519,0.3360641896724701,0.8626111149787903,1.0,10.796957015991211,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565_alpha_0.125,B2_ALPHA_0p125,565
g562_g565_alpha_response_b2_alpha_0p25_s565_e2b6eab976ed,4bffbcd6ac1e23709267cb541b2d0fc81aa22e2d6ecbc553704f86b230cfd993,g562_actor_generated_theta,1.2495417594909668,1.1588059663772583,1.2526570558547974,0.7486152648925781,0.7495049834251404,1.0383238792419434,0.696395218372345,0.9802141189575195,0.9999567270278931,0.6844278573989868,0.649863600730896,0.336617112159729,0.8662161827087402,1.0,10.800650596618652,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565_alpha_0.25,B2_ALPHA_0p25,565
g562_g565_alpha_response_b2_alpha_0p5_s565_e0e2adc521bb,aadadf4a9629cb237fe548c3f6e822c78d52f21bd26e907587c1625b16a3c96a,g562_actor_generated_theta,1.2490835189819336,1.1596078872680664,1.2553141117095947,0.7472305297851562,0.7490099668502808,1.0363080501556396,0.6995246410369873,0.980492353439331,0.9999134540557861,0.6847003698348999,0.6497272253036499,0.33772289752960205,0.8734263181686401,1.0,10.808036804199219,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565_alpha_0.5,B2_ALPHA_0p5,565
g562_g565_alpha_response_b2_alpha_0p75_s565_27cbb878c648,17899e76ae657c5e1987219ba5ac950f4579a084d7f502723071e8bebd86afd7,g562_actor_generated_theta,1.2486251592636108,1.160409688949585,1.2579712867736816,0.7458457946777344,0.7485148906707764,1.034292221069336,0.7026540040969849,0.9807706475257874,0.999870240688324,0.684972882270813,0.6495908498764038,0.3388287425041199,0.88063645362854,1.0,10.815423965454102,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565_alpha_0.75,B2_ALPHA_0p75,565
g562_g565_alpha_response_b2_alpha_1p0_s565_396b44b49beb,8822d05b10d7e033cb597662987b0cf7045faf21c1cf320ea58fc6ce6a47ad8b,g562_actor_generated_theta,1.2481669187545776,1.1612114906311035,1.260628342628479,0.7444610595703125,0.7480198740959167,1.0322765111923218,0.7057833671569824,0.9810489416122437,0.999826967716217,0.6852453947067261,0.6494545340538025,0.3399345576763153,0.8878465890884399,1.0,10.822811126708984,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_B2_phase5p5_repair5g565_scaling_b2_fold1_all_seed565_alpha_1.0,B2_ALPHA_1p0,565
g562_g565_alpha_response_e0_alpha_0p0_s565_93f99b484230,be92b051438ce0ec61aa33bab3797e714a50c8900d39f74ea8210a9154677c79,g562_actor_generated_theta,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False,g565_alpha_response,g565_alpha_response_g565_E0_phase5p5_repair5g565_screening_scaling_e0_fold0_all_seed565_alpha_0.0,E0_ALPHA_0p0,565
