policy_role,context_budget_iteration_key,map,map_family,agents,seed,budget_ms,iteration,selected_candidate,additive_ratio,selected_ratio,corrected_delta_ratio_for_mean,quality_delta_ratio,success_regression,success_gain,both_fail,both_success,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
G5.35_constrained_selected_candidate,maze-32-32-4|100|212|1000|0,maze-32-32-4,maze,100,212,1000,0,repair5g59_additive_fallback,1.38877705083,1.38877705083,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|212|1000|final,maze-32-32-4,maze,100,212,1000,final,repair5g59_additive_fallback,1.38877705083,1.38877705083,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|212|2000|final,maze-32-32-4,maze,100,212,2000,final,repair5g59_additive_fallback,1.38877705083,1.38877705083,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|213|1000|0,maze-32-32-4,maze,100,213,1000,0,repair5g59_additive_fallback,1.30439609236,1.30439609236,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|213|1000|final,maze-32-32-4,maze,100,213,1000,final,repair5g59_additive_fallback,1.30439609236,1.30439609236,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|213|2000|final,maze-32-32-4,maze,100,213,2000,final,repair5g59_additive_fallback,1.30439609236,1.30439609236,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|214|1000|0,maze-32-32-4,maze,100,214,1000,0,repair5g59_additive_fallback,1.44056882211,1.44056882211,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|214|1000|final,maze-32-32-4,maze,100,214,1000,final,repair5g59_additive_fallback,1.44056882211,1.44056882211,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|214|2000|final,maze-32-32-4,maze,100,214,2000,final,repair5g59_additive_fallback,1.44056882211,1.44056882211,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|215|1000|0,maze-32-32-4,maze,100,215,1000,0,repair5g59_additive_fallback,1.31405735778,1.31405735778,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|215|1000|final,maze-32-32-4,maze,100,215,1000,final,repair5g59_additive_fallback,1.31405735778,1.31405735778,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|215|2000|final,maze-32-32-4,maze,100,215,2000,final,repair5g59_additive_fallback,1.31405735778,1.31405735778,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|216|1000|0,maze-32-32-4,maze,100,216,1000,0,repair5g59_additive_fallback,1.41561284047,1.41561284047,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|216|1000|final,maze-32-32-4,maze,100,216,1000,final,repair5g59_additive_fallback,1.41561284047,1.41561284047,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|216|2000|final,maze-32-32-4,maze,100,216,2000,final,repair5g59_additive_fallback,1.41561284047,1.41561284047,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|217|1000|final,maze-32-32-4,maze,100,217,1000,final,repair5g59_additive_fallback,1.30339539978,1.30339539978,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|217|2000|final,maze-32-32-4,maze,100,217,2000,final,repair5g59_additive_fallback,1.30339539978,1.30339539978,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|246|1000|0,maze-32-32-4,maze,100,246,1000,0,repair5g59_additive_fallback,1.17656342474,1.17656342474,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|246|1000|final,maze-32-32-4,maze,100,246,1000,final,repair5g59_additive_fallback,1.17656342474,1.17656342474,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|246|2000|final,maze-32-32-4,maze,100,246,2000,final,repair5g59_additive_fallback,1.17656342474,1.17656342474,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|247|1000|0,maze-32-32-4,maze,100,247,1000,0,repair5g59_additive_fallback,1.36856302109,1.36856302109,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|247|1000|final,maze-32-32-4,maze,100,247,1000,final,repair5g59_additive_fallback,1.36856302109,1.36856302109,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|247|2000|final,maze-32-32-4,maze,100,247,2000,final,repair5g59_additive_fallback,1.36856302109,1.36856302109,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|248|1000|final,maze-32-32-4,maze,100,248,1000,final,repair5g59_additive_fallback,1.36092544987,1.36092544987,0,0,False,False,False,True,False,False,False,False,False
G5.35_constrained_selected_candidate,maze-32-32-4|100|248|2000|final,maze-32-32-4,maze,100,248,2000,final,repair5g59_additive_fallback,1.36092544987,1.36092544987,0,0,False,False,False,True,False,False,False,False,False
