policy,sample_id,top3_safe_oracle_capture_rate,selected_policy_utility,candidate_induced_no_solution_count,avoidable_risk_ece,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g525_trace_plus_rank_effect_reproduced,0,0.0,0.05620008142130952,5,0.006909962603801674,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,1,0.0,0.04229328605921348,6,0.015047130507908013,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,2,0.0,0.047563185177532476,11,0.058113331549010244,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,3,0.0,0.056399688443902446,8,0.03199620870953562,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,4,0.0,0.05281115724058826,7,0.024479408161513783,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,5,0.0,0.04620845518188239,8,0.03267493751338729,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,6,0.0,0.04273877868189191,8,0.033057143199080714,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,7,0.0,0.05081910268973333,7,0.024755370550666775,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,8,0.0,0.048544183097183106,12,0.0659733534259839,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,9,0.0,0.05224385051297298,12,0.06647010854043212,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,10,0.0,0.05125042768295776,13,0.0748774962006026,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,11,0.0,0.03954255775630136,10,0.04964623675267601,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,12,0.0,0.04692467765012346,9,0.04068498469886914,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,13,0.0,0.04081058743259261,6,0.01621227925804633,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,14,0.0,0.036772814213333324,11,0.0581132693383062,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,15,0.0,0.041257136933561624,8,0.03316115758993315,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,16,0.0,0.049633038288395076,6,0.016042996811931103,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,17,0.0,0.04468997171306666,5,0.007879216198319147,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,18,0.0,0.04224624539391893,7,0.025043239288318205,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,19,0.0,0.04345411820255814,2,0.017709911094013608,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,20,0.0,0.044749779642151905,7,0.0244440116455536,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,21,0.0,0.056483331766538476,5,0.007529538615017872,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,22,0.0,0.05547123875492756,8,0.033420603998634606,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,23,0.0,0.054844125663125035,7,0.0239156875163331,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,24,0.0,0.044030872708250006,12,0.06613072438604485,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,25,0.0,0.042545423392048205,6,0.015905016711084345,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,26,0.0,0.04742996056556965,8,0.03235005778921504,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,27,0.0,0.049774553924155855,10,0.04964345823457221,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,28,0.0,0.047274974283037986,10,0.048852758782387734,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,29,0.0,0.053267986797999996,6,0.01568174537007526,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,30,0.0,0.04266762461475003,6,0.015614230560193253,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,31,0.0,0.034519548760958904,6,0.016751530349810403,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,32,0.0,0.042405180751688296,11,0.058099802856763624,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,33,0.0,0.05190349191690142,11,0.05752938950226248,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,34,0.0,0.042150007946708874,7,0.024532427038641495,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,35,0.0,0.04333990167430556,11,0.058220447017961544,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,36,0.0,0.04812349799602564,16,0.09949339773331836,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,37,0.0,0.05196011927630954,6,0.01617039935149684,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,38,0.0,0.04643941949230768,7,0.0245349015938646,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,39,0.0,0.04177579745126759,16,0.10013838551872986,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,40,0.0,0.047729902568051936,11,0.05851520592839807,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,41,0.0,0.04928944505035295,8,0.03185609431440765,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,42,0.0,0.036637925639605266,11,0.05817602449635984,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,43,0.0,0.05922493258756408,6,0.016389865278488444,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,44,0.0,0.045642046420533336,6,0.01601812447649808,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,45,0.0,0.05765020342153845,12,0.06621584878678363,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,46,0.0,0.040911037640769234,8,0.03288499156807077,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,47,0.0,0.043379187619302345,5,0.007696928133834484,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,48,0.0,0.03851354683410958,8,0.033356427639915386,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,49,0.0,0.042350147902247205,3,0.009541780245334489,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,50,0.0,0.0433082921254023,5,0.007827807142736141,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,51,0.0,0.044326313265764694,5,0.007202818224440341,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,52,0.0,0.040761729112195125,7,0.023831326824949768,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,53,0.0,0.04449205092769232,6,0.01593510417220411,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,54,0.0,0.049639292455250006,6,0.016231712281370436,False,False,False,False,False
g525_trace_plus_rank_effect_reproduced,55,0.0,0.04749964375361112,8,0.03347726533060079,False,False,False,False,False
