plan_row_id,context_key,map,map_family,agents,seed,seed_block,budget_ms,risk_stage,context_source,ltm_max_iterations,role,candidate_id,method,execution_mode,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g541_extension_plan_00000010,maze-32-32-4|100|827|1000,maze-32-32-4,maze,100,827,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000011,maze-32-32-4|100|827|1000,maze-32-32-4,maze,100,827,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000012,maze-32-32-4|100|827|1000,maze-32-32-4,maze,100,827,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000013,maze-32-32-4|100|827|1000,maze-32-32-4,maze,100,827,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000014,maze-32-32-4|100|828|1000,maze-32-32-4,maze,100,828,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000015,maze-32-32-4|100|828|1000,maze-32-32-4,maze,100,828,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000016,maze-32-32-4|100|828|1000,maze-32-32-4,maze,100,828,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000017,maze-32-32-4|100|828|1000,maze-32-32-4,maze,100,828,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000018,maze-32-32-4|100|828|1000,maze-32-32-4,maze,100,828,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000019,maze-32-32-4|100|828|1000,maze-32-32-4,maze,100,828,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000020,maze-32-32-4|100|828|1000,maze-32-32-4,maze,100,828,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000021,maze-32-32-4|100|829|1000,maze-32-32-4,maze,100,829,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000022,maze-32-32-4|100|829|1000,maze-32-32-4,maze,100,829,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000023,maze-32-32-4|100|829|1000,maze-32-32-4,maze,100,829,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000024,maze-32-32-4|100|829|1000,maze-32-32-4,maze,100,829,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000025,maze-32-32-4|100|829|1000,maze-32-32-4,maze,100,829,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000026,maze-32-32-4|100|829|1000,maze-32-32-4,maze,100,829,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000027,maze-32-32-4|100|829|1000,maze-32-32-4,maze,100,829,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000028,maze-32-32-4|100|830|1000,maze-32-32-4,maze,100,830,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000029,maze-32-32-4|100|830|1000,maze-32-32-4,maze,100,830,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000030,maze-32-32-4|100|830|1000,maze-32-32-4,maze,100,830,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000031,maze-32-32-4|100|830|1000,maze-32-32-4,maze,100,830,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000032,maze-32-32-4|100|830|1000,maze-32-32-4,maze,100,830,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000033,maze-32-32-4|100|830|1000,maze-32-32-4,maze,100,830,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000034,maze-32-32-4|100|830|1000,maze-32-32-4,maze,100,830,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000035,maze-32-32-4|100|831|1000,maze-32-32-4,maze,100,831,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000036,maze-32-32-4|100|831|1000,maze-32-32-4,maze,100,831,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000037,maze-32-32-4|100|831|1000,maze-32-32-4,maze,100,831,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000038,maze-32-32-4|100|831|1000,maze-32-32-4,maze,100,831,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000039,maze-32-32-4|100|831|1000,maze-32-32-4,maze,100,831,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000040,maze-32-32-4|100|831|1000,maze-32-32-4,maze,100,831,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000041,maze-32-32-4|100|831|1000,maze-32-32-4,maze,100,831,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000042,maze-32-32-4|100|832|1000,maze-32-32-4,maze,100,832,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000043,maze-32-32-4|100|832|1000,maze-32-32-4,maze,100,832,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000044,maze-32-32-4|100|832|1000,maze-32-32-4,maze,100,832,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000045,maze-32-32-4|100|832|1000,maze-32-32-4,maze,100,832,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000046,maze-32-32-4|100|832|1000,maze-32-32-4,maze,100,832,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000047,maze-32-32-4|100|832|1000,maze-32-32-4,maze,100,832,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000048,maze-32-32-4|100|832|1000,maze-32-32-4,maze,100,832,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000049,maze-32-32-4|100|833|1000,maze-32-32-4,maze,100,833,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000050,maze-32-32-4|100|833|1000,maze-32-32-4,maze,100,833,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000051,maze-32-32-4|100|833|1000,maze-32-32-4,maze,100,833,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000052,maze-32-32-4|100|833|1000,maze-32-32-4,maze,100,833,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000053,maze-32-32-4|100|833|1000,maze-32-32-4,maze,100,833,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000054,maze-32-32-4|100|833|1000,maze-32-32-4,maze,100,833,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000055,maze-32-32-4|100|833|1000,maze-32-32-4,maze,100,833,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000056,maze-32-32-4|100|834|1000,maze-32-32-4,maze,100,834,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000057,maze-32-32-4|100|834|1000,maze-32-32-4,maze,100,834,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000058,maze-32-32-4|100|834|1000,maze-32-32-4,maze,100,834,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000059,maze-32-32-4|100|834|1000,maze-32-32-4,maze,100,834,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000060,maze-32-32-4|100|834|1000,maze-32-32-4,maze,100,834,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000061,maze-32-32-4|100|834|1000,maze-32-32-4,maze,100,834,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000062,maze-32-32-4|100|834|1000,maze-32-32-4,maze,100,834,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000063,maze-32-32-4|100|835|1000,maze-32-32-4,maze,100,835,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000064,maze-32-32-4|100|835|1000,maze-32-32-4,maze,100,835,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000065,maze-32-32-4|100|835|1000,maze-32-32-4,maze,100,835,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000066,maze-32-32-4|100|835|1000,maze-32-32-4,maze,100,835,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000067,maze-32-32-4|100|835|1000,maze-32-32-4,maze,100,835,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000068,maze-32-32-4|100|835|1000,maze-32-32-4,maze,100,835,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000069,maze-32-32-4|100|835|1000,maze-32-32-4,maze,100,835,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000070,maze-32-32-4|100|836|1000,maze-32-32-4,maze,100,836,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000071,maze-32-32-4|100|836|1000,maze-32-32-4,maze,100,836,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000072,maze-32-32-4|100|836|1000,maze-32-32-4,maze,100,836,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000073,maze-32-32-4|100|836|1000,maze-32-32-4,maze,100,836,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000074,maze-32-32-4|100|836|1000,maze-32-32-4,maze,100,836,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000075,maze-32-32-4|100|836|1000,maze-32-32-4,maze,100,836,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000076,maze-32-32-4|100|836|1000,maze-32-32-4,maze,100,836,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000077,maze-32-32-4|100|837|1000,maze-32-32-4,maze,100,837,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000078,maze-32-32-4|100|837|1000,maze-32-32-4,maze,100,837,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000079,maze-32-32-4|100|837|1000,maze-32-32-4,maze,100,837,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000080,maze-32-32-4|100|837|1000,maze-32-32-4,maze,100,837,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000081,maze-32-32-4|100|837|1000,maze-32-32-4,maze,100,837,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000082,maze-32-32-4|100|837|1000,maze-32-32-4,maze,100,837,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s1_026,repair5g539_s1_026,repair5g518_grid_c1p4_b1p25_f1p25_w0p75_dc1p00_df1p00_beta0p6_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000083,maze-32-32-4|100|837|1000,maze-32-32-4,maze,100,837,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,param::repair5g539_s2_089,repair5g539_s2_089,repair5g518_grid_c1p4_b1p6_f1p00_w0p65_dc0p95_df0p9_beta0p3_max0p75_c0,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000084,maze-32-32-4|100|838|1000,maze-32-32-4,maze,100,838,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000085,maze-32-32-4|100|838|1000,maze-32-32-4,maze,100,838,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000086,maze-32-32-4|100|838|1000,maze-32-32-4,maze,100,838,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,real_solver_execution_required,False,False,False,False,False
g541_extension_plan_00000087,maze-32-32-4|100|838|1000,maze-32-32-4,maze,100,838,820_839,1000,g541_balanced_support_extension,g541_fresh_seed_826_905,2,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,real_solver_execution_required,False,False,False,False,False
