candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,bootstrap_ci_upper,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,shortlist_ready,not_ready_reason,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c00131,stage0b,,10,10,0,0,-1,10,-0.028881328718,-0.0051463986607,6,1,10,3,1,True,True,True,False,materialization_gate_not_met,3.04058457044,1.25,1.75,1.25,0.75,0.75,1.03085911836,1.05336724087,0.907571686947,1,0.53323009712,1,0.367618867619,0.785484316734,0.95245996496,10.5767976768,1,0,0,False,False,False,False,False
g554_c00559,stage0b,,10,10,0,0,-1,10,-0.028868439561,-0.01435055806,9,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.0654263154264,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.831782894283,1,11,1,0,0,False,False,False,False,False
g554_c00859,stage0b,,10,10,0,0,-1,10,-0.025717899436,-0.0162216813319,8,0,10,3,1,True,True,True,False,materialization_gate_not_met,0.0865704865704,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.858213108213,1,11,1,0,0,False,False,False,False,False
g554_c00760,stage0b,,10,10,0,0,-1,10,-0.025553873879,0.0120369324465,7,3,10,3,1,True,True,True,False,materialization_gate_not_met,5.06482085232,0.715445215445,1.46408471408,1.17704767705,0.957747207747,0.0986738486738,1.13776763777,0.762367012367,0.952117552118,0.916743916744,1.22247772248,1.17082467082,0.481654081654,1.28764853765,0.848577848578,11.4081074081,0,1,0,False,False,False,False,False
g554_c00680,stage0b,,10,10,0,0,-1,10,-0.025118548527,-0.00447965525502,7,3,10,3,1,True,True,True,False,materialization_gate_not_met,1.41704872453,1.25,1.30294035919,1.25,0.75,0.75,0.95591950392,0.60919996295,0.974728046878,1,0.675,0.146005957988,0.38218963379,0.792457441207,1,11.4565148005,1,0,0,False,False,False,False,False
g554_c00051,stage0b,,10,10,0,0,-1,10,-0.024823791862,-0.00318349927571,8,1,10,3,1,True,True,True,False,materialization_gate_not_met,1.93232484624,1.25,1.13381402673,1.25,0.75,0.75,1.05448748099,0.685779854533,0.9825,1,0.675,0.65,0.310735509535,0.814166471667,1,10.7172797083,1,0,0,False,False,False,False,False
g554_c00961,stage0b,,10,10,0,0,-1,10,-0.023953699443,0.0013604492977,9,1,10,3,1,True,True,True,False,materialization_gate_not_met,2.09894704713,1.25,1.20735228735,1.25,0.75,0.75,0.946152509653,0.585173598924,0.921441090441,1,0.965868647869,0.916786766428,0.326495581295,0.806249805,1,11.221998713,0,0,1,False,False,False,False,False
g554_c00937,stage0b,,10,10,0,0,-1,10,-0.023691930359,-0.011208685997,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,2.55553944907,1.25,0.922829944057,1.25,0.75,0.75,1.04508588259,0.945810617686,0.934111590362,1,0.743871215733,1.28068333863,0.383013323013,0.787889006639,0.961964161964,10.535985711,1,0,0,False,False,False,False,False
g554_c00804,stage0b,,10,10,0,0,-1,10,-0.023512482319,-0.008027240174,7,1,10,3,1,True,True,True,False,materialization_gate_not_met,4.5728072853,0.275565275565,0.903589153589,1.72481747482,0.785040785041,0.326044576045,0.68640968641,0.742679492679,0.948939148939,0.987476787477,1.06181356181,1.03048453048,0.18074978075,0.810766810767,0.68810993811,8.03775603776,1,0,0,False,False,False,False,False
g554_c00710,stage0b,,10,10,0,0,-1,10,-0.02342606097,-0.00502281596597,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,1.45309417968,1.25,1.29471631034,1.25,0.75,0.75,0.928047515548,0.386994302619,0.903066438066,1,0.961581286581,0.301170267659,0.279354147484,0.922345252439,0.969853119853,10.6606260106,1,0,0,False,False,False,False,False
g554_c00462,stage0b,,10,10,0,0,-1,10,-0.023342360756,-0.00988434395302,7,1,10,3,1,True,True,True,False,materialization_gate_not_met,1.9318988497,1.25,1.22415141165,1.25,0.75,0.75,0.97703985204,0.845642585852,0.908662276162,1,0.951886364386,0.855935788128,0.376254556255,0.811767905518,1,10.5797924298,1,0,0,False,False,False,False,False
g554_c00657,stage0b,,10,10,0,0,-1,10,-0.023132735591,-0.00948345476626,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,2.67474608226,1.25,0.55426508661,1.25,0.75,0.75,1.03543106668,0.981465559591,0.93161509474,1,0.669583404948,1,0.325295365295,0.808035808036,1,10.7955070455,1,0,0,False,False,False,False,False
g554_c00992,stage0b,,10,10,0,0,-1,10,-0.022873915059,-0.0125336993527,9,0,10,3,1,True,True,True,False,materialization_gate_not_met,1.5215998558,1.25,1.27118667368,1.25,0.75,0.75,1.02011255411,0.677184858701,0.923621929722,1,0.877878518052,0.541167597665,0.389514777115,0.802275408526,0.964466596466,11.2568880309,1,0,0,False,False,False,False,False
g554_c00669,stage0b,,10,10,0,0,-1,10,-0.022432013645,-0.0102027755941,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.980693472357,1.25,1.28792217542,1.25,0.75,0.75,1.05793564993,0.260792675793,0.96869018759,1,0.859029380196,0.313708108834,0.360712593113,0.783186546936,1,10.4954135564,1,0,0,False,False,False,False,False
g554_c00761,stage0b,,10,10,0,0,-1,10,-0.022413604615,-0.00481178582169,6,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.0937256437256,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.867157054657,1,11,1,0,0,False,False,False,False,False
g554_c00885,stage0b,,10,10,0,0,-1,10,-0.021548190819,-0.00915290229725,9,1,10,3,1,True,True,True,False,materialization_gate_not_met,1.97068871777,1.25,1.07451664753,1.25,0.75,0.75,0.948544050544,0.670719648222,0.9175,1,0.675,0.65,0.313915042315,0.796972036972,1,11.3736207636,1,0,0,False,False,False,False,False
g554_c00450,stage0b,,10,10,0,0,-1,10,-0.021301803852,-0.0096534077303,8,0,10,3,1,True,True,True,False,materialization_gate_not_met,1.23985060372,1.25,1.1911005661,1.25,0.75,0.75,0.971619259119,0.304411213548,0.924244488619,1,0.948118447714,0.35,0.367475317475,0.793262762013,0.832620472686,11.4315381315,1,0,0,False,False,False,False,False
g554_c00416,stage0b,,10,10,0,0,-1,10,-0.021299656155,-0.0121243259376,9,0,10,3,1,True,True,True,False,materialization_gate_not_met,1.6024133667,1.25,1.27744359619,1.25,0.75,0.75,1.0331012636,0.679619798371,0.9175,1,0.948993057993,0.65,0.390300830701,0.800717113217,0.944502448626,11.1616336101,1,0,0,False,False,False,False,False
g554_c00819,stage0b,,10,10,0,0,-1,10,-0.021290071157,-0.00791196537385,8,0,10,3,1,True,True,True,False,materialization_gate_not_met,1.1023207681,1.25,1.12852950338,1.25,0.75,0.75,1.04824803575,0.328141368766,0.930997962248,1,0.962176300865,0.442518779962,0.364073614074,0.772334084834,0.955107955108,11.3691759067,1,0,0,False,False,False,False,False
g554_c00918,stage0b,,10,10,0,0,-1,10,-0.020868175122,-0.00266484673347,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,1.87536795101,1.25,1.09519708011,1.25,0.75,0.75,1.04895033345,0.695013747513,0.9825,1,0.823090029006,0.682882589233,0.315429023829,0.812076703327,0.949005148005,10.8206087516,1,0,0,False,False,False,False,False
g554_c00950,stage0b,,10,10,0,0,-1,10,-0.020863194139,-0.0112137678838,9,0,10,3,1,True,True,True,False,materialization_gate_not_met,1.07584787354,1.25,1.29703731329,1.25,0.75,0.75,1.03235392536,0.204391501891,0.9825,1,0.861245778083,0.321988182272,0.339444842245,0.811398638898,0.970348153348,11.2914954955,1,0,0,False,False,False,False,False
g554_c00501,stage0b,,10,10,0,0,-1,10,-0.020624584257,-0.0112254273602,8,0,10,3,1,True,True,True,False,materialization_gate_not_met,0.822428794259,1.25,1.31174154674,1.25,0.75,0.75,0.963158886159,0.160823674922,0.970278152178,1,1.06529605036,0.252380078239,0.31554979915,0.795217083967,1,11.416993994,1,0,0,False,False,False,False,False
g554_c00939,stage0b,,10,10,0,0,-1,10,-0.020471270261,-0.00686775367891,7,2,10,3,1,True,True,True,False,materialization_gate_not_met,1.52151619873,1.25,0.982114153777,1.25,0.75,0.75,0.925863577864,0.673296137046,0.923612667213,1,0.809136708751,0.149544615911,0.320512663313,0.796409120159,1,11.3629073359,1,0,0,False,False,False,False,False
g554_c00491,stage0b,,10,10,0,0,-1,10,-0.020312544932,-0.00898838808147,8,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.19,1.25,1.2,1.25,0.75,0.75,1,0,0.95,1,0.85,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00417,stage0b,,10,10,0,0,-1,10,-0.019972945313,0.0132247283299,4,4,10,3,1,True,True,True,False,quality_gate_not_met,0.6,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,1.5,1,11,1,0,0,False,False,False,False,False
g554_c00184,stage0b,,10,10,0,0,-1,10,-0.019852951831,-0.00483509111337,6,3,10,3,1,True,True,True,False,materialization_gate_not_met,2.53166152571,1.25,1.20060246623,1.25,0.75,0.75,0.974521143271,1.02642454205,0.989460391335,1,0.703710223686,1.27579694841,0.333356673357,0.731699747325,1,10.6914055539,1,0,0,False,False,False,False,False
g554_c00793,stage0b,,10,10,0,0,-1,10,-0.019591852757,0.0185483553604,5,3,10,3,1,True,True,True,False,materialization_gate_not_met,5.10317219068,0.620454620455,1.50554725555,1.3714011214,0.203716453716,0.66882966883,1.26935376935,1.11741611742,0.983448783449,0.999728799729,0.581143081143,1.0780960781,0.674647874648,1.15615090615,0.903204903205,10.9272989273,0,1,0,False,False,False,False,False
g554_c00830,stage0b,,10,10,0,0,-1,10,-0.019299562469,-0.00450231909908,8,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.871683899853,1.25,1.15055183254,1.25,0.75,0.75,1.04836012636,0.263532867283,0.9175,1,0.950111501792,0.100288055674,0.336868718069,0.800174281424,1,10.7969669669,1,0,0,False,False,False,False,False
g554_c00699,stage0b,,10,10,0,0,-1,10,-0.019281882392,-0.00188281730568,6,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.421742196737,1.25,1.26979875417,1.25,0.75,0.75,1.07334512335,0,0.965190728941,1,0.968727556228,0,0.329797139797,0.795680155055,0.962034324534,10.7543675544,1,0,0,False,False,False,False,False
g554_c00463,stage0b,,10,10,0,0,-1,10,-0.019126082932,-0.0109815905075,9,0,10,3,1,True,True,True,False,materialization_gate_not_met,0.769196894115,1.25,1.31463754339,1.25,0.75,0.75,1.0279045864,0.246283952689,0.933716212316,1,1.01859190359,0.194725391799,0.364595624196,0.799825718576,1,10.469980695,1,0,0,False,False,False,False,False
g554_c00722,stage0b,,10,10,0,0,-1,10,-0.018830917983,-0.000947306941632,7,3,10,3,1,True,True,True,False,materialization_gate_not_met,0.773292940233,1.25,1.22412210912,1.25,0.75,0.75,0.925300748801,0.264551889552,0.935144231894,1,1.044999922,0.149199525101,0.296649231287,0.832715902899,1,11.261057915,1,0,0,False,False,False,False,False
g554_c00511,stage0b,,10,10,0,0,-1,10,-0.018818634708,-0.00333951503668,7,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.907275632291,1.25,1.33431067806,1.25,0.75,0.75,0.857424444924,0.0599370599371,0.978312569563,1,0.920732945733,0,0.410605280605,0.785244878995,0.951799251799,10.3351433851,1,0,0,False,False,False,False,False
g554_c00809,stage0b,,10,10,0,0,-1,10,-0.018630611085,-0.00445887995526,7,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.854142973421,1.25,1.30718756094,1.25,0.75,0.75,1.04423616474,0.249237646738,0.976587402988,1,1.0421999532,0.182371825256,0.327167505167,0.798938565189,0.972025272025,10.8205371085,1,0,0,False,False,False,False,False
g554_c00980,stage0b,,10,10,0,0,-1,10,-0.018402191323,-0.00111669242143,7,3,10,3,1,True,True,True,False,materialization_gate_not_met,0.908263377005,1.25,1.17330557956,1.25,0.75,0.75,1.12629420129,0,0.903152436902,1,0.969303069303,0,0.376338466338,0.79593970219,0.913724788725,11.3153227403,1,0,0,False,False,False,False,False
g554_c00537,stage0b,,10,10,0,0,-1,10,-0.018217756989,-0.00455843266305,7,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.945768871707,1.25,1.27431281931,1.25,0.75,0.75,1.04365549315,0.224017418975,0.930913043563,1,1.06264623006,0.2275,0.312195920596,0.798148326898,0.922007425331,10.5077812098,1,0,0,False,False,False,False,False
g554_c00764,stage0b,,10,10,0,0,-1,10,-0.018192328815,0.00396436752152,6,2,10,3,1,True,True,True,False,materialization_gate_not_met,2.14204082259,1.25,1.50200383358,1.25,0.75,0.75,0.948175866926,1.03570083258,0.930520408645,1,0.911800749661,1,0.370057180057,0.785267754018,0.971375171375,10.8551451176,1,0,0,False,False,False,False,False
g554_c00091,stage0b,,10,10,0,0,-1,10,-0.017943365869,-0.000494095867992,6,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.842066845172,1.25,1.26748720499,1.25,0.75,0.75,0.97115986491,0.309043396543,0.922705950206,1,1.0242976618,0.0511968476064,0.371983281179,0.883023338803,1,11.3853937729,1,0,0,False,False,False,False,False
g554_c00415,stage0b,,10,10,0,0,-1,10,-0.017686039527,-0.0094653780669,8,0,10,3,1,True,True,True,False,materialization_gate_not_met,0.849732918143,1.25,1.26748883624,1.25,0.75,0.75,1.07768714169,0.180169802378,0.935312513163,1,0.982780702513,0.2275,0.329305362505,0.791958533209,0.898919719622,11.5193796653,1,0,0,False,False,False,False,False
g554_c00442,stage0b,,10,10,0,0,-1,10,-0.017551684636,-0.00065012430101,7,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.33,1.25,1.35,1.25,0.75,0.75,1,0,0.95,1,0.75,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00439,stage0b,,10,10,0,0,-1,10,-0.017468271753,-0.00303955031178,6,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.796935090516,1.25,1.19556340431,1.25,0.75,0.75,1.02153445653,0.18838027963,0.9175,1,1.02316485317,0.146464207072,0.320085316485,0.809223606723,1,10.769018447,1,0,0,False,False,False,False,False
g554_c00850,stage0b,,10,10,0,0,-1,10,-0.01743344555,0.00150588946268,6,3,10,3,1,True,True,True,False,materialization_gate_not_met,1.14969527469,1.25,1.17208223458,1.25,0.75,0.75,0.864179401679,0.0820318007818,1,1,0.90334987835,0,0.384769134769,0.805307305307,1,11.9873246873,1,0,0,False,False,False,False,False
g554_c00983,stage0b,,10,10,0,0,-1,10,-0.017429121152,0.00182114749584,6,2,10,3,1,True,True,True,False,materialization_gate_not_met,1.12105891582,1.25,1.27113572989,1.25,0.75,0.75,0.925315549316,0.598971617722,0.968488413089,1,0.949494043892,0.217293915412,0.374182332983,0.812673403924,0.971985491986,10.6911544402,1,0,0,False,False,False,False,False
g554_c00917,stage0b,,10,10,0,0,-1,10,-0.017313040665,-0.00196345412917,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.882175207057,1.25,1.18085930611,1.25,0.75,0.75,1.0705941266,0.188823125073,0.9825,1,0.968792233201,0.219511285227,0.325181841582,0.785974610975,1,11.2655615616,1,0,0,False,False,False,False,False
g554_c00831,stage0b,,10,10,0,0,-1,10,-0.017102597003,0.00142278154852,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,1.4303348388,1.25,1.19564311064,1.25,0.75,0.75,0.954288814789,0.685060352561,0.9175,1,0.977066417067,0.460047889904,0.382109868714,0.765336377386,0.985501111501,11.3278258258,1,0,0,False,False,False,False,False
g554_c00949,stage0b,,10,10,0,0,-1,10,-0.017022880111,-0.000846444210122,6,2,10,3,1,True,True,True,False,materialization_gate_not_met,1.89338137861,1.25,1.29836935962,1.25,0.75,0.75,0.959510764011,0.59348982099,0.9175,1,0.761257539079,0.919966235064,0.313476089076,0.718755508756,0.956604812605,10.8106512227,1,0,0,False,False,False,False,False
g554_c00619,stage0b,,10,10,0,0,-1,10,-0.016954560607,-0.00597623741042,7,0,10,3,1,True,True,True,False,materialization_gate_not_met,0.268868426263,1.25,1.25,1.25,0.75,0.75,1,0.2275,0.95,1,1,0.130302639395,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00723,stage0b,,10,10,0,0,-1,10,-0.016926643948,0.00100248658015,7,3,10,3,1,True,True,True,False,materialization_gate_not_met,1.42254826974,1.25,1.18951235326,1.25,0.75,0.75,0.967533228033,0.443070897941,0.9175,1,0.88677527321,0.482633004734,0.389921063921,0.814116892867,0.980029289029,11.441017589,1,0,0,False,False,False,False,False
g554_c00098,stage0b,,10,10,0,0,-1,10,-0.016917830467,-0.00113647147542,6,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.546361314777,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.152926524147,0.444728080544,0.807500247499,1,11,1,0,0,False,False,False,False,False
g554_c00896,stage0b,,10,10,0,0,-1,10,-0.016778027103,0.00708594726951,8,1,10,3,1,True,True,True,False,materialization_gate_not_met,1.58689907467,1.25,1.38821000023,1.25,0.75,0.75,0.950137241137,0.625857708358,0.929496991147,1,0.816235111832,0.65,0.369726625327,0.767582095082,0.972620763621,11.1801806092,1,0,0,False,False,False,False,False
g554_c00701,stage0b,,10,10,0,0,-1,10,-0.016674225164,-0.00223604141467,5,3,10,3,1,True,True,True,False,materialization_gate_not_met,0.785160863986,1.25,1.19398741274,1.25,0.75,0.75,1.06260705511,0.263436878437,0.936262698413,1,0.969718653718,0.14051504847,0.445761558736,0.801517965961,0.979698568699,10.8458108108,1,0,0,False,False,False,False,False
g554_c00997,stage0b,,10,10,0,0,-1,10,-0.01644227536,-0.00270812447547,7,2,10,3,1,True,True,True,False,materialization_gate_not_met,1.0659502881,1.25,1.25,1.25,0.75,0.75,1,0.563741922516,0.95,1,0.917418445163,0.798562792872,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00932,stage0b,,10,10,0,0,-1,10,-0.016329348638,0.00111504893587,7,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.604717975568,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.90777518445,0.23370485759,0.35,0.75,1,10.6932403135,1,0,0,False,False,False,False,False
g554_c00797,stage0b,,10,10,0,0,-1,10,-0.016244874202,0.000395179948118,6,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.794725331396,1.25,1.27332591395,1.25,0.75,0.75,0.956694712945,0.369789472914,0.968205818206,1,0.961462073962,0.132292910414,0.384430884431,0.774956603082,0.98231970732,11.223975349,1,0,0,False,False,False,False,False
g554_c00807,stage0b,,10,10,0,0,-1,10,-0.016202612427,0.000376855898304,7,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.262136582443,1.25,1.23376527283,1.25,0.75,0.75,1.03338474588,0,0.93769514832,1,0.983516839767,0,0.341181176181,0.78121535934,1,11.2054592367,1,0,0,False,False,False,False,False
g554_c00092,stage0b,,10,10,0,0,-1,10,-0.016152402786,0.00530672685641,6,4,10,3,1,True,True,True,False,materialization_gate_not_met,2.27293245647,1.25,1.19282760033,1.25,0.75,0.75,0.975274131274,0.707916520415,0.9825,1,1.04023797823,0.95322341855,0.334247073047,0.72053976054,0.972535626536,10.7448854569,0,1,0,False,False,False,False,False
g554_c00467,stage0b,,10,10,0,0,-1,10,-0.016133321666,-0.00571828537191,8,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.36,1.25,1.05,1.25,0.75,0.75,1,0,0.95,1,0.8,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00971,stage0b,,10,10,0,0,-1,10,-0.016124297123,0.00145162448149,4,0,10,3,1,True,True,True,False,materialization_gate_not_met,1.60701684689,1.25,1.28206315081,1.25,0.75,0.75,1.05891441442,0.677859580359,0.9825,1,0.749750630279,0.41179530141,0.37218996139,0.803502886003,1,11.3179322179,1,0,0,False,False,False,False,False
g554_c00679,stage0b,,10,10,0,0,-1,10,-0.016042515654,0.00208791796187,7,3,10,3,1,True,True,True,False,materialization_gate_not_met,0.910679536159,1.25,1.22846271597,1.25,0.75,0.75,1.05498040248,0.268683309933,0.917970465271,1,0.977707460708,0.142646810207,0.418808766289,0.829208381745,1,10.7808558559,1,0,0,False,False,False,False,False
g554_c00861,stage0b,,10,10,0,0,-1,10,-0.015872141701,0.00704117984886,9,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.523317204556,1.25,1.21416299541,1.25,0.75,0.75,1.05370535996,0,0.975544468669,1,0.979346741847,0,0.366558216558,0.78551473864,1,11.5345460845,1,0,0,False,False,False,False,False
g554_c00763,stage0b,,10,10,0,0,-1,10,-0.015543716131,0.00132767988103,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.456954150709,1.25,1.29876054876,1.25,0.75,0.75,0.977990871741,0,0.966512916513,1,0.971743121743,0,0.384934524935,0.805030789406,0.966908166908,11.3122867373,1,0,0,False,False,False,False,False
g554_c00513,stage0b,,10,10,0,0,-1,10,-0.015512995297,-0.007469828768,9,1,10,3,1,True,True,True,False,materialization_gate_not_met,0.88673953148,1.25,1.19843395344,1.25,0.75,0.75,1.05966192816,0.283768573769,0.919427495027,1,1.01725336901,0.15146487457,0.313997815998,0.795708533209,0.975690495691,10.8369600573,1,0,0,False,False,False,False,False
g554_c00130,stage0b,,10,10,0,0,-1,10,-0.015502224397,0.00566753564699,8,2,10,3,1,True,True,True,False,materialization_gate_not_met,0.804135129136,1.25,1.32640557641,1.25,0.75,0.75,0.89228969229,0,0.922424298674,1,0.930670680671,0,0.382879372879,0.803953835204,1,11.9674207174,1,0,0,False,False,False,False,False
g554_c00700,stage0b,,10,10,0,0,-1,10,-0.01540310682,0.0202545246594,5,5,10,3,1,True,True,True,False,quality_gate_not_met,2.32920006535,1.25,1.22652628903,1.25,0.75,0.75,1.03454057204,0.968774140649,0.925948683449,1,1.04779319779,0.617648564703,0.680329893622,1.10067796739,0.95533003033,10.7628481503,1,0,0,False,False,False,False,False
g554_c00160,stage0b,,10,10,0,0,-1,10,-0.015337539122,0.000494895379006,5,2,10,3,1,True,True,True,False,materialization_gate_not_met,1.5973456137,1.25,1.00069749252,1.25,0.75,0.75,1.06562168012,0.689290394293,0.9175,1,1.02428775706,0.300100694798,0.374277430677,0.802577073827,0.969156078156,11.5593397683,1,0,0,False,False,False,False,False
